Exit stations,Entry stations->,,WEEKDAY,,,Jun 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,48.181818,58.181818,23.272727,30.409091,117.863636,47.318182,72.590909,58.181818,58.5,62.636364,19,122.863636,129.772727,116.181818,97.727273,51.318182,46.318182,51.5,14.136364,8.909091,16.272727,10.909091,13.181818,23.545455,61.181818,354.818182,265.090909,369.090909,326.954545,129.954545,110,24.681818,36.5,28.954545,7.409091,27.227273,75.045455,4.363636,10.954545,7.636364,14.5,31.454545,8.818182,34.090909,9,41.772727,18.954545,21.045455,5.090909,16.909091,3340.272727,,,,,,,,,,,,,
CL,33.772727,51.636364,18.681818,23.227273,64.863636,30.136364,76.363636,63.909091,81.909091,78,125.545455,17.318182,73.818182,79.636364,81.318182,33.272727,32.636364,35.318182,18.454545,17.090909,16.136364,8.545455,7.772727,18.227273,57,214.454545,139.5,199.090909,151.045455,63.636364,63,22.136364,25.409091,21.636364,5.045455,23.863636,76,4.545455,14.227273,6.363636,10.090909,16.090909,8.090909,26.363636,18.590909,37.181818,18.636364,24.181818,10.590909,19.636364,2364,,,,,,,,,,,,,
SL,21.045455,21.909091,14.545455,18.772727,82.590909,23.045455,55.272727,60.772727,109.5,128.909091,134.863636,77.818182,14.727273,64.681818,81.318182,50.863636,41.772727,44.545455,14.818182,9.363636,10.909091,2.045455,3.590909,7.545455,26.590909,315,276.863636,290.272727,203.5,72.863636,56.5,22.318182,30.090909,23.954545,6.5,30.090909,59,3.227273,8.818182,4.681818,5.409091,23.409091,3.590909,23.045455,6.818182,37.727273,17.272727,18.318182,4.545455,12.681818,2678.318182,,,,,,,,,,,,,
BF,10.227273,19.045455,5.818182,7.772727,47.5,14.772727,37.727273,49.181818,85.181818,99.545455,117.909091,79.818182,76.045455,14.863636,47.318182,39.136364,42.181818,46.863636,12.227273,5.409091,7.363636,1.772727,3.5,7.954545,20.363636,250.590909,223.045455,274.272727,175.136364,64.272727,34.863636,14.318182,26.909091,15.454545,4.5,18.909091,56.181818,0.772727,5.590909,3.545455,6.590909,15,5.181818,35.409091,6.727273,38.863636,20.909091,14.5,3.045455,3.363636,2217.454545,,,,,,,,,,,,,
HY,16.090909,24.318182,8.5,8.227273,47.318182,14.272727,34.181818,46.863636,75.590909,49.772727,95.318182,82.272727,81.181818,49.227273,13.090909,55.363636,83.863636,95.5,10.227273,5.954545,7.954545,1.409091,2.227273,5.227273,20.090909,169.090909,114.363636,126.409091,96.863636,40.136364,24.363636,9.272727,13.409091,11.681818,2.363636,9.636364,28.590909,1.545455,9.727273,3.136364,7.5,7.636364,3.363636,13.909091,5.409091,60.772727,29.454545,25.772727,2.727273,8.045455,1759.227273,,,,,,,,,,,,,
SH,9.863636,8.045455,3.727273,4.818182,26.590909,8.454545,20.590909,30.409091,39.454545,48.954545,47.909091,31.227273,43.454545,38.454545,46.772727,7.909091,29.5,49.272727,5.045455,1.318182,4.681818,0.545455,3.045455,1.954545,11.409091,141.090909,99.954545,104.090909,84.454545,24.454545,24.772727,7.863636,7.045455,5.954545,3.181818,7.272727,13.318182,1.181818,4.636364,2.136364,1.863636,9.090909,3.818182,10.681818,5.227273,55.545455,21.272727,21.090909,1.318182,4.181818,1188.909091,,,,,,,,,,,,,
UC,6.818182,12,6.590909,4.909091,60.409091,10.318182,28.045455,35.590909,60.681818,40.5,51.727273,33.5,40.227273,41.227273,85.454545,26.818182,17.045455,49.727273,9.454545,2.454545,8.363636,1.409091,0.681818,4.909091,7.909091,189.681818,138.818182,119.954545,90.636364,32.227273,17.909091,7.636364,7.5,13.363636,4,8.272727,24.545455,0.363636,3.409091,1.318182,1.045455,11.818182,1.454545,11.045455,10.136364,58.090909,39.681818,30.363636,3.272727,7.181818,1480.5,,,,,,,,,,,,,
FM,7.727273,16.954545,5.909091,8.090909,55.454545,12.227273,30.272727,40.045455,46.181818,37.227273,50.909091,35.772727,49.954545,47,95.045455,53.272727,49.272727,18,7.681818,2.909091,3.863636,1.045455,2,3.909091,7.318182,205.772727,145.863636,105.636364,84.181818,29.727273,15.5,7.136364,7.818182,10.136364,2.045455,9.954545,21.136364,0.636364,2.954545,1.863636,2.227273,14.636364,0.863636,6.954545,11.409091,56.409091,53.909091,45.681818,1,7.954545,1539.454545,,,,,,,,,,,,,
CN,9.909091,14.818182,11.681818,5.772727,33.454545,8.818182,47.409091,49.909091,72.636364,10.272727,13.409091,17.954545,14.954545,12.409091,11.136364,5.818182,9.136364,7.772727,23.863636,40.409091,115.636364,46.5,15.5,37.818182,12.227273,266.136364,220.272727,218.227273,166.818182,61.5,44.136364,22.272727,20.136364,16.5,6.818182,2.136364,4.272727,25.409091,85.272727,6,9.818182,67.409091,8.090909,2.863636,18.863636,3,5.409091,6,52.954545,55.5,2045.045455,,,,,,,,,,,,,
PH,9.227273,8.818182,6.5,6.363636,32.863636,7.681818,45.454545,58.454545,75.136364,8.045455,10.545455,16.863636,8.909091,4.772727,7.272727,1.227273,2.954545,2.636364,40.227273,17.409091,51.772727,21.090909,12.272727,38.5,6.454545,389.227273,322.772727,203.590909,168.590909,58.090909,29.318182,21.818182,14.545455,16,4.636364,0.5,2.772727,10.727273,32.909091,5.909091,9,84.409091,6.227273,0.681818,21.045455,5.136364,2.954545,3.954545,16.136364,26.590909,1959,,,,,,,,,,,,,
WC,12.590909,15.136364,11.545455,8.090909,42.454545,8.454545,56.681818,68.636364,83.454545,11.227273,16.636364,13.5,10.818182,7.954545,6.045455,4.454545,8.909091,3.909091,131.545455,56.272727,17,27.545455,22.318182,58.318182,11.409091,390.5,280.318182,171.318182,156.5,44.863636,30.045455,17.227273,15.954545,17.045455,7.727273,1.681818,1.863636,21.863636,59.863636,8.5,7.318182,90.863636,7.454545,1.045455,21.272727,2.863636,4.409091,5.363636,30.318182,46.272727,2157.363636,,,,,,,,,,,,,
LF,5.954545,4.5,3.909091,2,20.227273,3.045455,18.636364,29.681818,34.5,1.954545,7.590909,6.863636,1.045455,1.136364,1.545455,0.590909,1.681818,0.818182,57.954545,27.5,28.954545,11.409091,7.772727,29.318182,2.363636,277.090909,194.636364,82.227273,84,30.727273,16.090909,6.636364,4.090909,5.045455,1.954545,0.318182,0.818182,2.409091,15.636364,1.954545,3.545455,57.409091,3.681818,0.681818,11.454545,0.727273,1.181818,1.409091,8.090909,9.772727,1132.545455,,,,,,,,,,,,,
OR,4.454545,6.545455,2.545455,2.909091,16.318182,2.272727,16.363636,25.5,28.909091,2.818182,9.818182,6.954545,3.772727,3.363636,2.272727,4.090909,0.272727,2.045455,16.363636,10.772727,24.5,7.227273,7.636364,25.818182,1.636364,232.772727,160.681818,77.045455,72.409091,20.318182,10.772727,5.909091,3.590909,3.090909,0.818182,2.136364,1.045455,1.5,6.227273,1.363636,1.454545,38.590909,2.272727,0.181818,6.909091,0.863636,3.136364,1.5,3.636364,6,899.409091,,,,,,,,,,,,,
RR,12,16.318182,14.5,7.090909,11.5,5.090909,29.045455,47.818182,56.727273,11.090909,27.5,16.045455,8.727273,6.909091,6.090909,1.863636,5.090909,4.363636,39.681818,40.318182,53.181818,27.5,22.136364,12,13.636364,375.363636,268.227273,181.227273,193.681818,83.818182,40.818182,21.636364,10.954545,11.590909,2.772727,2.5,4.318182,8,20.318182,4.636364,6.090909,72.818182,4.636364,1.5,9.136364,3.318182,3.272727,4,6.227273,18.909091,1856,,,,,,,,,,,,,
OW,19.636364,16.818182,5.454545,6.772727,31.227273,16.409091,24.454545,25.136364,36.863636,11.454545,60.5,53.818182,24.772727,18.227273,20.772727,10.863636,6.454545,5.636364,10.909091,8.090909,10.454545,1.590909,1.590909,11.318182,18.454545,658.681818,419.227273,437.863636,330.681818,156.590909,104.045455,24.545455,25.136364,19.045455,6.227273,8.136364,14,1.227273,8.136364,10.136364,11.681818,60.772727,13.863636,3.863636,5.863636,6.590909,2.409091,5.136364,6.272727,11.590909,2809.409091,,,,,,,,,,,,,
EM,218.454545,443.954545,245.545455,252.727273,512.454545,255.227273,437.818182,514.863636,508.454545,362.090909,412.136364,233.181818,376.727273,290.772727,206.727273,168.181818,219.545455,237.863636,323.5,455.954545,445.409091,326.909091,273.590909,406.045455,754.909091,139.136364,26.454545,137.5,161.363636,370.318182,548.272727,363.636364,472.227273,448.454545,192.636364,188.727273,602.772727,100.090909,241.409091,162.772727,136.045455,219.727273,188.181818,237.136364,70.272727,96.136364,101.227273,132.5,50.590909,267.681818,14538.318182,,,,,,,,,,,,,
MT,195.636364,348.318182,188,177.636364,308.272727,182.5,332.863636,384.727273,372.045455,298.5,306.681818,170.363636,304.954545,271.590909,148.363636,119.727273,159.909091,161.136364,253.818182,345.909091,302.954545,197.227273,165.318182,288.727273,499.181818,32.136364,81.318182,41.909091,124.5,388.272727,622.409091,431.5,686.954545,569.590909,225.090909,165.318182,375.227273,79.454545,208.954545,188.954545,173.227273,231.545455,226.636364,137.318182,48.409091,73.681818,91.409091,105.590909,44.318182,227.772727,12065.863636,,,,,,,,,,,,,
PL,212.181818,332.5,117.681818,107.090909,253,117.772727,254.409091,255.863636,306.727273,211.045455,325,189.909091,241,224.636364,113.272727,89,104.363636,101.681818,184.681818,162.181818,157.045455,79.863636,71.272727,156.545455,416.5,171.545455,54.636364,85,84.681818,446.636364,592.909091,390.545455,670,530.454545,209.590909,94.363636,257.181818,59.590909,203.227273,183.545455,161.545455,645.545455,194.5,77.090909,66.409091,50.818182,66.636364,78.454545,51.772727,177.409091,10389.318182,,,,,,,,,,,,,
CC,141.863636,243.909091,118.727273,131.227273,208.272727,156.363636,247.318182,263.863636,238.454545,195.772727,323.727273,141.045455,180,157.272727,85.545455,75.5,79.863636,74.5,145.545455,141.363636,127.5,79.090909,70.090909,175.590909,330.590909,154.363636,116.863636,87.318182,54.909091,207.5,328.772727,273.272727,399.681818,364.454545,168.318182,86.772727,169.863636,52.136364,129.727273,144.636364,137,239.681818,181.909091,62.318182,27.5,36.318182,40.636364,49.863636,31.954545,135.272727,7814.045455,,,,,,,,,,,,,
16,91.772727,100.954545,50.318182,56.5,121.681818,73.454545,148.181818,154.636364,122.636364,91.409091,126.545455,52.954545,71.818182,58.5,38.636364,27.5,31.090909,27.681818,54.045455,47.636364,41.090909,27.454545,17.954545,74.363636,168.681818,384.863636,384.727273,517.454545,243.090909,31.545455,84.863636,149.090909,241.227273,192.090909,89.363636,31.136364,59.909091,20.545455,60.590909,67.454545,70,154.136364,90.181818,26.318182,13.681818,13.863636,13.454545,19.545455,18.681818,57,4912.318182,,,,,,,,,,,,,
24,91.636364,92.909091,32.090909,35.5,96.318182,43.090909,90.772727,99.5,94.045455,69.136364,102.454545,60.681818,53.227273,33.363636,21.363636,23.136364,16.454545,14.636364,42.272727,25.454545,28.5,16.181818,9.954545,40.954545,113.636364,507.727273,536.045455,699.636364,387.727273,87.681818,24.5,126.636364,178.454545,156.454545,80.5,12.136364,32.909091,17.272727,46.818182,54.045455,77.772727,103.363636,79.954545,12.863636,11.545455,8.454545,6.363636,9.454545,10.454545,36.727273,4652.772727,,,,,,,,,,,,,
GP,20.5,29.090909,13.5,12.954545,50.272727,13.181818,29.772727,35.5,48,25.227273,21.227273,19.045455,18.090909,12.681818,8.363636,7.136364,7.681818,7.181818,20.363636,16.545455,14.409091,7.227273,6.045455,20.681818,28.818182,328.272727,367.181818,437.272727,262.545455,145.409091,133.681818,13.818182,39.727273,34.818182,28.954545,7.181818,14.272727,3.5,14.818182,24.681818,28.772727,61.636364,36.681818,4.909091,10.863636,5.409091,3.045455,3.181818,4.454545,15.727273,2524.318182,,,,,,,,,,,,,
BP,24.863636,33.681818,10.863636,8.363636,29.090909,11.681818,23.818182,29.681818,46.454545,28.045455,30.954545,22.863636,24.727273,24,13.136364,7.272727,7.181818,6.454545,20.909091,11.045455,15.409091,4,2.136364,7.863636,28.818182,394.090909,416.363636,801.590909,343.636364,197.818182,181.909091,37.272727,17,39.909091,44.590909,9.681818,17.681818,4.454545,20.954545,32.409091,56.954545,69.863636,51.863636,6.727273,4.045455,4.863636,4.227273,5.727273,7.136364,17.590909,3261.681818,,,,,,,,,,,,,
DC,18.409091,27.818182,10.409091,9.818182,27.409091,6.681818,17.590909,28.5,58.318182,19.272727,30,23.136364,25.909091,14.181818,11,5.772727,12.409091,9.818182,17,14.909091,16.545455,4.454545,2.954545,10.363636,20.227273,447.136364,485.772727,618,375.318182,200.272727,164.363636,42.090909,52.636364,23.636364,19.909091,8.181818,21.863636,3.318182,14.318182,46.090909,61.227273,120.590909,81.590909,6.727273,7.590909,7.863636,5.5,4.727273,4.909091,17.181818,3283.727273,,,,,,,,,,,,,
CM,8.318182,10.454545,3.136364,2.681818,10.954545,2.090909,8.727273,12.545455,26.090909,3.181818,8.318182,3.590909,5.5,4.272727,2.590909,2.590909,4.318182,1.818182,7.318182,4.727273,9.727273,2.045455,1.045455,2.545455,7,179.818182,190.363636,243.045455,160.454545,86,79.681818,30.681818,46,22.681818,11.636364,1.181818,3.363636,1.5,10.090909,9.318182,26.181818,99.545455,39.227273,0.954545,0.863636,1,0.727273,0.636364,4.909091,9,1414.454545,,,,,,,,,,,,,
CV,2.636364,2.363636,3.363636,1.909091,16.045455,2.909091,6,10.590909,16.545455,57.681818,26.636364,24.318182,34.136364,23.454545,11.409091,7.363636,10.181818,8.227273,2.272727,0.590909,1.545455,0.636364,1.727273,2.181818,8.363636,165.863636,154.181818,107.272727,96.454545,33.772727,11.454545,7.590909,8.5,9.272727,1.590909,8.409091,47.727273,0.318182,1.772727,2.409091,3.727273,9.954545,2.727273,29.909091,6,8.136364,2.909091,3.545455,0.545455,1,1008.136364,,,,,,,,,,,,,
ED,6.090909,6.090909,4.818182,5.545455,47.727273,9.954545,21.681818,25,34.727273,80.772727,74.681818,72.681818,55.136364,55.636364,25.772727,15.136364,25.636364,19.863636,3.545455,1.909091,2,0.681818,1.590909,3.727273,15.818182,512.863636,338.954545,279.272727,181.272727,60.909091,38.590909,14.272727,17.909091,21.954545,3.954545,44.545455,28.590909,0.181818,2,4.318182,4,66.272727,5,22.136364,39.181818,16.272727,12.318182,11.727273,1.272727,2,2346,,,,,,,,,,,,,
NC,1.727273,4.5,1.545455,3,10.090909,1.545455,10.181818,13.590909,20.954545,4.818182,3.318182,3.727273,3.727273,0.409091,0.818182,1.181818,0.5,0.772727,19.863636,12.636364,15.045455,4.090909,1.772727,7.818182,1.045455,81.409091,66.954545,62,56,19.772727,16.863636,4.272727,5.863636,3.227273,1.772727,0.318182,0.545455,5.409091,12.954545,5.045455,2.318182,23.090909,0.818182,0.136364,6.727273,0.590909,0.409091,1.045455,11.409091,11.863636,549.5,,,,,,,,,,,,,
WP,5.545455,5.772727,3.181818,4.727273,21.454545,4.318182,43.863636,38.454545,52.318182,7.090909,10.681818,11.909091,8.454545,5.409091,7.5,4.818182,3.727273,4.045455,81.409091,33.363636,55.909091,15,6.045455,18.681818,9.090909,202.954545,163.318182,239.318182,162.363636,68.363636,49.363636,16.272727,24.181818,12.454545,9.363636,1.772727,1.590909,11.454545,18.818182,7.045455,10.636364,58.045455,3.909091,1,12.045455,4.590909,2.136364,2.318182,9.681818,14.909091,1570.681818,,,,,,,,,,,,,
SS,8,12.090909,3.272727,2.5,14.045455,3.227273,8.590909,13.727273,18.636364,6.681818,6.409091,6.181818,5.863636,3.727273,2.909091,2.681818,1.090909,2,6.681818,5.818182,7.954545,2.636364,1.545455,3.818182,8.227273,160.227273,165.5,197.409091,148.545455,70.954545,58.5,26.136364,33.454545,46.818182,12.272727,1.681818,5.227273,5.045455,6.636364,11.727273,19.727273,41.681818,30.181818,1.227273,1.409091,1.227273,0.681818,0.954545,1.954545,12.818182,1220.318182,,,,,,,,,,,,,
SB,16.409091,11.909091,2.590909,3.5,17.590909,6.818182,4.954545,13.5,18,8.818182,11.954545,10.954545,6.409091,7.090909,7.545455,3.454545,1.045455,2.272727,9.454545,7.818182,6.681818,4.045455,1.227273,5.818182,13.363636,131.181818,155.409091,180.409091,136.681818,82.954545,83.954545,32.909091,59.454545,66.090909,28.045455,4.363636,2.909091,3.545455,10.363636,18.454545,12.636364,48,17.363636,1.681818,2.772727,0.545455,0.545455,0.590909,5.272727,13.590909,1302.954545,,,,,,,,,,,,,
SO,39.454545,55.818182,38.681818,55.727273,76.818182,34.772727,61.045455,49.136364,58.545455,18.636364,30.409091,16.318182,19.181818,14.636364,7.954545,9.227273,8,11.227273,68.363636,79.681818,93.590909,60.272727,43.318182,74,70.227273,171.045455,158.272727,488.863636,193.636364,130.136364,80.818182,51.772727,64.863636,103.409091,87.818182,9.181818,61.954545,22.045455,62.272727,34.363636,35.181818,48.272727,209.636364,14.727273,13.045455,5,5.136364,2.363636,9.363636,60.590909,3218.818182,,,,,,,,,,,,,
MB,9.681818,21.272727,7.454545,10.363636,47.727273,7.363636,18.636364,21.818182,26.818182,4.227273,9.363636,9.136364,3.181818,4.409091,2.272727,2.681818,1.772727,0.727273,8,4.409091,7.136364,3.545455,2.090909,4.227273,13.363636,173.227273,192.318182,192.045455,154.227273,81.454545,70.818182,36.318182,53.545455,73.5,32.318182,1.863636,5,0.818182,3.227273,24.454545,12.590909,234.545455,47.545455,2.863636,3.090909,0.363636,0.681818,0.227273,4.227273,6,1658.954545,,,,,,,,,,,,,
WD,3.681818,6.772727,3.181818,0.772727,16.818182,2.363636,7.136364,11.227273,13.590909,35.181818,33.636364,28.181818,23.545455,37,14.772727,11.363636,9.818182,7.363636,1.772727,1.454545,0.909091,0.909091,0.090909,1.636364,4.363636,210.590909,130.454545,84.636364,71.409091,26.272727,13.590909,7.636364,6.909091,7,1.318182,31.909091,22.727273,0.136364,0.545455,0.636364,2.090909,17.681818,2.727273,10.636364,13.954545,4.136364,6.181818,4.772727,0.727273,0.863636,957.090909,,,,,,,,,,,,,
OA,6.772727,19.727273,15.045455,17.5,38.227273,15.136364,16.772727,16.272727,17,12.318182,7.045455,16.818182,3.636364,4.227273,4.772727,2.954545,7.636364,7.863636,16.136364,20.181818,18,11.409091,5.909091,8,5.045455,68.454545,46.772727,58.772727,33.863636,15.181818,13.590909,9.909091,5.090909,7.818182,0.863636,4.090909,31.681818,4.409091,11.590909,1.181818,2.045455,17.454545,2.772727,11.681818,9.681818,4.181818,8.681818,7.772727,1.681818,12.772727,706.409091,,,,,,,,,,,,,
WS,11.772727,15.772727,7.045455,5.272727,42.909091,7.227273,17.681818,24.409091,22.727273,30.954545,40.454545,32.636364,34.181818,34.590909,50.363636,46.136364,52.181818,51,2.318182,7.045455,2.5,0.772727,0.681818,2.954545,6.318182,84.681818,67.090909,51.727273,38.545455,12.5,7.045455,4.454545,5.136364,7.454545,0.863636,6.772727,13.772727,0.363636,7.545455,1.863636,0.227273,6.772727,0.590909,3.727273,4.363636,11.681818,56.272727,60.636364,2.681818,4.818182,1011.5,,,,,,,,,,,,,
ML,3.545455,9.5,4.772727,5.409091,44.045455,10.636364,14.772727,20.909091,21.590909,18.590909,21.727273,18.090909,17,19.681818,29.318182,18,38.772727,59.272727,5.045455,2.454545,2.727273,0.909091,2.909091,3.909091,2.954545,90,84.772727,64.363636,44.863636,12.772727,6.227273,3.363636,4.454545,5.772727,0.545455,2.727273,13.772727,0.409091,1.818182,0.409091,0.363636,6.272727,0.227273,5.090909,8.727273,55.681818,14.409091,14.681818,1.181818,3.636364,843.090909,,,,,,,,,,,,,
BE,6.590909,11.727273,6.045455,6.5,60.090909,11.045455,20.409091,18.772727,32.090909,19.545455,22.363636,25,19.181818,16.5,25.636364,23.5,31.954545,45.5,6.409091,3.954545,6,1.545455,1.409091,5.090909,5.727273,120.954545,96.181818,84.045455,57.272727,19.5,10.590909,4.5,6,3.818182,0.818182,4.136364,12.318182,0.909091,2.454545,0.909091,0.363636,5.318182,0.318182,5.272727,9.318182,69.318182,14.636364,12.909091,1.181818,5.136364,980.772727,,,,,,,,,,,,,
PC,6.181818,3.363636,1.772727,1.363636,9.363636,1.5,23,7.818182,19.954545,2.636364,5.681818,7.318182,3.863636,1.772727,2.045455,0.681818,2.136364,0.818182,48.272727,14.090909,25.363636,6.136364,2.545455,6.5,5.954545,41.318182,38,56.590909,39.909091,18,11.181818,5.318182,8,6.272727,3.863636,0.727273,1.5,11.363636,10.090909,3.863636,4.363636,10.727273,2.681818,0.136364,3.954545,1.545455,1.409091,1.863636,3.636364,18.363636,514.818182,,,,,,,,,,,,,
AN,7.5,9.045455,2.318182,3.545455,22.590909,5.954545,52.727273,39.636364,70.5,14.090909,16.5,20.045455,11.363636,4.863636,9.636364,3.863636,6.409091,8.136364,60.318182,24.090909,48.818182,8.045455,6.636364,21.136364,11.590909,224.181818,195.5,194.590909,162.272727,56.545455,39.818182,20.727273,21.5,18.863636,10.727273,1.227273,2.136364,11.727273,21.318182,10.318182,12.409091,63.045455,6.636364,0.909091,16.181818,5.545455,4.181818,4.772727,18.136364,18.909091,1631.545455,,,,,,,,,,,,,
Entries,2038.5,3062.590909,1658.727273,1430.318182,4216.363636,1663.681818,3123.590909,3401.909091,3953.590909,2471.318182,3385.954545,2340.318182,2653.227273,2197.136364,1787.227273,1231.954545,1478.363636,1544.545455,2090.272727,1950.272727,2120,1165.636364,934.090909,1831.909091,3033.909091,12834.818182,10372.681818,11501.5,8282.772727,4852.454545,4669.772727,2634.227273,3642.772727,3232.363636,1429.045455,998.909091,2433.363636,581.954545,1603.272727,1198.909091,1257.954545,3713.636364,1765.863636,951.363636,779.818182,1081.227273,864.590909,948.636364,539,1627.227273,140563.545455,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
