Exit stations,Entry stations->,,WEEKDAY,,,Sep 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,49.272727,63.272727,27,36.318182,138.681818,47.681818,92.772727,67.681818,76.090909,84.045455,39.954545,146.545455,138.363636,137.318182,132.136364,65.590909,53.227273,60.454545,17.681818,12.181818,16.636364,7.772727,10.863636,22.363636,64.5,360.545455,277.954545,382.363636,344.681818,137.181818,120.090909,30.136364,55.454545,85.227273,6.363636,36.454545,69.909091,2.909091,9.909091,6.545455,10.818182,33.818182,7.181818,37.272727,11.454545,43.5,20.272727,31.318182,6.590909,16.136364,3752.5,,,,,,,,,,,,,
CL,40.863636,60.318182,21.863636,25.681818,92.5,38.227273,94.863636,84.772727,108.636364,100.636364,144.954545,30.363636,98.227273,98.409091,105.272727,49.727273,49.863636,43.909091,23.045455,16.5,16.681818,10,12.181818,18.5,56.772727,211.272727,142.818182,210.272727,168.636364,73.363636,84.954545,30.772727,40.5,66.681818,4.954545,32.818182,92.272727,5.136364,18.318182,9.272727,11.909091,20.954545,12.681818,28.909091,29.636364,49.454545,29.636364,56.272727,10.181818,23.818182,2908.272727,,,,,,,,,,,,,
SL,18.954545,24.318182,16.863636,18.590909,81.045455,27,64.5,72.681818,109.227273,156.136364,158.636364,104.454545,22.045455,78.090909,109.954545,67,44.636364,49.954545,13.954545,9.272727,11.5,1.909091,2.727273,9.545455,28.409091,318.318182,268,289.090909,219.636364,75.181818,61.363636,20.909091,36.318182,50.181818,5.909091,28.409091,56.090909,2.772727,8.227273,5.818182,5.863636,24.454545,5.818182,25.454545,8.409091,41.5,17.045455,24.681818,4.545455,11.545455,2916.954545,,,,,,,,,,,,,
BF,8.863636,19.409091,9.318182,10,64.181818,10.181818,33,58.136364,93.954545,108.409091,120.318182,93.818182,89.136364,18.863636,70.136364,43.5,42.818182,48.636364,13.681818,5.090909,5.227273,1.363636,2.818182,5.954545,21.954545,249.409091,225.181818,280.045455,191.590909,58.636364,35.409091,16.590909,26.636364,35.181818,5.136364,26.5,65.227273,0.636364,6.136364,7.136364,6.409091,14,4.772727,41.454545,7.818182,47.454545,21.090909,30.318182,3.681818,5.090909,2410.318182,,,,,,,,,,,,,
HY,21.227273,35.136364,10.272727,10.045455,58.272727,16.454545,45.136364,48.090909,88.136364,70.045455,136.454545,100.136364,106.545455,65.636364,15.818182,53.590909,109.136364,103.5,18.181818,8.545455,7.318182,1.681818,1.954545,7.363636,23.590909,162.863636,118.909091,125.954545,101,46.090909,26.227273,10.045455,18.681818,24.545455,2.590909,8.363636,34.772727,2.409091,15.590909,3.954545,7.818182,11.090909,4.727273,22.181818,7.636364,69.181818,51.636364,48.136364,6.090909,21.181818,2113.954545,,,,,,,,,,,,,
SH,10.772727,8,4.363636,6.363636,51.454545,7.909091,23.590909,32.045455,49.136364,52.863636,58.090909,42.954545,55.227273,44.318182,50.863636,11.954545,31.454545,51.363636,7.5,1.863636,4.954545,0.636364,0.727273,2.272727,12.318182,126.272727,95.681818,95.136364,90.045455,28.909091,26.136364,5.318182,9.409091,22.090909,4.318182,8,15.909091,1.681818,3.181818,3.045455,2.227273,9.545455,3.272727,9.681818,5.5,53.545455,20.5,34,1.227273,3.909091,1301.545455,,,,,,,,,,,,,
UC,6.5,16.954545,5.863636,7.045455,64.636364,11.909091,26.681818,39.090909,64.227273,44.818182,56.136364,46.636364,49.409091,46.818182,122.272727,32.090909,14.909091,62.318182,8.5,4.045455,6.363636,0.954545,1.227273,6.227273,10.772727,191.136364,140.454545,111.727273,86.318182,31,16.909091,6.545455,9.727273,23.318182,4.5,8.818182,28.454545,0.272727,3.318182,1.772727,1.272727,12.5,2.409091,13.727273,10.681818,62.045455,47.181818,55.954545,3,4.090909,1633.545455,,,,,,,,,,,,,
FM,8.590909,17.909091,8.818182,10.954545,51.318182,11.454545,28.227273,43.318182,55.590909,38.045455,60.545455,40.409091,50.590909,48.954545,112.181818,56.5,58.545455,24.590909,8.045455,4,2.954545,0.818182,2.909091,5.136364,6.590909,219.227273,152.363636,108.090909,86.681818,31.772727,14.090909,6.727273,9.954545,21.818182,4.545455,9.727273,22.272727,0.545455,3.227273,0.5,2.409091,17.5,1.590909,10.363636,12.818182,68.090909,66.545455,79.181818,0.818182,7.136364,1715,,,,,,,,,,,,,
CN,14.090909,16.5,13.045455,7.5,40.545455,6.863636,53.954545,62,75.409091,9,17.090909,20.227273,14.545455,13.636364,17.909091,8.090909,7.5,8,27.818182,41.090909,123.863636,59.818182,21.090909,38.181818,10.772727,261.954545,208.318182,210.090909,175.590909,60.590909,41.636364,24.863636,26.136364,37.045455,5.727273,1.590909,5.181818,25.681818,98.5,5.909091,9.363636,73.181818,9.181818,1.863636,19.909091,3.863636,5.045455,6.363636,61.045455,74.681818,2181.863636,,,,,,,,,,,,,
PH,9.681818,9.090909,6.227273,8.363636,49.590909,6.954545,47.090909,67.681818,84.954545,8,12.909091,15.909091,8.727273,6,8.772727,2.318182,3.5,3.636364,42.5,15.863636,48.090909,28.818182,18.772727,52.909091,6.272727,382,340.090909,221.5,172.409091,53,32.863636,24.272727,19.863636,30.5,4.318182,0.590909,3.045455,11.727273,34.681818,7.818182,8.636364,85.090909,6.181818,1.136364,25.681818,4.181818,3.954545,6.363636,23.045455,36.909091,2112.5,,,,,,,,,,,,,
WC,11.227273,13.772727,12.954545,8.636364,46.681818,6.909091,57.045455,77.090909,97.954545,9.318182,18.409091,14.590909,11.363636,5.772727,7.454545,4.954545,6.909091,3,146.909091,47,17.545455,30.318182,20.454545,59.818182,11.590909,394.772727,290.818182,170.681818,156.272727,44.818182,28.590909,16.772727,15.681818,22.818182,6.681818,2,3.363636,18.818182,62.681818,8.681818,6.818182,101.545455,9.227273,0.818182,25.681818,2.045455,2.545455,4.818182,33.454545,51,2229.090909,,,,,,,,,,,,,
LF,6.818182,5,3.818182,3.409091,25.454545,2.681818,22.090909,36.045455,37.863636,2.363636,8.363636,8.090909,1.545455,0.681818,1.818182,0.590909,1.136364,0.681818,77,33.136364,32.090909,12.772727,9.363636,33.090909,2.454545,295.454545,212.272727,94.409091,88.681818,29.318182,19.863636,7,7.363636,9.5,2.136364,0.681818,1,3.045455,16.454545,1.227273,5.227273,54.727273,2.136364,0.227273,12.863636,0.454545,1.909091,2.181818,8.318182,13.363636,1258.181818,,,,,,,,,,,,,
OR,5.227273,7.227273,3.272727,4.5,18.136364,2.727273,20.727273,30.5,32.636364,2.136364,8.909091,13.409091,2.454545,3.181818,2.454545,0.772727,0.954545,2.454545,19.045455,15.954545,22.272727,9.272727,8.909091,37.409091,2.545455,265.227273,178.227273,83.636364,72.181818,23.772727,13.5,9.045455,5.045455,10.227273,1.409091,3.318182,0.909091,1.863636,6.863636,1.090909,2.363636,39.090909,2.363636,0.409091,8,0.318182,2.136364,1.681818,5,6.909091,1021.681818,,,,,,,,,,,,,
RR,12.818182,15.727273,16.818182,8.090909,15.090909,5.409091,40.227273,62.318182,64.318182,10.590909,23.681818,14.681818,11.227273,6.727273,7.681818,1.181818,5.181818,6.045455,40.909091,51.5,63.181818,36.909091,38.636364,20.409091,13.454545,372.772727,289.181818,186.727273,191.227273,82.5,49.545455,23.227273,34.636364,19.727273,2.863636,2.727273,1.954545,6.818182,25.363636,4.136364,6.954545,75.090909,4.636364,1.227273,10.090909,5.681818,3.545455,3.818182,10.227273,21.363636,2028.863636,,,,,,,,,,,,,
OW,22,19.181818,6.681818,6.272727,38.363636,19.590909,34.181818,29.863636,42.772727,16,70.909091,57.045455,27.727273,21.181818,25.454545,9.909091,7.727273,6.227273,11.727273,6.545455,12,2.363636,2.409091,14.636364,30.5,705.227273,457.863636,489.909091,380.090909,180.045455,112.909091,33.045455,46.227273,28.727273,8.318182,7.454545,14.772727,1.863636,10.409091,9.272727,14.090909,76.727273,15.818182,4.636364,8.681818,9.818182,2.318182,4.727273,7.636364,11.409091,3183.272727,,,,,,,,,,,,,
EM,222.090909,432.227273,250.363636,256.181818,399.636364,256.636364,483.863636,571.045455,561.409091,386.272727,435.772727,238.136364,381.045455,292.090909,206.363636,159.272727,220.409091,248.909091,322.090909,474.909091,461.363636,354.5,317.545455,419.409091,813.454545,186.454545,32.636364,168.545455,188.090909,409.636364,582.227273,371.727273,493.045455,486.318182,196.454545,210.136364,607.954545,98.818182,224.772727,173.5,139.590909,278.909091,203.5,242.454545,78.136364,88.727273,95.363636,129.545455,47.136364,275.772727,15174.454545,,,,,,,,,,,,,
MT,186.727273,353.136364,197.772727,193,272.5,201.772727,350,430.045455,403.5,302.181818,326.5,170.727273,302.090909,274.181818,149.681818,119.181818,157.727273,165.318182,236,346.772727,306.227273,219.318182,185.318182,307.363636,527.909091,35.318182,104.136364,52.909091,149.409091,414.454545,682.136364,465.045455,723.272727,615.318182,233.272727,170.5,376.954545,71.090909,206.272727,188.227273,175.909091,331.454545,241.681818,142.045455,56.681818,75.136364,85.045455,93.909091,42.590909,223.5,12641.227273,,,,,,,,,,,,,
PL,215.818182,335.409091,125.590909,114.727273,245.772727,125.090909,262.545455,277.363636,318.863636,218.727273,324.636364,191.681818,229.727273,227.636364,108.136364,80,97,95.681818,180.909091,177.545455,153.727273,85.636364,77.045455,158.636364,455.181818,190.590909,59.045455,119.818182,104.090909,451.818182,618.272727,403.772727,750.545455,545.636364,185.818182,96.5,244.5,55.909091,206.727273,167.090909,159.954545,955.318182,208.318182,76.272727,74.363636,47.5,54.045455,69.636364,49.681818,172.045455,10950.363636,,,,,,,,,,,,,
CC,141.863636,240.681818,133.727273,150,216.545455,158.863636,286.272727,297.681818,271.045455,208.363636,344.636364,152.5,193.136364,162.181818,97.181818,77.227273,75.681818,76.227273,154,149.090909,135.772727,79.636364,65.636364,172.863636,368.772727,178.545455,127.454545,101.136364,81.090909,235.863636,360.545455,307.090909,450.954545,393.318182,173.818182,93.272727,180.181818,53.727273,127,147.590909,140.090909,349.590909,175.636364,64.727273,35.136364,34.318182,37.681818,43.954545,32.545455,147.318182,8482.181818,,,,,,,,,,,,,
16,98.045455,107.727273,50.727273,67.636364,130.727273,75.318182,159.909091,168.5,138.909091,105.5,132.090909,67.318182,73.818182,57.772727,48.681818,30.954545,30.454545,27.909091,54.318182,49.681818,40.136364,26.909091,22.727273,81.409091,190.454545,395.045455,416,537.136364,268.954545,47.590909,90.454545,163.409091,274.272727,228.954545,90.227273,28.545455,52.772727,16.545455,58.772727,69.727273,77.681818,213.590909,91.681818,23.227273,16.409091,12.772727,9.5,17.681818,19.045455,55.772727,5313.409091,,,,,,,,,,,,,
24,96.136364,98.727273,35.318182,38.5,103.363636,43.681818,102.727273,117.863636,109.136364,65.318182,108.727273,76.727273,60.636364,29.227273,26.363636,27.227273,15.045455,15.181818,40.590909,30.681818,29.863636,19.818182,14,44.318182,117.363636,524.636364,566.318182,726.772727,397.227273,84.045455,38.590909,146.181818,233.954545,183.909091,96,14.545455,31.727273,14.181818,47.909091,61.272727,81.409091,132.409091,82.590909,15.272727,14.909091,8.681818,7.772727,9.181818,12.136364,38.772727,5036.954545,,,,,,,,,,,,,
GP,27.954545,33.363636,15.045455,13,61.454545,10.863636,35.045455,46.636364,51.590909,22.772727,28.136364,26.636364,17.272727,15.909091,11,5.636364,7.090909,5.863636,21.409091,18.772727,14.590909,6.772727,7.818182,20.818182,35,346.227273,412.636364,453.409091,290.454545,168.409091,145.681818,17.590909,57.409091,52.272727,31.727273,7.909091,15.5,4.318182,17.727273,30.636364,30.772727,94.090909,46.590909,5.318182,9.454545,4.909091,3.681818,5.318182,4.818182,20.318182,2837.636364,,,,,,,,,,,,,
BP,31.863636,50.181818,16.454545,15.636364,49.272727,19.545455,39.636364,44.181818,57.818182,36.590909,51.636364,39.181818,32.272727,24.409091,19.136364,11.954545,11.590909,9.227273,24.318182,19.909091,16.181818,5.863636,4,34.272727,59.954545,424.636364,455.590909,913.545455,405.818182,253.136364,235.136364,48.136364,23.318182,73.909091,62.136364,12.363636,20.136364,7.636364,23.181818,40.954545,53.590909,87.409091,75.181818,8.727273,6.409091,5.409091,5.454545,5.545455,7.772727,24.090909,4004.318182,,,,,,,,,,,,,
DC,64.136364,85,29.045455,18.272727,54.818182,16.545455,34.090909,47.181818,71.5,39.954545,88.318182,72.136364,53.318182,34.136364,25.818182,23.727273,22.090909,24.727273,36.727273,30.090909,22.909091,10.772727,11.090909,17.681818,31.363636,483.454545,548.318182,640.727273,414.772727,242.681818,197.954545,52.545455,90.181818,29.818182,28.227273,16.318182,45.636364,12.909091,35.318182,52.727273,75.363636,173.227273,128.863636,14.772727,8.181818,9.136364,12.409091,15.954545,10.363636,48.227273,4353.545455,,,,,,,,,,,,,
CM,10.863636,8.318182,2.954545,4.454545,15.5,3.045455,8.545455,12,30,3,8.727273,3.590909,5.181818,3.909091,2.818182,2.727273,3.363636,3.318182,5.590909,3.409091,6.954545,2.409091,1.5,3.727273,8.636364,188,196.909091,225.590909,168.545455,87,88.909091,29.590909,62.454545,29.272727,12,1.363636,3,1.090909,9,11.590909,24.863636,104.909091,52.772727,1,1.090909,0.772727,0.818182,1,3.227273,11.227273,1480.545455,,,,,,,,,,,,,
CV,3.045455,3.636364,4,3.636364,21.818182,3.863636,6.954545,14.409091,14.681818,49.409091,34.590909,32.954545,31,28.454545,10.045455,7.772727,9.045455,9.090909,1.863636,0.545455,1.5,0.727273,2.727273,2.818182,11.227273,179.181818,154.863636,113.772727,102.681818,33.045455,13.590909,7.863636,12.818182,16.409091,1.681818,6.590909,60.318182,0.5,1.5,2.545455,2.818182,10.409091,1.636364,35,5.090909,5.818182,4.636364,4.590909,0.272727,1.636364,1089.090909,,,,,,,,,,,,,
ED,5.954545,7.590909,4.363636,6.454545,50.454545,9.636364,21.954545,30.727273,44.772727,81.863636,67.545455,89.636364,56.045455,59.454545,31.863636,18.272727,29.409091,22.090909,5.954545,2.227273,3.090909,0.409091,0.727273,2.181818,14.227273,545.909091,347,274.227273,190.954545,55.636364,31.454545,17.272727,21.954545,46.363636,3.272727,60.454545,29.090909,0.636364,1.727273,6.181818,5.045455,68.5,7,19.227273,42,16.454545,14.590909,18.090909,1.772727,2.136364,2493.863636,,,,,,,,,,,,,
NC,2.454545,4.363636,1.545455,3.772727,8.318182,2.318182,9.863636,16.318182,22.136364,6.090909,2.954545,5.363636,3.454545,0.454545,2.545455,1.363636,0.681818,0.363636,22.272727,13.272727,14.590909,3.227273,2.863636,9.545455,2.181818,75.272727,59.909091,61.5,56.590909,18,15.818182,4.181818,8.363636,12.909091,1.090909,0.363636,0.818182,4.863636,15.863636,4.136364,1.545455,23.909091,1.090909,0.136364,7.045455,1.045455,0.772727,0.772727,14.363636,15.545455,568.227273,,,,,,,,,,,,,
WP,5.545455,6.863636,3.136364,3.227273,25.409091,6.318182,41.681818,45.590909,58.272727,7.727273,10.272727,17.681818,7.318182,6.545455,16.363636,3.545455,3.545455,4.818182,98.272727,36.590909,58.727273,15.545455,8.363636,24.954545,9.545455,184.863636,165.454545,240.863636,166.818182,69.727273,49.090909,19.363636,24.363636,32.818182,9,1.5,1.363636,15.454545,18.363636,9.409091,12.5,65.590909,5.863636,0.818182,12.363636,5.227273,2.454545,3.045455,14.545455,16.590909,1673.318182,,,,,,,,,,,,,
SS,8.181818,15.727273,4.818182,3.045455,16.818182,3.227273,8.5,17.909091,27.545455,6.818182,6.681818,8,6.136364,7.181818,3,1.727273,1.545455,0.909091,5.727273,8.136364,8.545455,2.181818,1.318182,4.227273,8.090909,164.545455,162.363636,187.272727,151.5,73.045455,61.045455,27.045455,46.954545,57.136364,14.681818,2.363636,7.045455,3.772727,9.590909,10.590909,19.954545,48.727273,31.409091,1,1.272727,1.181818,0.681818,0.454545,2.590909,12.545455,1284.772727,,,,,,,,,,,,,
SB,11.090909,16.590909,5.272727,2.545455,16.545455,5.5,9.045455,17.272727,22.181818,8.045455,9.363636,12.409091,6.454545,6.681818,7.818182,3.045455,1.545455,2.545455,9.5,8.409091,6.863636,5.681818,3.090909,7.545455,14.863636,134.954545,150.818182,194.136364,146.954545,84.454545,87.5,30.045455,60.5,87,24.272727,3.772727,4.909091,2.5,12.636364,18.454545,13.818182,73.863636,20.454545,2.454545,2.636364,0.5,0.363636,1.136364,4.590909,11.545455,1394.181818,,,,,,,,,,,,,
SO,37.727273,59.727273,36.181818,50.045455,80.227273,34.090909,64.954545,56.5,67.818182,19.681818,28.227273,18.727273,20.227273,12.954545,7.318182,6.363636,7.818182,13.409091,71.954545,84.636364,92.818182,55.454545,41.863636,74.545455,81.318182,214.863636,214.363636,759.818182,269.772727,174.272727,98.545455,66.772727,74.363636,147.681818,87.727273,7.227273,55.818182,25.636364,68.818182,33.681818,45.409091,97,237.681818,17.590909,13.454545,6.227273,6,3.363636,9.272727,63.409091,3923.363636,,,,,,,,,,,,,
MB,11.454545,24.545455,9.409091,9.363636,55.227273,8.818182,19.318182,26.863636,30.727273,5.090909,5.727273,10.954545,4.090909,3.954545,4,3.045455,2,1.818182,9.636364,5.227273,7.409091,2.5,2.454545,3.727273,14.909091,190.363636,201.681818,208.181818,154.5,83.272727,71.909091,43.318182,82.545455,129.227273,40.409091,1.318182,5.636364,1.363636,4.636364,23.681818,14.727273,295.727273,47.727273,2.454545,4.090909,0.318182,0.772727,0.318182,2.772727,7.727273,1900.954545,,,,,,,,,,,,,
WD,3.863636,7.909091,3.272727,1,14.045455,2.5,6.181818,15,16.818182,41.681818,39.772727,28.136364,30.227273,41,23.227273,11.772727,13.545455,11.090909,2.454545,2.545455,0.590909,0.318182,0.181818,1.409091,6.454545,226.454545,135.227273,92.136364,75,23.636364,14.909091,6.363636,10.181818,17.045455,1.454545,33.545455,26.090909,0,0.272727,1.136364,2.318182,25.454545,2.318182,10.818182,17.5,6.045455,7.454545,9.909091,0.409091,1.409091,1072.090909,,,,,,,,,,,,,
OA,7.272727,20.727273,15.954545,19,52.454545,15.909091,17.363636,17.545455,22.5,14.409091,8.363636,23.863636,5.909091,4.5,5.409091,5,9.954545,9.454545,19.090909,21.818182,18.772727,12.227273,6.181818,8.818182,6.545455,73.318182,48.545455,67.909091,39.909091,15.681818,12.636364,8.545455,5.909091,6.818182,1.363636,3.363636,35.636364,6.227273,13.863636,1.318182,3,17,2.363636,15.045455,9.772727,5.363636,6.863636,7,2.045455,17.863636,796.409091,,,,,,,,,,,,,
WS,17.5,17.045455,7.181818,6.772727,30.636364,7.909091,17.5,26.363636,28.136364,32.909091,44.909091,45,37.272727,38.818182,52.954545,46.454545,55.5,63.272727,4.090909,5.318182,2.363636,0.318182,0.454545,4.636364,10.545455,78.090909,64.045455,48.045455,35.909091,13.363636,7.181818,5.454545,6.045455,7.818182,0.5,6.909091,15.545455,1.318182,5.363636,1.5,0.272727,8.772727,0.363636,4.318182,5.181818,17.045455,64.909091,84.727273,1.954545,6.272727,1094.772727,,,,,,,,,,,,,
ML,3.636364,12.772727,4.227273,6.045455,49.227273,8.863636,13.772727,25.318182,23.409091,17.545455,21.590909,25.181818,17.136364,17.681818,52.954545,20.181818,45.818182,66.636364,5.909091,3.181818,2.5,1.772727,2.272727,4.227273,2.772727,87.227273,74.318182,61.272727,42,9.454545,6.772727,4.136364,6.318182,11.181818,0.636364,3.727273,13.636364,0.954545,2.363636,0.409091,0.454545,7.318182,0.727273,5.545455,7.636364,64.454545,17.636364,20.363636,0.954545,4.363636,908.5,,,,,,,,,,,,,
BE,7.636364,17.227273,10.181818,7.136364,74.636364,12.363636,22.954545,29.545455,36.136364,24.090909,28.227273,48.863636,28.227273,29.636364,55.772727,35.772727,60.954545,80.681818,6.272727,7.090909,5.363636,2.090909,1.727273,3.409091,6.727273,114.136364,80.5,74.863636,50.454545,19.409091,9.636364,4.454545,7.318182,18,1.454545,4.681818,17.272727,0.772727,3.318182,0.318182,1.272727,7,0.5,10.363636,7.590909,93.818182,18.863636,20.318182,1.636364,4.409091,1215.090909,,,,,,,,,,,,,
PC,7.818182,3.454545,2.272727,0.772727,12.590909,1.681818,20.545455,11.772727,24.954545,2.409091,7,7.681818,3,2.454545,5.636364,0.727273,2,0.772727,56.772727,16.545455,25.954545,6.090909,4.136364,10.863636,7.136364,35.045455,36.318182,55,42.818182,19.772727,12.181818,6.272727,8.5,13.272727,2.090909,0.454545,2.636364,12.727273,12.045455,3.5,4.181818,10.681818,2.590909,0.818182,2.909091,2.136364,1.045455,2.181818,2.681818,26.136364,563.045455,,,,,,,,,,,,,
AN,8.409091,8.454545,3.181818,3.363636,24.318182,5.318182,48.909091,43.681818,69.045455,12.954545,15.045455,19.409091,11.454545,4.409091,21.590909,3.409091,4.681818,7.727273,73.363636,30.545455,51.863636,9.590909,6.545455,24.636364,9.954545,212.409091,177.818182,194.727273,164.954545,54.272727,40.818182,21.272727,27.409091,45.181818,12.318182,2.409091,2.409091,16.590909,22.409091,11.545455,10.909091,59.818182,7.318182,0.818182,19.136364,5.772727,4.727273,4.590909,23.636364,21.136364,1686.272727,,,,,,,,,,,,,
Entries,2259.318182,3437.318182,1933.454545,1625.318182,4890.318182,1819.272727,3528.363636,3954.409091,4439.909091,2743.954545,3819.590909,2851.454545,2877.954545,2393.590909,2202.454545,1371.727273,1604.409091,1710.818182,2255.681818,2121,2206.181818,1286.818182,1078.772727,2006.545455,3352.454545,13265.363636,10869.818182,12272.045455,9007.090909,5246.409091,5091.181818,2884.181818,4302.409091,4248.954545,1488.5,1092.772727,2535.636364,600.5,1675.727273,1258.772727,1317.090909,4736.454545,1974.409091,1027.545455,906.363636,1167.363636,928,1190.772727,595,1782.363636,155235.818182,,,,,,,,,,,,,
