Exit stations,Entry stations->,,WEEKDAY,,,Aug 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
SH,8.478261,8.565217,5.217391,5.130435,36.217391,8.869565,21.608696,31.347826,44.086957,47.26087,51.73913,38.391304,51.521739,40.478261,41.217391,7.434783,30.913043,45.608696,6.608696,2.086957,4.391304,0.26087,0.608696,1.826087,14.043478,121.478261,95.130435,84.782609,82.130435,25.26087,25.217391,6.565217,7.304348,11.434783,3.826087,8.347826,15.391304,1.347826,3.434783,2.913043,1.521739,8.608696,3.478261,9.695652,5.086957,57.869565,22.217391,25.73913,0.478261,4.956522,1188.130435,,,,,,,,,,,,,
UC,5.826087,15.826087,8.173913,5.478261,63.695652,11.173913,26.434783,35.173913,67.086957,40.434783,54.391304,44.652174,46.782609,43.173913,101.869565,28.652174,15.73913,58.521739,9.217391,2.826087,5.695652,1.043478,0.782609,5.217391,9.478261,185.521739,131.478261,98.391304,88.521739,32.521739,18.304348,6.652174,9.565217,17.73913,4,8,28.086957,0.478261,2.826087,1.434783,1.26087,12.217391,1.913043,15.130435,9.130435,62,39.434783,43,3.086957,3.869565,1531.913043,,,,,,,,,,,,,
FM,7.565217,16,7.086957,9.217391,50.956522,9.869565,26.956522,40.826087,53.434783,37.478261,61.173913,42.782609,47.043478,53.26087,101.73913,48.565217,57.565217,15.608696,7.73913,2.913043,3.826087,0.652174,1.782609,4.347826,6.478261,210,137.652174,91.913043,84.652174,33.826087,16,6.173913,9.652174,15.130435,3.217391,9.782609,19.73913,0.652174,2.826087,1.043478,2.173913,15.26087,1.913043,7.391304,12.391304,65.73913,64.478261,60.73913,0.73913,7.217391,1595.173913,,,,,,,,,,,,,
CN,11.478261,14.347826,10.869565,5.73913,40.304348,5.913043,48.782609,57.695652,73,10,16.043478,22.391304,16,12.304348,12.565217,7.086957,8.869565,8.347826,21.173913,39.913043,123.869565,50.391304,19.043478,38.565217,11,259.956522,214.695652,197.478261,167.043478,55.652174,43.73913,24.043478,22.043478,27.521739,6.521739,1.521739,5.217391,25.73913,88.130435,6.652174,8.869565,65.913043,9,1.73913,17.434783,3.26087,4.086957,6,59.478261,67.913043,2075.347826,,,,,,,,,,,,,
PH,9,9.521739,6.695652,6.521739,43.26087,7.652174,44.086957,64.26087,80.869565,9.173913,13.217391,19.956522,6.913043,4.652174,8,3.434783,3,3.391304,43.304348,12.608696,48.26087,26.130435,12.304348,43.434783,5.913043,378.173913,318.521739,184.826087,159.26087,49.130435,27.086957,22.652174,16,23.347826,3.565217,0.956522,2.217391,12.173913,35.73913,6.826087,8.782609,79,6.217391,0.695652,21.086957,4.347826,3.73913,4.652174,20.26087,35.913043,1960.73913,,,,,,,,,,,,,
WC,11.652174,14.086957,12.521739,7.26087,44.130435,7.347826,53.434783,77.434783,97.086957,10.608696,19.826087,17.304348,12.173913,7.304348,8.130435,5.086957,6.173913,3.695652,138.347826,51.173913,12.565217,28.521739,18.043478,57.26087,10.913043,400.652174,276.73913,149.173913,145.521739,43.434783,26.086957,17.869565,16.652174,20.956522,8.695652,1.73913,2.521739,24.26087,65.521739,8.217391,7.478261,87.304348,7.782609,0.565217,19.130435,2.434783,3.565217,5.217391,31.043478,44.26087,2148.913043,,,,,,,,,,,,,
LF,7.73913,4.913043,4.217391,2.130435,22.086957,3.26087,19.521739,33.956522,41.391304,2.217391,8.695652,9.913043,1.130435,1.26087,1.652174,0.130435,1.478261,0.652174,63.173913,34.086957,31.695652,8.434783,8.26087,32.521739,2.130435,302.652174,211.086957,75.913043,71.826087,27.347826,15.782609,6.217391,5.695652,5.565217,1.869565,0.608696,1.173913,2.26087,17.869565,1.391304,3.913043,51.130435,4.173913,0.173913,12.391304,0.565217,1.565217,2.173913,8.956522,10.217391,1189.173913,,,,,,,,,,,,,
OR,4.304348,4.434783,1.608696,3,17.695652,2.565217,22.478261,28.130435,32.478261,2.869565,8.869565,8.478261,2.73913,2.956522,1.652174,0.869565,0.521739,1.782609,16.652174,11.869565,17.956522,7.173913,7.956522,28.434783,2.608696,247.217391,164.521739,65.956522,63.217391,19.304348,11.73913,6.565217,3.73913,5.391304,1.304348,1.782609,0.869565,1.347826,5.608696,1.782609,2.347826,34.608696,2.391304,0.217391,6.26087,0.217391,2.652174,1.217391,3.043478,6.608696,900,,,,,,,,,,,,,
RR,14.26087,15.652174,16.73913,8.086957,12.782609,5.869565,34.217391,51.956522,63.565217,10.304348,24.130435,18.521739,10.73913,6.652174,6.913043,0.956522,4.391304,4.608696,39.695652,48.086957,56.956522,33.391304,29.565217,15,12.73913,363.434783,275.782609,158.956522,172.26087,86.391304,41.782609,21.26087,22.913043,14.956522,3.695652,2.695652,2.434783,5.304348,21.73913,5.608696,6.434783,75.304348,4.478261,1.652174,9.565217,5.26087,3,3.391304,8.304348,23.086957,1885.478261,,,,,,,,,,,,,
OW,22.826087,21.173913,7.608696,7.043478,36.782609,20.130435,30.26087,24.826087,36.869565,11.565217,62.652174,62.565217,26.521739,22.956522,26.086957,11.130435,8.565217,6.304348,12.130435,6.217391,9.782609,1.869565,2.043478,12.695652,16.521739,654.869565,416.956522,408.913043,319.869565,156.347826,103.695652,27.043478,31.434783,21.652174,7.869565,7.956522,15.565217,1.130435,10.869565,9.73913,12.434783,66.391304,16.565217,4.956522,6.391304,7.086957,2.478261,4.478261,7.565217,11.086957,2840.478261,,,,,,,,,,,,,
EM,223.347826,427.130435,251.347826,251.652174,459.73913,248.869565,452.391304,547.130435,541.913043,368.304348,429.521739,234,359.26087,284.913043,204.608696,156.173913,212.217391,242.391304,322.391304,460.217391,460.304348,352.434783,298.173913,411.826087,756.086957,126.652174,25,128.391304,158.73913,387.173913,571.347826,382.391304,485.043478,449.086957,186.652174,196.043478,610.173913,100.086957,228.347826,165.869565,132.26087,237.956522,204.043478,237.434783,75.913043,87.043478,93.565217,120.086957,46.565217,270.086957,14662.304348,,,,,,,,,,,,,
MT,181.869565,330.26087,193.26087,177.26087,301.608696,185.217391,328.73913,404.086957,391.956522,288.782609,306.826087,169.391304,291.913043,261.826087,141.086957,109.565217,151.26087,152.043478,237.565217,336.086957,290.521739,214.521739,171.73913,292.173913,495.652174,31.304348,69.304348,41.217391,122.130435,383.434783,646.26087,438.608696,687.130435,560.869565,222.521739,164.652174,356.347826,66.217391,206.304348,173,169.956522,269.869565,219.26087,135.347826,47.652174,65.73913,74.782609,90.391304,40.652174,214.695652,11902.869565,,,,,,,,,,,,,
PL,212.217391,306.173913,113.913043,98.217391,251.217391,114.347826,234.391304,243.652174,301.608696,201.173913,294.521739,188.782609,215.173913,209.826087,100.869565,70.565217,85.347826,80.652174,157.043478,148.565217,131.173913,68.913043,64.130435,134.26087,382.173913,165.391304,47.130435,80.217391,78.086957,410.043478,567.173913,362.086957,671.478261,479.73913,188.608696,86.434783,199.434783,47.043478,181.130435,156.565217,131.608696,774.913043,156.652174,64.521739,64.608696,36.826087,44.434783,54.695652,47.652174,156.913043,9662.304348,,,,,,,,,,,,,
CC,136.434783,238.043478,112.869565,129.043478,195.217391,142.956522,247.565217,267.913043,251,195.391304,325.130435,148.956522,179.652174,155.086957,101.869565,71.782609,73.782609,75.086957,143.73913,139.391304,129.913043,66.73913,61.652174,151.73913,324.782609,152.73913,113.173913,73.043478,51.478261,191.043478,296,251.434783,407.956522,336.565217,159.869565,83,160.608696,50.043478,127.217391,137.869565,129.521739,273.217391,153.043478,59.913043,28.086957,36.608696,34.304348,44.347826,26.826087,135.956522,7579.608696,,,,,,,,,,,,,
16,89.086957,101.652174,51.304348,62.521739,124.478261,64.826087,149.173913,154.652174,133.478261,98.73913,131.217391,61.826087,68.913043,54.347826,40.434783,29.26087,30.608696,32.086957,47.565217,45.608696,40.608696,26.73913,19.391304,77.869565,167,393.826087,382.26087,480.217391,225.782609,30.086957,81.434783,150.347826,250.521739,194.869565,88.130435,28.434783,52.391304,16.217391,59.26087,67.73913,71.217391,161.565217,95.608696,25.478261,14.608696,14.217391,10.826087,18.391304,19.608696,52.043478,4888.478261,,,,,,,,,,,,,
24,97.695652,92.043478,34.608696,36.347826,99.869565,41.695652,91.695652,112.565217,107.956522,69.695652,110,69.26087,55.913043,29.608696,23.478261,24,16.478261,16.478261,39.391304,25.913043,28.217391,17.217391,12,40.608696,113,520.608696,546,669.434783,350.217391,76.391304,22.782609,126.391304,196.521739,164.869565,84.086957,11.130435,29.565217,17.608696,49.695652,56.913043,70.26087,107.695652,80.652174,14.521739,13.26087,7.782609,7.173913,10.347826,10.347826,39.304348,4689.304348,,,,,,,,,,,,,
GP,24.304348,29.347826,14.608696,12.956522,54.26087,10.347826,29.130435,41.652174,50.130435,22.391304,27.173913,22.391304,19.521739,14.391304,8.826087,7.217391,6.173913,5.913043,19.043478,17.434783,16.043478,6.130435,7.043478,20.869565,28.086957,351.869565,379.652174,419.826087,243.521739,152.347826,128,10.913043,46.652174,43.695652,30.782609,7.782609,14.304348,4.173913,15.391304,26.956522,32.521739,70.695652,48.782609,7,7.391304,5.478261,4.26087,4.304348,4.217391,21.130435,2597.043478,,,,,,,,,,,,,
BP,25.869565,39.652174,13.913043,13.869565,38.608696,14.826087,32.086957,37.304348,53.869565,29.521739,45.130435,35.608696,28.304348,22.695652,15.217391,7.26087,9.478261,9.347826,22.434783,14.391304,16.478261,4.826087,4.26087,22.217391,44.173913,407.869565,427.043478,798.869565,365.956522,209.652174,197.73913,40.782609,17.434783,55.608696,46.956522,10.434783,16.956522,5.73913,18.956522,35.73913,54.086957,80.478261,62.086957,9.826087,5.434783,4.130435,4.782609,6.695652,6.347826,21.391304,3512.347826,,,,,,,,,,,,,
DC,39.956522,56.782609,20.73913,14.347826,35.782609,12.347826,25.217391,39.913043,60.086957,31.130435,55.478261,46.913043,39.434783,21.391304,20.086957,12.521739,15.652174,15.826087,25.565217,22.608696,20.565217,5.826087,6.869565,13.782609,25.826087,436.304348,492.086957,576,353.608696,205.652174,176.652174,45.130435,62.347826,21.73913,20.391304,11.826087,34.086957,7.521739,26.869565,46.130435,64,146.913043,111.826087,10.608696,8,7.956522,9.913043,9.217391,8.826087,31.913043,3610.173913,,,,,,,,,,,,,
CM,9.130435,8.956522,2.913043,2.956522,15.304348,3.217391,10.391304,12.826087,27.304348,3.347826,8.869565,4.347826,4.956522,3.043478,2.913043,2.913043,3.608696,2.652174,6.086957,2.956522,8.913043,1.869565,1.869565,3.304348,7.652174,182.304348,194.73913,226.913043,157.26087,83.304348,83.391304,32.782609,49.73913,24.086957,10.521739,1.608696,3.26087,1.217391,10.478261,11.782609,23.173913,102.217391,45.826087,1.217391,0.913043,0.391304,0.565217,0.608696,4.565217,9.73913,1424.913043,,,,,,,,,,,,,
CV,2.391304,3.391304,4.086957,2.826087,17,3.956522,4.869565,12.608696,14.304348,54.130435,31.26087,30.869565,29.304348,26.478261,10.869565,8.565217,8.391304,8.782609,1.826087,0.434783,1.826087,0.608696,1.826087,2.478261,9.304348,170.086957,152.434783,102.913043,93.565217,31.130435,12.956522,8.304348,9.130435,12.73913,1.826087,5.652174,58.521739,0.434783,1.826087,3,3.26087,9.086957,2.652174,32.565217,3.913043,7.434783,4,3.043478,0.391304,1.217391,1024.478261,,,,,,,,,,,,,
ED,5.695652,7.869565,3.26087,5.391304,48.695652,8.782609,22.043478,29.869565,39.304348,83,66.956522,92.695652,59.913043,52.173913,29.652174,16.478261,28.347826,18.782609,5.478261,1.565217,2.173913,1.130435,1.086957,2.130435,15.434783,532.521739,329.304348,229.086957,174.347826,58.130435,33.695652,15.652174,18.913043,35.043478,3.347826,56.73913,24.26087,0.173913,2.695652,6.434783,4.478261,64.217391,5.130435,17,39.521739,11.869565,14.913043,15.130435,0.695652,2.521739,2343.73913,,,,,,,,,,,,,
NC,2.695652,4.695652,1.956522,3.173913,7.173913,2.043478,9.869565,17.73913,21.478261,5.695652,3.521739,5.826087,3.782609,0.478261,1.086957,0.869565,0.652174,0.304348,20.652174,14.913043,14.695652,3.347826,1.565217,6.782609,0.73913,82.608696,56.347826,53.913043,54.565217,17.913043,17.434783,4.391304,7.608696,6.869565,1.217391,0.434783,0.478261,4.130435,13.434783,3.478261,1.956522,23.434783,1.347826,0.217391,4.913043,0.782609,1.086957,0.608696,10.391304,14.391304,539.695652,,,,,,,,,,,,,
WP,5.043478,6.043478,3.565217,4.391304,22.73913,5.913043,43.347826,42.434783,54.173913,6.73913,10.217391,16.73913,7,5.391304,12.956522,3.347826,2.565217,4.043478,92,40.695652,59.521739,16.043478,7.26087,19.217391,9.956522,191.130435,161.652174,225.826087,165.130435,68.73913,51.478261,17,21.043478,25.130435,9.695652,1.652174,1.869565,13.565217,17.956522,7.913043,14.391304,60.695652,5.043478,1.130435,13.304348,5.304348,2.043478,2.086957,12.73913,17.086957,1614.956522,,,,,,,,,,,,,
SS,6.478261,15.434783,4,2,14.173913,3,8.913043,17.304348,24.782609,6.73913,4.391304,6.043478,5.434783,6.434783,2.913043,2.434783,1.478261,1.173913,6.391304,6.869565,8.086957,1.478261,1.956522,4.956522,8,161.913043,158.652174,173.826087,141.130435,67.130435,56.304348,26.347826,42.782609,50.869565,13.086957,2.521739,6.478261,3.869565,7.73913,8.869565,19.695652,42.521739,33.130435,1.173913,1.608696,1.086957,0.826087,0.521739,1.782609,12.565217,1207.304348,,,,,,,,,,,,,
SB,13.434783,18.695652,4.26087,3.26087,14.478261,6.130435,7.434783,15.173913,20.73913,7.26087,10.304348,12.173913,5.217391,5.478261,8.521739,3.217391,0.695652,2.26087,8.434783,7.130435,7.043478,3.956522,2.782609,6.478261,14.043478,130.521739,147.304348,155.826087,135.695652,81.347826,75.956522,30.565217,59.73913,75.652174,21.347826,3.956522,4.086957,2.956522,13.956522,15.217391,11.913043,54.956522,19.695652,2.521739,2.478261,0.26087,0.608696,1.043478,4.956522,11,1272.173913,,,,,,,,,,,,,
SO,31.043478,53.521739,35.217391,49.869565,83.73913,32.347826,57.913043,47.913043,64.478261,16.826087,28.826087,17.913043,19.391304,13.434783,9.217391,8.869565,7.956522,11.26087,63.608696,74.913043,77.826087,48.347826,38.391304,66.043478,67.478261,186.130435,179.608696,645.391304,212.347826,138.391304,83.217391,57.695652,66.043478,134.956522,89.73913,6.782609,54,22.130435,62.043478,31.956522,38.173913,78.130435,214.782609,15.043478,12.913043,4.521739,4.913043,2.869565,10.826087,60.478261,3439.434783,,,,,,,,,,,,,
MB,10.869565,23.391304,7.608696,9.869565,59.434783,10.086957,18.782609,26.173913,30,5.26087,8.043478,11.782609,5.043478,4.478261,5.304348,3.043478,1.782609,1.608696,9.608696,5.695652,6.956522,3.043478,2.173913,4.391304,15.434783,190.26087,188.73913,174.173913,139.956522,81.304348,70.608696,42.130435,72,111.478261,38.043478,1.434783,6,1.217391,4.347826,26.913043,13.652174,248.217391,30.695652,2.521739,2.826087,0.434783,0.478261,0.26087,2.869565,6.565217,1747,,,,,,,,,,,,,
WD,3.086957,6.565217,3.956522,0.913043,16.347826,2.478261,6.434783,11.695652,15.173913,39.652174,37.73913,34.826087,26.130435,36.347826,18.652174,9.956522,14,9.26087,2.130435,1.391304,0.869565,0.173913,0.130435,1.391304,6.565217,216.913043,127.73913,74.478261,71.217391,25.26087,15.73913,8.347826,10.565217,11.869565,1.565217,35,22.521739,0.130435,0.565217,0.521739,2.956522,21.869565,2.434783,9.695652,14.26087,5.913043,6.695652,6.869565,0.347826,1,1000.347826,,,,,,,,,,,,,
OA,5.913043,19.26087,13.695652,15.434783,37.826087,10.73913,17.608696,15.652174,21.086957,12.521739,6.217391,17.434783,5.608696,3.521739,5.565217,3.043478,7,10.434783,15.608696,18.782609,16.043478,9.086957,5.913043,7.869565,5.652174,65.434783,40.956522,57.782609,33.782609,15.782609,12.565217,7.608696,4.956522,7.565217,0.869565,2.695652,29.652174,4.217391,12.130435,1.043478,2.26087,15.73913,3.217391,10.913043,9,4.478261,6.565217,7.130435,1.782609,14.652174,680.304348,,,,,,,,,,,,,
WS,14.347826,15.826087,5.913043,7.173913,33.173913,7.608696,15.73913,24.695652,28.130435,33.869565,44.478261,44.782609,36.304348,36.565217,54.217391,47.956522,56.608696,62.695652,2.956522,4.173913,2.913043,0.869565,0.478261,5.434783,7.869565,79.347826,57.434783,38.391304,37.521739,13,7.130435,4.869565,5.391304,7.173913,0.26087,8.086957,11.565217,0.956522,5.26087,1.391304,0.304348,7.478261,0.130435,4.086957,3.695652,14.521739,63.73913,69.956522,1.913043,5.217391,1043.608696,,,,,,,,,,,,,
ML,3.086957,13.782609,4.956522,5.869565,46.73913,9.434783,15.173913,26.869565,22.434783,17.956522,24.391304,23.565217,16.782609,19.608696,45.217391,22,43.347826,63.347826,5.695652,2.565217,1.956522,1.652174,3.086957,3.347826,2.652174,81.304348,70.956522,51.695652,36.608696,12.130435,7.913043,4,4.913043,8.608696,0.565217,3.695652,13.869565,0.956522,2.695652,0.826087,0.434783,5.695652,0.391304,6.217391,7,61.73913,13.347826,16.608696,0.913043,3.565217,862.173913,,,,,,,,,,,,,
BE,8.086957,14.826087,8.217391,7.782609,65.26087,12.043478,24.130435,30.608696,32.086957,21.608696,27.521739,40.391304,22.782609,23.652174,41.086957,28.347826,45.478261,58.391304,5.652174,5.956522,5.73913,1.391304,1.304348,3.565217,5.608696,108.869565,79.434783,63.652174,49.217391,18.73913,9.217391,5.086957,7.608696,10.434783,0.652174,3.173913,15.608696,0.913043,2.869565,0.869565,1.043478,6.304348,0.391304,8.217391,9.26087,84.391304,17.217391,16.652174,1.695652,4.73913,1067.782609,,,,,,,,,,,,,
PC,6.695652,2.608696,2,0.608696,9.956522,1.086957,20.478261,10.913043,23,2.173913,6.347826,8.26087,2.391304,1.434783,4.434783,0.565217,1.826087,0.695652,55.304348,14.565217,24.869565,6.478261,3,9.217391,8,35.608696,35.565217,50.782609,38.130435,19.347826,12.26087,5.130435,7.521739,9.130435,3,0.434783,1.608696,10.521739,10.695652,3.347826,5.217391,11.304348,2.608696,0.304348,2.521739,2.26087,1.391304,2.217391,1.913043,20.695652,520.434783,,,,,,,,,,,,,
AN,7.608696,8.695652,2.956522,4,21.956522,6.869565,54.73913,45.913043,72.26087,11.695652,15.608696,21.608696,10.521739,4.869565,16.73913,4.434783,4.391304,7.434783,66.869565,28.826087,51.565217,8.173913,7.521739,25.913043,10.521739,220.608696,186.347826,189.217391,164.173913,55.434783,41.782609,25.173913,26.565217,31.434783,11.434783,1.086957,2.434783,15.652174,24.304348,11.913043,10.826087,63.26087,7.695652,0.782609,17.826087,5.913043,4.173913,4.913043,22.478261,17.73913,1684.869565,,,,,,,,,,,,,
