Exit stations,Entry stations->,,WEEKDAY,,,Jan 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
PC,5.238095,2.904762,1.714286,0.666667,5.142857,0.952381,20.47619,9.238095,10.571429,3.666667,4.666667,4.619048,2.47619,1.857143,2,0.571429,1.285714,1,37.380952,13.571429,18.904762,5.857143,2.952381,7.952381,4,27.095238,22.333333,39,27.571429,13.619048,14.619048,6.809524,4.714286,5.238095,3.380952,0.428571,0.142857,10.714286,12.571429,3.809524,3.142857,6.52381,0.761905,0.190476,1.52381,0.666667,0.952381,0.380952,1.809524,15.904762,393.571429,,,,,,,,,,,,,
AN,6.095238,6.095238,2.380952,1.238095,14.952381,3.238095,46,26.52381,40.52381,9.857143,15.761905,15.761905,10.857143,3.428571,7.809524,4,2,2.952381,45.428571,20.380952,35.666667,6.714286,4.190476,20,9.904762,115.142857,97.428571,125.47619,115.52381,39.190476,37.428571,16.47619,17.952381,18,8.571429,1.428571,2.428571,11.666667,16.333333,8.285714,8.761905,45.380952,6.857143,1.095238,10.619048,3.666667,1.952381,3.428571,17.714286,9.666667,1102.238095,,,,,,,,,,,,,
Entries,1479.428571,2162.904762,1095.333333,826.238095,2401.52381,1003.571429,2059,2025.761905,2359.904762,1605.761905,2605,1529.952381,1843.047619,1538.952381,1231.285714,842.47619,859.714286,850,1360.571429,1106.52381,1169.952381,542.47619,434.285714,944.904762,1885.142857,5664,5127.714286,7186.47619,5147.380952,3145.380952,3263.52381,1690.333333,2667.047619,1992.761905,931.285714,581.904762,1159.761905,366.952381,1106.52381,731.47619,764.428571,1947.333333,832.190476,471.238095,365.857143,569.047619,380.761905,441.238095,405.047619,1087.095238,83790.47619,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
