Exit stations,Entry stations->,,WEEKDAY,,,Mar 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
PC,3.521739,2.26087,1.565217,0.565217,3.695652,0.695652,16.391304,8.782609,8.043478,1.478261,4.782609,3.782609,4.391304,1.826087,2.217391,1.913043,1.521739,0.652174,30.130435,12.608696,16.826087,5.782609,2.652174,4.347826,3.086957,21.608696,17.347826,33.043478,21.869565,14.173913,12.565217,6.26087,2.782609,3.913043,2,0.26087,0.173913,5.913043,5.956522,0.478261,2.043478,4.478261,0.565217,0.043478,1.086957,0.173913,0.434783,0.304348,3.391304,11.478261,315.869565,,,,,,,,,,,,,
AN,3.130435,3.478261,0.347826,0.608696,7.956522,3.130435,28.913043,22.652174,28.956522,7.652174,9.782609,15.913043,5.73913,1.652174,4.565217,4.956522,2.391304,3.565217,33.26087,15.217391,19.73913,4.565217,3.521739,9.913043,6.173913,65.869565,57.956522,79.869565,73.565217,32.652174,21.652174,15.956522,6.913043,11.043478,9.652174,0.608696,2.173913,9.043478,10.869565,7.478261,5.26087,24.217391,5.086957,0.521739,5.73913,2.173913,1.043478,1.434783,10.826087,7.565217,716.956522,,,,,,,,,,,,,
Entries,1095.869565,1459.695652,603.826087,390,1045.173913,587.391304,1174.695652,1124.608696,1437.478261,1018.391304,1919.26087,1338.521739,1289.956522,1147,876.695652,606.086957,547.173913,538.956522,963.391304,704.652174,678.913043,292.521739,222.304348,433.695652,1274.086957,2873.869565,3025.521739,4633.391304,3302.478261,1936.391304,1898,956.26087,1767.217391,1328.652174,603.782609,351.347826,744.913043,233.826087,847,444.521739,518.521739,685.652174,425.434783,303.086957,158.608696,308.782609,204.130435,232.086957,320.913043,720.73913,51595.478261,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
