Exit stations,Entry stations->,,WEEKDAY,,,Oct 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
PC,3.761905,2.571429,1.904762,0.190476,1.809524,1.619048,16.714286,7.380952,9.095238,1.047619,5.52381,4.190476,5.047619,1.571429,2.190476,1.428571,1.238095,1.190476,34.857143,12.428571,18.571429,2.952381,3.238095,5.47619,2.095238,24.285714,16.952381,32.190476,24.47619,12.952381,10.238095,5.238095,2.761905,2.571429,2,0.190476,0.428571,4,6.52381,1.714286,3.285714,4.52381,1.142857,0,0.714286,0.333333,0.952381,0.904762,2.619048,9.761905,318.857143,,,,,,,,,,,,,
AN,2.857143,4.52381,0.904762,1.761905,7.238095,4.190476,27.952381,24,23.619048,6,9.238095,12.809524,5.047619,2.285714,4.857143,2.52381,2.619048,2.857143,37.238095,15.333333,19.714286,4.142857,2.142857,12.333333,5.571429,71.285714,63.571429,79.714286,82.714286,35.095238,22.571429,13.142857,7.095238,14.047619,10.619048,0.571429,2.047619,7.619048,10.761905,6.809524,5.904762,24.47619,6.47619,0.190476,6.380952,1.238095,1.190476,1.380952,7.714286,5.761905,730.142857,,,,,,,,,,,,,
Entries,1206.857143,1559.761905,602.952381,387.761905,1047.47619,574.190476,1219.666667,1152.666667,1447.571429,1072.809524,1986.428571,1332.857143,1354.238095,1195,924.52381,659.714286,605.285714,583.571429,989.52381,689.285714,672.714286,288.619048,219.571429,391.238095,1333.52381,2997.047619,3106.190476,4669.142857,3542.47619,1969.809524,1942.904762,964.380952,1802.047619,1421.714286,642.47619,369.428571,776.142857,245.238095,888.238095,461.904762,537.380952,727.904762,437.666667,292.238095,146.571429,300.52381,187.666667,254.714286,341.809524,731.238095,53254.666667,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
