Exit stations,Entry stations->,,WEEKDAY,,,Dec 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,44.478261,49.434783,22.521739,26.608696,90.782609,36.869565,69,49.869565,53.73913,51.826087,20.130435,103.565217,109.391304,104.086957,86.913043,54,41.956522,45.478261,13.086957,7.565217,14.913043,8.434783,9.043478,20.304348,50.043478,233.73913,177.826087,344.478261,263.434783,102.869565,98.173913,24.521739,30.26087,32.956522,5,24.173913,60.565217,3.608696,8.826087,4.217391,13,21.086957,3.869565,31.086957,8.043478,30.652174,16.521739,17.173913,6.521739,15.434783,2762.086957,,,,,,,,,,,,,
CL,24.26087,32.26087,9.434783,9.913043,41.956522,21.26087,56.434783,42.304348,68.347826,51.695652,103.26087,14.826087,43.478261,63.565217,50.956522,29.304348,20.782609,19.434783,15.304348,10.26087,4.652174,2.73913,2.826087,7.782609,34.130435,128.913043,94.652174,153.086957,105.391304,49.913043,51.565217,17.086957,22.782609,16.73913,3.217391,11.73913,34.608696,2.086957,8.608696,5,5.347826,13.565217,2.608696,15.73913,12.478261,23.695652,8.652174,9.086957,6.217391,17.913043,1601.869565,,,,,,,,,,,,,
SL,18.086957,23.913043,12.478261,12,52.347826,16.391304,49.217391,42.521739,76.478261,104.478261,114.347826,54.73913,11.869565,55.826087,62,45,37.73913,31.26087,7.391304,5.913043,9.391304,2.695652,2.73913,7.521739,21.695652,188.304348,178.695652,244.26087,160.956522,57.956522,45.782609,16.782609,24.173913,20.869565,2.652174,21.608696,43.434783,2.478261,6.869565,5.26087,4.304348,19.913043,2.608696,24.347826,5.391304,27.434783,11.086957,14.043478,4.043478,11.347826,2022.652174,,,,,,,,,,,,,
BF,11.391304,16.695652,6,6.304348,28.565217,11.347826,32.826087,37.173913,60.478261,84.26087,111.478261,63.130435,60.73913,10.695652,43.26087,36.086957,31,42.086957,8.826087,4.73913,5.521739,1.434783,2.043478,5.565217,18.608696,162.608696,143.478261,209.391304,132.26087,48.434783,28.347826,12.73913,19.869565,15.347826,5.434783,17.565217,45.521739,1.521739,4.304348,5.130435,7.956522,13.130435,3.782609,26.652174,4.347826,33.130435,13.565217,11.913043,1.956522,4.086957,1712.73913,,,,,,,,,,,,,
HY,11.73913,22.347826,8.130435,8.695652,33.869565,9.869565,24.217391,33.521739,57.26087,38.565217,86.347826,49.913043,71.73913,44.782609,8.695652,37.913043,66.043478,64.565217,8.217391,7.478261,5.826087,1.782609,2.782609,4.173913,14.826087,93.608696,74.652174,102.478261,69.391304,29.565217,21.347826,11.73913,8.956522,13.73913,3.347826,10.26087,27.347826,1.217391,4.347826,2.043478,6.782609,8.347826,2.391304,12.043478,4.391304,40.347826,23.086957,18.652174,2.173913,7.347826,1322.913043,,,,,,,,,,,,,
SH,6.869565,7.913043,4.956522,1.913043,17.73913,5.26087,16.304348,20.391304,29.869565,32.347826,47.521739,24.73913,42.869565,33.217391,36.608696,6.73913,32.173913,36.086957,4.347826,4.217391,4.304348,0.391304,0.304348,1.217391,8.391304,74.304348,65.565217,75.565217,62.826087,14.73913,18.608696,7,6,8.043478,2.782609,9.043478,9.173913,0.869565,3.130435,3.086957,2.26087,8.391304,2.347826,7.391304,3.043478,32.217391,15.26087,13.565217,0.652174,4.521739,877.086957,,,,,,,,,,,,,
UC,7.695652,14.565217,7.913043,3.608696,34.347826,6.913043,21.956522,23.73913,36.73913,33.608696,42.956522,24.913043,43.913043,29.913043,64.565217,24.26087,9.913043,36.956522,5.130435,2,5.391304,0.521739,0.695652,3.478261,11.130435,94,71.521739,91,63.565217,23.565217,12.217391,4.652174,6.304348,8.347826,3,6.826087,17.391304,0.695652,2.304348,1.565217,0.826087,9.73913,0.695652,7.173913,7.521739,34.043478,24.26087,21.434783,2.043478,3,1014.521739,,,,,,,,,,,,,
FM,8.826087,13.956522,6.521739,7.869565,30.869565,10.434783,22.565217,22.695652,36.086957,28.521739,47,18.347826,34.086957,38.521739,65.608696,36.391304,34.391304,12.565217,7.043478,3.565217,2.217391,1.304348,2.217391,3.913043,4.73913,89.478261,75.913043,81.913043,59.521739,22.73913,13.956522,3.565217,6,8.521739,2.173913,9.608696,14.913043,0.434783,6.217391,0.782609,1.608696,12.347826,0.73913,5.391304,9.173913,34.391304,35.956522,32.869565,1.086957,3.347826,1032.913043,,,,,,,,,,,,,
CN,8.608696,10.956522,8.391304,5.043478,26.565217,5.782609,34.217391,42.652174,55.304348,10.391304,13.391304,16.565217,9.086957,9,11.73913,4.304348,4.347826,7.26087,19.869565,31.652174,95.347826,38,11.434783,30.043478,7.434783,157.521739,145.956522,171.391304,137.434783,51.086957,35.869565,18.086957,15.478261,16.391304,7.173913,1.652174,2.956522,18.73913,63,6.304348,10.521739,57.434783,4.391304,1.26087,14.826087,2.478261,4.26087,3.347826,41.173913,48.347826,1554.478261,,,,,,,,,,,,,
PH,4.521739,5.826087,2.73913,6.608696,26.478261,6.565217,35.173913,37.695652,47.173913,7.173913,8.695652,9.565217,5.26087,5.043478,4.652174,3.608696,2.391304,3.608696,30,11.217391,40.173913,15.652174,11,26.478261,5.347826,199.391304,192.826087,152.217391,118.521739,39.652174,25.956522,16.913043,11.434783,14.086957,2.086957,0.478261,2.826087,10.043478,27.086957,4.086957,5.565217,61.086957,3.913043,0.434783,16.043478,2.478261,1.782609,2.652174,15.695652,22.26087,1312.173913,,,,,,,,,,,,,
WC,9.521739,14.608696,8.695652,6.521739,29.608696,8.26087,40.26087,48.695652,54.869565,9.043478,17.043478,3.826087,9.391304,5.956522,5.956522,4.347826,5.217391,1.652174,106.521739,42.347826,9.956522,27.608696,14.478261,42.130435,8.608696,191.695652,146.26087,132.956522,109.347826,38.391304,24.173913,11.869565,7.695652,15.695652,4.913043,2.26087,3,20.434783,49.391304,5.913043,7.782609,67.043478,3.73913,0.782609,15,2.043478,2.73913,4.391304,22.304348,38.521739,1463.478261,,,,,,,,,,,,,
LF,4.173913,2.521739,3.782609,2.26087,14.608696,2.652174,14.130435,21.956522,21.608696,1.434783,8.173913,2.521739,2.478261,1.217391,1.956522,0.869565,0.565217,1.173913,47.608696,20.913043,29.565217,7.173913,7.217391,22.130435,1.217391,127.26087,107.782609,70.521739,56.478261,19.73913,13.217391,4.826087,4.086957,4.478261,2.391304,0.391304,1.391304,3.173913,11.304348,0.73913,2.304348,43.608696,0.826087,0.086957,8.347826,0.217391,1.043478,1.478261,7.521739,5.478261,742.608696,,,,,,,,,,,,,
OR,4.130435,5.695652,2.217391,3.173913,11.347826,0.73913,9.956522,16.043478,17.478261,1.565217,6.434783,2.043478,2,2,2.869565,0.347826,0.695652,2.347826,10.043478,8.73913,14.347826,7.217391,4.826087,18.434783,2.73913,114.73913,87.173913,62.913043,41.73913,15.173913,9,5.130435,2.956522,3.695652,0.652174,0.73913,0.347826,1.478261,3.26087,1.347826,0.826087,30.826087,2.217391,0.130435,4.434783,0.391304,0.478261,1.217391,4,4.217391,556.521739,,,,,,,,,,,,,
RR,10.782609,13.391304,15.086957,6.956522,9.521739,3.565217,24.347826,42.347826,36.347826,6.26087,24.565217,7.826087,8.608696,5.956522,5.73913,0.695652,4,4.73913,28.652174,29.652174,36.782609,22.043478,19.652174,11.826087,11.695652,174.956522,152.26087,155.608696,126.521739,55.304348,34.956522,16.130435,20.217391,7.608696,2.695652,1.565217,3.695652,5.826087,14.391304,3.478261,3.73913,51.869565,2.565217,0.652174,7.043478,1.391304,2.26087,3.086957,7.217391,20.26087,1266.347826,,,,,,,,,,,,,
OW,14,14.565217,3.869565,3.652174,24.217391,8.521739,25.73913,19.565217,33,9.304348,48.304348,31.913043,23.73913,17.26087,16.478261,8.869565,8.782609,3.347826,6.565217,5.086957,7.26087,1.434783,1.304348,11.652174,11.26087,398.608696,278.782609,357.173913,242.652174,119.521739,73.130435,23.565217,27.782609,17.478261,7.217391,4.913043,9.173913,1.130435,7.73913,8.478261,8.304348,43.826087,6.478261,4.391304,5.173913,6.130435,2.782609,2.956522,4.956522,12.434783,2034.478261,,,,,,,,,,,,,
EM,148.782609,294.695652,147.26087,135.521739,216.086957,134.391304,260.695652,288.173913,271.304348,216.173913,270.73913,153.782609,221.782609,190.217391,122.608696,101.130435,109.434783,104.391304,194.26087,245.565217,226.956522,156.130435,141.695652,205.043478,465.695652,64.826087,19,101.782609,99.913043,231.304348,330.73913,205.347826,308.043478,268.782609,107.217391,101.26087,270.913043,56.347826,144.26087,79.043478,68.869565,125.130435,58.521739,114.695652,43.913043,33.913043,42.304348,62.826087,40.304348,164.869565,8166.652174,,,,,,,,,,,,,
MT,152.217391,252.521739,133.043478,118.73913,168.478261,114.869565,227.434783,254.521739,221.304348,182.695652,219.434783,110.217391,210.26087,168.73913,97.173913,75.391304,84.782609,86.956522,162.565217,216.391304,165.304348,122.086957,97.565217,167.130435,342.956522,26.130435,51.826087,34.086957,76.173913,254.130435,400.478261,281.043478,502.782609,353.695652,141.869565,100.304348,196.217391,51.391304,154.869565,102.73913,91.130435,143.217391,79.652174,73.608696,25.391304,36.913043,32.608696,43.043478,33.956522,135.304348,7575.347826,,,,,,,,,,,,,
PL,178.956522,272,107.478261,89.391304,217.608696,92.434783,190.565217,202.521739,241.869565,179.347826,298.391304,141,198.304348,169.956522,87.869565,64.869565,80.782609,73.652174,137.478261,132.913043,118.652174,65.478261,59.652174,129.521739,346.826087,135.565217,46.304348,95.869565,93.73913,414.217391,566,339.826087,552.652174,426.304348,161.608696,76.869565,170.608696,48.608696,151.608696,130.478261,115.608696,392.26087,80.695652,59.130435,42.869565,29.26087,33.347826,38.130435,38.521739,117.347826,8234.956522,,,,,,,,,,,,,
CC,105.826087,191.913043,92.869565,102.26087,139.173913,103.043478,190.521739,181.565217,174.26087,152.130435,272.391304,103.173913,146.869565,115.652174,67,59.130435,57.695652,57.173913,126.478261,107.782609,101.043478,57.913043,44.782609,119.565217,260.26087,93.826087,67,80.347826,46.521739,164.434783,274.478261,192.043478,321.391304,237.695652,127,59.956522,130.304348,42.043478,102.913043,98.217391,94.130435,159.434783,72.565217,46.956522,18.913043,20.956522,22.478261,28.782609,23.478261,102.869565,5759.217391,,,,,,,,,,,,,
16,81.173913,80.130435,35.695652,41.826087,74.521739,49.695652,109.73913,114.26087,80.173913,73.869565,101.608696,45.782609,54.956522,45.434783,30.347826,17.956522,20.26087,22.782609,42.956522,36.565217,39.217391,20.304348,15.434783,52.478261,126.73913,217.695652,232.043478,431.478261,181.130435,26.130435,70.304348,110.043478,185.26087,150.695652,73.347826,20.913043,40.565217,13.652174,49.521739,49.956522,59.478261,108.043478,42.956522,19.347826,9.304348,8.913043,8.521739,11.304348,18.869565,46.565217,3599.956522,,,,,,,,,,,,,
24,78.043478,74.782609,31.73913,31.086957,64.086957,31.608696,79.173913,71.434783,67.782609,49,93.347826,46.391304,44.478261,25.217391,23.782609,17.869565,14,12.782609,33.869565,23.565217,21.652174,14.434783,9.608696,37.130435,85.347826,296.73913,329,639.869565,303,66.391304,25.521739,100.608696,145.565217,133.521739,67.782609,9.043478,23.652174,14.782609,41.304348,47.173913,60,78.913043,37.304348,10.173913,8.434783,4.521739,5.73913,6.956522,13.434783,36.043478,3587.695652,,,,,,,,,,,,,
GP,18.608696,26.565217,9.521739,10.695652,30.26087,9.086957,23.652174,23.304348,34.347826,21,20.130435,13,14.043478,11.695652,9.782609,6.391304,4.086957,3,15.73913,12.434783,11.173913,5.173913,3.652174,17.347826,26.434783,186.086957,233.782609,379.086957,183.782609,111.130435,100.347826,10.608696,32.043478,28.043478,18.652174,4.304348,9.521739,2.130435,15.478261,17.086957,30,48.782609,20.043478,4.608696,6.913043,2.086957,2.086957,2.304348,5.913043,14.782609,1850.73913,,,,,,,,,,,,,
BP,21.391304,30.26087,9.173913,9.391304,21.391304,11.478261,22.347826,26.652174,36.304348,25.956522,25.434783,20.173913,18.347826,17.434783,7.869565,6.086957,6.478261,5.521739,13.434783,10.521739,7.521739,3.434783,1.565217,18.73913,38.869565,250.73913,283.956522,661.217391,280.782609,160.043478,149.217391,27.434783,13.391304,31.043478,35.521739,6.521739,12.869565,0.956522,14.521739,26.73913,47.521739,55.869565,30.652174,4.217391,3.565217,2.956522,1.913043,3.130435,3.434783,13.652174,2537.652174,,,,,,,,,,,,,
DC,22.130435,38.391304,11.217391,10.217391,21.347826,10.652174,16.782609,20.869565,43.434783,19.217391,34.913043,18.086957,20.304348,13.478261,14.565217,8.478261,8.521739,7.652174,16.217391,14.608696,16.565217,4.043478,3.869565,7.478261,17.695652,259.26087,305.565217,501.826087,257.130435,154.73913,139.130435,31.608696,38.608696,16.565217,19.869565,8.130435,21.73913,3.130435,17.782609,31.086957,52.869565,102.217391,42.26087,6.217391,5.043478,6.869565,5.695652,4.826087,7.608696,22.391304,2482.913043,,,,,,,,,,,,,
CM,6.217391,7.347826,2.130435,2.782609,7.73913,2.086957,7.434783,8.608696,15.043478,3.347826,5.956522,4.347826,2.956522,4.043478,3.434783,3.521739,2.782609,2.217391,6.695652,2.130435,5.391304,2.391304,1.173913,3.130435,7.913043,103.043478,113.347826,190.391304,119.652174,67.26087,65.869565,20.347826,38.782609,19.304348,6.652174,1.73913,2.478261,1.26087,8.956522,6.73913,20.304348,79.217391,18.608696,0.391304,0.73913,0.521739,0.608696,0.26087,3.173913,9.391304,1019.869565,,,,,,,,,,,,,
CV,2.217391,1.782609,2.391304,1.869565,11.086957,2.695652,7.173913,5.826087,9.913043,41,25.217391,14.130435,28.826087,17.521739,13.217391,10.217391,6.217391,7.217391,1.347826,1.173913,2.652174,0.434783,0.782609,2.217391,6.217391,90.217391,88.391304,88.130435,62.608696,24.565217,9,5.043478,7.217391,7.695652,1.652174,4.086957,39.130435,0.347826,0.782609,1.304348,1.956522,7.608696,0.608696,27.391304,3.173913,4.434783,2.043478,2.826087,0.26087,0.478261,704.304348,,,,,,,,,,,,,
ED,6.391304,8.565217,3.478261,3.391304,26.391304,7.73913,14.652174,18.217391,27.173913,48.913043,62.782609,35.695652,41.391304,42.608696,23.086957,14.869565,18.478261,13.043478,3.695652,2.043478,1.913043,0.956522,0.608696,3.304348,10.391304,228.391304,173.217391,199.565217,132.173913,41.173913,24.826087,11.869565,13.782609,21.086957,2.608696,38.782609,14.304348,0.086957,1.347826,2.652174,1.913043,50.869565,3,11.434783,27.304348,8.217391,9,10.304348,1.217391,2.086957,1471,,,,,,,,,,,,,
NC,2.695652,2.26087,1.434783,1.304348,6.26087,1.478261,8.956522,8.565217,12.304348,1.869565,2.826087,2.434783,3.391304,0.956522,0.782609,0.913043,0.565217,0.304348,14.304348,9.782609,13.73913,2.913043,1.130435,6.782609,1.521739,43.913043,46.608696,50.130435,44.826087,12.695652,14.73913,3.173913,3.26087,3.304348,1.086957,0.043478,0.217391,3.130435,7.434783,3.304348,1.521739,21.304348,0.521739,0.217391,5.391304,0.913043,0.304348,0.521739,7.913043,9.347826,395.304348,,,,,,,,,,,,,
WP,4.782609,4.173913,4.478261,2.956522,15.217391,2.434783,36.782609,25.173913,35.26087,5.521739,8.521739,9.695652,4.73913,4.695652,3.478261,3.043478,2.826087,5.26087,64.478261,31.391304,47.913043,11.347826,5.217391,14.391304,8.434783,120.782609,118.217391,183.434783,130.652174,57.695652,44.173913,17.869565,20.173913,18.565217,7.956522,1.347826,1,8.608696,9.347826,8.434783,10.608696,50.956522,3.521739,0.782609,10.130435,5.130435,0.913043,2.391304,9.086957,14.173913,1218.173913,,,,,,,,,,,,,
SS,7.782609,10.130435,2.521739,2.130435,7.173913,3.086957,7.26087,9.478261,14.956522,2.478261,4.26087,4.130435,5.565217,4.869565,3.217391,1.956522,1.521739,0.695652,6.565217,4.478261,6.26087,0.73913,1.869565,3.73913,6.73913,73.782609,86.652174,150.913043,98,48.73913,52.565217,18.434783,34.652174,33.695652,11.217391,1.913043,2.869565,3.173913,8,6.73913,13.782609,37.391304,12.434783,0.956522,0.521739,1,0.565217,0.869565,3.26087,11.130435,836.869565,,,,,,,,,,,,,
SB,11.347826,11.782609,4.913043,3.173913,12.217391,5.26087,6.913043,8.347826,15.173913,5.652174,11.565217,6.130435,5.173913,6.913043,5.608696,2.695652,1,2,9.391304,5.565217,7.695652,2.782609,1.173913,4.652174,10.391304,67.26087,81.565217,141.913043,97.217391,63.26087,63.73913,35.173913,56.173913,58.347826,21.173913,2.043478,1.608696,2.652174,9.826087,14.391304,10.782609,36.956522,10.173913,0.869565,1.782609,0.217391,1,0.043478,3.695652,10.478261,959.869565,,,,,,,,,,,,,
SO,23.608696,47.086957,27,41.826087,93.652174,31.304348,48.347826,39.391304,41.347826,15.782609,19.347826,12.347826,15.217391,10,7.73913,8.521739,7.434783,7.478261,53.73913,59.695652,61.956522,40,25.913043,61.217391,50.130435,100.73913,98.347826,311.26087,142.043478,95.521739,68.086957,38.826087,55.130435,83.26087,64.913043,5.73913,41.913043,19.782609,52.956522,30.956522,23.565217,32.826087,97.782609,10.826087,9.26087,2.782609,3.391304,2.043478,6.956522,50.73913,2299.73913,,,,,,,,,,,,,
MB,5.956522,11.652174,4.217391,3.695652,23.652174,4.826087,8.695652,9.695652,15.782609,3,3.086957,4.173913,1.73913,3.217391,1.913043,1.434783,1.434783,0.608696,4.434783,3,3.26087,1.478261,1.521739,2.565217,6.304348,60.695652,74.652174,90.304348,73.347826,39.826087,36.478261,18.652174,33,37.695652,17.043478,0.304348,2.217391,0.304348,2.043478,11.043478,6.869565,112.521739,13.695652,0.608696,0.956522,0.173913,0.217391,0.086957,1.217391,5.347826,770.652174,,,,,,,,,,,,,
WD,1.347826,4.217391,1.956522,1.391304,10.521739,1.130435,4.73913,6.434783,7.086957,26.434783,27.304348,15.347826,24.434783,29.565217,13.478261,8.26087,7.608696,4.869565,1.565217,2.173913,0.826087,0.043478,0.217391,0.565217,3.869565,98.086957,67.826087,67.304348,52.956522,20.304348,10.608696,7.086957,4.434783,6.73913,0.434783,30.26087,14.173913,0.478261,1.304348,0.608696,1.173913,13.521739,0.913043,4.826087,10.73913,3.347826,3.608696,4.217391,0.565217,1.478261,632.391304,,,,,,,,,,,,,
OA,5.913043,14.826087,11.347826,13.434783,45.347826,10.695652,13,14.73913,13.304348,10.304348,6.73913,10.695652,4.347826,2.086957,3.434783,2.521739,7.391304,8.434783,11.565217,13.565217,12.130435,7.521739,3.173913,6.782609,4.043478,37.217391,24.956522,39.434783,25.695652,11.826087,11.434783,6.347826,4.173913,5.173913,0.956522,2.217391,23.608696,3.695652,10.086957,1.130435,1.782609,10.608696,1,8.73913,6.391304,3.73913,6.130435,6.043478,1,9.869565,520.608696,,,,,,,,,,,,,
WS,6.913043,11.826087,5.347826,4.26087,16.043478,6.217391,5.956522,17.217391,15.434783,19.826087,25.913043,25.869565,24.043478,25.73913,33.434783,29.347826,28.434783,28.521739,2.478261,2.347826,1.304348,0.391304,0.478261,2.173913,5.217391,33.130435,29.913043,32.565217,20.173913,8.130435,3.217391,2.565217,3.304348,6.26087,0.565217,4.26087,7.913043,0.608696,4.695652,1.434783,0.173913,4,0.130435,2.782609,3.478261,8.565217,29.608696,37,1.478261,3.304348,594,,,,,,,,,,,,,
ML,3.347826,7,4.391304,3.826087,26.695652,6.826087,9,10.782609,11.913043,11.695652,15.913043,6.869565,11.826087,13.913043,22.826087,16.130435,28.217391,39,4.043478,2.217391,2.869565,1.043478,0.434783,2.565217,2.652174,39.782609,28.565217,35.826087,23,9.434783,5.434783,1.652174,2.608696,6,0.869565,2.565217,8.608696,0.26087,1.26087,0.608696,1.086957,3.652174,0.217391,2.869565,7.26087,36.782609,8.782609,8.782609,1.043478,2.086957,505.043478,,,,,,,,,,,,,
BE,5.73913,9.73913,5.608696,4.913043,38.347826,8.173913,13.434783,14.869565,15.521739,13.782609,20.478261,10.217391,16.217391,12.913043,21.478261,15.043478,22.304348,35,3.521739,3.043478,4.043478,1.521739,1.130435,2.521739,5.304348,54.086957,39.26087,45.26087,29.304348,12.521739,8.086957,3.478261,4.043478,6.391304,0.565217,2.608696,10,0.652174,1.652174,0.608696,0.304348,3.73913,0.043478,4.130435,6.478261,40.695652,8.043478,8.086957,0.565217,3.608696,599.086957,,,,,,,,,,,,,
PC,4.956522,4.521739,1.434783,0.869565,6.478261,1.173913,18.608696,9.521739,11.608696,2.565217,5.478261,6.304348,3.391304,1.73913,2.130435,0.782609,1.478261,1.043478,32.869565,12.913043,20.695652,5.26087,3.913043,7.913043,4.826087,30.391304,26.043478,46.73913,27.391304,15.173913,13.26087,6.347826,4.608696,6.478261,3.173913,0.347826,1,8.434783,8.130435,2.826087,3.173913,7.956522,0.347826,0.434783,1.956522,0.913043,0.826087,0.782609,1.73913,15.913043,406.869565,,,,,,,,,,,,,
AN,6.391304,5.26087,2.086957,2.173913,16.043478,3.73913,47.956522,32.043478,46.782609,11.869565,15.391304,16.869565,10.26087,4.521739,7.869565,4.521739,3.086957,4.826087,47.782609,20.73913,41.173913,5.608696,4.826087,20.608696,11.26087,134.130435,123.73913,138.565217,119.478261,45.217391,38.043478,19.434783,17.434783,22.391304,9.913043,1.478261,1.826087,10.434783,17.173913,11.652174,9.782609,53.086957,4.869565,1.043478,12.782609,4.956522,2.434783,3.391304,17,12.782609,1226.73913,,,,,,,,,,,,,
