Exit stations,Entry stations->,,WEEKDAY,,,Jan 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
FV,79.142857,97.428571,41.904762,68.380952,255.761905,83.714286,151,189.190476,219.095238,130.47619,26.571429,205.47619,196.571429,189.285714,171.571429,85.666667,70.619048,86.714286,43.238095,22.904762,36.47619,16.095238,20.190476,46.380952,85.714286,943.142857,979.095238,877.095238,795.047619,343.047619,210.904762,73.190476,88.952381,79,9.428571,47.047619,114.238095,7.380952,28,15.333333,25.52381,64.380952,26.857143,53.285714,11.190476,74.666667,0,0,9.571429,20.333333,7516.285714,,,,,,,,,,,,,,
CL,61.619048,110.952381,43.142857,39.857143,136.952381,66.857143,131.333333,173.857143,255.904762,170.761905,194.52381,23.095238,113.714286,130.047619,127.142857,70.619048,76.52381,95.47619,51.52381,42.238095,42.285714,19.761905,19.380952,34.047619,86.380952,612.619048,587.666667,540.52381,409.809524,151.714286,130.761905,76.380952,67.857143,87.619048,14.619048,44.190476,138.333333,11.761905,38.952381,16.809524,28.047619,33.761905,29.380952,65.095238,19.714286,118.285714,0,0,20.952381,35.190476,5598.047619,,,,,,,,,,,,,,
SL,35.904762,58.809524,24.952381,24.761905,162.619048,46.52381,112.142857,231.809524,352.285714,281.857143,205.142857,125,16.52381,113.238095,128.380952,62.761905,84.952381,100.619048,31.190476,27.428571,22.666667,5.952381,8.571429,22.47619,39.095238,762.857143,837.904762,622.666667,514.47619,171.857143,96.333333,45.571429,75.809524,65.714286,8.52381,40.380952,103.095238,9.904762,14.714286,14.095238,13.761905,47.952381,8.52381,49.571429,8.714286,73.714286,0,0,7.52381,12.095238,5931.428571,,,,,,,,,,,,,,
BF,20.666667,36.857143,14.809524,19.714286,119.952381,28.428571,91.190476,222.380952,301.619048,213.52381,177.571429,134.095238,102.095238,17.238095,88.238095,56.714286,78.190476,130,21.52381,10.380952,7.952381,3.761905,2.380952,10.333333,31.857143,688.285714,704.333333,543.666667,456.714286,144.714286,86.904762,33.52381,49.666667,46.952381,12.333333,42.333333,128.047619,3.333333,8,11.380952,15.285714,25,9.571429,63.047619,6.190476,79.619048,0,0,4.52381,5.952381,5110.857143,,,,,,,,,,,,,,
HY,28.619048,61.428571,25.095238,27.666667,102.428571,34.333333,89.619048,211.428571,278.285714,133.095238,176.714286,129.619048,136.047619,87.47619,16.571429,88.952381,180,204.571429,25.47619,16.238095,15.047619,6.380952,5.095238,15.952381,28.52381,499.619048,519.761905,341.380952,288.380952,101.428571,57.285714,31.619048,33.857143,34.380952,4.619048,17.095238,70.095238,8.52381,23.52381,4.190476,10.190476,25.047619,5.761905,30.380952,8.809524,107.857143,0,0,7.904762,23.142857,4379.52381,,,,,,,,,,,,,,
SH,20.285714,23.333333,7.857143,7.761905,64.238095,17.380952,50.380952,144.761905,157.809524,71.047619,77.904762,67.714286,58.52381,57.904762,79.47619,12.380952,68.904762,89.666667,7.809524,7.714286,10.904762,2.095238,1.857143,5.904762,13.904762,431.904762,404.666667,229.619048,235.47619,81.857143,43.952381,17.095238,20.809524,25.809524,6.761905,12.809524,34.190476,1.666667,8.047619,5.095238,6.047619,16.619048,4.142857,24.619048,6.047619,81.333333,0,0,3.238095,6.619048,2835.952381,,,,,,,,,,,,,,
UC,18.333333,36.571429,17.761905,18.952381,121.190476,36.380952,64.095238,210.571429,240.380952,112.904762,77.142857,78.761905,90.761905,78,176.952381,68.714286,22.571429,177.190476,12.809524,14.571429,13.761905,4.714286,3.571429,9.809524,15.095238,970.666667,801.238095,367.619048,318.52381,98.714286,37.190476,14.619048,18.190476,32.190476,6.380952,13.047619,57.571429,2.904762,13,4.952381,5.238095,22.095238,2.619048,26.857143,16.095238,84.238095,0,0,4.52381,9.857143,4649.904762,,,,,,,,,,,,,,
FM,23.952381,44,26,20.47619,129.380952,28.952381,80.47619,255.095238,267.571429,99.285714,89.190476,98.619048,99.714286,139,216.285714,115.761905,247.333333,36.238095,16.380952,19.666667,11.095238,6.666667,7.047619,13.380952,10,1342.666667,1095.142857,417.619048,343.571429,114.190476,34.52381,21.190476,23.095238,29.190476,5,21.952381,50.047619,4,10.619048,4.714286,10.095238,30.619048,3.333333,24.571429,16.714286,109.571429,0,0,3.904762,7.714286,5825.619048,,,,,,,,,,,,,,
CN,18.238095,27.190476,18.952381,17.761905,93.047619,25.095238,140.904762,291.904762,316.666667,33.714286,41.47619,51.619048,30.190476,21.619048,26.142857,9.571429,13.190476,15.571429,24.380952,96.666667,230.857143,78.571429,36.904762,78.714286,17.285714,841.428571,858.142857,514.952381,447.142857,148.142857,78.666667,49.571429,51.190476,65.857143,24.714286,4.142857,9.761905,38.047619,127.571429,22,25.047619,130.142857,30.761905,2.142857,30.238095,19.619048,0,0,75.809524,92.571429,5443.904762,,,,,,,,,,,,,,
PH,14,18.095238,15.666667,20.619048,140.571429,24.52381,176.47619,403.571429,435.904762,17.809524,18.47619,43.047619,22.952381,14.142857,17.809524,5.238095,14,18.809524,89.857143,27.857143,111.571429,43.809524,33.571429,113.571429,14,1687.333333,1755.333333,675.857143,600.904762,190.333333,81.857143,91.52381,47.952381,52.428571,13.571429,2.333333,3.238095,39.142857,82.857143,27.238095,31.47619,161.095238,24.095238,3.52381,41.238095,19.857143,0,0,30.666667,43.666667,7563.47619,,,,,,,,,,,,,,
WC,29.047619,31.190476,23,24.809524,114.52381,23.857143,153.095238,332.380952,332.47619,21.619048,31.285714,44.095238,24.809524,8.952381,18,10.095238,11.952381,14.809524,250.190476,124.380952,26.190476,57.809524,34.333333,133.761905,18,1386.714286,1388.714286,525.47619,443.619048,116.857143,65.666667,50.904762,41.095238,50.952381,12.619048,5.238095,4.333333,50.666667,123.809524,20.761905,19.857143,144.904762,25.095238,2,35,13.285714,0,0,47.571429,89.190476,6559,,,,,,,,,,,,,,
LF,9.095238,8.047619,8.761905,7.095238,58.238095,9.095238,59.904762,163.904762,143.285714,7,13.285714,21.52381,5.238095,2.095238,6.857143,1.52381,4.380952,6,94.380952,53.904762,54.380952,14.285714,15.333333,63.47619,4.952381,892.619048,836.571429,278.904762,261.571429,63.47619,37.190476,19.47619,11.428571,15.952381,4.857143,0.809524,1.238095,10.857143,24.714286,6.238095,7.380952,80.809524,14.619048,0.52381,23.238095,3.285714,0,0,14.52381,15.952381,3462.285714,,,,,,,,,,,,,,
OR,7.142857,11.904762,4.761905,9.047619,45.47619,7.904762,39.666667,114.285714,130.047619,8.285714,17.714286,18.952381,9.761905,1.809524,5.238095,1.333333,3.52381,8.142857,31.809524,29.380952,35.666667,18.190476,14.619048,50.904762,4.333333,806.52381,729,248.571429,226.952381,59.52381,35.809524,28.952381,16.619048,13.666667,2.285714,2.619048,2.619048,4.714286,10.333333,7.238095,7.714286,65.952381,12.285714,0.285714,12.047619,5.047619,0,0,6.857143,11.333333,2946.857143,,,,,,,,,,,,,,
RR,22.904762,31.857143,27.666667,20.047619,46.285714,11.095238,61.904762,192.952381,193,28,44.333333,36.619048,20.952381,5.428571,15.666667,6.857143,11.52381,15.619048,74.52381,105.714286,131.904762,58.142857,57.52381,17.190476,17.952381,1105.095238,1168.380952,562.904762,586.047619,206.095238,102.857143,46.333333,43,27.142857,3.809524,4.904762,10.285714,20.904762,31.904762,9.857143,12.380952,115.571429,24.285714,4.809524,17.238095,12,0,0,16.142857,32.809524,5420.428571,,,,,,,,,,,,,,
OW,22.238095,33.47619,11.095238,12.619048,62.47619,20.428571,41.142857,55.619048,97.428571,24.904762,87.52381,87.190476,38.380952,29.904762,26.666667,13.857143,14.571429,10.428571,16.095238,10.714286,16.571429,7.047619,2.809524,16.666667,23.52381,1744.52381,1517.238095,1007.380952,783.571429,345.761905,201,56.428571,68.095238,40.619048,12.666667,9.666667,26.142857,5.571429,13.809524,16.142857,26.095238,87.190476,32.714286,8.238095,7.857143,12.52381,0,0,10.571429,16.52381,6833.714286,,,,,,,,,,,,,,
EM,518.52381,1031.761905,711.47619,741,959.238095,906.52381,1327.952381,1854,1681,1222.428571,1197.47619,685.333333,1021.619048,896.714286,620.238095,530.285714,1125.952381,1533.809524,1068.333333,2128.095238,1654.428571,1034,946.095238,1228.857143,2211.095238,165.904762,120.904762,483.809524,596.809524,1166.619048,1903.714286,1284,1633.52381,1365.047619,884.904762,663.285714,2481.333333,458.142857,662.333333,677.904762,654.714286,311,1097.285714,938.380952,140.47619,835.857143,0,0,139.714286,485.666667,47987.571429,,,,,,,,,,,,,,
MT,485.714286,947.666667,653.952381,674.47619,747.666667,805.952381,1158.142857,1529.380952,1179.333333,1130.190476,1019.47619,587,857.952381,770.095238,577,441.047619,827.571429,1115.380952,911.428571,1794.095238,1310.142857,753.952381,682.857143,1052.761905,1758.047619,142.428571,142.428571,173.333333,591.571429,1448.47619,2449.904762,1711.238095,2619.380952,2005.619048,1179.047619,571.428571,1836.47619,403.714286,605.380952,848.619048,800.285714,324.952381,1627.047619,698.571429,93.047619,812.47619,0,0,104.761905,377.666667,45339.142857,,,,,,,,,,,,,,
PL,386.857143,643.809524,313.333333,301.238095,490.333333,366.380952,643.666667,770.142857,779,580.571429,691.809524,477.047619,486.761905,439.714286,280.190476,205.857143,294.714286,339.761905,391.714286,514.333333,403.047619,214.571429,189.333333,418.095238,984.714286,716.809524,317.142857,108.380952,313,1142.428571,1531.142857,1021.761905,1878.380952,1148.333333,503.761905,230.380952,627.714286,188.952381,379.904762,392.190476,400.142857,692.761905,632.428571,258.52381,79.428571,238.47619,0,0,99.809524,246.190476,24755.047619,,,,,,,,,,,,,,
CC,321.047619,602.666667,369.857143,372.285714,475.380952,458.095238,720.761905,835.47619,714.714286,580.095238,705.428571,372.047619,445.238095,405.619048,270.904762,216.952381,292.904762,316.142857,381.238095,517.333333,378.095238,232.666667,188.666667,470.285714,835.285714,576.904762,557.666667,266.857143,65.47619,546.142857,923.904762,728.666667,1251.952381,774.333333,483.380952,220.571429,570.190476,194.285714,316.047619,378.952381,357.047619,311.571429,558.380952,228.238095,48.285714,230.666667,0,0,75.190476,219.904762,21363.809524,,,,,,,,,,,,,,
16,156.333333,227.52381,119.285714,141.190476,253.619048,221,332.428571,412.52381,312.714286,242.52381,292.857143,149.666667,143.809524,133.428571,90.904762,77.095238,80.380952,94.857143,109.333333,155.238095,81.857143,52.47619,52.761905,175.714286,359.714286,1202.619048,1577.619048,1356.238095,609.52381,34.095238,198,306.095238,598.619048,280.380952,153.571429,68.047619,190.52381,60.47619,129.47619,130.857143,132.47619,149.047619,256.714286,75,20.714286,64.666667,0,0,32.809524,86.190476,12183,,,,,,,,,,,,,,
24,162.952381,166.714286,62.809524,81.380952,204.238095,112.857143,188.571429,285.857143,271.285714,138.428571,198,132,90.809524,77.761905,50.47619,39.52381,35.809524,32,70.666667,75.190476,56.666667,35.809524,34.380952,91.095238,209.809524,1642.428571,2084.666667,1839.238095,970.380952,219.857143,38.857143,239.714286,491.095238,227.285714,118.619048,29.714286,71.095238,34.095238,97.047619,89.666667,111.333333,141.571429,211.904762,33.904762,18.761905,26.904762,0,0,24.142857,54.380952,11721.761905,,,,,,,,,,,,,,
GP,43.142857,67.857143,25.857143,29.047619,111.761905,33.809524,72.047619,150.142857,171.142857,50.571429,68.142857,74.952381,43.52381,29.904762,28.714286,12.047619,12.714286,16.047619,38,46.238095,40.047619,14.047619,18.095238,38.714286,62.666667,1126.809524,1419.714286,1159.714286,652.095238,309.142857,233.857143,19.333333,111.809524,57.333333,46.666667,14.380952,64.47619,16.904762,41,30.952381,52.238095,92.428571,121.52381,25.190476,10.285714,13.619048,0,0,10.714286,31.333333,6960.761905,,,,,,,,,,,,,,
BP,57.238095,90.857143,34.333333,31.285714,84.714286,37.428571,76.52381,119.238095,156.666667,66.095238,77.904762,64.333333,61.904762,40.333333,28.285714,19.047619,15.047619,18.904762,42.761905,36.761905,32.571429,8.47619,12.428571,41.571429,82.714286,1369.952381,1782.285714,2224.571429,1094.142857,525.428571,488.047619,108.952381,35.714286,90.380952,69.095238,20.666667,57.52381,13.142857,44.142857,60,102.333333,107.333333,126.47619,25.47619,8.714286,14.142857,0,0,9.285714,40.666667,9755.904762,,,,,,,,,,,,,,
DC,56.285714,104.047619,33.142857,24.52381,83.333333,32.333333,61.52381,125.809524,196.952381,71.952381,80.904762,90.666667,66.095238,44.714286,33.761905,26.952381,31.666667,32.761905,64.285714,51.095238,49.190476,17.809524,13.095238,24.761905,50.619048,1273.666667,1740.142857,1300.571429,735.571429,301.952381,252.619048,56.952381,104.714286,24.333333,37.190476,21.761905,82.095238,29.190476,51.095238,55.380952,114,178.809524,214.190476,31.952381,10.47619,26.285714,0,0,14.095238,44.952381,8170.285714,,,,,,,,,,,,,,
CM,14.380952,24.571429,5.761905,6.380952,29.428571,9.095238,22.095238,73.142857,117.809524,9.333333,9,12.095238,7.190476,7.428571,6.428571,5.142857,5.238095,3.857143,25.333333,10.904762,14.142857,6.333333,2.285714,4.571429,13.952381,872.761905,1035.190476,590.380952,436.190476,140.809524,120.285714,45.047619,74.714286,32.380952,14.047619,3.190476,13.47619,3.047619,19.714286,15.571429,41.904762,132.809524,87.47619,2.285714,2.52381,2.666667,0,0,4.952381,13.095238,4150.428571,,,,,,,,,,,,,,
CV,4.857143,7.666667,4.619048,5.190476,42.857143,7.619048,23.47619,77.809524,125.142857,105.47619,45.857143,48.571429,38.47619,44.428571,16.285714,13.761905,14.285714,20.142857,4.904762,2.619048,4.52381,1.333333,2.761905,5,9.142857,532.428571,580.761905,285.095238,242.571429,77.285714,31.285714,20.52381,22.238095,26.142857,2.666667,9.52381,86.571429,1.714286,1.047619,3.142857,7.095238,20.952381,6.619048,49.904762,7.333333,15.095238,0,0,0.238095,0.857143,2707.904762,,,,,,,,,,,,,,
ED,15,28.285714,13.238095,12.047619,101.238095,20.47619,74.285714,230.428571,258.190476,168.190476,125.428571,138,103.666667,127.904762,65.428571,32.571429,59.952381,46.904762,7.47619,3.190476,5.380952,1.238095,1.904762,10.285714,24.904762,2065.190476,1811.619048,720.619048,603.809524,238.095238,80.857143,71,62.761905,86.952381,15.857143,92.285714,43.47619,1.285714,4.52381,22.52381,10.904762,112.952381,14.952381,35.571429,58.333333,38.095238,0,0,1.666667,3.333333,7872.285714,,,,,,,,,,,,,,
NC,2.904762,6.380952,3.571429,5.666667,27.666667,6.238095,49.142857,120.095238,134.952381,7.714286,5.904762,11.285714,9.047619,4.571429,6.952381,1.666667,2.714286,3.666667,34.761905,31.666667,51.428571,10.52381,4.190476,23.52381,4.857143,367.47619,361.666667,210.52381,205.428571,69.809524,37.619048,16.809524,14.857143,24.857143,3.190476,1.52381,1.142857,8.714286,20.52381,7.761905,9.428571,53.142857,6.380952,1.238095,9.904762,5.761905,0,0,11.761905,21.714286,2042.333333,,,,,,,,,,,,,,
WP,16.857143,13.666667,5.238095,10.619048,69.380952,14.666667,141.095238,172.809524,218.190476,20.952381,25.47619,31.666667,13.857143,8.428571,19.095238,7.761905,12.666667,10.47619,131.809524,72.285714,124.619048,23.52381,14.285714,36.571429,13.52381,513,508.952381,457.52381,391.095238,144.47619,106.571429,54.904762,51.428571,50.714286,17.333333,1.52381,2.952381,19.714286,22.142857,22.619048,30.619048,114.714286,19.190476,1.904762,15.904762,15.857143,0,0,17.333333,24.190476,3834.190476,,,,,,,,,,,,,,
SS,10.904762,31.952381,6.380952,10.238095,32.285714,8.142857,28,68.285714,91.380952,13.047619,14.761905,17.857143,12.047619,11,5.761905,4.190476,4.238095,5.333333,21.428571,27.52381,21.761905,6.238095,6.761905,9.761905,19.428571,646.428571,769.285714,434.238095,371.380952,124.571429,94.571429,30.285714,64.714286,55.714286,17.142857,4.714286,21.095238,7.380952,18.857143,13.52381,26.190476,53.47619,68.190476,7,2.619048,3.380952,0,0,4.904762,20,3348.380952,,,,,,,,,,,,,,
SB,19.666667,32.047619,12.047619,9.333333,33.619048,14.761905,28.714286,66.380952,89.47619,15.52381,22.52381,26.857143,13.190476,15,7.190476,6.333333,5,9.238095,22.571429,26.952381,18.904762,7,7.714286,11.761905,22.761905,652,732.380952,449.428571,344.333333,137.095238,117.761905,58.428571,113.47619,118.428571,41.428571,5.095238,11.714286,9.809524,32.428571,28.857143,13.285714,61.190476,50.904762,6.52381,4.619048,2.190476,0,0,9.095238,21.666667,3566.714286,,,,,,,,,,,,,,
SO,48.809524,106.904762,56.47619,66.666667,97.904762,48.190476,82.52381,83.190476,98.52381,33.380952,56,32.095238,42.238095,27.857143,18.619048,16.952381,17.666667,23.095238,131.52381,160.904762,138.047619,80.333333,76.904762,96.380952,104.47619,293.428571,317.285714,522,253.714286,119.714286,108.142857,75.095238,108.47619,167.333333,133.904762,16.380952,92.761905,53.952381,126.571429,47.190476,50.714286,49.52381,152.52381,27.47619,14.857143,11.809524,0,0,18.190476,83.047619,4589.761905,,,,,,,,,,,,,,
MB,21.904762,74,30.666667,36.047619,109.333333,28.761905,57.238095,125.047619,141.047619,18.952381,25.857143,23.809524,9.428571,7.761905,6.666667,3.333333,3.095238,2.809524,27.619048,20.666667,23.142857,13.809524,12.47619,23.142857,35.619048,1022.095238,1385.190476,609.190476,488.52381,222.428571,188.952381,113.761905,149.714286,195.380952,87.285714,6.190476,15.190476,5.857143,21.809524,72.333333,34.142857,200.428571,38.857143,4.952381,5.095238,1.761905,0,0,5.952381,16.761905,5774.095238,,,,,,,,,,,,,,
WD,4.714286,14.238095,8.571429,6.619048,40.857143,12.666667,27.380952,121.571429,134.809524,91.904762,56.428571,64,50.238095,65.761905,31.333333,22.619048,28.714286,23.714286,2.047619,3.857143,2.619048,0.47619,0.428571,4.619048,10.333333,822.714286,741,325.095238,272,98.238095,42.761905,30.857143,28.190476,36.47619,3.52381,58.190476,38.333333,1.809524,2.380952,7.190476,7.095238,32,6.333333,13.571429,29.095238,13.571429,0,0,0.47619,2.238095,3443.666667,,,,,,,,,,,,,,
OA,8.714286,26.666667,19.095238,26.095238,33.238095,16.571429,19.095238,32.52381,37.333333,10.761905,8,20.571429,5.52381,4.285714,6.904762,5.285714,11.952381,16.285714,25.809524,33.619048,26.333333,14.857143,9.714286,10.428571,5.809524,135.619048,110.52381,65.761905,50.809524,20.333333,14.380952,11.666667,6.809524,9.52381,1.52381,5,50.904762,9.190476,16.190476,2.095238,4.095238,16.52381,3.285714,22.52381,5.52381,7.095238,0,0,1.619048,14.238095,1020.714286,,,,,,,,,,,,,,
WS,17.52381,43.380952,21.190476,21.190476,118,33.095238,62.52381,178.285714,171.333333,92.380952,77.285714,122.52381,76.47619,78.904762,102.238095,67.857143,79.666667,100.142857,18.666667,18.714286,11.52381,3.619048,4.857143,12.190476,13.619048,727.47619,780.571429,278.809524,243.809524,74.47619,28.190476,14.52381,17.952381,26.952381,2.333333,12.714286,40,8.333333,17,3.666667,1.571429,18.380952,2.190476,12.857143,10.666667,27.380952,0,0,6.047619,13.571429,3916.666667,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,6.238095,6.619048,2.857143,1.761905,22.571429,4.714286,45.761905,54.380952,48.666667,8.571429,9.952381,18.904762,5.142857,5.428571,6.761905,2.761905,3.142857,3.809524,72.238095,33.809524,38.47619,12.142857,4.952381,15.333333,8.238095,92.190476,92.380952,101.904762,72.571429,35.857143,25.047619,11.952381,14.52381,14.047619,4.714286,0.238095,1.619048,12.809524,15.904762,4.095238,8.238095,17.666667,4.904762,0.571429,3.047619,7.52381,0,0,6.095238,24.285714,1015.428571,,,,,,,,,,,,,,
AN,14.095238,9.52381,4.619048,5.666667,40.190476,7.761905,123.52381,125.47619,176.428571,16,19.666667,38.047619,15.428571,5.904762,23.428571,6.952381,9.904762,7.142857,95.571429,49.142857,92.571429,17.047619,12.047619,31.666667,15.190476,380.904762,335.047619,284.571429,256.428571,118.095238,59.52381,40.095238,45.571429,46.238095,16.52381,1.428571,3.666667,24.238095,26.047619,20.190476,25.571429,91.380952,17.095238,2.333333,18.904762,15.047619,0,0,24.47619,24.571429,2840.952381,,,,,,,,,,,,,,
Entries,4111.52381,7461.52381,4538.714286,4091.47619,9452.095238,5004.333333,8293.285714,13079.190476,13397.095238,6684.238095,7381.47619,5590.666667,5894.190476,5230.285714,4434.47619,2969.333333,4761.095238,5764.857143,5474.52381,7704.761905,6376.761905,3378.809524,2932.380952,5022.619048,7657.285714,40968.285714,43054.809524,28462.47619,23014.52381,12380.952381,12210.904762,7590.52381,11042.714286,8333.571429,4302.952381,2733.285714,8092.285714,2174.952381,3928.761905,3426.047619,3573.47619,5209.761905,6256,3307.619048,1192.857143,4000.47619,0,0,1104.047619,2811.571429,395859.857143,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
