Exit stations,Entry stations->,,WEEKDAY,,,May 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
WS,14,15,7,4.090909,22.863636,6.818182,8.590909,21.136364,21.045455,24.409091,35.863636,40.454545,28.409091,32.363636,40.681818,40.318182,43.409091,46.272727,3.363636,4.954545,2.818182,0.272727,0.363636,1.318182,6.636364,63.272727,48.954545,35.454545,30.818182,9.045455,7.818182,5.454545,3.409091,9.409091,1.136364,6.136364,10.954545,0.545455,7.545455,1.318182,0.272727,6.045455,0.090909,3.045455,4.318182,12.363636,51.909091,50.090909,1.590909,3.045455,846.5,,,,,,,,,,,,,
ML,6.5,7.818182,4,5.045455,34.272727,9.909091,11.818182,18.363636,21.590909,16.909091,18.681818,25.272727,15,16.454545,30.045455,20,36.909091,52.318182,4.318182,3.045455,2.136364,1.409091,2.318182,3.454545,4.954545,71.136364,54.772727,40.909091,33.772727,11.909091,6.681818,2.954545,3.727273,7.863636,1.090909,1.454545,11.454545,0.318182,1.227273,0.818182,0.681818,4.636364,0.454545,5.863636,8.863636,52.636364,13.136364,12.045455,0.863636,3.727273,725.545455,,,,,,,,,,,,,
BE,6.5,13.772727,6.681818,6.818182,49.954545,11.272727,18.590909,19.090909,31.136364,19.954545,22.318182,38.045455,21.863636,19.863636,35,25.681818,46.954545,57.681818,5.954545,4.318182,4.545455,1.681818,1.818182,2.954545,5.545455,86.909091,65.590909,51.954545,42.954545,13.363636,9.409091,3.545455,6.045455,10.272727,1.136364,4.363636,14.318182,0.727273,3.272727,0.409091,0.318182,4.045455,0.272727,8.409091,8.363636,63.590909,14.227273,10.409091,0.727273,3.909091,906.545455,,,,,,,,,,,,,
PC,3.136364,2.090909,1.5,0.772727,4.318182,0.818182,11.272727,6.318182,10.045455,1.318182,2.818182,3.909091,1.5,0.863636,0.772727,0.545455,1.954545,0.409091,29.227273,7.818182,12.045455,2.818182,1.681818,3.5,2,17.772727,16.090909,25.727273,17.681818,8.681818,5.045455,3.409091,3.181818,3.636364,2.545455,0.409091,0.636364,6.772727,5.863636,1.772727,1.681818,4.909091,1.5,0.227273,1.181818,1.045455,0.545455,1.045455,1.318182,11.909091,258.045455,,,,,,,,,,,,,
AN,10.636364,10.636364,1.772727,3.136364,18.409091,5.863636,51,42.863636,64.136364,11.909091,19.090909,25.090909,13,6.136364,11.590909,3.409091,5.909091,6.5,57.318182,25.909091,44.954545,11.045455,8.363636,20.818182,11.454545,199.818182,173.454545,168.863636,160.227273,56.590909,40.454545,23.909091,25.181818,27.545455,9.5,1.772727,1.818182,13,22.772727,13.363636,9.863636,55.409091,5.590909,1.272727,17.636364,5.136364,4.227273,4,21.363636,18.590909,1572.318182,,,,,,,,,,,,,
Entries,2022.5,3001.454545,1653.681818,1417.954545,3953.272727,1603.090909,3040.181818,3356,3841.272727,2377.818182,3392.818182,2787.636364,2548.363636,2109.136364,1727.318182,1179.545455,1373.681818,1457.090909,2013.636364,1846.272727,1928.5,1091.727273,880.409091,1708.227273,2823.090909,11417.5,9191.636364,10171.545455,7741.681818,4642.181818,4506.681818,2493.454545,3601.136364,3212.954545,1303.363636,939.681818,2156.363636,536.090909,1516.863636,1103.909091,1115.772727,3546.727273,1522.454545,869.136364,792.454545,918.772727,743.272727,878.318182,560.363636,1543.727273,132160.727273,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
