Exit stations,Entry stations->,,WEEKDAY,,,Nov 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CL,34.181818,45,10.545455,14.5,61.363636,20.636364,64.409091,60.863636,69,62.818182,100.772727,15.863636,62.636364,75.181818,72.227273,33.590909,26.636364,26.227273,15.363636,8.681818,7.136364,3.772727,2.318182,8.909091,40.136364,163.909091,117.590909,169.5,132.954545,51.590909,61.409091,18.045455,28.181818,33.954545,3.227273,17.863636,36.818182,2.590909,11.772727,4.409091,11,14.318182,6.045455,18.818182,19,31.727273,13.727273,20.409091,8.318182,18.545455,1958.5,,,,,,,,,,,,,
SL,21.318182,23.454545,14.636364,17.363636,64.045455,26.181818,60.181818,76.227273,104.363636,138.545455,136.363636,62.727273,13.636364,72.590909,97.409091,49.681818,44.136364,46.909091,13.272727,9.863636,8.954545,2.045455,3.818182,9,25.272727,285.318182,255.181818,268.090909,205.227273,73.227273,55.409091,17.090909,32.318182,41.772727,4.681818,25.5,52.681818,2,7.272727,6.363636,5.272727,18,4.318182,21.227273,7.954545,36.772727,18.181818,23.636364,3.181818,9.954545,2622.636364,,,,,,,,,,,,,
BF,7.5,14.272727,6.909091,6.863636,52.363636,11.818182,34.590909,55.045455,92.454545,104.681818,119.136364,69.772727,75.954545,14.045455,63.590909,41,41.409091,48.090909,11.318182,4.181818,5.363636,2.227273,3,8.636364,19.090909,230.181818,212.181818,268.090909,188.681818,58.045455,32.409091,16.136364,26.090909,29.454545,6.136364,21.590909,56.772727,0.318182,4.954545,5.272727,6,9.545455,4.590909,39,7.409091,44.863636,19,26.181818,3.681818,2.590909,2232.5,,,,,,,,,,,,,
HY,20.272727,30,10.681818,11.045455,48.590909,15.136364,42.227273,52.772727,82.045455,60.5,117.318182,69.818182,92.681818,61.818182,14.181818,49.818182,101.454545,108.954545,12.181818,6.227273,6.636364,4.636364,2.5,7,20.636364,143.818182,112.363636,117,101.227273,36.454545,23.181818,10,15.636364,19.181818,3.272727,8.363636,34.727273,3.772727,15.272727,4,6.409091,6.409091,4.045455,22.818182,6.727273,65.227273,39.363636,46.5,6,15,1915.909091,,,,,,,,,,,,,
SH,9.636364,7.681818,4.227273,5.090909,37.181818,6.590909,21.5,34.545455,40.045455,41.863636,51.545455,31.818182,44.681818,38.181818,44.909091,10.272727,32.772727,50.545455,5.227273,2.318182,3.909091,0.681818,0.272727,1.636364,10.590909,112.409091,91.045455,91.363636,79.863636,22.5,23.454545,6.409091,7.454545,18.409091,4.181818,4.454545,17.363636,1.227273,3.181818,3.272727,2.045455,4.136364,2.318182,12.454545,5.045455,49.909091,21.681818,29.590909,0.863636,3.272727,1155.636364,,,,,,,,,,,,,
UC,6.409091,15.136364,7.363636,6.545455,54.545455,8.681818,26.5,40.181818,62.590909,34.454545,50.454545,30.409091,42.454545,43.727273,97.863636,33.590909,11.136364,53.954545,5.181818,3.818182,6.909091,1.136364,1.227273,5.090909,11.409091,171.818182,121.863636,102.818182,82.727273,27.181818,14.409091,6.272727,8.090909,16.454545,3.772727,9.090909,24.181818,0.454545,3.318182,7.136364,1.590909,8.227273,2.045455,16.772727,10.227273,58.318182,46.136364,48.090909,2.590909,3.909091,1458.272727,,,,,,,,,,,,,
FM,7.227273,21.363636,7.545455,11.045455,42.772727,10.636364,26.181818,41.454545,51.954545,36.409091,54.727273,25.045455,49.136364,43.818182,110.136364,58.727273,53.590909,15.454545,6.636364,3.954545,4.772727,0.818182,2.136364,5,6.545455,207.772727,132.636364,100.409091,88.727273,26.363636,13.818182,5.545455,9.090909,19.954545,3.136364,9.409091,21.863636,1.636364,4.909091,0.545455,2.863636,13.363636,1.363636,9.772727,9.363636,64.090909,67.545455,66.727273,1,6,1585,,,,,,,,,,,,,
CN,13.454545,12.5,12.636364,6.181818,36.454545,6.318182,55.227273,61.772727,71.318182,8.363636,14.681818,17.318182,14.545455,11.045455,14.318182,6.409091,5.818182,7.181818,20.863636,39.454545,130.909091,64.454545,19.590909,36.136364,10.954545,242.090909,206.363636,194.318182,171.272727,51.545455,40.772727,20.090909,23.318182,28.954545,5.318182,1.409091,4.681818,23.363636,92.045455,5.954545,8.409091,59.227273,8.181818,1.727273,17.545455,3.590909,6.045455,7.272727,58.227273,68.772727,2048.409091,,,,,,,,,,,,,
PH,14.090909,10.545455,8.181818,7.045455,36.681818,6.181818,45.636364,69.636364,77.363636,8.090909,12.363636,8.681818,8.090909,5.772727,5.818182,2.909091,3.590909,3.818182,42.454545,13.409091,48.090909,25.363636,15.227273,47.136364,5.681818,351.272727,309.727273,199.590909,164.181818,47.590909,29.5,23.909091,17.363636,24.409091,3.045455,0.590909,3.045455,12.272727,29.727273,6.272727,9.045455,77.136364,4.409091,0.909091,23.590909,3.5,4.090909,6.090909,20.363636,30.863636,1934.363636,,,,,,,,,,,,,
WC,11.227273,15.954545,12.545455,7.636364,40.727273,5.227273,55.954545,78.5,93.954545,11.090909,14.954545,6.136364,8.954545,5.454545,6.272727,3.909091,6,5.681818,141.5,46,15,29.818182,20.545455,57.590909,9.727273,372,276.181818,173.545455,151.681818,43.227273,29.681818,15.863636,12.727273,21.363636,6.181818,2.818182,2.409091,20.5,62.409091,8.090909,6.863636,89.363636,7.818182,0.818182,23.818182,2.727273,3.181818,4.636364,30.454545,50.318182,2129.045455,,,,,,,,,,,,,
LF,7.636364,5.318182,3.090909,2.409091,23.863636,2,20.045455,41.863636,38,2.727273,8.318182,2.545455,1.863636,1.590909,4.590909,0.772727,1.090909,0.727273,77.363636,32.545455,32.545455,9.909091,9.272727,33.909091,1.681818,280.909091,213.318182,93,82.272727,24.727273,17.909091,7,6.454545,5.954545,1.636364,0.045455,0.681818,1.681818,16.909091,0.636364,3.863636,52.272727,3,0.363636,13.363636,0.136364,1.136364,1.454545,8.681818,8.863636,1211.954545,,,,,,,,,,,,,
OR,5.545455,5.590909,1.772727,3.590909,16.909091,2.636364,17.681818,32.363636,27.590909,1.727273,10.727273,3.909091,2.681818,2.545455,2.318182,0.5,0.727273,2.045455,17.272727,13.772727,21.727273,7.363636,7.318182,26.227273,2.409091,244.5,168.727273,81.090909,72.545455,24.318182,11.727273,7.818182,3.772727,8.045455,1.227273,2.454545,0.727273,1.318182,6.272727,0.727273,1.727273,35.045455,1.909091,0.318182,7.545455,0.545455,2.318182,1.272727,4.863636,5.909091,933.681818,,,,,,,,,,,,,
RR,12.090909,15.045455,12.590909,7.954545,12.545455,4,34.272727,63.590909,57.181818,7.318182,21.545455,8.545455,8.727273,8.272727,7.545455,1.318182,4.727273,5.636364,38,47.818182,57.818182,32.818182,29.227273,11.954545,13.136364,352,270.136364,180.136364,188.181818,75.954545,47.136364,19.590909,26.318182,14.590909,2.954545,3.681818,1.954545,6.5,20.272727,4.181818,5.545455,75.363636,5.409091,1.181818,8.590909,5.590909,3.181818,4.909091,8.045455,17.681818,1872.772727,,,,,,,,,,,,,
OW,18.045455,18.818182,5.318182,6.818182,32,16.454545,31.727273,26.954545,34,9.681818,58.090909,35.227273,22.136364,17.681818,21.545455,7.909091,9.954545,8.090909,11,4.636364,9.772727,1.272727,1.5,14.636364,15.818182,621.727273,410.681818,436,337.181818,151.590909,97.954545,28.772727,34.545455,23.363636,8.681818,4.863636,14.727273,1.136364,8.863636,9.136364,13,59.636364,11.590909,4,6.272727,6.409091,3.545455,4.5,5.409091,11.818182,2754.5,,,,,,,,,,,,,
EM,207.363636,386.818182,240.227273,249.454545,370.318182,244.227273,430,533,496.590909,342.136364,380.181818,193,341.181818,273.590909,183.181818,145.863636,200.681818,236.090909,293.136364,437.181818,431.136364,330.545455,288.136364,388,729.454545,102.954545,27.636364,134.227273,157.454545,369.318182,564.772727,355.227273,456.045455,455.5,183.409091,191.636364,540.909091,91.090909,225.863636,166.863636,130.363636,190,169.863636,228.681818,69.090909,82.454545,93.727273,109.909091,39.545455,239.863636,13727.909091,,,,,,,,,,,,,
MT,183.136364,328.318182,186.818182,188.772727,259.954545,192.636364,318.545455,402.363636,348.954545,272.681818,304.454545,140.136364,286.727273,251.590909,137.318182,114.090909,135.181818,148.272727,230.454545,327.227273,293.181818,218.681818,170.590909,283.681818,495.636364,38.5,70.227273,42.045455,123.181818,390,623.636364,446.409091,655.045455,563.454545,211.818182,151.636364,323.909091,66.409091,194.272727,164.5,155.545455,220.272727,205.5,123.772727,44.681818,62.681818,80.454545,89.181818,40.636364,196.636364,11503.818182,,,,,,,,,,,,,
PL,196.772727,328.636364,126.409091,109.454545,253.363636,115.318182,242.954545,265.681818,289.909091,203.818182,297.090909,152.863636,220.636364,215.5,106.772727,74.136364,92.545455,89.909091,164,157.727273,153.772727,87.727273,75,158.681818,425.045455,180.045455,58.136364,92.136364,87.454545,440.954545,597.090909,384.136364,685.272727,511,168,96.045455,225.272727,53.909091,195.590909,156.409091,135.863636,532.545455,168.590909,73.409091,51.409091,39.409091,42.772727,54.681818,39.454545,154.090909,9827.409091,,,,,,,,,,,,,
CC,129.636364,234.863636,114.772727,143.227273,186.454545,149.227273,260.863636,271.772727,246.318182,193.136364,321.909091,127.227273,176,153.136364,90.090909,72.5,71.954545,78.045455,142.636364,146.5,128.363636,73.136364,70.772727,174.409091,335.727273,154.318182,118.954545,83.181818,53.818182,215.727273,330.818182,273.318182,412.318182,350.227273,154.636364,87.454545,168.727273,46.181818,128.272727,141.590909,133.545455,203.636364,150.181818,58.272727,26.272727,39.681818,39.954545,39.954545,25.454545,130.136364,7659.318182,,,,,,,,,,,,,
16,92.136364,92.090909,47.409091,60.454545,109,73,140.818182,157.454545,127.318182,88.681818,125.363636,46.909091,69.636364,53.045455,37.318182,23.772727,26.363636,25,44.272727,44.818182,41.136364,22.454545,23.681818,72.636364,163.590909,359.727273,371.227273,496.909091,245.818182,27.954545,80.272727,153.545455,245.454545,196.545455,87.045455,24.545455,44.681818,12.090909,60.909091,61.272727,68.5,133.954545,90.045455,24.363636,11.227273,12.409091,11.454545,13.727273,15.727273,48.681818,4706.454545,,,,,,,,,,,,,
24,86.090909,90.272727,29.818182,36.318182,92.863636,42.863636,87.409091,109.090909,100.636364,62.454545,92.136364,54.181818,54.363636,32.727273,20.954545,24.909091,12.227273,15.454545,37.636364,26.954545,30.045455,18.5,11.681818,41.954545,110.272727,501.227273,520,693.363636,366.727273,83.545455,21.772727,137.363636,202.272727,158,78.318182,12.227273,28.272727,14.681818,47.5,60.909091,70.045455,99.136364,76.454545,13,9.681818,9.772727,6.045455,7.090909,11,34.818182,4585.045455,,,,,,,,,,,,,
GP,26.954545,32.227273,14.590909,12.454545,52.181818,12.272727,31.954545,45.409091,47.136364,20.772727,26.454545,16.818182,14.909091,15.318182,11.590909,5.772727,6.272727,4.045455,17.545455,17.863636,13.227273,8.045455,6.590909,17.772727,32.409091,332.227273,378.045455,436.136364,258.545455,155.454545,140.136364,13.363636,47.909091,43.681818,26.681818,6.681818,16.772727,2.909091,15.681818,25.409091,28.636364,69.318182,39.181818,6.363636,8.363636,4.272727,2.818182,4.363636,3.590909,18.954545,2596.090909,,,,,,,,,,,,,
BP,26.909091,42.590909,16.409091,12.045455,36,16,32.590909,39.909091,51.681818,30.772727,47.818182,24.181818,29.590909,23.363636,14.909091,9.5,7.954545,8.727273,21.045455,16.863636,12.727273,6.318182,3.681818,25.681818,46.954545,386.727273,409.954545,832.727273,362.681818,220.818182,196.136364,38.590909,15.863636,52.136364,48.954545,10.363636,18.545455,6.909091,18.909091,38.636364,49.863636,60.818182,68.590909,9.772727,4.045455,4.227273,6,4.681818,5.954545,19.545455,3495.681818,,,,,,,,,,,,,
DC,44.5,65,23.090909,14.454545,44.318182,12.681818,30.090909,44.909091,61.045455,32.090909,68.318182,39.136364,42.681818,26.181818,19.590909,19.272727,17.181818,20.545455,28.863636,24.727273,21,6.818182,9.5,14.818182,25.909091,437.954545,487.409091,608.590909,364.454545,206.727273,180.136364,45,69.636364,16.863636,22.227273,11.727273,38.545455,9.181818,27.545455,47.954545,63.227273,128.454545,108,13,6.772727,7.454545,8.954545,12.545455,8.727273,35.181818,3723,,,,,,,,,,,,,
CM,8.136364,9.318182,4.090909,3.090909,12.318182,3.409091,7.363636,12.5,27.590909,3.863636,4.681818,2.772727,3.909091,4.818182,3.318182,3.909091,2.818182,2.545455,5.545455,3.090909,6.363636,1.681818,1.090909,2.545455,9.818182,178.272727,175.454545,205.136364,151.363636,82.272727,81.090909,26.545455,47.363636,19.727273,7.727273,1.181818,2.5,1.545455,8.545455,9.727273,24.954545,75.363636,41.454545,0.727273,0.318182,0.863636,0.454545,0.454545,2.727273,8.863636,1305.227273,,,,,,,,,,,,,
CV,4.318182,3.818182,2.727273,2.590909,16.681818,4.409091,6.954545,14.5,14.545455,46.954545,28.045455,17.090909,30.272727,33.590909,9.590909,8.636364,9.090909,8.454545,2.590909,0.590909,2.954545,0.681818,2.272727,3.636364,7.090909,165.272727,140.772727,112.181818,95,27.772727,14.227273,6.5,11,12.954545,1.5,5.454545,54.318182,0.545455,0.954545,2.954545,2.545455,8,1.909091,35.045455,4.454545,4.863636,4.636364,5.045455,0.318182,1.136364,1001.454545,,,,,,,,,,,,,
ED,5.545455,8.136364,4.409091,5,47.863636,9.5,25.227273,41.863636,47.5,69.545455,75.363636,39.045455,51.272727,57.272727,28.181818,19.954545,25.681818,20.863636,4.227273,3.090909,2.772727,0.727273,0.318182,1.954545,14.318182,481.363636,307.909091,248,184.636364,53.545455,29.181818,16.454545,22.454545,39.090909,3.045455,49.227273,22.090909,0.863636,1.772727,4.954545,3.636364,56.636364,6.272727,20.954545,39,13.772727,15.136364,17.090909,1.045455,2.318182,2250.090909,,,,,,,,,,,,,
NC,2.454545,4.636364,2.227273,3.363636,7,1.954545,11.090909,15.090909,19.363636,4.909091,2.5,2.636364,2.727273,0.590909,3.545455,1.227273,0.681818,1.227273,21,12.818182,14.5,2.272727,1.636364,8.454545,0.863636,73.227273,60.090909,58.318182,52.681818,14.318182,16,3.818182,8.363636,8.818182,1.318182,0.227273,0.5,4.045455,16.409091,3.681818,1.545455,24.227273,1.272727,0.272727,6.318182,0.727273,0.454545,1,15.272727,14.181818,535.863636,,,,,,,,,,,,,
WP,5.090909,7.727273,2.818182,2.772727,21.136364,6.272727,38.045455,44.909091,54.590909,8.454545,9.681818,10.409091,7,5.409091,13.636364,3.363636,3.727273,5.272727,92.090909,34.045455,56.454545,17.863636,7.090909,21.272727,8.772727,184.5,155.272727,232.454545,171.636364,64.954545,49.090909,19.772727,21.772727,27.409091,8.590909,1,1.772727,14.590909,14.363636,8.409091,10.454545,55.636364,5.863636,1.136364,11.136364,4.5,2,3.272727,11.272727,17.181818,1585.954545,,,,,,,,,,,,,
SS,5.5,13.681818,6.181818,2.090909,13.454545,1.772727,8.772727,17.954545,23.545455,6.272727,6.045455,4.227273,5.045455,5.818182,3.5,2.954545,6.636364,0.772727,5.909091,6.545455,7.454545,1,1.318182,4.681818,7.318182,153.5,153.272727,176.090909,145.227273,67.954545,57.5,23.681818,43.863636,49.727273,12.227273,2.772727,6.045455,4.545455,7.227273,7.681818,16.181818,34.863636,22.181818,1.272727,1.681818,1.045455,0.681818,0.227273,2.136364,11.136364,1171.181818,,,,,,,,,,,,,
SB,11.272727,15.818182,4.909091,3.454545,13.954545,4.5,9.681818,16.454545,21.090909,7.681818,8.863636,10.545455,5.136364,4.227273,6.181818,2.636364,1.5,2.954545,8.454545,8.772727,6.318182,3.636364,1.409091,5.409091,13.727273,125.045455,133.727273,163.227273,146.409091,71.363636,73.636364,29.454545,57.954545,69.590909,24.636364,2.681818,3.545455,2.681818,11.681818,17.409091,10.727273,56.5,16.318182,2.045455,1.545455,0.772727,0.590909,0.545455,4.090909,11.227273,1236,,,,,,,,,,,,,
SO,35.409091,53.954545,31.590909,50.636364,105.363636,34.863636,57.409091,57.863636,55.136364,17.454545,26.727273,12.136364,14.818182,9.045455,5.636364,4.318182,5.818182,11.636364,58.090909,71.5,80.954545,47,39.045455,70.454545,67.954545,156.363636,152.136364,431.727273,190.272727,124.272727,79.545455,55.045455,54.727273,105.363636,67.727273,6.090909,47.136364,21,56.363636,25.5,38.045455,61.045455,213.454545,12,8.181818,6.545455,4.863636,4.363636,7.590909,50.818182,3005,,,,,,,,,,,,,
MB,11.363636,24,8,9.318182,54.818182,8.363636,17.136364,25.818182,29.090909,3.909091,5.454545,6.045455,3.727273,5.181818,3.590909,3.409091,2.136364,1.318182,7.954545,3.818182,6.818182,2.909091,2.272727,4.272727,11.590909,163.590909,185.454545,167.272727,139.318182,75.590909,67.409091,38.090909,71.5,104.5,36.363636,1.409091,5.772727,0.909091,5.772727,19.272727,11.363636,238.181818,31.909091,2.863636,3.090909,0.272727,0.272727,0.454545,2.818182,5.727273,1641.5,,,,,,,,,,,,,
WD,3.727273,10.136364,3.545455,1.590909,14.045455,2.727273,7.409091,19.590909,15.227273,35.909091,29.772727,17.818182,26.681818,39.954545,23.227273,13.136364,16.272727,9.727273,2.454545,1.727273,1.272727,0.454545,0.136364,1.363636,6.136364,207.454545,121.363636,82.318182,72.090909,24.863636,13.181818,8.272727,11.136364,14.318182,0.818182,38.954545,21.318182,0.090909,0.636364,1.227273,2.636364,18.818182,2.045455,6.636364,15.409091,6,6.272727,10.318182,1.090909,0.818182,992.136364,,,,,,,,,,,,,
OA,7,20.818182,15.136364,18,71.454545,14.136364,16.454545,19.136364,16.409091,12.863636,7.272727,14.318182,5.5,4,5.272727,4.363636,7.636364,8.772727,15.636364,19.363636,19.636364,11.136364,5.227273,9.045455,4.772727,60.954545,39.636364,41.5,31.909091,14.181818,12.136364,7.681818,3.590909,6.227273,0.454545,3.136364,31.181818,4.363636,11.045455,1.363636,1.090909,8.545455,1.909091,13.954545,8.318182,5.045455,6.818182,6.727273,1.136364,12.090909,688.363636,,,,,,,,,,,,,
WS,16.727273,20.363636,6.545455,6.409091,26.5,10.545455,17.909091,23.272727,24.954545,35.045455,45.409091,30.636364,35.272727,37.045455,51.045455,44.909091,51.772727,55.636364,3,4.090909,1.590909,0.409091,0.590909,5.409091,7.545455,73.772727,53.136364,39.454545,38.863636,12.909091,7.954545,4.727273,6.136364,6.409091,0.409091,4.772727,14.454545,1.636364,5.272727,1.545455,1.136364,7.272727,0.136364,5.045455,4.318182,12.272727,59.363636,66.545455,3,5.818182,999,,,,,,,,,,,,,
ML,4.636364,11.863636,4.181818,5.636364,45.363636,9.045455,14.181818,22.454545,26.545455,17.772727,20.454545,11.590909,17.727273,19.227273,36.590909,20.681818,43.727273,70.909091,6.727273,4.772727,2.363636,0.636364,2.545455,4.090909,3.454545,87.318182,75.636364,50.727273,41.409091,9.818182,5.636364,4.318182,6.863636,8.272727,0.409091,5.045455,13.772727,0.727273,1.727273,0.5,0.318182,6.318182,0.272727,5,7.454545,57.681818,13.590909,19.863636,0.818182,4.590909,855.272727,,,,,,,,,,,,,
BE,7.818182,16.363636,6.863636,7.636364,71.181818,12.954545,24.954545,39.272727,37.909091,23.545455,25.363636,21.136364,26.090909,27.318182,47.681818,31,52.681818,66.318182,5.818182,7,4.045455,1.818182,2.090909,3.863636,5.318182,100.954545,81.181818,64.909091,50.409091,14.954545,8.5,4.136364,5.909091,14.818182,0.545455,4.863636,14.272727,0.954545,3.272727,0.363636,0.5,6.227273,0.363636,11.136364,8,75.818182,20.181818,14.590909,1.272727,3.681818,1087.863636,,,,,,,,,,,,,
PC,7.090909,3.409091,3.272727,1.318182,10.636364,1.363636,19.181818,9.454545,20.818182,2.5,6.136364,7.409091,2.909091,2.090909,4.772727,0.863636,2.409091,1.272727,55.181818,16.136364,29.181818,6.318182,3.954545,9.863636,5.727273,29.136364,30.272727,47.272727,36.5,18.5,9.590909,5.227273,6.136364,9.727273,2.590909,0.272727,1.409091,12.772727,11.5,3.136364,4.454545,6.818182,2.454545,1.363636,1.772727,2.227273,0.681818,1.909091,2.136364,25.636364,506.772727,,,,,,,,,,,,,
AN,7.363636,7.454545,2.818182,2.272727,21.136364,5.318182,47.409091,42.636364,61.863636,11.136364,12.045455,17.863636,9.5,3.454545,15.636364,2.545455,5.545455,5.681818,68.590909,27.409091,52.681818,8.772727,6.045455,19.363636,12.181818,187.545455,162.954545,185.227273,154.454545,52.454545,37.363636,24.727273,23.5,33.545455,10.909091,1.772727,2.227273,13.227273,21.818182,11.090909,11.363636,55.909091,6.318182,0.681818,15.045455,5.636364,5.681818,4.363636,23.818182,16.227273,1544.590909,,,,,,,,,,,,,
Entries,2072.772727,3109.5,1740.954545,1511.727273,4290.636364,1672.545455,3151.909091,3783.454545,3960.909091,2424.727273,3394.636364,1955.545455,2588.363636,2207.863636,1926.5,1231.954545,1456,1579.045455,2062.318182,1954.045455,2113.590909,1223.909091,988,1850.636364,3011.818182,12041.772727,9951.181818,11032.181818,8227.136364,4715.227273,4660.545455,2668.954545,3824.727273,3634.409091,1318.727273,977.227273,2247.181818,541.590909,1589.636364,1150.545455,1179.227273,3395.181818,1683.272727,955.181818,765,1061.363636,862.954545,1038,521.727273,1546.772727,138853.090909,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
