Exit stations,Entry stations->,,WEEKDAY,,,Apr 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
FV,92.272727,92.090909,43.545455,73,287.954545,94.045455,167.363636,191.636364,224.954545,155.772727,25.409091,287.909091,209.636364,189.136364,189.636364,79.681818,75.363636,89.227273,43.681818,22.954545,40.545455,15.454545,20.181818,49.136364,91.181818,961.954545,1018.045455,879.545455,848.681818,351.136364,223,75.954545,107.045455,153.590909,9.636364,53.090909,119.454545,7.409091,26,12.727273,25.136364,67.272727,26.136364,56.5,13.954545,76.409091,0,0,13.181818,19.136364,7996.772727,,,,,,,,,,,,,,
CL,79.454545,146.454545,59.818182,64.909091,185.090909,93,175.272727,231.545455,306.090909,243.181818,253,33.909091,179.181818,189.272727,169.454545,98.136364,125.863636,135.363636,67.272727,70.363636,62.772727,39.409091,32.545455,54.681818,101,680.409091,678.227273,615.363636,490.772727,177.181818,146,85.272727,84.363636,158.136364,19,71.363636,219.272727,21,45.909091,23,29.318182,45.818182,35.045455,106.045455,28.727273,187.909091,0,0,24.863636,46.681818,7216.727273,,,,,,,,,,,,,,
SL,37.5,62.272727,27.181818,24.227273,188.363636,45.590909,118.045455,232.909091,353.045455,297.590909,220.045455,184.545455,15.909091,112.590909,144.409091,60.181818,79.045455,100.636364,31,25.772727,22.545455,9.318182,9,19.681818,37.545455,755.090909,864.454545,641.090909,558.045455,188.954545,98.818182,47.909091,79.045455,122.5,9.318182,38.772727,102.181818,7.409091,11.772727,13.772727,13.727273,51.181818,10.818182,56.272727,8.818182,79.181818,0,0,9.181818,15,6242.272727,,,,,,,,,,,,,,
BF,21.090909,33.590909,13.272727,18.772727,129.181818,31.636364,93.318182,213.409091,309.045455,242.954545,180.045455,196.227273,109.363636,16.5,94.227273,56.454545,79.727273,135.045455,21.318182,9.727273,11.045455,3.409091,1.636364,11.363636,29,684.909091,711.636364,558.409091,478.318182,147,87.636364,32.681818,59.045455,91.181818,10.363636,44.454545,132.227273,4.727273,8,11.909091,15.636364,29.227273,9.590909,62.772727,7.045455,77.045455,0,0,4.863636,7.045455,5337.090909,,,,,,,,,,,,,,
HY,30,70.636364,24.545455,27.545455,120,35.954545,92.909091,212.909091,273.409091,144.590909,190.909091,171.681818,133.409091,90.772727,15.5,90.5,186.727273,221.227273,31.136364,15.045455,18.545455,7.227273,4.409091,16.363636,32.590909,493.272727,525.545455,367.272727,311.090909,103.727273,60.590909,32.272727,36.954545,65.227273,4.5,16.909091,70.818182,10.090909,25,5.181818,11.045455,22.954545,6.272727,31.636364,9.545455,125.863636,0,0,9.454545,22.409091,4626.181818,,,,,,,,,,,,,,
SH,17,20.454545,7.181818,8.045455,71.045455,21.590909,55.227273,140.227273,163.727273,77.863636,73.545455,89.681818,57.318182,58.272727,75.909091,11.409091,86.454545,82.863636,9.318182,7.090909,11.136364,1.772727,1.681818,5.363636,14.272727,425.5,399,248.818182,251.818182,83.272727,45.590909,18.272727,19.5,51.045455,5.363636,12.545455,35.181818,2.181818,7.318182,5.636364,6.636364,17.636364,4.454545,20.090909,8.090909,103.681818,0,0,1.681818,3.272727,2945.045455,,,,,,,,,,,,,,
UC,17.5,32.272727,16.363636,18.590909,138,35.909091,63.5,202.863636,227.181818,112.454545,78.045455,123.090909,84.5,75.818182,178.454545,65.863636,19.681818,176.727273,12.363636,13.409091,16.409091,2.636364,3.136364,8.772727,13.227273,905.5,821.954545,389.090909,370.272727,99.045455,35.636364,13.045455,21.545455,66.136364,5.545455,12.318182,61.363636,1.636364,7,3.954545,4.318182,23.227273,3.090909,26,14.681818,96.227273,0,0,5.090909,10.681818,4734.136364,,,,,,,,,,,,,,
FM,23.545455,42.318182,22,21.590909,152.772727,27,81.409091,260.045455,262.636364,101.727273,95.318182,137.772727,107,142.181818,217.181818,122.181818,141.136364,31.818182,12.863636,18.181818,10.772727,6.954545,6.272727,14,11,1363.090909,1137.363636,452.409091,378,119.5,37.954545,19.681818,23.045455,58.818182,3.818182,20.909091,46.409091,3.136364,8.954545,5.090909,8.545455,35.454545,2.636364,23.045455,20.045455,108.136364,0,0,4.681818,9.090909,5959.5,,,,,,,,,,,,,,
CN,20.363636,25.545455,23.227273,20.181818,109.5,23.5,137.409091,271.909091,326.227273,31.5,41.454545,66.045455,27.772727,21.954545,31.909091,10.090909,14.318182,13.318182,24.5,102.090909,227.5,84,39.954545,80.409091,14.954545,852.409091,854.045455,521.090909,466.590909,155.909091,87.818182,49.818182,59,112.090909,25.954545,4.772727,11.045455,46.090909,147.318182,25.090909,23.318182,142.454545,31.590909,3.863636,35.090909,17.681818,0,0,88.772727,101.272727,5652.727273,,,,,,,,,,,,,,
PH,15.5,21,15.090909,22.545455,148.045455,20.5,170.227273,370.863636,439.454545,20.227273,19.409091,68.727273,24.363636,10.318182,15.409091,5.681818,11.227273,17.818182,93.318182,27.136364,100.363636,50.090909,31.772727,117.954545,15.590909,1698.727273,1699,679.045455,649.863636,191.636364,84.545455,90.318182,49.727273,80.681818,15.090909,3.090909,4.909091,39.909091,81.545455,26.181818,33.090909,182.363636,21.545455,2.227273,47.272727,16.681818,0,0,31.818182,48.136364,7630.045455,,,,,,,,,,,,,,
WC,26.181818,28.636364,26.045455,21.681818,125.318182,22.5,148.5,312.318182,323.681818,26.590909,37.863636,60.272727,24.681818,12,19.5,11.363636,13.454545,12.863636,240.681818,111.863636,23.454545,59.409091,35.590909,142.181818,19.954545,1328.363636,1327.590909,519.318182,483.227273,128.727273,72.590909,52.363636,43.5,63.681818,14.227273,4.863636,4.454545,48.227273,123.909091,22.363636,21.636364,188.590909,27,1.545455,40.954545,13.954545,0,0,45,90.363636,6553.045455,,,,,,,,,,,,,,
LF,8.818182,8.272727,7.227273,5.954545,57.590909,6.454545,56.227273,165.363636,147.090909,5.318182,14.5,38.590909,8.045455,3.363636,6.772727,2.318182,2.272727,6,94.5,54.636364,55.681818,12.454545,13.5,68.954545,3.681818,865.590909,810.454545,270.045455,286.863636,72.136364,39.863636,19.090909,13.636364,27,4.545455,0.545455,1.863636,7.772727,24.954545,5.090909,8.363636,97.590909,13.227273,0.181818,23.727273,5.5,0,0,13.681818,15.909091,3481.227273,,,,,,,,,,,,,,
OR,8.136364,14.090909,5.954545,8.045455,42.136364,8.818182,41.727273,113.681818,126.863636,9.727273,16.681818,29.954545,8.363636,1.681818,4.181818,2.045455,2.863636,5.681818,33.181818,30.772727,36.954545,17.681818,15.681818,46.727273,2.454545,773.727273,686.090909,234.5,238.590909,56.272727,28.5,27,16.454545,20.272727,2.363636,2.818182,1.5,6.863636,11.227273,6.363636,7.363636,81.363636,12,0.272727,15.636364,6.045455,0,0,8.045455,10.409091,2887.772727,,,,,,,,,,,,,,
RR,21.5,28.954545,27.181818,15.681818,42.5,8.136364,57.5,199.454545,185.272727,30,46.181818,48.863636,18.727273,8.181818,14.636364,6.318182,10.5,15.363636,76.272727,115.363636,143.181818,62.954545,52.636364,18.045455,19.318182,1082,1128.045455,566.909091,647.954545,217.863636,101.909091,52.5,51.454545,40.590909,3.5,3.681818,10.045455,20.590909,40.045455,11.136364,12.181818,137.863636,24.681818,5.136364,17,11.5,0,0,19.409091,34.045455,5512.772727,,,,,,,,,,,,,,
OW,26.363636,30.454545,12.5,15.772727,67.045455,20.772727,43.227273,59.545455,96.909091,25.636364,92.545455,97.090909,35.818182,34.636364,25.409091,12.318182,13.363636,10.954545,12.272727,12.181818,17.772727,4.409091,2.681818,19.045455,23.136364,1800.5,1552.454545,1074.454545,904.863636,376,208.363636,61.181818,74.136364,64.363636,11.863636,11.5,25.772727,5.863636,13.727273,17.090909,20.727273,104.909091,38.272727,9,8.363636,10.5,0,0,6.818182,18.090909,7230.681818,,,,,,,,,,,,,,
EM,501.181818,1006,713.954545,739.681818,1113.272727,934.772727,1386.409091,1923.636364,1723.727273,1241.545455,1206.681818,738.727273,989.318182,877.818182,633.590909,529.454545,1064.227273,1566.545455,1061.272727,2097.954545,1602.5,1013.409091,920.136364,1246.954545,2277.772727,204.181818,121.590909,518.909091,683.727273,1232.090909,1960.090909,1309.545455,1676.681818,1420.636364,906.772727,662.045455,2505.454545,424,639.227273,646.772727,644,413,1123.909091,963.181818,168.863636,863.818182,0,0,152.545455,488.545455,48840.136364,,,,,,,,,,,,,,
MT,525.363636,920.272727,662.818182,655.636364,896.5,801.863636,1233.363636,1557.318182,1206.863636,1165.818182,1075.636364,646.181818,902.636364,776.818182,585.954545,454.545455,869.818182,1162.636364,913.409091,1748.636364,1261.772727,748.181818,630.454545,1049.363636,1813.090909,142.954545,189.272727,181.090909,649.454545,1485.318182,2435.727273,1736.227273,2668.5,2083.681818,1194.681818,575.227273,1855.636364,402.409091,581.863636,852.681818,813.136364,448.272727,1568,706.818182,111.772727,848.409091,0,0,136.954545,370.363636,46303.409091,,,,,,,,,,,,,,
PL,418.045455,632.454545,319.681818,322.045455,579.045455,375.909091,655.863636,810.954545,776.954545,594.454545,711.636364,529.772727,513.136364,443.454545,295.090909,209.5,310.954545,355.772727,403.772727,526.272727,394.363636,214.5,180.636364,436,1016.818182,760.454545,298.727273,141.590909,334.772727,1207.045455,1579,1037.409091,1982.545455,1207.590909,539.090909,233.590909,684.863636,193.272727,336.545455,382.090909,402.318182,1112.772727,642.681818,262.090909,119.863636,274.5,0,0,106.272727,247,26113.181818,,,,,,,,,,,,,,
CC,324.545455,610.818182,384.136364,417.681818,598.318182,486.454545,775.272727,902.818182,760.818182,629.136364,754.454545,415.590909,482.227273,413.636364,293.863636,238.909091,328.545455,340.636364,406.818182,548.045455,405.727273,251.545455,202.954545,541.772727,922.227273,671,589.636364,318.454545,106,587.136364,946.181818,778.909091,1318.909091,844.590909,513.727273,237.318182,603.727273,206.954545,320.409091,392.454545,374.045455,417.045455,619.590909,240.454545,55.681818,261.454545,0,0,77.181818,226.272727,23144.090909,,,,,,,,,,,,,,
16,161,232.590909,113.181818,138.454545,308.090909,226.5,360.590909,425.136364,316.227273,247.636364,309.272727,159.636364,154.954545,136.727273,94.454545,75.818182,84.636364,96.227273,114.863636,157.636364,94.772727,53.954545,50.181818,179.5,379.409091,1269.227273,1553.227273,1433.727273,665.272727,38.636364,184.227273,303.181818,629.727273,331.136364,163.409091,62.227273,194.5,60.863636,133.045455,143.863636,138.409091,182.136364,250.227273,69.5,25.181818,80.454545,0,0,30.772727,96.409091,12710.818182,,,,,,,,,,,,,,
24,169.181818,168.363636,64.5,86.045455,228.772727,111.136364,198.681818,301.636364,269.045455,138.318182,207.681818,143.136364,90.318182,72.454545,56.454545,39.681818,33.454545,31.909091,78,74.863636,63.909091,33.909091,27.181818,90.681818,212.363636,1699.5,2054.090909,1898.545455,1017.181818,206.227273,35.909091,257.954545,543.090909,266.409091,115,25.681818,73.181818,30.5,86.909091,94.5,115.681818,160.954545,204.454545,38.181818,19.863636,31.5,0,0,23.272727,49.590909,12039.863636,,,,,,,,,,,,,,
GP,45.772727,69.545455,27.772727,27.818182,122.636364,34.818182,77.181818,158.818182,174.681818,49.818182,69.863636,85.681818,42.318182,28.909091,28.818182,11.545455,10.772727,16.590909,40.863636,46.954545,37.227273,11.863636,16.545455,43.409091,66.5,1141.136364,1404.045455,1177.363636,701.454545,307.090909,254.272727,21.181818,122.772727,66.863636,49.227273,12.363636,60.681818,18.363636,35.772727,32.363636,62.5,100.636364,117.363636,21.772727,14.090909,12.045455,0,0,11.227273,33.227273,7124.545455,,,,,,,,,,,,,,
BP,69.909091,93.5,35.772727,37.318182,98.590909,39.590909,78.454545,121.863636,155.727273,74.090909,91.954545,76.545455,66.590909,48.272727,33.863636,19.681818,15.727273,17.090909,46.363636,39.954545,37.227273,11.045455,13,44.545455,83.681818,1402.272727,1812.363636,2297.909091,1189.772727,569.136364,508.954545,122.363636,35,94.954545,68.318182,27.909091,58.454545,10.818182,43.954545,67.227273,107,120.863636,138.954545,24.681818,8.954545,15,0,0,13.5,46.772727,10235.5,,,,,,,,,,,,,,
DC,110.409091,178.409091,64.954545,45.863636,127.181818,49.272727,94.090909,149.909091,220.181818,121.727273,160.545455,167.090909,121.318182,89.863636,72.363636,56.454545,68.045455,66.136364,111.772727,82.181818,63.409091,27.954545,22.954545,40.227273,79.636364,1342.545455,1785.909091,1405.181818,819.136364,334.727273,303.363636,66.272727,115.772727,29.545455,43.909091,39,128.545455,50.545455,85.863636,78.5,135.863636,208.045455,266.590909,52.5,15.363636,46.772727,0,0,29.136364,87.818182,9862.863636,,,,,,,,,,,,,,
CM,15.363636,24.5,4.863636,6.772727,43.5,8.818182,22.772727,69.136364,117.909091,10.090909,7.590909,13.636364,7.954545,8.136364,4.363636,4.772727,5.454545,3.727273,25.590909,13.227273,14,5.681818,1.818182,3.136364,13.318182,883.318182,1037.090909,615.727273,483.090909,156.681818,116.090909,45.181818,74.181818,40.272727,10.545455,2.909091,14.272727,2.5,14.681818,21.863636,49.272727,140.727273,86.727273,3.5,3.090909,2.454545,0,0,5.136364,16.363636,4281.818182,,,,,,,,,,,,,,
CV,4.545455,7.318182,5.772727,6.863636,46.863636,8.227273,22.636364,77.590909,117.454545,115.454545,47.181818,77.863636,36,44.181818,17.909091,14.5,15.5,19.045455,5,3.045455,4.727273,1,2.772727,4.409091,10.863636,522.5,565.818182,294.272727,258.5,82.045455,31.409091,18.181818,23.409091,44,2.727273,9.5,93.818182,0.909091,0.954545,4.090909,7.272727,21.863636,5.818182,58.727273,7.545455,16.772727,0,0,0.5,0.909091,2788.272727,,,,,,,,,,,,,,
ED,14.090909,24.954545,11.090909,11.409091,114.454545,19.636364,66.909091,222.409091,259,175.590909,124.909091,212.136364,99.409091,129.954545,62.181818,39.909091,59.272727,45.818182,10.181818,4.727273,3.727273,1.545455,1.590909,9.5,27.227273,2078.363636,1836,762.909091,657.772727,243.772727,83.227273,67.954545,68.045455,127.090909,15.909091,99.636364,36.772727,1.636364,3.454545,25.454545,15.545455,119.636364,15.5,46.545455,64.681818,37.363636,0,0,1.545455,2.863636,8163.318182,,,,,,,,,,,,,,
NC,3,5.409091,4.272727,4.363636,27.954545,5.590909,45.681818,123.454545,128.863636,8.727273,7.454545,20.409091,6.818182,3.454545,9,1.909091,2.045455,3.045455,42.590909,31.727273,47,7.590909,5.136364,21.181818,6.227273,331.909091,362,210.272727,218.5,68.409091,35.772727,18.454545,16.727273,43.909091,2.090909,0.818182,0.818182,8.363636,21.590909,9,13.681818,49.818182,3.863636,0.863636,11.090909,6.772727,0,0,12.090909,21.454545,2041.181818,,,,,,,,,,,,,,
WP,19.272727,14.772727,5.909091,8.5,72.954545,12.181818,143.090909,178.318182,220.181818,27.636364,27.363636,38.409091,13.454545,8.136364,21.681818,6.863636,6.272727,8.090909,151.727273,81.363636,121.227273,24.590909,14.636364,42,16.090909,527.909091,510,457.954545,406.181818,153.272727,106.863636,50.409091,56.5,92.409091,13.863636,1.090909,2.772727,21.318182,23.318182,22.954545,27.363636,115.863636,17.636364,2.181818,19.863636,16.090909,0,0,16.409091,25.818182,3972.772727,,,,,,,,,,,,,,
SS,12.772727,26.818182,5.227273,8.454545,35.227273,7.772727,26.636364,68,86.863636,13.090909,12.318182,23.272727,11.454545,12.590909,7,5.409091,3.181818,4.772727,23.045455,25.590909,19.818182,5.545455,6.090909,11.772727,20.681818,617.545455,759.545455,431.5,384.045455,133.090909,105.681818,32.272727,74.136364,77.045455,21.363636,5.909091,25.590909,6.727273,18.136364,13.318182,30.454545,59.363636,61.090909,6.272727,3.090909,4.363636,0,0,6.090909,19.227273,3379.272727,,,,,,,,,,,,,,
SB,21.363636,32.272727,12.318182,10.409091,36.681818,14.272727,27.818182,69.272727,82.5,18.954545,23.863636,26.136364,11.409091,13.727273,10,7.136364,4.772727,8.090909,21.227273,30.909091,20.090909,8.818182,7.181818,11.909091,23.454545,644.363636,736.409091,459.590909,362.818182,145.090909,127.272727,70,117.727273,141.181818,42.954545,5.954545,12.681818,12.272727,23.318182,33.863636,12.318182,55.181818,53.045455,3.954545,4.909091,3.636364,0,0,10.181818,20.090909,3653.409091,,,,,,,,,,,,,,
SO,56.181818,119.818182,69.818182,88.818182,135.227273,60.818182,103.409091,98.272727,120.045455,42.954545,64.636364,42.409091,47,27.363636,17.136364,17.363636,18.090909,30.863636,144,184.090909,172.454545,97.045455,87.045455,132.409091,123.590909,387.181818,403.909091,792.5,331.727273,158.272727,132.909091,87.636364,122.590909,189.272727,132.909091,19.727273,108.727273,49.909091,120.909091,52.045455,47.727273,62.636364,214.136364,30.909091,16.863636,16,0,0,19.090909,88.954545,5687.409091,,,,,,,,,,,,,,
MB,24.090909,74.818182,27,33.636364,131.590909,29.136364,60.772727,123.272727,138.5,17.181818,20.090909,27.909091,10.363636,7.363636,6.5,3.318182,2.5,2.318182,29.409091,19.090909,22.318182,10.681818,10.772727,22.409091,36.954545,1059.909091,1348,647.227273,543.363636,218.909091,187.181818,114.363636,150.727273,261.318182,83.181818,5.363636,16.909091,3.363636,16.363636,62.318182,35.227273,234.363636,44.409091,5.136364,5.181818,2.227273,0,0,7,14.227273,5958.272727,,,,,,,,,,,,,,
WD,5.636364,13.909091,7.909091,6.863636,40.727273,13.363636,25.545455,114,129.136364,90.681818,55.409091,107.318182,52.909091,63.272727,32.727273,18.590909,27.863636,21.590909,3.454545,2.454545,1.5,0.545455,0.636364,4.772727,10.409091,847.727273,741.636364,333.818182,281.636364,96.545455,38.136364,28.863636,30.363636,57.727273,4.090909,68.318182,44.090909,0.590909,2.772727,5.681818,4.545455,39.863636,5.454545,11.409091,31.318182,19.363636,0,0,0.590909,0.818182,3546.590909,,,,,,,,,,,,,,
OA,11.272727,34.863636,28.727273,32.954545,60.772727,21.636364,24.136364,37.272727,42.772727,15.227273,10,30.227273,7,4.863636,8.454545,6.818182,14.909091,18.409091,28.090909,45.181818,35.863636,19.363636,13.545455,14.863636,7.681818,168.5,137.545455,97.318182,68,26,21.318182,14.272727,9,13.590909,2.681818,5.772727,59.727273,10.272727,18.954545,2.727273,4.363636,20.954545,5,25.818182,5.227273,12.681818,0,0,2.681818,16.909091,1324.227273,,,,,,,,,,,,,,
WS,16.590909,44.5,20.5,21.727273,162.636364,33.318182,60.454545,195.5,171.727273,101.545455,78,179.909091,77,81.454545,118.818182,95.863636,94.954545,98.363636,16,15.636364,13.681818,5.727273,5.590909,11.5,12,737.590909,801.590909,318.590909,280.272727,90.590909,29.909091,15.545455,19.590909,47.727273,2.863636,15.5,34.363636,8.409091,15.409091,4.818182,2.090909,18.863636,2.727273,16.181818,13.818182,30.5,0,0,7.272727,14.045455,4261.272727,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,9.409091,7.318182,3.318182,2.636364,23.227273,5.272727,49.454545,51.136364,56.272727,7.272727,14.909091,21.363636,6.636364,5.636364,7.590909,2.863636,2.136364,4.954545,87.409091,32,41.227273,10.727273,6.454545,18.818182,7,95.863636,113.590909,106.727273,84.863636,33,26.090909,15.772727,18.772727,28.454545,5.181818,0.681818,1.454545,12.818182,15.136364,4.272727,9.909091,19.090909,4.363636,1.090909,4.545455,6.363636,0,0,7.590909,26.818182,1127.5,,,,,,,,,,,,,,
AN,11.454545,9.818182,4.227273,5.318182,45.590909,6.409091,113.181818,128.045455,179.772727,21.454545,18.545455,46.227273,14.5,7.454545,23.772727,5.363636,9.681818,6.545455,107.454545,51.227273,93.318182,17.318182,11.590909,35.454545,14.909091,395.636364,324.363636,292.181818,279.272727,126.318182,55.590909,47.681818,50.818182,88.272727,19.954545,1.090909,3.818182,26.636364,27.5,20.181818,23.636364,95.363636,17.590909,1.454545,21.136364,15.590909,0,0,25.772727,21.090909,2969.590909,,,,,,,,,,,,,,
Entries,4363.909091,7582.909091,4737.181818,4216.727273,10897.136364,5152.363636,8687.272727,13367.227273,13644.545455,7190.090909,7852.5,7009.363636,6156.909091,5380.5,4700.954545,3101.863636,4793.818182,5975.136364,5669.181818,7768.5,6370.863636,3439.227273,2878.772727,5245.545455,8016.545455,41779.636364,43411.681818,29966,25093.727273,13021.454545,12594.818182,7812.454545,11628.272727,9919.772727,4438.090909,2836.772727,8402.409091,2168.5,3858.954545,3468.636364,3650.5,6362.772727,6422.318182,3426.363636,1409.454545,4398.636364,0,0,1221.454545,2919.636364,414411.363636,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
