Exit stations,Entry stations->,,WEEKDAY,,,Feb 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
SO,51.368421,111.526316,58.631579,71.157895,125.526316,51.578947,89.052632,88.052632,114.473684,34.842105,59.105263,36.421053,46.578947,24.842105,18.842105,15.578947,16.842105,22.052632,130.315789,150.631579,148.842105,83.842105,75.210526,110.052632,116.052632,350.052632,378.631579,747.421053,308.894737,134.631579,123,75.315789,111.315789,165.473684,127.842105,17.789474,87.210526,51.315789,115.631579,48.210526,49.263158,56.947368,188,25.789474,17.473684,13.052632,0,0,16,81.473684,5142.157895,,,,,,,,,,,,,,
MB,24.368421,75.736842,29.368421,37.578947,140.421053,30.631579,59.473684,124.842105,153.684211,19.789474,23.631579,19.368421,9.052632,6.789474,6.315789,3.105263,2.894737,2.736842,27.789474,22.157895,22.368421,11.631579,10.842105,24.684211,35.894737,1047.368421,1434.894737,669.736842,548.789474,216.421053,191.473684,115.578947,156.947368,267.736842,83.947368,4.631579,16.578947,5.315789,18.315789,72.947368,33.789474,179,44.684211,4.210526,5.526316,1.684211,0,0,5.315789,15.736842,6065.789474,,,,,,,,,,,,,,
WD,4.263158,12.368421,8.157895,6.684211,44.842105,13.263158,26.421053,119,140.631579,95,55.736842,47.315789,52.315789,58.736842,34.473684,22.684211,23.368421,21.947368,3.842105,3.578947,3,0.526316,0.210526,4.736842,9.368421,806.631579,749.473684,313.684211,288.368421,95.263158,41.368421,30.736842,30.315789,63.368421,3.526316,59.894737,44.052632,1,1.894737,6.421053,6.894737,28.263158,4.526316,14.210526,28.789474,16.473684,0,0,1.105263,2.421053,3451.157895,,,,,,,,,,,,,,
OA,9.052632,27.736842,24.684211,28.315789,53.315789,18.105263,19.578947,32.736842,47.894737,12.578947,8.157895,21.210526,7,3.052632,8.052632,6.157895,13.105263,17.315789,27.526316,36.736842,29.789474,17.210526,10.736842,12.631579,6.842105,159.789474,134.578947,73.052632,67.947368,25,20.421053,12.473684,7.894737,11.894737,2.263158,4.894737,55.789474,9.789474,17.578947,2.368421,4.368421,21.736842,4,24.631579,6.736842,9.368421,0,0,2.473684,13.631579,1192.210526,,,,,,,,,,,,,,
WS,17.684211,44.263158,22.052632,20.631579,165.947368,32.894737,67.631579,199.894737,181.105263,94.842105,79.789474,104.736842,78.578947,81.473684,128.210526,84.631579,99.789474,107.052632,19.315789,19.631579,11.157895,4,5.526316,13.263158,14.473684,710.473684,787.947368,290.052632,273,79.263158,31.105263,15.105263,22.578947,51,3.473684,14.842105,39.421053,9.578947,14.947368,3.052632,1.789474,14.473684,2.105263,16.526316,10.473684,30.842105,0,0,6.263158,12.684211,4139.578947,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,7.157895,7.315789,2.263158,2.421053,24.947368,5.210526,49.736842,53.052632,53.736842,8.421053,10.684211,19.315789,4.210526,4.368421,10.736842,2.052632,2.894737,4.157895,79.736842,35.368421,37.578947,12.789474,4.842105,18.105263,10.421053,91.842105,99.842105,103.368421,75.526316,34.947368,23.736842,15.473684,16.631579,25.947368,5.842105,0.157895,1.578947,12.789474,15.315789,2.736842,8.842105,16.684211,4.157895,0.842105,4.105263,7.210526,0,0,6,21.263158,1066.368421,,,,,,,,,,,,,,
AN,15,8.631579,4.526316,5.526316,47.684211,8.157895,121.052632,125.842105,180.210526,21.263158,18.736842,35.789474,13.526316,6.105263,29.684211,7.578947,9.157895,8.684211,103.578947,52.421053,91.052632,14.368421,11.631579,35.894737,15,367.473684,329,281.210526,271.631579,119.684211,55.789474,41.105263,53.947368,87.263158,17.947368,1.473684,3.421053,25.578947,26.789474,19.526316,27.315789,83.631579,16.421053,2.947368,18.421053,14.894737,0,0,26.210526,20.789474,2903.578947,,,,,,,,,,,,,,
Entries,4208.157895,7689.157895,4688.421053,4161.105263,11044.157895,5114.052632,8460.789474,13349.210526,13979.684211,7150.736842,7598.105263,5393.210526,6012.157895,5225.842105,4709.789474,3027.052632,4791.842105,5895.368421,5632.947368,7726.052632,6362.473684,3374.894737,2902,5185.526316,7864.894737,40837.157895,44223.631579,28914.105263,24661.421053,12777.052632,12586.842105,7705.052632,11505.789474,9748.789474,4332.157895,2769.105263,8069.631579,2172.526316,3880.736842,3475.894737,3662.263158,5149.947368,6603.157895,3301.157895,1200.842105,4215,0,0,1156.894737,2842.315789,407339.105263,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
