Exit stations,Entry stations->,,WEEKDAY,,,May 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
FV,90.818182,94.727273,49.727273,76.5,275.409091,104.818182,170.590909,198.5,222.772727,161.818182,25.136364,285.727273,220.818182,194.863636,181.727273,76.272727,75.090909,93.045455,42.090909,24.909091,42.545455,16.363636,22.090909,51.318182,92.909091,976.590909,987.772727,872.727273,852.181818,354.318182,226.772727,75.454545,101.5,122.772727,10.045455,55.363636,129.045455,5.681818,26.954545,14.772727,25.409091,69.136364,25.772727,62.636364,13.590909,84.090909,0,0,11.863636,19.272727,8014.318182,,,,,,,,,,,,,,
CL,77.954545,141.681818,60.818182,51.090909,159.181818,82.909091,164.090909,210.545455,285.909091,256.727273,270.045455,25.545455,167.454545,166.5,157.818182,108.681818,111.863636,106.590909,66.545455,56.636364,52.454545,32.318182,27.863636,47.727273,95.363636,627.136364,601.045455,517.636364,451,175.272727,137.318182,66,73.318182,123.545455,13.318182,71.954545,185.818182,15.363636,47.5,19.681818,22.181818,41.454545,26.727273,99,27.454545,154.181818,0,0,23.909091,43.090909,6548.227273,,,,,,,,,,,,,,
SL,36.681818,64.681818,31.181818,26.681818,179.954545,50.272727,127.681818,240.181818,359.227273,304.318182,226.590909,171.181818,15.727273,114.318182,137.272727,69.818182,79.318182,108.545455,31.181818,27.590909,21.727273,8.818182,9.727273,23.636364,41.772727,761.681818,859.727273,623.818182,557.318182,184.818182,103.272727,48.318182,74.863636,101.545455,7.5,39.818182,106.181818,5.818182,14.318182,15.409091,11.272727,52.227273,9.863636,56.545455,9.545455,75.681818,0,0,8.863636,16.045455,6252.545455,,,,,,,,,,,,,,
BF,21.590909,38.363636,14.181818,20.227273,113.545455,31.454545,95.363636,220.636364,314.727273,239.863636,188.954545,171,104,17.636364,90.727273,56.090909,80.363636,133,19.363636,9.090909,13.090909,4.045455,5.545455,10.681818,34,679.227273,713.772727,564.863636,485.454545,154.181818,85.772727,33.590909,53.363636,71.727273,11.681818,42.5,125.090909,2.5,6.909091,11.818182,14.5,32.590909,10.318182,66.863636,6.272727,74.954545,0,0,5.545455,7.636364,5308.681818,,,,,,,,,,,,,,
HY,28.318182,66.136364,24.863636,28.5,110.909091,36.181818,89.818182,208.5,277.545455,142.590909,181.454545,157.954545,129.727273,83.636364,16.636364,94.318182,175.409091,218.909091,27.136364,14.454545,15.590909,7.318182,3.681818,16.772727,29.636364,483.909091,528.590909,359.772727,297.272727,97.409091,64.272727,33.954545,33.818182,54.136364,5.5,16.454545,72.227273,7.272727,23,5,10.409091,26.136364,7.136364,28.090909,10.454545,117,0,0,6.954545,20.727273,4495.5,,,,,,,,,,,,,,
SH,17.818182,22.5,9.5,10,77.227273,22.136364,56.136364,138.363636,173.545455,80.045455,72.181818,102.681818,61.590909,57.181818,71.045455,12.227273,64.954545,85.590909,11.954545,6.227273,10.909091,1.772727,2.272727,6.636364,15.409091,422.227273,413.909091,253.590909,262.772727,82.863636,48.727273,19.181818,17,41.818182,4.772727,12.5,36.181818,1.954545,6.863636,4.772727,6.409091,16.909091,5.090909,21.681818,7.136364,93.954545,0,0,1.909091,4.227273,2976.363636,,,,,,,,,,,,,,
UC,17.590909,32.318182,14.681818,19.909091,124.045455,34.545455,65.681818,205.772727,228.772727,107.545455,78.272727,112.090909,84.772727,83.318182,169.181818,64.818182,20.772727,205.772727,12.636364,11.590909,16.636364,2.318182,2.681818,9.5,13.636364,902.181818,795.181818,381.409091,367,102.363636,32.909091,11.909091,20.136364,53.227273,6.136364,15.409091,58.409091,2.681818,6.181818,4.090909,4.409091,24.363636,3.136364,28.590909,16.5,95.045455,0,0,4.318182,10.863636,4685.318182,,,,,,,,,,,,,,
FM,26.636364,39.954545,27.5,23.681818,140.636364,27.545455,80.590909,258.409091,268.818182,106.954545,93.045455,114.772727,111.045455,128.954545,224.681818,103.409091,186.090909,36.636364,15,20.272727,9.454545,6.136364,7.818182,14.363636,9.681818,1330,1108.363636,423,385.772727,123.181818,34.590909,18.227273,23.636364,48.363636,3.590909,23.318182,51.909091,3.5,8.454545,5.545455,8.545455,39.090909,4.090909,22.272727,17.636364,105.772727,0,0,4.863636,7.863636,5883.681818,,,,,,,,,,,,,,
CN,19.5,27.272727,21.954545,23.363636,102.545455,26,147.590909,286.545455,332.454545,35.454545,40.590909,60.090909,27.136364,21.545455,27,11.272727,14.045455,15,27.409091,102.454545,225.5,83.454545,42.363636,80.818182,16.409091,864.772727,854.681818,509.727273,473.136364,156.818182,94.545455,48.136364,56.545455,94.681818,23.818182,5.090909,9.772727,49.363636,150.272727,24.045455,22.636364,145.181818,29.227273,4.318182,34.318182,19.727273,0,0,95.772727,104.227273,5688.590909,,,,,,,,,,,,,,
PH,17,21,17.590909,21.272727,137.863636,19.181818,179.954545,383.863636,450.409091,20.454545,21.090909,53.954545,23.909091,9.863636,14.409091,5.909091,11.045455,19.318182,95,28.636364,103.863636,46.363636,37.863636,114.954545,12.590909,1670.181818,1706.409091,662.818182,651.272727,187.318182,87.090909,91.863636,49.909091,68.5,12.818182,3.636364,6.045455,40.590909,88.818182,23.909091,32.545455,190.318182,20.818182,2.545455,49.090909,19.045455,0,0,31.454545,47.681818,7612.045455,,,,,,,,,,,,,,
WC,25.954545,27.545455,26.727273,23.409091,118.045455,19.045455,156.227273,316.636364,325,27.818182,38.863636,50.863636,23.318182,13.727273,15.318182,10.590909,13,11.772727,242.772727,116.090909,21.136364,59.681818,38.909091,151.590909,18.681818,1320.681818,1318.909091,504.363636,487.454545,132.772727,73.681818,47.818182,45.045455,59.272727,14.136364,4.318182,4.136364,45.681818,123.227273,23.318182,23.5,180.363636,24.181818,1.727273,42.5,14.045455,0,0,52.090909,92.590909,6528.545455,,,,,,,,,,,,,,
LF,8.454545,8.5,8.090909,8.272727,58.818182,7.363636,59.818182,161.818182,159.409091,7.318182,14.090909,32.454545,7.454545,3.181818,6.681818,2.409091,1.954545,6.090909,93.227273,52.818182,56.090909,15.409091,13.045455,70.909091,4.636364,885.636364,843.454545,273.090909,300.681818,72.590909,33.5,18.181818,10.863636,21.5,3.545455,0.636364,1.272727,7.954545,26.409091,6.272727,7.681818,102.909091,15.681818,0.818182,25.181818,4.818182,0,0,14.545455,13.772727,3559.318182,,,,,,,,,,,,,,
OR,11.227273,15.045455,6.272727,16.181818,46.090909,9.363636,42.909091,123.090909,133,13.772727,17.545455,25.681818,10.090909,5.863636,4,3.590909,2.818182,7.136364,34.772727,33.136364,38.409091,17.272727,16.863636,54.545455,3.227273,803.318182,703.545455,242,253,58.681818,32.636364,27.727273,17.590909,16.681818,2.545455,3.227273,1.636364,7.272727,11.818182,5.681818,7.227273,79.818182,10.681818,0.545455,15.681818,6.954545,0,0,8.5,10.772727,3019.454545,,,,,,,,,,,,,,
RR,23.5,30.590909,35.772727,18.454545,46.454545,9.5,53.818182,199.227273,198,31,48.227273,44.545455,20.818182,8.590909,15.181818,8,10.5,16,80.636364,114.727273,142.136364,62.136364,59.090909,20.090909,19.636364,1087.863636,1114.272727,545.590909,645.454545,218.318182,104.909091,54.363636,53.954545,39.318182,3.909091,4.318182,11.272727,21.636364,36.045455,12.681818,11.636364,144.318182,23.772727,6.227273,16.590909,13.5,0,0,20.727273,35.863636,5543.181818,,,,,,,,,,,,,,
OW,26.454545,32.727273,11.090909,14.954545,65,26.863636,48.909091,65.863636,95.818182,27.363636,97.363636,92.590909,39.590909,36.090909,27.227273,12.545455,13.636364,10.454545,14.818182,11.181818,15.136364,5.590909,3.181818,19.363636,25.5,1803.227273,1547.045455,1061.045455,915.5,376.863636,213.272727,63.227273,70.909091,56.272727,13.545455,10.590909,30.409091,6.545455,15.545455,17.954545,24.909091,105.727273,36.363636,9.090909,9.454545,13.090909,0,0,6.409091,17.045455,7263.363636,,,,,,,,,,,,,,
EM,533.636364,1058.227273,706.5,746.818182,1084.5,948.954545,1429.636364,1919.954545,1725.227273,1249.909091,1226.863636,700.636364,1010.227273,876.272727,625.136364,539.636364,1060.636364,1512,1072.727273,2065.454545,1584.545455,1050.227273,947.863636,1262.227273,2303.136364,191.954545,117.136364,503.636364,648,1213.681818,1947.636364,1292.363636,1634.227273,1420.045455,890.681818,657.363636,2460.909091,409.909091,627.318182,651.954545,642.772727,420.045455,1120.681818,961.636364,164.363636,877.227273,0,0,155.863636,487.909091,48738.272727,,,,,,,,,,,,,,
MT,542.318182,961.727273,663.409091,666.227273,875.136364,793.5,1220.954545,1546.454545,1192.727273,1157.136364,1056.545455,617.272727,907.318182,784.545455,587.818182,469.090909,844.681818,1134.727273,897.772727,1752.5,1250.090909,787.045455,654.5,1033.409091,1802.772727,143.590909,183.909091,177.909091,610.227273,1457.590909,2430.772727,1674.045455,2628.272727,2029.863636,1158.909091,576.863636,1839.818182,385.863636,575.318182,823,811.318182,429.090909,1548.590909,709.363636,112.636364,809.863636,0,0,138.954545,367.727273,45823.181818,,,,,,,,,,,,,,
PL,424.772727,641.136364,323.681818,318.772727,560.409091,369.954545,652.045455,798.090909,771.727273,602.590909,711.272727,455.909091,494.227273,445.5,292.318182,214.681818,299.454545,330.590909,392.863636,508.363636,371.909091,213.636364,183.818182,421.818182,1008.227273,751.454545,305.136364,140.409091,333.363636,1182.636364,1557.272727,1008.954545,1929.772727,1210.454545,542.545455,218.090909,648.818182,180.227273,331.818182,396.863636,395.909091,1052.590909,626.181818,240.272727,114,256.681818,0,0,109.181818,239.363636,25579.772727,,,,,,,,,,,,,,
CC,345.954545,633.136364,392.772727,431.090909,555.818182,492.681818,804.772727,899.727273,775.818182,628.772727,771.136364,406.318182,483.954545,428.136364,284.409091,246.136364,332.090909,347.818182,411.681818,554.454545,412.909091,266.818182,220.318182,546.909091,934.454545,632.454545,580.227273,308.318182,103.772727,588.409091,940,774.136364,1274.681818,871.909091,516.863636,252.590909,619.136364,204.636364,317.772727,395.545455,377.681818,447.772727,627.772727,251.681818,62.272727,259.818182,0,0,85.136364,225.227273,23325.909091,,,,,,,,,,,,,,
16,175.409091,246.272727,114.863636,150.363636,292.818182,227.136364,372.727273,433.045455,328.681818,249.818182,318.272727,142.818182,152.136364,144.545455,88.5,75.818182,85.045455,100,121.045455,149.727273,99.5,56.818182,50.090909,186.045455,380.454545,1226.454545,1547.954545,1388.318182,660.636364,35.681818,193.227273,316.954545,588.954545,329.727273,160.318182,62.909091,194.136364,56.136364,140.5,143.363636,141.318182,190.363636,259.363636,73,23.5,82.954545,0,0,32.272727,95.318182,12685.318182,,,,,,,,,,,,,,
24,165.272727,176.454545,59.954545,90.136364,208.545455,113.590909,206.5,297.545455,270,144.090909,209.636364,139.954545,92.681818,75.727273,57.909091,42.909091,30.590909,30.136364,78.772727,74.636364,62.363636,32.272727,31,94.863636,222.181818,1650.045455,2042.909091,1851.318182,1005.090909,210.136364,47.272727,256.818182,493.545455,267.045455,126.818182,25.954545,75.363636,32.136364,95.227273,99,110.181818,162.272727,210.090909,32.227273,21.136364,30.454545,0,0,23.636364,48.227273,11924.636364,,,,,,,,,,,,,,
GP,41,70.727273,27.636364,30.545455,109.727273,37.818182,78.272727,157.772727,177.590909,54.181818,73.5,66.318182,44.363636,29.5,30.090909,14.272727,10.090909,14.590909,40.590909,48.954545,39.636364,13,18,47.272727,68.272727,1120.636364,1373.045455,1162.954545,697.409091,305.818182,253.727273,22.181818,122.090909,67.818182,47.454545,12.454545,62.818182,19.681818,35.363636,33.772727,66.772727,104.727273,122.818182,21.909091,14.363636,11.727273,0,0,14.545455,33.727273,7071.545455,,,,,,,,,,,,,,
BP,65.409091,83.863636,34.5,35.545455,90.318182,40.363636,81.363636,120.5,153.772727,71.454545,82.5,65.727273,61.5,46.636364,31.590909,16.318182,15.545455,18.772727,45.409091,38.590909,35.363636,8.272727,15.045455,50.818182,87.772727,1338.636364,1756.727273,2241.727273,1129.363636,524.681818,480.636364,119.181818,35.863636,81.272727,67.5,18.681818,55.227273,10.681818,37.227273,62.636364,103.045455,127.409091,140.409091,24.409091,9.727273,14.818182,0,0,14.909091,42.590909,9834.318182,,,,,,,,,,,,,,
DC,91.954545,150.090909,54.863636,40.954545,98.5,41.545455,82.454545,141.409091,208.363636,109.136364,130.863636,127.590909,108.227273,69.954545,58.045455,45.818182,53.636364,51.727273,95.590909,70.136364,60.681818,22.909091,18.409091,36.909091,74.727273,1324.636364,1737.090909,1401.045455,844.409091,334.954545,304.181818,68.454545,102.181818,28.681818,43.590909,34.454545,113.454545,43.5,71.136364,72.863636,126.318182,220.045455,254.5,45.545455,16.909091,36.727273,0,0,23.727273,70.409091,9363.318182,,,,,,,,,,,,,,
CM,15.727273,26.363636,3.772727,7.772727,31.409091,9.772727,22.045455,72.318182,121.227273,9.772727,9.363636,10.636364,7.681818,8.954545,5.227273,5.045455,5.136364,3.409091,25.954545,11.863636,13.409091,4.090909,2.454545,4.727273,13.409091,866.954545,1006.954545,627.409091,483.318182,154.318182,124.909091,43.590909,72.954545,36.272727,13.090909,3,17.454545,2.5,14.409091,20.727273,44.863636,148.090909,85.409091,3.545455,2.727273,2.318182,0,0,8.590909,18,4252.954545,,,,,,,,,,,,,,
CV,4.818182,9.363636,6.818182,6.909091,59.5,9.363636,24.954545,77.681818,113.045455,116.545455,50.272727,74.181818,36.772727,43.136364,17.636364,12.909091,16.5,22.272727,5.227273,2.909091,5,1.863636,2.863636,4.727273,10.090909,523.681818,574.090909,275.636364,268.909091,78.318182,32.136364,16.136364,20.136364,36.909091,3.454545,8.045455,85.681818,1.272727,0.863636,3.454545,6.409091,24.545455,6.681818,57.727273,7,15.590909,0,0,0.227273,0.772727,2783.045455,,,,,,,,,,,,,,
ED,14.409091,26.590909,11.363636,12.5,112.681818,21.363636,68.090909,223.227273,266.590909,181.590909,131.045455,181.681818,107.227273,130.181818,64.045455,37.363636,56.227273,48.863636,9.590909,5.545455,4.409091,2.045455,1.545455,9.818182,30.727273,2068.5,1803.136364,741.590909,675.818182,240,90.363636,71.590909,62.863636,117.272727,19.181818,90.590909,41.954545,1.090909,3,24.227273,13.272727,137,17.772727,49.681818,70.5,38.318182,0,0,1.909091,3.136364,8141.5,,,,,,,,,,,,,,
NC,4,5.772727,3.818182,5.136364,34,6.318182,48.318182,118.818182,127.818182,8.727273,5.5,15.772727,6.045455,3.454545,6.636364,1.909091,3,3.590909,44.136364,32.409091,45.181818,8.681818,6.727273,21.090909,5.136364,314.636364,345.045455,201.681818,216.772727,68.772727,34.5,17.136364,15.136364,37.318182,2.454545,1.227273,0.681818,7.636364,20.863636,9.181818,13.409091,49.181818,6.5,0.727273,12.545455,7.136364,0,0,12.818182,20.272727,1987.636364,,,,,,,,,,,,,,
WP,18.272727,14.772727,7.045455,10.272727,70.454545,13.636364,145.454545,173.818182,230.863636,25.909091,25.363636,43.909091,14.954545,8,20.136364,6.863636,7.409091,7.045455,158.045455,81.772727,126.227273,25.181818,14.363636,41.090909,15.727273,522.045455,497.863636,447.636364,401.5,160.181818,109,51.227273,53.5,76.272727,14.818182,0.818182,3.590909,20.409091,22.318182,19.772727,27.090909,115.954545,15.818182,1.227273,18.863636,15.636364,0,0,18.818182,25.545455,3946.5,,,,,,,,,,,,,,
SS,13.636364,25.863636,5.772727,9.409091,32.636364,7.090909,28.727273,64.545455,89.272727,10.409091,12.136364,18.863636,12.590909,11.545455,5.681818,3.636364,4.318182,5,21.5,22.909091,22.863636,7.772727,5.181818,12.590909,20.590909,618.090909,733.090909,451.590909,385.045455,134.863636,111.090909,32.772727,65.590909,69.363636,22.318182,5.318182,23.409091,7.636364,15.5,13.318182,29.590909,62.863636,63.454545,6.590909,2.863636,4.636364,0,0,6.909091,22.954545,3363.409091,,,,,,,,,,,,,,
SB,18.909091,34.181818,12.772727,11.636364,35.090909,13.5,30.272727,69.818182,84,18.090909,25.772727,22.136364,10.545455,14.590909,9.636364,6.090909,3.636364,8.590909,20.545455,28.727273,21.272727,6.545455,7.181818,12.090909,26.590909,642.772727,733.318182,455.954545,367.590909,149.727273,124.818182,71.454545,114.818182,136.318182,39.318182,4.954545,10.954545,12,24.818182,31.545455,13.136364,54.818182,54.272727,5.5,5.227273,1.909091,0,0,11.272727,20.681818,3639.409091,,,,,,,,,,,,,,
SO,60.090909,127.590909,76.772727,105.681818,182.772727,72.909091,126.5,114.136364,141.318182,45.545455,71.272727,40.545455,55,31.045455,17.909091,17.590909,20.272727,31.636364,158.227273,201.545455,183.590909,112.272727,96.681818,160.5,143.818182,428.363636,449.681818,793.954545,383.409091,175.636364,148.818182,101.863636,133.590909,206.136364,135.772727,21.681818,118.681818,57.409091,124.909091,57.090909,50.272727,69.181818,261.5,37.409091,23.727273,15.409091,0,0,21,97.636364,6308.363636,,,,,,,,,,,,,,
MB,25.681818,75.727273,28.090909,33.863636,129.681818,29.909091,58.227273,122.5,139,17.818182,23.045455,21.545455,12.318182,8.5,7.681818,3.954545,3.454545,3.636364,25.454545,20.318182,21.363636,12.636364,9.409091,25.090909,36.636364,1051.409091,1320.545455,632.363636,562.045455,234.636364,190.181818,115.227273,161.545455,247.772727,89.5,6.181818,19.090909,5.5,16.5,66.772727,37.545455,254.409091,48.181818,4.681818,5.136364,2.318182,0,0,6.318182,14.227273,5987.636364,,,,,,,,,,,,,,
WD,6.181818,12.545455,7.227273,7.590909,45.545455,12.954545,24.545455,119.227273,132.590909,94.772727,63.909091,92.863636,57.409091,67.5,31.227273,20.272727,30.136364,22.090909,3.318182,2.727273,1.454545,0.5,0.272727,5.409091,10.863636,845.590909,752.727273,312.545455,296.954545,99,39.363636,29.227273,29.545455,52.181818,3.5,64.409091,45.272727,1.409091,1.590909,5.772727,5.272727,41.454545,5.181818,14.272727,31.909091,17.090909,0,0,0.772727,1.409091,3569.590909,,,,,,,,,,,,,,
OA,10.5,37.227273,31.909091,35.227273,60.136364,25.954545,29.181818,41.227273,53.272727,18.545455,13.136364,31.227273,8.227273,5.045455,8.636364,6.090909,16.590909,20.409091,34.545455,48.909091,35.863636,20.409091,12.318182,15.181818,8.727273,186.954545,148.409091,98.954545,81.681818,25.863636,23.227273,16.681818,9.5,17.136364,2.818182,6.954545,63.545455,10.181818,19.909091,2.772727,5.863636,21.909091,4.909091,28.954545,5.409091,14.818182,0,0,3.136364,17,1445.090909,,,,,,,,,,,,,,
WS,17.181818,50.181818,24.590909,25.681818,163.590909,35.409091,68.818182,202.590909,181.954545,106.363636,83.681818,148.227273,76,79.818182,110.818182,85.318182,90.818182,93.045455,16.772727,18.954545,13.545455,5.227273,6.454545,13.863636,15.636364,761.954545,773.181818,293.409091,276.318182,88.909091,29.545455,12.954545,20.045455,40.681818,3.409091,16.363636,33.5,9.590909,15.590909,5.681818,2.5,18,2.636364,15.818182,14.954545,29.681818,0,0,6.5,13.863636,4219.636364,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,9,6.818182,3,4.772727,23.909091,6.909091,48.590909,55.318182,60.954545,6.863636,15.318182,20.181818,6.5,5.272727,7.045455,2.954545,2.909091,4.409091,89.227273,35.227273,43.772727,12.409091,7.363636,17.272727,6.818182,101.5,112.545455,102.727273,88,34.772727,24.181818,16.818182,20.681818,23.227273,7.727273,0.454545,1.136364,13.590909,15.727273,6.045455,10.363636,21.409091,4.681818,1,2.818182,5.227273,0,0,7.045455,24.318182,1148.818182,,,,,,,,,,,,,,
AN,11.5,10.045455,4.636364,5.545455,45.818182,7.272727,114.636364,122.727273,176.318182,23.272727,19.909091,43.772727,15.772727,8,20.045455,6.636364,9.863636,7.454545,103.545455,49.772727,94.090909,15.363636,10.909091,36.863636,16.409091,390.136364,320.090909,287.5,281.636364,125,61.636364,45.363636,45.909091,72.363636,22.227273,2.136364,4.454545,25.045455,27.090909,24.727273,24.272727,98.818182,17.409091,1.545455,21.636364,14.227273,0,0,27.136364,17.590909,2938.136364,,,,,,,,,,,,,,
Entries,4458.045455,7735.818182,4752.090909,4324,10453.181818,5223.454545,8886.227273,13420.545455,13799.5,7244.409091,7923.136364,6437.727273,6209.590909,5391.863636,4578.363636,3148.409091,4728.181818,5884.545455,5702.227273,7749,6353.454545,3549.590909,3007.818182,5333.181818,8097.181818,41484.909091,42862.318182,29413.045455,25131.636364,12992.727273,12585.227273,7696.727273,11281.545455,9458.090909,4405.636364,2832.409091,8316.590909,2121.227273,3845.590909,3451.227273,3623.5,6488.363636,6439.954545,3443.272727,1408,4328.5,0,0,1272,2891.227273,412165.272727,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
