Exit stations,Entry stations->,,WEEKDAY,,,Mar 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
SL,38.238095,61,26.857143,24.285714,181.666667,43.190476,114.238095,235.809524,360.809524,309.857143,209.571429,130.333333,15.714286,104.571429,140.380952,62.47619,84.238095,103.809524,29.333333,27.142857,21.857143,8,7.857143,21.47619,38.619048,757.190476,867,613.571429,551.095238,174.190476,100.190476,45.047619,71.095238,103.714286,7.857143,42.142857,106.52381,8.238095,10.380952,14.52381,14.428571,44.095238,11.333333,53.428571,8.095238,77.285714,0,0,6.47619,14.619048,6103.857143,,,,,,,,,,,,,,
BF,22.761905,33.571429,12,21.904762,138.47619,32.714286,93.809524,210.190476,311.333333,234.952381,176.333333,146.52381,100.761905,18.619048,88.142857,53.761905,83.333333,128.380952,22.142857,11.571429,11.619048,2.904762,2.190476,10.428571,28.857143,687.666667,708.142857,553.904762,493.52381,147.333333,90.761905,34.047619,54.904762,78.47619,10.190476,45.095238,127.904762,4.333333,8,11.333333,16.333333,27.142857,10.952381,58.952381,5.809524,81.714286,0,0,4.952381,7.380952,5266.142857,,,,,,,,,,,,,,
HY,33.809524,76.714286,30.714286,30.095238,114.380952,38.761905,93.857143,218.47619,285.666667,143.904762,194.571429,150,136.333333,84.52381,17.714286,89.095238,198.904762,217.571429,35.571429,18.619048,18.190476,6.761905,4.333333,15.52381,32.761905,489.571429,521.857143,357.333333,310.714286,104.333333,59.190476,32.333333,34.571429,52.380952,3,18.238095,71.52381,13.238095,25.761905,5.857143,10.142857,23.619048,5.619048,35.47619,9.952381,137.095238,0,0,10.47619,26.47619,4645.619048,,,,,,,,,,,,,,
SH,18.619048,21.238095,7.380952,8.095238,73.47619,21.571429,51.380952,149.714286,169.571429,73.333333,72.047619,68.952381,59.761905,51.761905,73.904762,12.238095,79.761905,85.619048,11.333333,6.52381,11.571429,2.333333,1.714286,5.857143,15.333333,436.285714,441.904762,242.952381,273.095238,84.904762,49.571429,17.52381,22.095238,49.619048,5.142857,11.380952,35.52381,2.238095,7.380952,5.285714,10.571429,14.809524,5.095238,20.285714,5.952381,93.619048,0,0,3.190476,4.809524,2996.333333,,,,,,,,,,,,,,
UC,20,30.714286,19.190476,19.142857,144.952381,36,58.571429,202.952381,234.238095,109.857143,68.666667,83.428571,92,81.190476,185.857143,65.714286,19.952381,174.857143,14.952381,15.285714,14.380952,2.238095,3.380952,9.47619,11.761905,897.619048,802.571429,369.095238,353.380952,103.52381,35.380952,13.285714,22.333333,55.142857,6.47619,13.904762,53.666667,2.380952,8.571429,4.190476,3.809524,22.380952,3.52381,26.047619,14.142857,104.857143,0,0,4.428571,10.285714,4649.761905,,,,,,,,,,,,,,
FM,25.190476,43.47619,26.761905,22.428571,149.857143,27.952381,81.333333,264.47619,273.047619,101.380952,93.809524,97.285714,106.952381,123.666667,224.857143,102.190476,171.047619,39,14.285714,19.666667,12.333333,6.238095,6.809524,14.952381,11.761905,1333,1125.761905,430.095238,377.238095,116.428571,39.666667,18.857143,24.333333,51.380952,5.761905,21.619048,46,3.190476,8.952381,5.428571,9.666667,29.190476,4.047619,20.666667,18.333333,115,0,0,4.857143,10.380952,5880.619048,,,,,,,,,,,,,,
CN,20.809524,25.619048,19.809524,18.857143,104.047619,28.761905,139.285714,292.904762,334.809524,38.190476,41.52381,51.095238,28.047619,22.571429,35.666667,10.666667,15.142857,15.285714,24,105.619048,239.285714,84.952381,43.571429,83.904762,20.238095,843.619048,865.333333,522.428571,478.333333,151.714286,85.428571,49.285714,56.428571,99.47619,25.809524,4.571429,11.047619,41.52381,151.666667,21.857143,25.761905,121.904762,30.285714,3.428571,31.571429,17.190476,0,0,86.571429,102.52381,5672.428571,,,,,,,,,,,,,,
PH,17.095238,24.380952,15.571429,21.619048,137.333333,22.952381,170.142857,389.761905,436.666667,16.714286,19.952381,43.095238,23.761905,13.238095,18.666667,4.571429,14.619048,19.809524,98.714286,24.904762,108.666667,55.47619,33.190476,122,12.47619,1654.857143,1732.714286,675.952381,640.190476,195.428571,85,88.904762,48.190476,71.761905,14.285714,3.285714,4.47619,42,85.285714,26.380952,35.095238,161.428571,23.142857,2.571429,42.285714,18,0,0,30.190476,50.380952,7597.190476,,,,,,,,,,,,,,
WC,25.619048,29.857143,25.142857,23.142857,133.428571,22.52381,153.285714,336.047619,341.380952,25.714286,32.380952,43.428571,24.571429,10.47619,18.47619,12.666667,13.904762,14.190476,256.47619,124,25.666667,58.761905,37.666667,140.809524,18.714286,1361.952381,1361.904762,530.904762,464.857143,127.666667,71.666667,50.666667,41.333333,59.428571,15.619048,4.333333,4.47619,48.52381,125.809524,23.904762,23.809524,165.142857,26.619048,2.142857,40.047619,13.47619,0,0,44.571429,93.142857,6650.333333,,,,,,,,,,,,,,
LF,7.714286,7.142857,8.238095,6.095238,54.857143,9.619048,56.47619,169.285714,145.571429,8.47619,14.904762,21.47619,6.857143,2.238095,5.47619,2.142857,2,5.666667,96.619048,56.142857,61.904762,14.952381,13.238095,70.380952,4.380952,875,846.952381,285.047619,293.666667,74.904762,36.285714,19.619048,13.142857,23.142857,4.333333,0.52381,1.333333,10.285714,23.380952,6.047619,10.047619,83.52381,15.809524,0.52381,23.190476,4.666667,0,0,15.952381,16.142857,3535.380952,,,,,,,,,,,,,,
OR,7,14.47619,5.047619,8.285714,46.619048,7.142857,42.238095,115.52381,125.428571,8.857143,16.761905,16.333333,9.047619,1.761905,4.47619,1.761905,3,6.666667,34.952381,29.047619,41.857143,16.285714,16.952381,50.380952,2.380952,799.761905,713.904762,246.904762,237.047619,58.952381,32.428571,29.285714,16.809524,18.095238,2.761905,2.428571,2,7,10.761905,6.571429,8.52381,71.380952,11.333333,0.285714,12.190476,5.52381,0,0,6.619048,10.666667,2943.52381,,,,,,,,,,,,,,
RR,21.142857,31.761905,30.47619,15.52381,49.809524,10.238095,54.52381,189.095238,189.714286,34.095238,45.619048,32.047619,21.047619,7.428571,14.047619,6.619048,11.619048,15.761905,82.52381,115.904762,136.809524,65.047619,59.761905,22.52381,23,1064.714286,1149.809524,559.333333,655.047619,210.095238,105.952381,47,46.666667,37.666667,3.52381,3.619048,9.47619,19.952381,37.095238,11.047619,12.809524,122.857143,26.52381,4.333333,16.904762,11.857143,0,0,17.761905,33.142857,5493.333333,,,,,,,,,,,,,,
OW,23.666667,32.238095,10.666667,12.952381,72.333333,23.857143,40.714286,64,96.047619,28.904762,87.619048,86.47619,37.095238,36,28.380952,14.285714,11.52381,11.047619,16.095238,11.285714,17.142857,5.095238,2.238095,17.809524,24.52381,1803.142857,1563.380952,1072.714286,889.809524,369.714286,202.47619,51.857143,73.428571,57.904762,11,8.809524,27.285714,5.857143,16.380952,17.285714,22.666667,93.238095,38.238095,10.47619,7,13.714286,0,0,8.142857,15.714286,7192.238095,,,,,,,,,,,,,,
EM,482.761905,994,711.52381,732,1093.619048,912.333333,1345.904762,1897.952381,1725.952381,1206.571429,1205.095238,687,999.333333,860.666667,620.47619,509.190476,1056.571429,1534.047619,1051.619048,2052.714286,1625.857143,1025.619048,935.190476,1211.857143,2256.809524,180.47619,131.809524,507.380952,661.761905,1227.666667,1955.333333,1282.52381,1655.904762,1381.714286,893.285714,654.238095,2431.619048,404,608.714286,659.666667,649.714286,367.571429,1108.857143,929.904762,147.190476,837.47619,0,0,144.095238,464,48019.571429,,,,,,,,,,,,,,
MT,517.809524,959.095238,666.190476,682.333333,886.428571,832.47619,1222.52381,1561.904762,1241.809524,1176.714286,1079.857143,589.47619,893,784.380952,592.809524,462.238095,861.285714,1165.761905,916.571429,1783.619048,1298.761905,782.285714,662.714286,1053.857143,1806.52381,156.52381,188.238095,179.285714,650.666667,1524.52381,2487.047619,1735.619048,2657.52381,2101.857143,1199.809524,586.047619,1864.238095,398.52381,567.380952,863.666667,828.904762,394.904762,1629.714286,700.714286,103.285714,851.095238,0,0,126.904762,359.285714,46636.190476,,,,,,,,,,,,,,
PL,398.52381,636.428571,321.380952,318.809524,565.571429,367.666667,647.190476,808.285714,820.238095,593.809524,720.380952,453.047619,491.666667,445.619048,283.666667,206.619048,300.47619,352.047619,409.333333,517.809524,406.857143,226.285714,187.428571,418.095238,1017.904762,761.190476,300.333333,127,332.619048,1200.285714,1555.428571,1035.380952,1914.142857,1198.190476,538.904762,228.095238,674.761905,187.428571,340.333333,403.952381,405.857143,837.238095,667.52381,266.333333,98.047619,266.190476,0,0,99.095238,239,25592.47619,,,,,,,,,,,,,,
CC,337.619048,614.095238,405.380952,401.857143,579.428571,464.952381,773.142857,894,760.380952,613.190476,734.952381,370.761905,465.142857,428.761905,288.333333,241.190476,319.285714,345.428571,402,551.047619,389.238095,266.238095,202.190476,535.333333,903.52381,652.666667,598.714286,318.380952,86.857143,588.047619,956.47619,751.285714,1249,829.095238,514,240.619048,597.428571,198.809524,311.095238,401.809524,370.095238,359.809524,619.52381,243.857143,48.190476,257.571429,0,0,76,223.904762,22780.714286,,,,,,,,,,,,,,
16,162.809524,231.666667,125.190476,148.619048,299.190476,230.952381,348.333333,434.047619,324.714286,240.809524,315.428571,145.952381,144.904762,133.952381,98.714286,77.285714,85,91.333333,119,159.285714,93.380952,57.095238,48.666667,172.904762,378.428571,1257.47619,1610.666667,1420.714286,671,34.333333,190.666667,297.666667,600.809524,318.142857,157.904762,67.952381,196.095238,58,122.285714,142.571429,146.142857,170.333333,260.238095,70.380952,19.761905,76.190476,0,0,33.714286,95.47619,12686.190476,,,,,,,,,,,,,,
24,168.714286,172.095238,61.047619,86.857143,217.47619,109.571429,195.238095,317.047619,276.666667,134.47619,200.761905,122.952381,91.238095,72.095238,57.714286,44.238095,34.52381,33.666667,74.190476,74.333333,61.047619,35.619048,29,95.380952,207.857143,1661.52381,2117.380952,1847.857143,1008,204.809524,42.285714,241.761905,500.142857,255.952381,121.857143,26.190476,72.333333,31.619048,87.190476,97.904762,113.666667,146.809524,211.047619,30.333333,20.809524,28.714286,0,0,23.666667,51,11916.666667,,,,,,,,,,,,,,
GP,45.333333,70.380952,27.714286,31,117.857143,32.238095,71.52381,152.142857,168.380952,51.857143,67.714286,62.47619,42.619048,31.190476,27,12.904762,11.47619,14.619048,38.333333,44.52381,39.619048,13.809524,18.761905,42.095238,57.380952,1122.47619,1408.095238,1153.142857,687.571429,299.190476,246.428571,22.238095,118.904762,59.238095,45.904762,12.380952,65.428571,15.380952,38.047619,29.47619,59.952381,94.904762,128.904762,23.380952,12.52381,11.904762,0,0,11.333333,31.952381,6991.714286,,,,,,,,,,,,,,
BP,63.714286,87.761905,32.047619,34.142857,95.285714,36.428571,75.666667,122.857143,155.285714,65.666667,78.761905,62.809524,60.238095,42.666667,29.809524,19.809524,15.047619,18.571429,45.904762,38.904762,34.619048,8.857143,13.238095,41.095238,81.285714,1362.952381,1756.571429,2232.761905,1101.809524,544.952381,472.619048,116.904762,35.761905,86.190476,64.095238,19.47619,57.619048,10.857143,41.142857,59.904762,103.428571,114,139,22.333333,8,14.238095,0,0,11.095238,40.666667,9776.857143,,,,,,,,,,,,,,
DC,101.52381,158.666667,57.47619,37.095238,111,43.190476,82.904762,147.52381,218.047619,108.619048,137.809524,121.238095,104.952381,75.142857,57.666667,48.857143,54.857143,54.619048,102.809524,73.190476,59.333333,24.52381,19.428571,36.428571,73.190476,1308.761905,1782.619048,1375.714286,792.666667,333.52381,288.666667,63.761905,106.428571,32.714286,42.190476,34,115.47619,45.428571,78.285714,74.809524,122.952381,184.380952,255.333333,44.190476,13.47619,39.428571,0,0,23.761905,71.285714,9339.952381,,,,,,,,,,,,,,
CM,15.380952,28.095238,6.095238,5.761905,40.52381,10,22.619048,73.904762,122.428571,10.619048,7,10.857143,6.52381,8.761905,3.761905,4.333333,6.333333,4.857143,25.857143,12.285714,14.095238,7,2.571429,3.52381,10.952381,879.238095,1048.952381,626.952381,476.714286,140.714286,118.190476,41.809524,70.428571,39.095238,12.761905,3.095238,14.714286,3.142857,14.761905,20.047619,40.047619,133.47619,83.142857,3.238095,2.857143,2.142857,0,0,6.333333,13.761905,4259.761905,,,,,,,,,,,,,,
CV,4.52381,8.47619,4.714286,5.809524,48.095238,9.47619,23,73.714286,123.666667,110.666667,47.47619,59,37.666667,41.809524,17.952381,11.238095,17.952381,20.47619,4.809524,3.571429,4.857143,1.238095,3.047619,4.428571,9.714286,522.52381,578,299.047619,258.333333,81.857143,32.142857,19.238095,21,38.52381,3.142857,11.190476,91.333333,1.190476,1.333333,4.380952,7.333333,21,6.428571,52.095238,6.619048,17.047619,0,0,0.428571,0.666667,2772.238095,,,,,,,,,,,,,,
ED,15.428571,25.333333,12.142857,12.238095,112.047619,19.238095,67.571429,224.285714,262.952381,163.666667,121.857143,140.571429,107.142857,122.857143,63.238095,39.428571,52.714286,44.190476,9.666667,4.857143,4.952381,1.333333,1.428571,10.571429,26.333333,2013.047619,1848,759.952381,663.714286,242.571429,83.714286,69.857143,65.666667,123.190476,16.619048,99.142857,47.857143,1.571429,3.714286,25.666667,13.571429,108.809524,16.428571,50.047619,67.952381,39.904762,0,0,2,3.333333,8032.380952,,,,,,,,,,,,,,
NC,2.619048,7,3.571429,4.666667,27.666667,5.190476,47.761905,117.761905,136.666667,8.857143,6.238095,12.238095,7.761905,4,11.190476,1.761905,2.619048,3.52381,38.952381,37.190476,43.714286,9.142857,5.285714,21.666667,5.285714,324.333333,351.714286,209.333333,214.761905,67.952381,34.904762,16.619048,14.190476,41.190476,3.047619,1.142857,1.047619,8.095238,18.714286,8.619048,13.285714,45.952381,4.142857,0.904762,9.761905,8.52381,0,0,12.52381,21.666667,2004.761905,,,,,,,,,,,,,,
WP,18.52381,14.190476,6.047619,10,68.809524,12.857143,138.952381,173.095238,221.380952,23.428571,26.857143,32.238095,12.904762,7.904762,22.428571,6.761905,9.47619,7.619048,157.761905,78.619048,121.238095,24.571429,15.142857,41.619048,17.190476,507.142857,511.333333,459.428571,405.047619,143.952381,101.47619,52.809524,51,82.190476,14.952381,1.047619,3.52381,20,22.571429,22.142857,29.047619,110.285714,18.619048,1.285714,17.190476,15.904762,0,0,18.285714,23.761905,3902.619048,,,,,,,,,,,,,,
SS,12.285714,29,4.761905,9.380952,34.333333,9.380952,24.857143,69.142857,87.428571,14.047619,11.52381,18.619048,12.952381,11.095238,6.857143,6.095238,3.52381,5.333333,21.190476,27.047619,22.52381,5.809524,5.571429,11.380952,20.714286,626.47619,760.619048,455,387.238095,130.619048,104.428571,30.285714,64.857143,71.047619,18.428571,5.904762,22.761905,7.52381,18.761905,16.190476,29.285714,57.571429,63.809524,6.809524,3.285714,4.619048,0,0,5.904762,18.952381,3395.238095,,,,,,,,,,,,,,
SB,22.333333,32.809524,11.952381,10.095238,38.857143,14.857143,28.761905,71,85,19.52381,22.619048,21.952381,13.571429,16.619048,9.047619,8.238095,4.952381,10,22.619048,30.380952,20.142857,9.285714,8.666667,13.142857,25.380952,651.285714,758.714286,463.380952,359.190476,151.190476,127.619048,66.952381,108.761905,133.380952,38.52381,6.428571,12.619048,11.142857,24.190476,33.571429,13.904762,57.095238,51.761905,3.952381,4.857143,3.333333,0,0,9.47619,23.47619,3686.619048,,,,,,,,,,,,,,
SO,52.333333,121.238095,68.333333,91.190476,186.761905,60.904762,108.285714,95.47619,123.47619,39.333333,65.285714,39.190476,46.714286,29.761905,20.52381,15.380952,18.809524,26.238095,135.142857,165.52381,177.47619,95.904762,87.619048,143.238095,127.809524,372.857143,397.285714,653.809524,324.904762,156.428571,136,85.809524,118.952381,185.428571,122.857143,19.095238,108.142857,54.52381,114.809524,52.190476,49.047619,55.095238,207.238095,31.047619,18.809524,14.095238,0,0,17.809524,84.952381,5523.142857,,,,,,,,,,,,,,
MB,23.333333,73.809524,27.428571,37.761905,145.619048,30.619048,59.333333,129.761905,143.904762,16.904762,23.142857,20.047619,9.857143,8.714286,5.571429,4.238095,2,3.380952,27.904762,21.333333,23.52381,13.285714,9.333333,24,41.380952,1050.380952,1407.761905,673.285714,555.809524,232.761905,191.666667,119.333333,155.857143,240.380952,79.52381,5.714286,17.809524,4.619048,16.904762,64.952381,31.952381,209.333333,50.380952,4.857143,6,1.47619,0,0,6.095238,14.857143,6067.904762,,,,,,,,,,,,,,
WD,4.666667,11.857143,7,7.857143,42.666667,12.142857,24.619048,113.47619,169.904762,95.47619,61.809524,71.047619,50.238095,61.904762,36.285714,21.142857,26.571429,19.285714,3.047619,2.619048,1.761905,0.761905,0.380952,3.285714,11.47619,818.095238,743.428571,329.285714,291.285714,96.52381,38.333333,31.285714,28.285714,52.285714,3.142857,61.714286,46.380952,1,2.095238,5.571429,5.047619,32.52381,5.47619,17.380952,29.952381,16.761905,0,0,0.619048,2.47619,3520.238095,,,,,,,,,,,,,,
OA,10.52381,32.238095,26.142857,31.095238,75.619048,22.904762,24.809524,35.666667,50.285714,15.428571,8.904762,23.571429,5.761905,4.47619,9.142857,4.428571,14.047619,16.809524,27.571429,40.47619,33.761905,19.52381,12.619048,15.380952,8.190476,166.47619,142.52381,86.238095,68.857143,24.809524,21.952381,13.285714,9.761905,13.857143,2.285714,6.47619,55.285714,10.619048,17.333333,2.52381,4.666667,20.190476,4.666667,30.285714,5.285714,10.714286,0,0,3,14.904762,1305.380952,,,,,,,,,,,,,,
WS,16.809524,45,23.809524,24.333333,175.52381,34.142857,64.47619,205.380952,179.666667,101.52381,80.238095,109.190476,76.809524,80.761905,129.190476,91.428571,100.428571,105,17.142857,17.809524,13.666667,4.333333,5.238095,12.380952,15,716.714286,794.619048,301.190476,273.666667,82.380952,32.285714,14.047619,19.428571,42.285714,2.952381,17.285714,35.047619,9.238095,15.428571,5.238095,2.380952,16,1.714286,16.952381,11.333333,30.52381,0,0,8.238095,11.904762,4190.142857,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,8.857143,7.238095,3,3.142857,25.095238,5.857143,49.857143,50.333333,54.904762,8.619048,11.571429,18.761905,3.809524,5.52381,10.238095,2.428571,2.619048,4.428571,84.52381,33.238095,37.047619,13.571429,5,18.952381,8.47619,94.761905,104.904762,100.571429,80.142857,34.809524,23.571429,14.571429,13.47619,23.52381,4.857143,0.190476,1.52381,13.857143,15.857143,3.666667,7.857143,17,5.285714,0.47619,3.380952,7.428571,0,0,6.333333,22.142857,1077.285714,,,,,,,,,,,,,,
AN,11.333333,8.952381,3.904762,5.904762,43.095238,7.47619,120.666667,128.47619,182.666667,22.428571,19.809524,41.333333,14.904762,8.238095,29.238095,5.52381,8.904762,10.095238,109.857143,51.333333,98.238095,16.809524,10.857143,35.333333,15.52381,383.809524,321,282.666667,279.904762,123.380952,59.095238,43.142857,44.238095,72.761905,17.904762,1.428571,4,25.571429,31.095238,20.190476,26.952381,92.428571,17.190476,2.428571,22.619048,15.333333,0,0,26.52381,24.666667,2949.238095,,,,,,,,,,,,,,
Entries,4289.619048,7667.571429,4767.190476,4250.904762,10832.666667,5123.285714,8559.666667,13417.047619,13910.095238,7108.809524,7703.238095,5747.285714,6060.47619,5297.571429,4705,3051.190476,4760.952381,5928.190476,5697.619048,7729.380952,6483.571429,3505.809524,2928.47619,5204.904762,7955.238095,41233.571429,43784.047619,29464,24816.714286,12936.952381,12566.761905,7655.333333,11250.047619,9497.428571,4402.952381,2812.571429,8221.904762,2132.761905,3777.238095,3509,3666.714286,5569.857143,6524.619048,3404.380952,1273.47619,4293.714286,0,0,1187.238095,2848.47619,409515.52381,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
