Exit stations,Entry stations->,,WEEKDAY,,,Jul 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,42.272727,44.454545,21.590909,29.227273,74.727273,38.681818,55.045455,32.818182,41.681818,42.681818,20.136364,99,100.954545,96.863636,69.863636,48.636364,30.818182,41.863636,14.5,6.045455,17.863636,8.272727,11.045455,16.181818,37.772727,196.545455,173.727273,280.636364,221.272727,99.409091,86.590909,22.181818,25.5,21.409091,4.363636,27.318182,62.545455,2.045455,9.272727,5.136364,9.363636,21.454545,5.590909,33.090909,8.227273,27.409091,12.909091,17.863636,4.318182,16.136364,2437.318182,,,,,,,,,,,,,
CL,30.681818,38.181818,12.909091,18.590909,40.636364,23.545455,55.818182,44.409091,62.863636,65.272727,95.818182,15.545455,64.590909,63.863636,53.318182,26.363636,25.045455,29.727273,16.227273,14.045455,12.090909,10.318182,7.045455,13.909091,40.227273,115.954545,100.090909,141.090909,108,55.318182,56.590909,18.727273,19.818182,20.227273,3.409091,24.5,68.863636,4.590909,12.727273,3.090909,8.909091,11.318182,6.863636,23.636364,17.545455,20.590909,11.909091,21.727273,5.545455,17.090909,1779.181818,,,,,,,,,,,,,
SL,14.545455,21.090909,10.5,8.590909,39.909091,18.636364,38.227273,39.136364,59.772727,96.590909,100.590909,67.590909,9.818182,51.318182,61.636364,42.363636,28.409091,29.5,9.590909,7.5,7.227273,2.818182,3.136364,8.681818,18.863636,161.681818,160,179.772727,133.363636,53.545455,38.590909,13.045455,16.454545,15.045455,2.5,22.727273,40.545455,1.136364,6.5,4.727273,5.772727,17.227273,2.590909,20.545455,5.863636,18,7.272727,11.318182,5.681818,12.590909,1752.545455,,,,,,,,,,,,,
BF,8.727273,13.590909,6.363636,5.590909,26,8.681818,29.045455,39.772727,55.136364,64.454545,105.863636,69.5,54.909091,9.727273,38,31.272727,27.136364,38.454545,7.545455,3.181818,5.681818,0.954545,3.545455,5.318182,17.545455,161.636364,130.454545,160.863636,109.454545,43,27.681818,12.818182,13.090909,9.318182,3.181818,13.181818,48.272727,1.772727,4.5,6.090909,5.681818,10.5,2.318182,22.818182,3.818182,21.181818,10.090909,12.454545,2.045455,3.045455,1515.272727,,,,,,,,,,,,,
HY,9.681818,18.181818,5.727273,6.590909,21.772727,9.681818,23.772727,29.590909,44.727273,36.954545,70.318182,54.181818,62.136364,35.272727,8.636364,30.772727,54.954545,61.090909,6.727273,5.136364,5.181818,1.636364,1.590909,4.954545,13.818182,83.181818,64.454545,85.136364,72.954545,30.136364,20.590909,8.863636,10,12.227273,2.136364,7.454545,25.363636,2.045455,3.590909,3.409091,6.681818,7.590909,2.863636,11.727273,4.090909,29.272727,15.954545,15.863636,2.363636,4.227273,1155.272727,,,,,,,,,,,,,
SH,7.363636,7.363636,5.863636,3.590909,14.090909,5.136364,12.090909,17.363636,23.136364,26.5,43.590909,25.818182,36.909091,28.181818,28.090909,5.090909,14.045455,26,2.772727,1.545455,2.954545,0.954545,0.409091,2.454545,9.681818,69.681818,62.318182,60.818182,54.818182,18.909091,16.136364,5.5,3.954545,6.090909,3.954545,6,9.227273,0.772727,3.545455,1.818182,2.727273,6.318182,1.545455,8.090909,4.363636,30.409091,13.363636,9.863636,1.590909,5.045455,757.863636,,,,,,,,,,,,,
UC,6.454545,9.818182,5.590909,2.181818,21.681818,8.363636,17.636364,22.954545,32.772727,30.454545,32.272727,25.545455,31.545455,27.363636,53.136364,14.636364,5.454545,32.772727,3.636364,2.136364,3.545455,0.318182,0.909091,2.681818,7.5,78.5,68.272727,60.045455,53,24.727273,10.681818,4.272727,4.318182,5.272727,2.136364,4.181818,14.181818,0.227273,2.090909,1.318182,0.772727,9.5,1.181818,7,6.772727,29.227273,25.454545,13.227273,1.818182,1.772727,831.318182,,,,,,,,,,,,,
FM,6.727273,15.409091,5.727273,3.772727,19.272727,9.909091,18.409091,18.5,25.272727,27.5,41.681818,30.227273,35.954545,43.863636,67.863636,30.090909,31.227273,9.045455,4.909091,3.409091,3.090909,0.318182,1.409091,3,4.772727,73.954545,65.090909,58.045455,46.227273,20.454545,12.636364,4.636364,4.318182,6.227273,2,6,12.954545,0.454545,3.181818,0.954545,2.136364,8.090909,1.409091,3.681818,8.363636,18.318182,28.454545,19.954545,1.090909,3.909091,873.909091,,,,,,,,,,,,,
CN,7.909091,9.318182,4.909091,4.181818,17,5,31.227273,32.545455,42.909091,9.909091,15,14.954545,9.636364,8.181818,7.5,2.727273,3.5,4.272727,13.909091,25.681818,70.5,35.181818,11.045455,24.272727,8.181818,134.409091,130.954545,143.863636,127.818182,44.545455,40.636364,14.272727,10.545455,12.727273,7.5,1.454545,3.045455,14.772727,61.818182,5.454545,9.090909,47.545455,6.363636,1.272727,13.227273,3.545455,2.590909,3.863636,41.045455,47.090909,1348.909091,,,,,,,,,,,,,
PH,3.318182,6.181818,3.090909,3.681818,17.636364,3.545455,32.136364,37.681818,49.863636,5.590909,6.272727,11.181818,6.363636,2.590909,3.045455,1.636364,1.909091,3.181818,28.227273,10,30.318182,13.818182,9.772727,26.272727,4.227273,230.590909,172.909091,132.136364,108.545455,34.681818,24.181818,16.409091,4.636364,7.909091,2.590909,1.318182,2.454545,7.5,26.909091,4.090909,9.454545,53.409091,4.227273,0.5,16.227273,2.272727,1.045455,2.5,14.363636,14.772727,1217.181818,,,,,,,,,,,,,
WC,9.045455,11.363636,6.227273,6.272727,19,5.227273,34,39.227273,46.227273,8.454545,16.909091,8.681818,6.5,5.181818,4.772727,2.5,4.363636,3.727273,78.409091,32.636364,9.545455,20.5,15.954545,39.409091,9.772727,172.727273,152.454545,98.5,94.090909,41.727273,21.409091,8.363636,10,11.409091,4.727273,1.681818,1.409091,16.363636,48.363636,7.090909,5.727273,55.681818,4.318182,0.772727,18.5,0.772727,1.045455,2.681818,17.181818,31.272727,1272.181818,,,,,,,,,,,,,
LF,5.181818,4.590909,2.045455,1.454545,11.363636,4.181818,12.227273,21.454545,21.409091,3.136364,6.681818,8.272727,2.363636,0.545455,2.681818,0.454545,0.727273,0.5,45,16.590909,22.272727,6.954545,6.454545,21.090909,1.363636,117.909091,98.318182,43.590909,47.227273,16.636364,12.909091,4.863636,2.272727,2.818182,1.863636,0.454545,0.772727,1.5,9.909091,1.363636,1.909091,34.590909,2.272727,0,8.272727,0.363636,1,1.090909,6.727273,6.954545,654.590909,,,,,,,,,,,,,
OR,5.227273,3.954545,1.454545,1.545455,8.772727,1.227273,8.727273,13.727273,19.272727,1.681818,9.272727,5.272727,2.318182,2.681818,1.818182,0.454545,0.545455,1.454545,12.863636,9.272727,15.909091,6.590909,3.818182,18.818182,0.954545,100.272727,90.272727,34.363636,38.409091,17.136364,5.818182,4.272727,3.909091,3.590909,0.454545,0.636364,0.363636,0.454545,6.227273,1.090909,1.454545,26.318182,1.772727,0.045455,5.909091,0.681818,0.818182,0.363636,3.272727,2.5,508.045455,,,,,,,,,,,,,
RR,5.727273,12.409091,12.772727,4.863636,5.090909,3.045455,14.090909,31,29.818182,5,21.863636,12.181818,8.409091,6.818182,7.181818,1.681818,2.636364,3.409091,24.318182,28.909091,37.454545,21.909091,19.136364,9,8.954545,152.545455,141,94.681818,97,50.863636,27.136364,15.181818,7.272727,5.409091,1.545455,1.5,2.227273,5.090909,14.090909,1.272727,3.454545,47.318182,4.227273,0.454545,6.909091,1.636364,1.045455,1.272727,4.090909,14.181818,1039.090909,,,,,,,,,,,,,
OW,10.590909,12.681818,4.454545,5.545455,17.318182,10.181818,18.727273,12.272727,24.136364,6.590909,42.636364,33.272727,16.227273,17,12.181818,8.909091,5.090909,3.954545,8.5,4.409091,9.409091,0.863636,1.818182,8.681818,12.090909,349.5,248.272727,265.454545,211.409091,107.863636,79.545455,18.227273,21.818182,14.272727,5.090909,4.909091,10.5,0.681818,6.863636,11.454545,6.909091,37.818182,12.181818,3.954545,4.5,3.5,1.818182,2.818182,3.681818,8.409091,1749,,,,,,,,,,,,,
EM,130.227273,261,128.5,129.227273,190.863636,118,225.272727,255.545455,228,179.954545,241.590909,136.818182,202.818182,166.772727,102.636364,88.545455,89.681818,85.772727,165.909091,267.727273,211.909091,148.681818,124.227273,185,389.136364,62.181818,16.454545,63.636364,80.045455,185.181818,295.318182,169.045455,273.090909,243.681818,82.545455,85.318182,274.227273,58.681818,140.772727,66.863636,54.181818,125.545455,80.954545,85.954545,50.818182,32.681818,29.636364,40.863636,32.727273,152.318182,7236.545455,,,,,,,,,,,,,
MT,146.090909,223.363636,114.363636,103.363636,135.545455,108.954545,202.727273,230.363636,201.318182,159.590909,202.545455,116.909091,187.136364,157.636364,82.5,77.181818,80.5,75.318182,153.5,192.772727,165,99.227273,98,154.636364,304.636364,16.5,41.5,20.909091,64.181818,219.727273,363.727273,238.454545,468.863636,288.727273,122.181818,77.5,167.909091,46.636364,148.818182,93.681818,75.090909,134.181818,104.590909,54,30.727273,27.727273,27.045455,36.772727,30.409091,100.227273,6773.272727,,,,,,,,,,,,,
PL,152.590909,215.136364,80.136364,58.681818,112.818182,74.409091,150.409091,157.045455,189.045455,134.818182,227.681818,125.272727,143.5,127.363636,73.227273,50.636364,53.227273,48.636364,116.863636,107.772727,87.136364,41.863636,33.227273,81.318182,252.863636,75.590909,23.045455,44.772727,50.409091,279.181818,393.272727,236.227273,442.545455,326.681818,125.681818,48.954545,123.5,39.181818,122.818182,98.136364,84.909091,316.045455,84.863636,45.136364,47.363636,18.454545,19.5,19.181818,43.545455,101.727273,6106.409091,,,,,,,,,,,,,
CC,112.363636,164.090909,78.136364,79.954545,98.681818,86.318182,168.590909,155.909091,144,115.045455,229.454545,107.681818,124.045455,99.363636,67.818182,46.863636,47.727273,41.318182,111.954545,91.227273,79.681818,46.636364,37.227273,92.045455,217.045455,75.409091,59.545455,38.363636,32.363636,115.363636,198.818182,140.909091,258.954545,212.363636,109.772727,39.772727,101.272727,37.227273,99.772727,79.227273,70.454545,125.318182,85.863636,39.363636,20,16.227273,17.818182,21.772727,19.909091,98.363636,4757.409091,,,,,,,,,,,,,
16,74.636364,76.5,34.090909,44.5,65.454545,48.863636,102.227273,94,75.772727,69.863636,95.909091,56.681818,51,41.727273,31.454545,20.590909,22.136364,23.772727,44.090909,35.772727,39.909091,16.409091,14.272727,49.545455,114.863636,182.727273,208.5,318.363636,143.909091,18.5,45.045455,95.318182,148.181818,127.090909,66.318182,14.5,39.545455,13.045455,59,45.136364,49.181818,89.272727,61.181818,14.545455,10.636364,8.681818,8.954545,9.590909,16.590909,38.181818,3176.045455,,,,,,,,,,,,,
24,77.727273,79.909091,27.863636,29.909091,51.181818,28.863636,67.181818,64.727273,65.136364,41.863636,83.636364,52.727273,39.681818,25.545455,17.954545,16.772727,10.636364,13.454545,37.136364,23.818182,21.636364,12.863636,6.454545,29.272727,85.409091,244.045455,300.5,449.954545,222.454545,42.727273,21.409091,82.227273,114.636364,100.181818,58.681818,5.727273,21.454545,12,41,46.863636,53.545455,64.5,50.636364,11.318182,11.318182,4.318182,5.363636,6.909091,12.863636,28.363636,3024.363636,,,,,,,,,,,,,
GP,19.954545,21.045455,7.681818,7.136364,17.863636,8.318182,19.863636,23.636364,31.863636,18.181818,18.863636,12.818182,11.045455,12.454545,8.181818,5.045455,3.363636,3.045455,13.409091,12.045455,6.181818,5.272727,3.272727,16,20.045455,150.590909,193.5,257.5,133.909091,87.545455,79.136364,8.454545,20.272727,22.090909,20.681818,5.136364,7.590909,3.272727,16,13.636364,25.909091,39.363636,25.409091,4.5,7.090909,1.863636,1.454545,0.909091,3.090909,16.954545,1472.454545,,,,,,,,,,,,,
BP,22.818182,25.5,6.227273,5.227273,18.227273,8.590909,16.454545,20.681818,36.590909,20.045455,22.909091,18.545455,14.136364,12.454545,7.636364,5.272727,5.318182,3.863636,10.681818,4.727273,10.318182,2.181818,3.409091,5.954545,24.318182,213.681818,276.772727,542.045455,234.863636,125.363636,101.681818,21.5,9.954545,19.272727,29.454545,3.681818,13.909091,2.181818,13.909091,22.545455,42.636364,41.090909,35.454545,4.409091,3.5,1.409091,2.318182,3,3.409091,9.818182,2109.954545,,,,,,,,,,,,,
DC,15.772727,25.045455,5.181818,8.227273,14.272727,4.409091,16.909091,20.909091,35,16.363636,20.954545,22.863636,15.454545,10.227273,11.590909,6,7.727273,5.545455,9.590909,8.818182,11.909091,2.772727,3.727273,6.363636,15.727273,240.136364,253.045455,380.772727,228,131.545455,96.636364,23.272727,23.5,14,12.181818,5.545455,19.818182,2.863636,11.136364,19.045455,45.090909,71.954545,41.454545,4.045455,6.045455,5,3.454545,2.272727,5.636364,17.272727,1985.090909,,,,,,,,,,,,,
CM,6.227273,8.272727,0.863636,2.681818,4.136364,1.863636,6,5.681818,15.227273,2.409091,5.272727,3.454545,3.181818,2.272727,2.409091,4,1.909091,1.727273,7.409091,2.727273,4.5,2.045455,0.5,1.954545,5.090909,78.318182,95.772727,146.590909,103.090909,57.636364,54.409091,21.045455,32,11.454545,5.090909,1.318182,3.136364,1,7.318182,6.409091,18.545455,60.863636,23.454545,0.181818,1.136364,0.681818,0.454545,0.090909,3.272727,8.181818,843.272727,,,,,,,,,,,,,
CV,1.409091,1.318182,2.909091,1.545455,4.954545,2.454545,5.590909,5.090909,7.5,37.909091,21.681818,24.272727,22.227273,12.909091,8.636364,5.454545,5.136364,5.272727,0.818182,1.318182,1.909091,0.409091,0.545455,1.545455,5.5,69.636364,70.772727,56.772727,42.818182,14.954545,6.590909,5.409091,4.409091,4.863636,1.090909,4.772727,32.363636,1.272727,0.227273,1.227273,2.681818,5.363636,0.590909,21.136364,3,2.318182,0.863636,1.363636,0.227273,0.454545,543.5,,,,,,,,,,,,,
ED,4.181818,9.272727,2.954545,2.681818,18.590909,6.227273,13.136364,13.272727,14.363636,54.318182,61.045455,63.681818,38.227273,48.636364,21.409091,10.454545,16.136364,12.045455,3.636364,2.181818,1.818182,0.272727,0.318182,2.772727,9.363636,225.5,148.454545,143.363636,104.045455,39.5,21.909091,8.227273,14.090909,18.590909,3.181818,32.909091,16.636364,1.227273,1.863636,3.090909,1.909091,40.454545,3.227273,8.5,30.272727,6.954545,5.818182,7.227273,0.545455,1.454545,1319.954545,,,,,,,,,,,,,
NC,2.454545,1.909091,0.954545,1.363636,4.045455,0.454545,5.045455,8.363636,12.636364,1.909091,1.318182,5.136364,3.272727,1.545455,0.636364,1.363636,0.409091,0.409091,9.318182,6.5,11.454545,1.363636,0.772727,5.636364,0.954545,43.045455,40.590909,41.409091,40.772727,10.272727,12.090909,3.318182,2.545455,3.318182,0.909091,0.863636,0.954545,2.136364,11.409091,3.181818,1.454545,16,0.909091,0.136364,6.045455,0.181818,0.090909,0.318182,7.454545,7.590909,346.227273,,,,,,,,,,,,,
WP,5.590909,6.636364,2.772727,3.090909,13.272727,3.727273,35.5,28.590909,40.545455,3.454545,8,9.136364,6.409091,4.454545,2.727273,3.363636,2,2.863636,62.727273,27.681818,45.454545,8.318182,7.227273,13.090909,7.5,111.772727,106.045455,163.590909,123.363636,62.545455,44.045455,15,13.909091,10.772727,8.272727,0.227273,1.136364,11.454545,11.772727,9.090909,9.454545,41.136364,1.636364,0.318182,10.818182,2.772727,0.727273,0.727273,5.454545,12.409091,1132.590909,,,,,,,,,,,,,
SS,6.181818,11.090909,1.818182,3.954545,6.727273,2.227273,11.590909,7.772727,14.227273,3.727273,4.727273,3.136364,4.181818,5.727273,3.772727,1.227273,1.227273,0.909091,5,6,7.5,1.318182,1.227273,1.363636,9.5,67,83.545455,110.136364,74.681818,51.090909,47.545455,14.318182,25.545455,21.727273,8.227273,1.136364,2.909091,3.136364,8.727273,6.409091,7.909091,21.909091,16.636364,0.727273,0.5,1.090909,0.590909,0.363636,1.318182,9.818182,713.136364,,,,,,,,,,,,,
SB,10.772727,12.136364,1.5,1.954545,7.909091,5.954545,6.272727,7.227273,11.409091,2.181818,11.272727,9.045455,5.681818,5.772727,6.090909,2.636364,0.681818,2.5,10.363636,6.818182,6.045455,2.727273,1.545455,3.590909,9,60.318182,64.181818,105.590909,74.090909,55.772727,51.681818,28.227273,40.954545,47.136364,17.863636,3.227273,1.636364,2.454545,9.818182,9.136364,7.636364,27.590909,12.136364,0.954545,1.681818,0.636364,0.181818,0.272727,3.090909,6.772727,784.136364,,,,,,,,,,,,,
SO,15.272727,36.636364,20.681818,28.681818,26.545455,19.090909,42.363636,27.5,32.636364,8.272727,18.409091,9.954545,15.409091,9.590909,7.363636,4.318182,7.772727,5.636364,48.590909,52.909091,57.272727,33.363636,25.590909,45.909091,44.409091,85.318182,86.863636,224.545455,107.318182,77.636364,53.045455,31.590909,40.545455,60.545455,49.636364,4.181818,33.772727,14.590909,45,16.363636,16.272727,23.818182,77.454545,8.863636,9.636364,3.318182,2.318182,1.409091,5.954545,43.590909,1767.772727,,,,,,,,,,,,,
MB,9.863636,16.090909,6.954545,6.318182,27.181818,6.545455,12.863636,11.545455,17.590909,2.409091,3.454545,7.454545,2.863636,3.272727,1.409091,1.727273,1.090909,1.272727,7.045455,4.272727,3.909091,2.045455,1.318182,2.727273,11.772727,72.454545,93.681818,88.818182,77.772727,51.136364,45.636364,21.863636,34.272727,45.454545,20.727273,0.5,2.909091,0.681818,2.227273,14.772727,8.318182,92.227273,14.954545,0.590909,1.954545,0.272727,0.363636,0.272727,0.954545,6.909091,872.727273,,,,,,,,,,,,,
WD,1.863636,3.454545,1.909091,0.909091,6.5,1.590909,5.090909,6.454545,5.454545,27.272727,30,21.272727,20.409091,23.545455,12.272727,8.454545,7,3.545455,0.590909,0.5,1.181818,0.045455,0.272727,0.454545,3.090909,75.045455,49.045455,49.727273,44.272727,14.954545,11.909091,5.636364,4.545455,3.772727,0.227273,19.954545,12.681818,1,0.272727,0.954545,0.772727,9.681818,0.5,5.772727,9.727273,3.272727,2.681818,2.136364,0.227273,0.681818,522.590909,,,,,,,,,,,,,
OA,4.227273,13.909091,9.909091,9.681818,15.636364,8.090909,10,9.863636,10.727273,9.090909,5.636364,14.636364,3.045455,2.090909,3.363636,3.045455,4.909091,6.681818,11.272727,13.454545,12.090909,7.409091,3.863636,5.818182,3.318182,36.727273,24.409091,35,19.045455,12.363636,9.954545,7,5.363636,5.272727,1.090909,2.909091,21.318182,3.681818,8.227273,1,0.818182,10.409091,1.090909,7,4.727273,2.272727,3.863636,4.318182,1.409091,10.636364,441.681818,,,,,,,,,,,,,
WS,4.954545,6.636364,2.954545,4.409091,8.727273,5.136364,7.090909,8.409091,10.5,22.727273,24.045455,20.5,15.818182,17.181818,20.181818,22.136364,23.454545,17.045455,2.818182,2.318182,0.772727,0.5,0.545455,1.545455,3.090909,30.181818,24.136364,19.545455,17.818182,8.954545,5.045455,1.454545,2.136364,4.409091,0.681818,2.5,6.181818,0.136364,3.409091,1.181818,0.590909,4.636364,0.318182,3.136364,2,5.318182,20.363636,28.363636,0.454545,1.772727,448.227273,,,,,,,,,,,,,
ML,3.363636,5.863636,3.272727,1.954545,13.5,5.045455,7.045455,8.5,10.181818,8.454545,12.363636,12.272727,7.727273,8.909091,17.772727,12.045455,23.954545,29.636364,3.727273,0.909091,2.272727,0.545455,0.727273,1.136364,1.136364,27.136364,22.363636,24.636364,19.590909,9.818182,5.545455,2,2.954545,3.636364,0.545455,1,6.136364,0.090909,1.636364,0.363636,0.318182,3.363636,0.272727,1.727273,5,23.954545,6.863636,5.590909,0.681818,1.363636,378.909091,,,,,,,,,,,,,
BE,4.090909,8.772727,3.909091,3.863636,21.863636,7.363636,11.772727,11.636364,12.909091,15.5,17.090909,22,13.045455,11.590909,16.863636,12.681818,14.545455,22.409091,2.454545,3.045455,2.636364,1.227273,0.5,1.409091,4.090909,38.090909,33.545455,27.227273,22.5,9.454545,7.636364,1.136364,3.136364,3.590909,0.409091,1.5,8.727273,0.5,1.454545,0.318182,0.636364,2.227273,0.318182,2.136364,6.181818,28.272727,6.772727,7.409091,1.318182,1.5,463.272727,,,,,,,,,,,,,
PC,2.909091,2.272727,1.227273,0.545455,3.363636,1.136364,13.954545,8.727273,7.954545,1.136364,4.409091,4.318182,4.727273,1.727273,1.818182,0.545455,0.909091,0.772727,29.227273,11.409091,15.5,5.181818,2.909091,3.090909,1.772727,19.590909,18.409091,39.681818,22.045455,14.227273,10.681818,3.909091,2.818182,4.545455,2,0,0.545455,5.954545,4.181818,1.590909,2.545455,7.136364,1.136364,0.136364,2,0.954545,0.909091,1.090909,1.772727,9.954545,309.363636,,,,,,,,,,,,,
AN,4.636364,4.636364,1.318182,1.727273,9.636364,5.181818,41,32.909091,45.636364,9.909091,16.045455,18.181818,11.454545,4.045455,5.5,5.727273,2.454545,3.772727,47.5,16.545455,30.136364,5.727273,3.727273,16.181818,7.863636,123.590909,94.636364,121.227273,116,40.363636,29.136364,18.863636,11.681818,16.636364,9,1.318182,1.590909,8.545455,13.5,10.181818,7,45.863636,6.5,0.590909,15.909091,3.545455,1.136364,1.863636,12.636364,9.954545,1072.727273,,,,,,,,,,,,,
Entries,1424.590909,2047.863636,1042.090909,869.772727,1964.363636,1009.818182,1985.181818,2003.409091,2314.636364,1533.409091,2449.5,1761.590909,1752.045455,1462.318182,1156.681818,789.681818,825.818182,845.409091,1353.818182,1234.454545,1266.318182,664.045455,537,1040.181818,1886.818182,6179.5,5635.818182,6918.136364,5044.863636,3100.045455,3034.454545,1563.5,2361.227273,1933.727273,865.181818,553.227273,1360.954545,373.590909,1150.454545,692.090909,728.636364,2094.772727,901.409091,514.227273,555.727273,487.272727,371.318182,435.318182,384.454545,1030.590909,83491.318182,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
