Exit stations,Entry stations->,,WEEKDAY,,,Oct 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CL,35.904762,41,15.095238,13.666667,62.857143,26.142857,69.952381,55.380952,76.571429,68.52381,118,18.428571,71.380952,73.142857,70.809524,35.380952,30.809524,28.857143,17.809524,14.571429,8.190476,4.952381,5.952381,11.047619,52.52381,146.904762,114.333333,148.333333,125.095238,62.666667,66.142857,21.571429,29.761905,33.285714,3.857143,18.190476,51.809524,3.285714,12.095238,7.666667,8.190476,15.952381,6.571429,17.380952,16.142857,28.619048,14.380952,28.333333,8.809524,21.047619,2037.380952,,,,,,,,,,,,,
SL,19.714286,24.666667,14,11.666667,72.857143,19.761905,49.571429,48.904762,83.142857,118.047619,126,69.238095,13.142857,66.571429,73.857143,51.952381,37.238095,38.666667,12.571429,8.857143,9.952381,3.666667,3.666667,9.571429,24.952381,209.904762,200.666667,230.238095,163.238095,58.619048,56.666667,20.238095,27.952381,32.047619,4.095238,22.714286,53.47619,2,7.857143,5.47619,5.904762,18.47619,3.904762,26,6,29.952381,12.714286,18.666667,5,13.857143,2247.904762,,,,,,,,,,,,,
BF,14.619048,17.47619,7.666667,8.52381,43.809524,15.904762,34.380952,46,65.285714,83.857143,129.714286,77.380952,65.333333,11.761905,48.809524,39.857143,37.761905,49,12.285714,4,5.238095,1.857143,2.666667,6.714286,21.095238,181.761905,151,206.095238,133.047619,57.333333,28.666667,16.095238,18.380952,25.857143,3.952381,18.952381,51.47619,1.571429,4.52381,6.52381,5.904762,13.952381,3.761905,25.904762,5.047619,34.047619,13.52381,18.666667,2.714286,4.52381,1884.285714,,,,,,,,,,,,,
HY,16.857143,28,10.952381,9.857143,47.285714,11.333333,30.285714,39.333333,60.857143,50.714286,107.238095,69.285714,80.428571,48.571429,9.190476,44.190476,94,81,12.619048,9,10.52381,1.666667,2.714286,6.190476,20.952381,104.619048,85.52381,101.380952,77.333333,32.952381,25.809524,13.095238,13.857143,19.52381,2.952381,10.285714,31.190476,2.238095,6.285714,2.666667,7.047619,5.857143,4.333333,11.666667,5.904762,46.571429,29,31.714286,2.714286,12.761905,1590.333333,,,,,,,,,,,,,
SH,9.571429,8.857143,4.904762,2.904762,31.285714,7.428571,19.952381,23.333333,34.952381,37.47619,50,32.190476,50,38.571429,44.190476,5.809524,32.857143,37.952381,4.904762,2.238095,4.142857,1.047619,0.714286,1.714286,11.619048,82,76.285714,80.904762,67.190476,18.619048,19.666667,5.095238,7.571429,16.095238,2.619048,8.857143,10.809524,1.619048,3.380952,3.190476,1.809524,7.857143,1.904762,9.761905,4.238095,33.714286,17.380952,19.904762,0.333333,4.380952,1003.809524,,,,,,,,,,,,,
UC,8.761905,14.380952,7.52381,4,58.333333,9,22.666667,28.190476,36.333333,39.47619,40.666667,31.619048,43.47619,35.904762,88,29.904762,7.095238,38.952381,3.761905,2.190476,4.904762,0.904762,0.619048,5.142857,9.666667,102.952381,71.666667,69.761905,64.619048,29.428571,14.285714,4.857143,6.190476,12.809524,2.904762,6.619048,17.809524,0.380952,2.380952,2.142857,0.714286,10.333333,1.095238,10,7.619048,39.52381,28.095238,38.666667,2.571429,5.952381,1124.857143,,,,,,,,,,,,,
FM,7.380952,13.714286,8,8.904762,53,11.619048,22.428571,24.571429,37.333333,35.52381,50.047619,30.380952,39.428571,47.809524,77.238095,41.380952,42.047619,13.571429,5.809524,3.809524,2.380952,0.761905,1.666667,5.619048,4.666667,87.619048,73.761905,65.428571,69.714286,24.238095,15.285714,4.809524,7.047619,14.238095,2.619048,9.428571,12.761905,1.47619,5.047619,1.142857,1.619048,10.761905,0.809524,5.428571,8.47619,34.904762,43.190476,46.095238,1.095238,3.857143,1139.952381,,,,,,,,,,,,,
CN,10.285714,13.047619,7.142857,5.428571,39.380952,7.428571,38.619048,45.809524,58.809524,11.761905,17.238095,15.142857,13,12.714286,13.666667,3.904762,4.380952,5.619048,20.761905,36.095238,97.428571,43.428571,13.952381,36.714286,9.190476,173.761905,156.238095,174.904762,146.047619,56.047619,36.52381,20.666667,17.047619,27.047619,8.238095,1.52381,3.142857,18.333333,71.285714,6.571429,9.428571,61.285714,6.952381,2.428571,15.142857,1.666667,5.47619,3.809524,46.761905,62.52381,1713.809524,,,,,,,,,,,,,
PH,5.380952,7.333333,3.52381,6.428571,44.285714,7.047619,41.952381,49.714286,55.857143,7.238095,8.142857,12.714286,8.190476,5.619048,7.190476,2.47619,2.142857,4.428571,34.285714,9.761905,46.619048,18.142857,11.714286,39.714286,5.428571,232.095238,211.857143,146.380952,122.333333,40.190476,26.52381,18.904762,11.380952,20.190476,3.238095,0.428571,2.047619,10.714286,34.142857,4.285714,8.047619,62.142857,5.571429,0.761905,16.666667,2.714286,2.142857,3.047619,20.333333,26.238095,1477.714286,,,,,,,,,,,,,
WC,11.047619,13.238095,6.952381,6.952381,39.047619,7.190476,45.238095,55.571429,57.666667,10.47619,18.666667,6.761905,9.428571,7.047619,8.761905,3.857143,5,2.428571,110.142857,49.380952,7.761905,24.047619,18.142857,48.095238,10.714286,212.095238,174,116.333333,125.619048,43.190476,25.666667,12.095238,10.761905,20.095238,6.047619,2,1.619048,18.761905,54.285714,6.714286,7.142857,63.714286,4.666667,0.52381,20.714286,1.904762,2.047619,4.238095,20.52381,41.333333,1579.714286,,,,,,,,,,,,,
LF,5.380952,3.190476,4.809524,2.619048,16.857143,2.952381,15.761905,27.809524,23.47619,2.47619,9.714286,4.666667,3.238095,1.857143,1.428571,0.619048,1.238095,0.238095,54.619048,21.142857,26.904762,5.142857,10.380952,26.095238,1.285714,150.666667,114.571429,59.238095,66.095238,25.047619,17.095238,4.52381,2.904762,5.666667,2.380952,0.666667,1.380952,2.428571,12.285714,0.761905,2.142857,40.380952,1.428571,0.095238,12.190476,1.190476,0.571429,1.238095,7.714286,8,814.571429,,,,,,,,,,,,,
OR,4.52381,4.714286,1.809524,6.095238,14.619048,1.666667,12.428571,18.619048,21.619048,2.619048,11.952381,3.952381,3.047619,2.285714,3.095238,0.190476,0.238095,1.857143,13.714286,11.190476,15.666667,7.619048,3.857143,22.285714,3.761905,140.333333,104,54.142857,43.619048,20.904762,8.714286,5.333333,5.142857,8.190476,1.142857,1.761905,0.285714,2,6.142857,0.761905,0.904762,27.714286,2.333333,0.095238,6.571429,0.428571,1.285714,1.428571,4.904762,5.571429,647.142857,,,,,,,,,,,,,
RR,10.238095,15.809524,14.142857,7.857143,10.809524,3.047619,26.47619,53.761905,40.571429,7.142857,24.809524,10.142857,12.666667,6.809524,7.52381,1.428571,3.952381,6.190476,36.142857,42.809524,42.142857,26.904762,26.380952,7.857143,12.238095,202.714286,173.095238,139.380952,158.095238,69.714286,40.190476,20.333333,31.904762,10.52381,2.190476,2.809524,3.714286,7.761905,18.047619,4.47619,4.190476,60.857143,4.285714,0.571429,6.428571,1.571429,2.619048,2.619048,10.380952,25.047619,1461.380952,,,,,,,,,,,,,
OW,14.571429,18.857143,4.666667,5.761905,35.857143,8.952381,27.285714,18.904762,35.52381,12,58.333333,50.238095,23.666667,18.238095,20.428571,10.904762,6.904762,4.571429,9.428571,5.190476,10.47619,1.714286,2.047619,12.333333,11.714286,446.095238,302.47619,342.619048,259.619048,126.47619,93.47619,26.190476,32.190476,24.809524,6.761905,6.619048,11.380952,1.380952,9.47619,10.428571,10.666667,44.809524,10.095238,3.333333,4.714286,5.285714,1.428571,5,5.857143,12.952381,2232.714286,,,,,,,,,,,,,
EM,167.761905,322.571429,151.380952,154.333333,272.047619,163.285714,292.47619,334.380952,297.904762,252.285714,293.714286,176.428571,244.809524,207.47619,127.666667,108.380952,112.714286,104.190476,213.52381,288.761905,249.238095,190.714286,164.142857,233.904762,516.095238,59.428571,17.380952,77.761905,113.333333,245.333333,353.857143,216.333333,322.952381,286.047619,107.571429,106.238095,291.761905,60.952381,158.714286,77.428571,69.142857,141.619048,83.666667,117.190476,53.285714,34.428571,35.952381,53.47619,40.095238,189.142857,8953.285714,,,,,,,,,,,,,
MT,161.095238,276.761905,134.095238,117.428571,212.571429,126,261.047619,286.857143,247.095238,207.47619,246.619048,129.238095,226.809524,183.952381,108.428571,87.428571,85.47619,87.904762,176.666667,223.904762,195.095238,117.761905,111.571429,188.190476,362.380952,18.428571,47.285714,29.52381,86.952381,272.380952,449.285714,306.333333,549.428571,363.238095,150.714286,111.380952,210.095238,54.190476,165.619048,111.714286,100.095238,163.238095,119.095238,79.380952,36.904762,34.190476,31,42.571429,35.809524,135.666667,8266.380952,,,,,,,,,,,,,
PL,178.238095,254.285714,91,71.47619,196.47619,101.428571,189.285714,218.095238,239.333333,173.571429,291.142857,139.047619,190.666667,164.714286,86.142857,68.380952,69.47619,56.619048,139.52381,129.857143,104.666667,55.47619,49,122,323.904762,101.52381,35.619048,59.47619,80.428571,356.047619,496.666667,302.380952,504.619048,399.809524,151.190476,61.47619,144.714286,46.952381,150.714286,122.142857,104.809524,438,102.904762,56.666667,60.619048,27.857143,31.285714,29.904762,42.095238,129.238095,7740.952381,,,,,,,,,,,,,
CC,110.904762,205.380952,108.238095,116.47619,185.047619,119.47619,224.047619,229.904762,198.857143,161.142857,271.142857,122.238095,144.52381,118.285714,73.809524,56.761905,54.285714,61.142857,128.857143,104.952381,111.952381,61.428571,45.333333,142.666667,261.809524,102.809524,79.761905,74.047619,40.666667,183.761905,293.619048,213.380952,347.952381,259.380952,139.47619,58.238095,121.952381,42.666667,117.714286,97.571429,93.857143,172.333333,105.952381,44.666667,23.952381,21.333333,24.238095,32.333333,21.952381,114.571429,6246.857143,,,,,,,,,,,,,
16,97,88.095238,37.809524,52.142857,105.47619,66,130.285714,134.52381,102.142857,88.190476,109.285714,56.952381,57.190476,53.428571,36.47619,23.095238,25.761905,26.809524,51.380952,38.047619,43.047619,28.619048,20.142857,67.095238,141.142857,231.952381,267.952381,390.904762,198.666667,22.47619,63.142857,124.142857,213.285714,174.571429,77.52381,18.380952,41.619048,17.047619,59.761905,59.285714,61.333333,117.142857,65.285714,19.190476,10.714286,8.619048,8.428571,12.380952,22.428571,50.238095,4016.619048,,,,,,,,,,,,,
24,95.666667,86.904762,32,31.666667,98.428571,39.571429,99.952381,93.047619,78.571429,56.52381,105.52381,59.238095,56.047619,25.428571,26.238095,19.52381,15.142857,13.714286,32.095238,26,24.142857,19.619048,8.428571,44.761905,103.952381,316.619048,380.285714,575.904762,323.142857,65.904762,24,116.904762,183.52381,158.190476,75.761905,11.047619,24.47619,14.190476,44.714286,55.809524,63.238095,85.47619,62.952381,11.904762,10.333333,5.52381,6.095238,8,16.428571,44.47619,3977.095238,,,,,,,,,,,,,
GP,23.380952,29.857143,12,13.857143,41.666667,8.666667,27.809524,35.047619,36.52381,24.238095,25.238095,18.666667,18,12.238095,10.142857,6.52381,5.666667,3.857143,18.666667,14.238095,11.047619,4.238095,5.285714,22.380952,28.619048,196.095238,261,337.238095,200.095238,125.571429,117.190476,8.809524,42,31.47619,24,3.333333,10.666667,2.190476,17.619048,18.190476,31.285714,49.047619,33.809524,5.333333,6.666667,1.52381,1.666667,3.619048,6.095238,20.380952,2012.761905,,,,,,,,,,,,,
BP,27.809524,38.428571,10.095238,13.285714,38.666667,13.47619,27.095238,32.904762,41.571429,26.809524,35.571429,28.428571,22.095238,17.571429,12.142857,6.952381,7.190476,5.857143,16.333333,10.380952,10.095238,1.904762,4.809524,32.47619,43.571429,271.571429,325.714286,640.714286,301.285714,183.238095,182.666667,39.333333,11.380952,34.619048,46.238095,5.142857,13,1.285714,20.904762,29.904762,50.857143,54.333333,59.904762,5.190476,3.47619,4.142857,1.428571,3.285714,3.47619,16.666667,2835.285714,,,,,,,,,,,,,
DC,31.285714,58,20.761905,15.666667,43.571429,13.809524,23.047619,30.428571,54.238095,28.333333,50.47619,35.047619,33,23.857143,20.571429,14.666667,14.714286,13.285714,24.285714,19.619048,19.714286,6.190476,7.666667,9.333333,26.047619,280.238095,312.095238,459.428571,281.952381,171.761905,156.619048,34.333333,42.761905,19.142857,24.52381,12,28.761905,5.571429,24,43.47619,63.952381,100.619048,81.095238,10.952381,6.047619,9.095238,6.904762,9.857143,10.047619,32.142857,2865,,,,,,,,,,,,,
CM,6.190476,9.666667,2.333333,4.285714,11.285714,3.047619,5.285714,7.904762,17.190476,3.333333,6.761905,3.857143,3,2.52381,3.190476,3.285714,1.857143,2.190476,7.904762,3.52381,6.142857,2.952381,0.666667,2.809524,8.238095,104.952381,121.047619,181.857143,140.571429,73.285714,73.761905,24.904762,44.47619,25.285714,6.714286,1.809524,4.285714,1.52381,9.619048,8.857143,21.238095,75.952381,26.904762,0.428571,0.714286,0.380952,0.761905,0.52381,3.904762,10,1093.190476,,,,,,,,,,,,,
CV,2.047619,1.619048,3.285714,2.142857,13.333333,3.52381,7.047619,9.238095,10.857143,47,27.809524,20.380952,26.761905,19.857143,11.238095,8.857143,6.761905,7.571429,1.142857,1.333333,2,0.857143,1.333333,2.428571,7.857143,92.761905,98.714286,73.571429,61.904762,20.666667,11.714286,4.952381,5.333333,11.809524,1.571429,3.714286,41.285714,0.380952,0.095238,3.142857,2.619048,11.047619,0.47619,27.47619,3.190476,5.190476,1.761905,4.52381,0.095238,0.47619,734.761905,,,,,,,,,,,,,
ED,6.380952,6.952381,3,3.714286,38.238095,6.52381,14.809524,18.952381,26.238095,53.714286,69.619048,52.047619,49.857143,45.047619,26.428571,13.142857,19.428571,11.333333,4.666667,2.142857,1.904762,0.428571,0.190476,2.761905,10.761905,240.571429,187.714286,162,129.142857,44.095238,26.52381,12.333333,12.571429,31.761905,4,43.190476,13.809524,0.857143,2.142857,3.714286,1.714286,49.095238,3.047619,14.333333,34.190476,9.52381,6.714286,13.47619,0.952381,2.428571,1538.190476,,,,,,,,,,,,,
NC,3.714286,2.52381,1.333333,1.619048,10.190476,0.857143,11.428571,11,11.714286,2.52381,4.333333,2.952381,2.904762,1.428571,1.619048,1.238095,0.095238,1.190476,14,11.142857,13.238095,1.952381,2.333333,6.904762,1.571429,45.761905,48.571429,50.809524,46.857143,13.428571,13.904762,3.761905,3.380952,5.238095,1.761905,0.333333,0.571429,2.952381,8.380952,3.952381,2,19.47619,0.571429,0.142857,5.714286,0.571429,0.666667,1,9,9.904762,422.52381,,,,,,,,,,,,,
WP,7.904762,7.666667,4.380952,2.666667,24.285714,3.190476,41.619048,31.714286,41.238095,5.857143,12.238095,11.714286,6.285714,5.190476,5.904762,3.809524,3.095238,3.857143,76.190476,34.666667,54.809524,12.666667,6.761905,18.285714,9.142857,130.904762,124.666667,183.809524,148.333333,66.666667,48.380952,17.333333,22.714286,26.095238,8.238095,0.238095,2.285714,9.190476,9.809524,11.238095,12.380952,51.571429,4.333333,0.428571,11.809524,5.190476,0.904762,1.714286,13.857143,15.47619,1362.714286,,,,,,,,,,,,,
SS,7.190476,11.47619,3.857143,3.238095,11.857143,3.571429,8,12.380952,17.047619,3.666667,5.714286,6.952381,5.333333,7.761905,3.52381,2.619048,1.190476,0.52381,5.809524,6.047619,5.761905,1.142857,1.095238,4.904762,8.380952,78.857143,96.619048,140.333333,100.857143,57.904762,62.47619,21,38.47619,47.52381,11.952381,3,4.761905,4.238095,10.142857,7.47619,14.047619,31.428571,20.142857,1,1,1.095238,0.190476,1.714286,2.666667,12.333333,920.285714,,,,,,,,,,,,,
SB,10.095238,13.714286,3.142857,2.190476,13.52381,4.857143,8.095238,10.380952,14.952381,5.761905,12.809524,9.333333,7.857143,6.52381,8.619048,2.238095,1,2.571429,9.904762,7.571429,7.333333,2.571429,0.809524,5.904762,12.142857,70.380952,89.47619,127.380952,99.190476,69.285714,60.47619,33,56.714286,65.809524,23.142857,2.333333,2.380952,2.380952,11.809524,13.761905,7.190476,32.761905,16.666667,1.095238,1.47619,0.142857,1.047619,0.142857,3.47619,10.380952,985.809524,,,,,,,,,,,,,
SO,22.619048,43.619048,25.142857,33.190476,62.238095,24.952381,43.952381,40.904762,43.142857,13.52381,21.714286,11.190476,13.333333,10.666667,6.095238,8.285714,8.380952,7.238095,57.047619,58.952381,61.666667,38.761905,28.904762,55.857143,52.761905,98.571429,102.333333,275.52381,140.095238,94.095238,63.809524,37.142857,48.142857,80.285714,60.857143,6.571429,39,18.428571,50.52381,25.952381,21.714286,24.238095,121.52381,10.333333,9.285714,3.047619,2.952381,1.809524,8.47619,53.857143,2192.714286,,,,,,,,,,,,,
MB,7.047619,20.904762,9.142857,6.47619,43.52381,7.238095,16.619048,16.47619,18.047619,2.619048,5.238095,6.761905,2.952381,4.285714,2.904762,1.47619,1.285714,1.142857,6.238095,4.619048,4.761905,1.666667,1.190476,3.47619,11.095238,78.809524,110.857143,115.619048,102.428571,58.666667,55.857143,29.809524,64.047619,76.047619,24.047619,0.714286,2.857143,0.761905,3.809524,16.904762,13.52381,144.047619,19.857143,0.666667,2.809524,0.238095,0.190476,0.190476,1.571429,7.619048,1139.142857,,,,,,,,,,,,,
WD,2,3.285714,2,1.619048,12.428571,0.761905,4.952381,10.238095,8.857143,27.333333,27.285714,17.571429,24.380952,30.52381,14,9.904762,9.52381,5.238095,1.714286,2.809524,0.666667,0.095238,0.333333,0.761905,4.047619,102.47619,69.47619,61.047619,54.714286,19.619048,12.142857,7.857143,5.333333,10.333333,0.904762,29.285714,14.809524,0.809524,0.52381,0.761905,0.904762,12.761905,1,5.190476,14,2.904762,2.857143,6.380952,0.142857,1.380952,659.952381,,,,,,,,,,,,,
OA,5.761905,15.333333,10.047619,11.952381,41.714286,10.571429,12.333333,14.47619,14.52381,10.714286,5.666667,13.952381,3.857143,3.380952,4.619048,3.095238,6.47619,7.285714,14.142857,15.666667,14.47619,8.428571,4.809524,7.238095,3.666667,37.238095,24.666667,32.761905,20.095238,9.809524,8.857143,7.666667,5,5.380952,0.809524,2.095238,25.380952,4.142857,10.047619,0.857143,1.619048,15.047619,1.619048,9.857143,5.52381,3.142857,4.761905,5.285714,1.333333,13.190476,520.380952,,,,,,,,,,,,,
WS,5.190476,12.047619,3,5.285714,26.142857,4.809524,8.571429,14.238095,15.333333,21.190476,30.333333,29.666667,25.619048,28.571429,39.095238,31.952381,32.238095,27.095238,2.047619,2.809524,1.47619,1.333333,0.571429,1.761905,4.571429,31.380952,28.857143,28.761905,22.047619,8.952381,6.666667,1.857143,5.285714,8.857143,0.47619,4.904762,9.190476,0.285714,4.952381,1.809524,0.142857,3.952381,0.190476,2.47619,3.809524,8.380952,33.52381,47.285714,0.857143,4.190476,644.047619,,,,,,,,,,,,,
ML,3.47619,7.714286,3.52381,3.52381,43.428571,8.952381,7.52381,13.809524,15.095238,13.095238,16.238095,13.142857,12.285714,11.714286,27.52381,17.238095,27.714286,45.47619,5.333333,2.095238,2.428571,0.714286,1.333333,3.190476,0.952381,31.714286,28.52381,32.571429,25.714286,10.142857,6.666667,2,1.761905,7.428571,0.666667,2.619048,6.714286,0.714286,0.809524,0.142857,1,3,0.333333,2.952381,5.142857,34.52381,8.809524,6.714286,0.904762,1.904762,531,,,,,,,,,,,,,
BE,7.619048,10.47619,6.52381,3.714286,61.095238,8.809524,16.952381,19.095238,18.047619,19.333333,21.714286,27.095238,19.238095,18.857143,31.714286,21.952381,38.714286,49,3.380952,3.047619,3.238095,1.238095,1.47619,3.333333,5.904762,50.666667,36.666667,32.190476,34.52381,13.333333,9.714286,2.952381,3.47619,9.619048,0.52381,4.571429,12.428571,0.857143,2.52381,1.666667,0.238095,2.714286,0.333333,5.52381,6.952381,53.238095,6.619048,11.238095,0.809524,2.190476,727.142857,,,,,,,,,,,,,
PC,4.857143,5.761905,1.952381,1.571429,11.095238,1.47619,20.952381,12.571429,14,4.190476,6.095238,5.857143,5.047619,2.142857,2.809524,0.285714,2.285714,1.285714,47.619048,19.190476,20.047619,6.714286,4.142857,9.47619,6.285714,30.238095,30.190476,50.333333,30.333333,19.761905,16.238095,8.095238,4.380952,10.619048,3.809524,0.095238,1.380952,11.190476,12.238095,2.285714,3.571429,7.428571,0.809524,0.095238,1.857143,1,0.904762,0.571429,3.142857,16.047619,484.333333,,,,,,,,,,,,,
AN,8.52381,6.285714,2.190476,1.571429,22.190476,4.571429,49.571429,33.952381,49.428571,12.761905,17.904762,19.619048,12.714286,5.380952,13.380952,4.095238,4.52381,4.52381,54.142857,20.047619,35.666667,8.571429,4.904762,24.47619,11.190476,140.095238,116,136.714286,125.047619,44.095238,43.428571,22.666667,18.666667,30,10.428571,2.428571,2.52381,10.619048,16.428571,11.52381,8.809524,53.190476,7.047619,0.619048,15.047619,5.619048,2.142857,2.952381,14.761905,13.380952,1286.428571,,,,,,,,,,,,,
