Exit stations,Entry stations->,,WEEKDAY,,,Nov 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CL,31.818182,34.863636,11.045455,11.818182,52.681818,22.090909,59.5,50.681818,68.227273,58.181818,110.227273,13.590909,51.863636,63.909091,57.363636,30.318182,23.136364,23.045455,16.636364,9.545455,6,3.863636,4.090909,8.363636,40.909091,135.272727,106.590909,144.545455,114.727273,55.863636,60.681818,17.318182,23.5,20.954545,4.181818,13.409091,34.545455,2.318182,10.545455,3.863636,5.954545,12.818182,4.636364,12.772727,16.045455,24.5,10.363636,13.272727,7.181818,19.363636,1739,,,,,,,,,,,,,
SL,18.636364,23.727273,14.909091,11.090909,65.863636,15.045455,48.090909,44.818182,76.5,111.045455,122.863636,53.409091,12.227273,61.409091,71.5,48.318182,35.863636,35.045455,9.318182,7.227273,9.181818,3.636364,3,10.227273,23.863636,201.818182,194.090909,233.863636,175.136364,61.5,54.318182,18.409091,25.090909,27.136364,3.954545,21.090909,45.363636,2.272727,6.909091,5.409091,5.818182,18.5,4.181818,24.136364,6.454545,26.636364,11.318182,18,3.636364,12.454545,2144.318182,,,,,,,,,,,,,
BF,12.545455,18.090909,6.454545,4.909091,38.772727,13.454545,34.954545,43.454545,61.227273,81.954545,116.272727,66,67.090909,10.272727,46.5,36.045455,33.863636,49.181818,11.863636,3.318182,4.272727,1.5,1.818182,5.318182,19.090909,171.5,145.590909,201.5,139.590909,54.363636,26.136364,14.727273,19.227273,21.136364,3.954545,19.909091,48.227273,1.454545,4.272727,6.136364,6.636364,13.318182,4.409091,28.409091,4.545455,36.272727,14.136364,17.454545,2.454545,4.818182,1798.409091,,,,,,,,,,,,,
HY,15.909091,27.181818,10.818182,8.318182,43.227273,9.772727,28.409091,37.636364,60.545455,46.136364,101.318182,58.227273,79.545455,45.5,9.818182,41.409091,80.227273,75.818182,11.272727,6.681818,8.181818,1.363636,2.772727,5.909091,18.590909,104.5,86.5,102.363636,75.863636,30.909091,25.045455,9.863636,10.909091,18.136364,2.954545,9.727273,29.363636,1.727273,6,2.363636,7.318182,8.090909,3.045455,10.045455,5.863636,44.863636,26.454545,27.136364,2.181818,10.454545,1496.272727,,,,,,,,,,,,,
SH,8.636364,8,4.409091,2.954545,29.590909,6.727273,19.227273,22.772727,32.818182,34.954545,50.954545,24.727273,45.772727,34.681818,41.272727,5.590909,32.454545,36.727273,4.590909,3.227273,3.909091,0.363636,0.454545,1.5,8.318182,81.363636,72.409091,77.772727,70.909091,16.954545,20.227273,6.545455,6.818182,11.409091,2.545455,7.545455,10.136364,1.090909,2.772727,1.863636,1.818182,7.363636,2.818182,10.045455,3.818182,34.954545,17.681818,20.590909,0.5,4.727273,959.318182,,,,,,,,,,,,,
UC,8.136364,13.227273,9.454545,4,54.636364,9,24.227273,26.409091,38.409091,38.409091,41.636364,24.545455,41.590909,32.363636,77.454545,26.272727,8.545455,39.363636,6.318182,1.909091,6.454545,1.045455,0.5,5.590909,12.409091,106.454545,77.409091,77.136364,66.227273,28.181818,15,6.363636,7.727273,10.363636,3.636364,6.5,17.681818,0.681818,2.181818,1.863636,1.045455,9.681818,1.454545,7.409091,7.227273,41.909091,26.681818,33.818182,2.772727,5.090909,1116.409091,,,,,,,,,,,,,
FM,6.590909,14.909091,6.545455,7.272727,49.045455,11.090909,21.954545,22.318182,36.772727,29.727273,49.227273,22.545455,36.409091,45.5,72.181818,36.727273,37.818182,12,6.590909,4.272727,1.772727,0.5,2.045455,4.590909,4.272727,98.545455,77.681818,73.909091,72.454545,23.590909,15.363636,5.272727,6.818182,11.363636,2.363636,8.5,14.772727,0.818182,6.954545,1.045455,1.454545,12.681818,0.727273,4.909091,10.954545,36.590909,41.5,43,1.454545,3.545455,1118.954545,,,,,,,,,,,,,
CN,8.363636,12.454545,7.5,4.772727,31.454545,6.045455,35.045455,41.863636,54.454545,11.863636,16,16.5,10.181818,10.636364,12.636364,3.545455,6.136364,5.954545,18.136364,32.363636,95.181818,42.363636,14.227273,33.772727,8.045455,173.772727,156.909091,168.136364,152.5,53.590909,35.181818,18.090909,15.818182,22.545455,7.136364,1.272727,2.045455,19.545455,66,6.363636,7.909091,58.681818,7.045455,0.954545,15.454545,1.454545,4.409091,3.590909,47,56.545455,1641.454545,,,,,,,,,,,,,
PH,4.181818,6.5,4.045455,7.136364,35.5,8.136364,37.545455,45.318182,53.181818,7.318182,8.045455,8.727273,6.318182,4.045455,5.772727,3.590909,1.954545,3.454545,31.909091,9.545455,44.409091,15,10.181818,34,5.909091,229.863636,219.363636,148.772727,133.272727,42.318182,28.954545,18.636364,12.5,16.954545,2.954545,0.772727,3.227273,11.863636,33.227273,4.681818,6.363636,61.545455,5.909091,1.272727,21.590909,2.181818,2.090909,3.5,17.5,27.272727,1458.318182,,,,,,,,,,,,,
WC,10.5,15.318182,8.363636,8.863636,37.818182,7.954545,40.045455,51.727273,54.363636,10.181818,16.772727,5.045455,8.863636,5.954545,7.727273,3.863636,6.681818,1.681818,106.909091,45.454545,9.227273,25.454545,14.727273,48,9.636364,222.772727,170.818182,122.590909,133.772727,41,24.045455,13.590909,10.227273,18.681818,5.681818,1.5,3.454545,21.136364,50.545455,6.090909,7.590909,72.363636,5.818182,0.818182,19.772727,2.090909,2.636364,3.818182,22.727273,42.954545,1587.636364,,,,,,,,,,,,,
LF,5.590909,3.227273,4.227273,2,18.772727,3.454545,13.772727,27,23.227273,2.090909,10.227273,3.5,3.318182,1.227273,1.363636,0.818182,0.818182,0.772727,50.727273,19.545455,28.590909,6.090909,8.318182,27.454545,1.636364,146.227273,117.227273,62.409091,74.181818,26.318182,16.227273,6.045455,4.227273,4.954545,2.545455,0.545455,0.727273,3,12.090909,0.681818,2.545455,44.045455,2.363636,0.181818,11.181818,0.909091,0.863636,2.181818,7.681818,7.863636,825,,,,,,,,,,,,,
OR,5.090909,5.181818,1.681818,3.772727,12.272727,1.454545,12.227273,17.090909,22.363636,1.727273,8.136364,3.136364,3.045455,2,2.636364,0.318182,0.272727,1.909091,12.409091,10.363636,14.545455,7.136364,4.863636,22.409091,2.318182,137.954545,103.363636,57.227273,54.272727,19.954545,6.818182,5.863636,4.136364,6.5,1.863636,1.045455,0.272727,2.636364,4.454545,1.090909,1.409091,29.454545,2.863636,0.136364,6.318182,0.545455,1.181818,1.227273,5.136364,4.590909,638.681818,,,,,,,,,,,,,
RR,11.863636,15.318182,14.727273,6.590909,10.363636,2.909091,25.863636,51.5,41.363636,5.545455,23.227273,9.409091,9.681818,7.136364,6.636364,1.5,4.727273,4.590909,32.590909,38.363636,42.136364,26.363636,25.909091,10.227273,10.772727,207.545455,172.636364,147.409091,166.136364,71.772727,41.681818,21.454545,27.636364,9.727273,1.636364,2.045455,3.863636,7.090909,17.363636,4.090909,3.681818,70.181818,4.818182,0.545455,9,1.363636,2.818182,2.636364,7.409091,25.227273,1469.090909,,,,,,,,,,,,,
OW,16.227273,15.545455,4.090909,5.545455,30.909091,9.5,23.454545,19,34.545455,12,58.636364,39.181818,22.681818,15.954545,18.363636,8.863636,8.318182,4.590909,7.681818,6.136364,9.545455,1.5,1.272727,11.772727,9.954545,441.681818,294.681818,325.636364,272.772727,133.181818,88.636364,28,30.590909,20.090909,7.818182,4.681818,12.090909,1.454545,7.818182,9.772727,10.090909,45.181818,10,3.909091,4.727273,5.636364,2.272727,3.909091,5.272727,11.5,2176.681818,,,,,,,,,,,,,
EM,156.409091,307.636364,151.454545,152.5,279.090909,155.272727,285.818182,330.863636,288.636364,237.954545,287.136364,160.227273,234.5,205.772727,125.863636,105.909091,116.090909,116.409091,204.727273,279.545455,249.409091,171.136364,156.818182,237.318182,508.318182,55,18.590909,82.681818,108.454545,245.818182,361.272727,217.727273,326.590909,284.272727,110.681818,102.5,282.818182,59.272727,160.590909,80.772727,70.181818,129.954545,87.681818,121.681818,46.409091,34.818182,42.772727,61.136364,38.5,181.045455,8816.045455,,,,,,,,,,,,,
MT,155.545455,276.545455,134.181818,125.545455,207.681818,121.136364,253.909091,284.090909,241.818182,199.5,235.454545,119.5,225.772727,173.5,106.727273,85.727273,92.272727,88.136364,175.818182,228.863636,186.681818,125,108.818182,183.181818,357.045455,17.590909,44.318182,29.409091,82.954545,261.318182,456.409091,295.818182,531.181818,357.5,156.590909,106.772727,205.5,54.954545,158.363636,99.863636,97.772727,146.272727,125.545455,73.772727,31.5,34,35.909091,46,34.227273,144.818182,8120.818182,,,,,,,,,,,,,
PL,169.454545,256.045455,96.454545,72.863636,225.363636,92.772727,185.181818,209.454545,237.045455,170.863636,288.545455,131.681818,187.772727,161.636364,90.409091,68.409091,69.636364,66.909091,135.409091,129.318182,110.954545,57.909091,56,129.045455,315.045455,102,35.772727,56.363636,75.681818,365.954545,506.454545,312.227273,531.181818,401.363636,156.636364,67.772727,162.818182,48.090909,148.909091,122.863636,104.545455,365.636364,104.909091,55.818182,39.409091,28.454545,34.318182,32.363636,36.818182,123.045455,7733.590909,,,,,,,,,,,,,
CC,111,210.136364,105.318182,114.772727,180.818182,117.727273,220.363636,216.727273,195.181818,164.681818,275.227273,111.272727,155.045455,119.772727,71.954545,63,56.136364,66.772727,132.136364,116.727273,114.818182,69.681818,54.772727,143.681818,280.136364,96.272727,75.409091,76.227273,40.090909,168.545455,280.181818,214.545455,352.409091,271.136364,133.090909,68,139.681818,46.545455,112.727273,105.318182,96.409091,161.227273,116.545455,53.5,18.727273,24.090909,25.363636,32.772727,21.954545,114.954545,6313.590909,,,,,,,,,,,,,
16,91.863636,88.272727,38.681818,46.863636,105,56.772727,123.954545,131.909091,91.272727,82.545455,105.863636,50.818182,58.409091,49.409091,32,22.318182,23.136364,26.272727,50.272727,36.772727,41.772727,26.454545,18.818182,66.363636,141.409091,231.454545,252.590909,391.045455,183.318182,21.772727,64.272727,118.090909,207.363636,165.909091,80.363636,20.727273,38.818182,14.863636,56.272727,51.363636,60.318182,112.545455,63.181818,18.909091,10.863636,7.590909,9.136364,11.727273,20.272727,50.363636,3870.363636,,,,,,,,,,,,,
24,89.409091,82.590909,29.090909,32.818182,85.909091,37.136364,92.181818,86.045455,80,57.318182,101.545455,52.772727,52.863636,24.636364,24.545455,18.136364,15.590909,14.454545,32.636364,28.045455,20.454545,17.590909,6.909091,43.863636,98.090909,317.818182,385.045455,584.454545,307.318182,64.136364,22.772727,112.772727,170.545455,143.681818,77,8.863636,23.227273,15.909091,42.545455,49.318182,60,85.954545,59.727273,10.818182,9.818182,4.045455,5.409091,9.181818,14.181818,38.545455,3847.727273,,,,,,,,,,,,,
GP,23.727273,28.909091,10.772727,13.409091,38.636364,9,26.090909,33.045455,34.681818,22.681818,21.681818,14.5,15.136364,12.454545,8.681818,5.727273,6,3.590909,17.863636,13.818182,12.545455,5.409091,5.045455,20.909091,30,199.454545,251.681818,349.227273,202.318182,118.363636,113.136364,9.409091,37.954545,29.5,20.818182,4.636364,12.409091,2.681818,16.681818,18.545455,31.090909,52.045455,29.681818,5.227273,6.727273,1.909091,1.681818,3.318182,5.318182,18,1976.136364,,,,,,,,,,,,,
BP,25.863636,32.454545,10,11.818182,33,12.272727,26.818182,30.545455,39.5,28.681818,34.272727,22.545455,19.454545,17.590909,9.727273,6.909091,7.636364,6.363636,15.318182,10.954545,9.909091,4.772727,2.590909,25.545455,41.409091,271.590909,310.636364,657.363636,317.909091,177.5,175.727273,32.590909,13.772727,32.818182,40.227273,4.409091,16.545455,1.227273,19.090909,30.454545,48.818182,59.818182,54.590909,4.909091,3.636364,3.5,2.454545,4.227273,4.181818,14.454545,2788.409091,,,,,,,,,,,,,
DC,28.727273,49.818182,15.818182,14.5,37.318182,11.590909,21.454545,29.181818,48.954545,21.727273,45.181818,23.136364,27.136364,20.681818,16.909091,11.454545,11.727273,11.409091,19.772727,16.636364,19.909091,5,6.090909,9.681818,21.772727,278.090909,313.772727,470.045455,290.772727,166.363636,157.954545,32.545455,40.454545,16.545455,21.454545,10.545455,26.545455,4.909091,21.545455,37.636364,55.681818,103,71.909091,8.090909,6.409091,6.727273,7.545455,9,8,30.409091,2741.545455,,,,,,,,,,,,,
CM,7.409091,9.227273,2.136364,2.181818,9.454545,2.863636,7.272727,8.590909,16.454545,2.727273,7.272727,4.818182,2.727273,2.727273,3.545455,3.5,2.863636,2.363636,7.454545,3.409091,5.681818,2.454545,1.181818,2.863636,9.318182,105.772727,128.272727,194.545455,131.772727,76.181818,70.318182,24.363636,42.681818,20.227273,6.909091,1.727273,3,2.090909,9,6.272727,19.590909,81.545455,30.772727,0.409091,1.136364,0.318182,0.818182,0.227273,4.227273,9.772727,1102.454545,,,,,,,,,,,,,
CV,1.909091,1.818182,2.545455,1.681818,13.545455,2.5,6.681818,8.681818,10.363636,45.818182,26.045455,14.272727,30.545455,18.636364,11.409091,10.681818,6.136364,6.181818,1,1.227273,1.636364,0.545455,0.772727,2.136364,6.545455,92.636364,95.227273,78.454545,73.590909,22,9.909091,5.818182,5.727273,10,1.681818,4.454545,43.636364,0.454545,0.318182,2.136364,1.681818,7.681818,0.681818,27.454545,3.318182,3.954545,2.272727,4.545455,0.636364,1,732.590909,,,,,,,,,,,,,
ED,5.272727,10.181818,3.681818,4.272727,38.636364,6.363636,16.863636,14.909091,23.545455,50.409091,65.318182,37.818182,43.181818,45.954545,26.090909,14.272727,17.136364,13.318182,3.363636,3.136364,2.545455,0.181818,0.636364,3.409091,11.681818,251.590909,183.272727,180.863636,150.181818,41.954545,22.863636,14.181818,16.181818,27.545455,2.909091,40.727273,14.227273,0.454545,2.454545,3.045455,1.772727,51.636364,4.181818,12.727273,34.590909,9.227273,9.954545,14.318182,1.181818,2.045455,1556.272727,,,,,,,,,,,,,
NC,3.818182,2,1.136364,1.681818,8.090909,1.727273,10.409091,10,12.5,2.272727,3.363636,2.545455,3.272727,1.363636,0.909091,0.681818,0.545455,0.545455,14.5,11.409091,14,2.227273,2.454545,6.954545,1.863636,48.863636,49.045455,51.136364,48.272727,12.772727,14.772727,3.5,3.636364,4.545455,1.727273,0.181818,0.5,3.090909,9.863636,5,1.681818,22.409091,0.863636,0.272727,6.454545,0.454545,0.409091,0.5,8.454545,10.090909,428.772727,,,,,,,,,,,,,
WP,7.545455,5.772727,4.636364,2.818182,21.636364,3.136364,39.318182,25.545455,38.045455,5.5,9.454545,11.454545,5.545455,5.363636,5.772727,3.136364,3.045455,5.318182,71.590909,34.5,49.727273,12.136364,6.181818,15.818182,7.227273,134.863636,123.590909,181.954545,142.909091,66.590909,48.227273,16.863636,21.727273,21.863636,8.090909,0.681818,1.363636,10.363636,10.090909,9.181818,13.045455,49.090909,4.181818,0.909091,11.954545,4.954545,1.545455,2.181818,10,15.409091,1311.863636,,,,,,,,,,,,,
SS,8.772727,12.409091,3.954545,3.409091,11,3.318182,8.727273,11.363636,13.590909,2.681818,5.545455,4.181818,5.5,4.954545,3.636364,1.727273,1.363636,0.545455,6.545455,6.227273,6.863636,0.818182,1.318182,4.636364,7.363636,79.681818,87.545455,138.772727,106.772727,54.227273,57.272727,18.590909,34.772727,39.454545,12.181818,2.318182,3.727273,4.5,8.909091,5.772727,12.5,34.5,17.727273,0.727273,1.454545,1.181818,0.181818,1.181818,2.454545,12.909091,879.772727,,,,,,,,,,,,,
SB,11.090909,12.090909,3.454545,2.5,12.272727,5.363636,6.045455,12.045455,15.090909,5.090909,13.727273,7.136364,5.590909,5.636364,6.590909,2.545455,1.318182,1.818182,7.545455,5.818182,8,2.545455,1.545455,5.909091,11.545455,70.409091,89.045455,125.818182,101.954545,66.818182,59.227273,33.409091,56.090909,62.636364,23,2,2.727273,2.5,11.772727,12.272727,8.545455,33.227273,15.636364,0.727273,1.227273,0.181818,1.227273,0.136364,4.454545,10.636364,968,,,,,,,,,,,,,
SO,21.363636,45.181818,26.5,37.045455,98.272727,29.136364,53.363636,43.545455,44.181818,13.272727,23.545455,11,13.590909,10.181818,6.454545,7.045455,7.590909,7.545455,55,62.590909,65.545455,40.227273,30.272727,71.227273,54.045455,101.772727,107.5,298.409091,159.045455,107.863636,75.090909,39.727273,56.227273,87.318182,65.045455,5.909091,36.863636,18.136364,46.590909,26.863636,21.863636,27.590909,146.545455,11.136364,7.681818,3.681818,3.409091,2.318182,8.181818,54.5,2397,,,,,,,,,,,,,
MB,8,18.272727,6.681818,6.227273,46.590909,8.772727,13.863636,12.636364,21.090909,4.363636,6.045455,6.181818,3.090909,3.772727,2.954545,1.681818,1.681818,1.227273,6.045455,4.772727,5.227273,2.090909,1.954545,4.409091,10.954545,85.727273,115.409091,117.5,111.272727,55,53.045455,29.181818,57.409091,68.636364,27.681818,0.590909,3.5,0.363636,2.181818,16.909091,12.409091,164.227273,22.409091,0.954545,1.772727,0.136364,0.136364,0.181818,1.863636,7.136364,1164.227273,,,,,,,,,,,,,
WD,1.181818,3.772727,1.909091,1.045455,12.136364,1.545455,4.545455,9.045455,8.954545,24.409091,26.090909,13.227273,25.272727,29.909091,13.409091,8.818182,7.409091,5.045455,1,3.136364,0.909091,0.181818,0.045455,0.545455,3.681818,109.5,65.909091,61.954545,63.363636,19.5,11.545455,7.181818,5.136364,9,0.909091,29.136364,14.727273,0.636364,0.863636,0.590909,1.136364,13.454545,1.272727,5.954545,11.090909,3.909091,3.272727,5.5,0.227273,1.636364,654.636364,,,,,,,,,,,,,
OA,6.409091,14.863636,12.954545,15.136364,77.590909,12.227273,14.772727,13.863636,13.681818,11.909091,5.545455,12.5,3.454545,2.863636,4.681818,2.545455,6.409091,6.681818,14.863636,17.681818,14,9.409091,4.181818,7.136364,5.363636,44.545455,28.818182,39.863636,28.5,14.045455,10.636364,6.272727,3.909091,6.409091,1,3.090909,24.363636,5.272727,10.727273,1.181818,1.318182,9.227273,1.818182,9.181818,8.045455,3.636364,6.590909,5.454545,1.772727,10.863636,597.272727,,,,,,,,,,,,,
WS,6.363636,10.772727,4.136364,5.727273,26.909091,6.909091,7.045455,16.181818,12.681818,16.909091,28.181818,24.818182,21.727273,28.681818,36.681818,31.727273,32.636364,30.136364,2,2.272727,1.727273,0.954545,0.318182,2,5,33.5,29.590909,31.227273,24,9.454545,5.181818,2.227273,4.636364,6.590909,0.363636,3.727273,8.909091,0.318182,5.409091,1.727273,0.090909,4.363636,0.181818,3.272727,4.318182,8.272727,34.363636,44.045455,0.727273,4.863636,633.863636,,,,,,,,,,,,,
ML,3.363636,8.545455,2.863636,4.681818,43.090909,9.818182,9.909091,13.590909,14.590909,13.590909,17.636364,8.272727,11.409091,13,28,16.954545,30.136364,43.909091,4.863636,2.045455,2.454545,0.545455,1.045455,3.181818,2.227273,41.181818,33.045455,39.363636,26.363636,9,5.818182,1.909091,2.045455,8.363636,0.772727,2.272727,9.363636,0.636364,1.318182,0.272727,1.272727,4.454545,0.227273,2.454545,6.318182,39.090909,10.227273,8.727273,0.954545,2.363636,567.545455,,,,,,,,,,,,,
BE,6.181818,10.181818,7.363636,4.772727,74.863636,10.318182,16.318182,16.818182,18.363636,16.090909,22.590909,13.909091,19.590909,17.136364,30.318182,21.727273,32,45.954545,4,4.727273,3.318182,1.863636,1.363636,3,5.636364,57.636364,38.5,39.909091,35.181818,12.863636,10.772727,3.681818,5.045455,9.454545,0.454545,4.136364,12.863636,0.636364,3.090909,1.136364,0.272727,3.181818,0.363636,5.318182,7.227273,49.045455,7.863636,9.818182,0.727273,3.727273,731.318182,,,,,,,,,,,,,
PC,5.636364,5.045455,1.818182,1,8.727273,1.818182,22.136364,11.772727,13.863636,3.909091,6.863636,6.772727,4.045455,2.454545,2.5,0.5,2.318182,1.409091,42.772727,15.090909,19.636364,6.045455,4.409091,8.727273,6.590909,28.545455,28.772727,46.363636,29.454545,19.681818,14.681818,6.454545,5.909091,9,3.636364,0.227273,1,10.590909,8,3.045455,3.409091,8.590909,1.318182,0.5,2.363636,1.5,0.863636,1.090909,2.818182,17.272727,460.954545,,,,,,,,,,,,,
AN,7.454545,6.181818,2.227273,1.863636,20.363636,4.090909,54.136364,35.136364,45.181818,12.272727,17.545455,18.590909,10.636364,4.409091,9.636364,4.227273,4.136364,4.090909,52.636364,22.409091,40.545455,7.090909,5.681818,24.045455,9.727273,141.818182,125.409091,133.318182,127.5,45.909091,37.954545,19.590909,15.409091,27.590909,10,1.409091,2.818182,11.363636,16.090909,11.681818,10.136364,54.272727,7.045455,1.5,12.545455,5.318182,2.227273,3.636364,19.272727,12.363636,1280.5,,,,,,,,,,,,,
Entries,1731.181818,2589.954545,1390.136364,1136.409091,3687.363636,1282.227273,2552.363636,2706.818182,2873.681818,1910.045455,2989.136364,1732.772727,2120.772727,1739.909091,1481.090909,997.818182,1092.727273,1108.363636,1643.772727,1470.954545,1542,822.636364,665.909091,1437,2357.454545,7709.454545,6886.954545,8780.5,6751,3880,3903.136364,2041.090909,3066.227273,2664.727273,1097.454545,712.636364,1552.545455,459.636364,1280.045455,838.954545,899.363636,2691.818182,1176.227273,635.681818,646.318182,679.909091,540.454545,684.318182,470.045455,1343.5,106454.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
