Exit stations,Entry stations->,,WEEKDAY,,,Aug 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
SO,17.181818,38.136364,19.909091,30.363636,41.772727,21.681818,38.090909,29.363636,33.909091,11.181818,19.772727,11,12.318182,10.136364,6.045455,5.681818,6.727273,5.454545,49.318182,51.318182,51.636364,31.727273,22.681818,40.909091,43.772727,89.454545,88.045455,248.818182,114.227273,81.227273,59.954545,34.318182,38.681818,67.545455,54.045455,4.681818,29.636364,17.409091,44.272727,17.136364,15.409091,25.909091,97.5,8.545455,9.681818,3.090909,2.545455,1.045455,5.863636,44.954545,1854.090909,,,,,,,,,,,,,
MB,8.681818,21.590909,8.5,5.772727,31,6.181818,13.136364,9.181818,18.318182,3.318182,5.454545,6.909091,3.045455,3.272727,2.363636,1.681818,1.454545,1.545455,7.409091,3.818182,5,2.772727,1.136364,3.5,12.181818,62.181818,91.181818,92.727273,87.772727,55.272727,46.909091,27.136364,44.590909,56.772727,24,0.727273,2.5,0.772727,2.227273,14.590909,7.454545,109.227273,19.227273,0.590909,2.636364,0.272727,0.272727,0.227273,1.454545,7.863636,945.818182,,,,,,,,,,,,,
WD,2.636364,3.681818,1.772727,0.863636,8.772727,1.318182,5.636364,7.545455,6.590909,27.681818,28.454545,33.863636,22.181818,25.545455,14.272727,9.636364,8,6.136364,1.636364,2,1,0.045455,0.045455,0.454545,3.636364,75.5,55.545455,50.863636,54.363636,15.545455,12.909091,6.363636,4.909091,8.545455,0.5,22.045455,13.954545,0.863636,0.454545,0.909091,0.954545,11.5,0.272727,4.545455,11.863636,2.409091,1.954545,4.136364,0.272727,1.090909,585.681818,,,,,,,,,,,,,
OA,4.818182,13.636364,9.590909,10.818182,22.590909,8.818182,11.954545,12.636364,12.136364,8.681818,5.090909,16.227273,2.818182,2.090909,3.636364,2.954545,5.5,6.409091,11.454545,14.863636,10.818182,6.318182,3,6.454545,2.545455,34.227273,24.636364,31.818182,17.727273,10.318182,9.318182,7.090909,4.181818,6,0.681818,2,20.136364,3.272727,10.090909,1.681818,0.454545,10.318182,1.681818,8,4.545455,2.409091,4.409091,4.409091,1,11.136364,447.409091,,,,,,,,,,,,,
WS,4.181818,7.045455,3.090909,5.045455,14.090909,5.045455,6.818182,9.909091,10.954545,22.045455,24.363636,28.818182,17.545455,21.545455,28.045455,26.681818,26.818182,19.772727,2.227273,1.045455,0.681818,0.590909,0.772727,1.909091,3.681818,25.681818,24.5,21.681818,19.272727,8.181818,5.181818,2.545455,3,7.136364,1.090909,3.181818,7.090909,0.136364,5,1.727273,0.590909,4.409091,0.181818,2.590909,3.590909,5.636364,23.090909,35.590909,0.181818,2.590909,506.590909,,,,,,,,,,,,,
ML,3.545455,4.909091,2,3.045455,26,6.772727,7.727273,8.772727,11.136364,9.181818,14.772727,15.272727,9.909091,9.090909,20.227273,13.045455,24.590909,32.636364,5.318182,0.863636,1.863636,0.636364,0.909091,2.409091,1.363636,24.863636,24.545455,25.409091,21.545455,9.454545,5.454545,1.909091,3,5.409091,0.545455,1.636364,5.227273,0.409091,1.454545,0.227273,0.590909,2.863636,0.454545,2,4.136364,27.772727,7.363636,7.863636,0.5,1.227273,421.863636,,,,,,,,,,,,,
BE,5.363636,9.363636,4.5,4.409091,37.5,9.909091,13.545455,16.090909,14.772727,14.954545,17.772727,35.909091,14.636364,12.409091,24.454545,14.363636,27.181818,35.409091,2.545455,2.136364,2.363636,0.863636,0.909091,2.136364,4.363636,42.590909,33.181818,32.181818,29.181818,11.772727,7.363636,1.636364,3.772727,6,0.363636,3.590909,9.590909,0.363636,2.136364,0.636364,0.227273,3.5,0.136364,3.772727,6.590909,39.590909,8.227273,9.909091,0.636364,1.909091,586.727273,,,,,,,,,,,,,
PC,3.227273,2.681818,1.409091,0.545455,6.409091,1.318182,18.136364,9.454545,11.181818,2.227273,4.954545,6.772727,4.045455,1.772727,2.090909,0.545455,1.136364,0.909091,39.636364,14.045455,16.681818,5.863636,3.454545,5.772727,2.545455,25.045455,24.454545,42.363636,23.181818,15.772727,11.681818,5.045455,3.045455,7.181818,2.818182,0.136364,1,8.681818,7.772727,0.727273,2.5,5.5,0.863636,0.090909,2.409091,0.681818,0.363636,0.772727,2.5,14.409091,375.818182,,,,,,,,,,,,,
AN,4.5,6.272727,0.954545,1.590909,15,4.909091,44.363636,36.227273,50.227273,10.318182,18.863636,22.590909,11.863636,3.545455,7.363636,3.363636,4.545455,5,53.636364,17.727273,33.136364,7,4.272727,20.318182,9.818182,128.909091,103.090909,123.272727,121.818182,42.5,40.090909,18.681818,14,22.090909,10.227273,0.681818,2.636364,10.863636,15.863636,12,7.727273,46.818182,7.590909,0.545455,14.772727,5.636364,1.545455,2.818182,15.136364,10.318182,1177.045455,,,,,,,,,,,,,
Entries,1586.136364,2325.045455,1186.681818,943.181818,2822.272727,1115.090909,2223.272727,2238.772727,2529.136364,1712.818182,2766.045455,2298.363636,1978.409091,1594.681818,1358.727273,896.272727,958.818182,943.681818,1500.227273,1263.636364,1343.727273,699.909091,543.909091,1115.454545,2010.454545,6412.409091,5893.772727,7498.090909,5694.363636,3301.590909,3324.909091,1719.727273,2699.136364,2239.636364,941.863636,623.227273,1444,417.272727,1222.545455,750.863636,777.045455,2277.818182,960.363636,568.954545,559.5,554.5,419.863636,560.954545,430.636364,1154.045455,92401.818182,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
