Exit stations,Entry stations->,,WEEKDAY,,,Oct 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CL,39.142857,57.904762,16.857143,20.952381,75.190476,28.190476,86.952381,69,82.714286,80.238095,128.333333,24.52381,84.571429,81.52381,95.619048,43.190476,36.142857,39.285714,18.428571,14.47619,11.952381,8.380952,5.095238,14.52381,53.47619,211,141.809524,189.47619,153.047619,62.333333,72.428571,25.571429,35.142857,51.333333,4.904762,24.809524,64.809524,4.47619,15.809524,8.142857,10.238095,18.333333,10.809524,27,27.904762,41.142857,23.571429,36.619048,9.52381,21.666667,2508.571429,,,,,,,,,,,,,
SL,19.47619,23.904762,16.428571,18.761905,80.619048,27.52381,70.095238,80.428571,113.142857,169.761905,158.666667,77.952381,14.047619,74.142857,117.380952,54.952381,42.285714,51.714286,13.190476,12.428571,9.666667,1.047619,3.809524,10.428571,29.047619,322,281.333333,278.190476,222.142857,78.380952,61.761905,19.619048,32.333333,52.952381,5.857143,25.904762,61.190476,3.238095,7.809524,6.095238,4.857143,19.428571,5.52381,26.380952,7.428571,46.52381,21.047619,27.333333,3.047619,12.190476,2923.47619,,,,,,,,,,,,,
BF,8.238095,17.380952,8.666667,6.285714,58.095238,12.190476,36.714286,62.238095,98.571429,112.714286,123.285714,78.285714,83.857143,12.52381,74.428571,43.809524,48.571429,52.047619,14.047619,5.285714,5.190476,2,3.047619,8.666667,24.761905,254.238095,231.571429,272.428571,203.190476,61,39.380952,18.190476,30.47619,35.095238,5.238095,27.52381,61.952381,0.47619,5.52381,6.666667,6.285714,11.761905,5.285714,42.761905,7.333333,50.571429,21.238095,25.904762,4.380952,3.52381,2432.904762,,,,,,,,,,,,,
HY,22.52381,33.619048,11.904762,11.095238,57.619048,16.142857,47.47619,55.809524,96.238095,71.809524,136.333333,90.619048,116.095238,67.380952,13.142857,57.904762,118.904762,116.380952,17.238095,8.47619,8.47619,4.095238,2.904762,6.857143,24.571429,163.809524,128.285714,121.095238,110.333333,42.333333,27.095238,8.809524,16.333333,23.857143,3.952381,8.761905,39.095238,4.142857,17.761905,4.571429,7,7.238095,4.333333,24.47619,6.952381,74.809524,52.428571,50.904762,6.190476,21.047619,2189.238095,,,,,,,,,,,,,
SH,9.857143,9.52381,3.666667,7.095238,46.190476,7.857143,26.380952,37.47619,47.904762,55,60.666667,37.761905,50.52381,45.52381,55.857143,9.761905,39.428571,56,7.428571,1.952381,4.047619,1.190476,0.428571,2.095238,13.714286,129.285714,97.47619,89.52381,94.571429,28.095238,26.047619,5.761905,8.714286,22.761905,6.190476,7.571429,19.857143,1.285714,3.619048,3.095238,1.857143,6,3.285714,11.380952,6.142857,56.333333,22.904762,32.761905,1.047619,3.238095,1326.142857,,,,,,,,,,,,,
UC,5.857143,14.47619,7.238095,8.47619,63.714286,9.904762,29.047619,41.428571,71.857143,42.809524,59.571429,38.619048,44.571429,64.333333,114.952381,39.761905,13.666667,62,7.857143,4.761905,8.333333,0.904762,1.190476,6.238095,12.619048,199.095238,134.761905,111,88.666667,31.904762,16.285714,7.619048,8.857143,22.666667,3.952381,9.238095,26.809524,0.380952,4,1.333333,1.619048,9.857143,2.190476,15.142857,11.809524,65.952381,48.190476,58.190476,2.714286,5,1661.428571,,,,,,,,,,,,,
FM,8.47619,21.333333,8.571429,12.285714,51.142857,13.571429,30.428571,46.857143,59.380952,40.714286,59.761905,37.761905,54.142857,49,119.761905,62.47619,66.47619,17.047619,8.52381,5.52381,5,0.714286,2.761905,4.47619,9,225.095238,146.238095,98.666667,92.333333,29.428571,14.714286,6.428571,9.571429,21.761905,3.809524,11.47619,25.095238,1.047619,4.380952,0.52381,2.333333,16.904762,1.380952,10.47619,13.47619,78.285714,67.333333,79.761905,1,6,1762.714286,,,,,,,,,,,,,
CN,15.952381,14.380952,12.52381,6.571429,39.428571,6.47619,57.714286,69.095238,79.190476,9.857143,17,20.047619,15.619048,14.380952,19.47619,8.333333,8.47619,8.238095,24.380952,42.809524,135.333333,66.333333,22.428571,39.571429,12.952381,275.285714,217.190476,209.142857,193.095238,59.047619,47.571429,23.666667,24.857143,36.761905,5.238095,2.047619,6.142857,24.52381,102.619048,8,9.047619,66.857143,8.714286,1.428571,19.571429,3.952381,6.714286,6.47619,63.380952,82.428571,2270.333333,,,,,,,,,,,,,
PH,11.47619,11.238095,7.52381,9.428571,43,8.095238,54.666667,76.666667,89.238095,7.857143,13.47619,13.714286,8.904762,6.952381,8.285714,2.47619,4.190476,5.428571,44.047619,15.047619,51.952381,27.47619,18,52.666667,5.333333,406,339.619048,198.714286,175.333333,56.47619,32.238095,26.666667,17.857143,30,3.952381,0.857143,2.52381,14.333333,37,7.238095,10.190476,81.428571,5.190476,0.666667,27,4.761905,4.666667,7.619048,24.761905,36.714286,2148.952381,,,,,,,,,,,,,
WC,13.761905,16.380952,12.238095,8.428571,43.52381,7.428571,60.857143,86.095238,106.333333,12.52381,17.809524,11.047619,9.52381,5.190476,7.571429,4.380952,7.380952,4.571429,153.190476,48.714286,14.380952,37.619048,21.904762,65.095238,12.047619,408.714286,296.380952,165.761905,165.857143,49.238095,27.761905,19.380952,13.142857,22.333333,7.666667,2.619048,3.809524,25.333333,64.285714,8.047619,7,102.285714,10.47619,0.857143,22.952381,2.761905,3.285714,5.428571,34.666667,54,2312.047619,,,,,,,,,,,,,
LF,6.619048,5.190476,3.333333,3.380952,26.857143,2.809524,23.571429,46.761905,39.47619,2.857143,9.809524,7.190476,1.571429,1.285714,3.285714,0.52381,0.952381,0.761905,80.904762,32.428571,37.380952,10.142857,10.571429,35.190476,2.904762,307.095238,222.619048,94.666667,93.809524,27.142857,19.952381,6.809524,6.666667,7.952381,2.285714,0.285714,1.428571,2.761905,17.904762,0.761905,3.857143,63.380952,3.714286,0.190476,15.333333,0.142857,0.952381,1.47619,8.142857,10.52381,1315.619048,,,,,,,,,,,,,
OR,6.095238,6.190476,2.095238,3.428571,18.809524,2.380952,20.761905,36.190476,33.333333,2,11.952381,6.285714,2.333333,2.761905,2.761905,0.333333,0.952381,2.571429,19.380952,15.047619,24.095238,9.857143,7.714286,34.095238,2.761905,275.904762,186.761905,75.047619,80.428571,28.285714,10.714286,8.857143,5.238095,9.857143,1.047619,3.285714,0.904762,2.238095,6.333333,1.47619,1.619048,40.666667,2.047619,0.428571,6.571429,0.761905,2.952381,1.428571,5.190476,8,1040.238095,,,,,,,,,,,,,
RR,13.761905,16.47619,15.285714,8.904762,13.619048,4.809524,37.857143,69.333333,62.428571,9,22.47619,16.047619,9.904762,8.52381,6.952381,1.952381,5.047619,5.52381,41.571429,51.285714,66.952381,33.666667,37.285714,14.47619,13.047619,384.761905,295.666667,180.238095,206.380952,86.047619,48.238095,23.952381,31.857143,19.809524,4.619048,3.714286,2.380952,6.952381,24.809524,5.238095,6.666667,85.47619,5.52381,1.285714,8.714286,5.47619,3.238095,3.904762,11.571429,22.285714,2065,,,,,,,,,,,,,
OW,21.47619,21.428571,5.809524,4.952381,38.047619,17.285714,32.285714,24.47619,38.380952,13.190476,70.095238,48.047619,28.571429,23.857143,24.619048,10.47619,9.571429,7.761905,12.52381,4.52381,10.47619,1.285714,2.571429,12.904762,18.428571,700.047619,457.52381,451.380952,379.190476,165.809524,108.904762,31,40.238095,25.47619,9.333333,6,13.904762,2.380952,11.095238,9.238095,13.095238,69.52381,16.285714,3.904762,7.428571,6.809524,3.047619,4.095238,8.333333,14.238095,3061.333333,,,,,,,,,,,,,
EM,229.238095,424.571429,264.761905,267.380952,394.571429,254.142857,471.714286,602.47619,569.47619,383.142857,458.285714,239.809524,373.047619,303.095238,209.52381,166.238095,226.52381,257.333333,327.666667,497.904762,477.52381,359.619048,322.190476,420.809524,821.52381,110.857143,28.857143,143.904762,191.285714,424.095238,616.47619,388.047619,505.571429,502.809524,209.666667,215.52381,586.809524,95.761905,226.238095,175.238095,144.238095,241.428571,206.761905,254.190476,73.809524,90.380952,102.285714,128.285714,48.190476,280.952381,15314.238095,,,,,,,,,,,,,
MT,199.047619,351.619048,199.952381,202.095238,289.47619,206.380952,355.428571,452.619048,408.52381,307.857143,333.095238,165.428571,316.761905,280.285714,154.285714,122.809524,157.47619,165,244.380952,364.952381,311.761905,235.761905,190.571429,317.52381,551.52381,33.285714,71.428571,43.190476,140.238095,425.761905,701.333333,492.619048,724.666667,633.380952,244.380952,180.761905,369.047619,70.47619,210.952381,184.904762,177.428571,271.047619,242.333333,137.761905,50.333333,74.238095,86.380952,100.095238,48.857143,228.904762,12828.428571,,,,,,,,,,,,,
PL,218,334.52381,125.619048,115.904762,240.095238,126.52381,249.52381,283.857143,307.285714,219.47619,315.761905,170.666667,212.619048,213.238095,109.142857,72.47619,96,90.857143,176.619048,159.190476,148.333333,82.52381,70.809524,154.809524,429.52381,182.952381,60.47619,88.52381,96.761905,449.952381,614.095238,402.761905,723.285714,522.238095,180.571429,86.238095,227.666667,55.714286,203.857143,162.428571,132.238095,726.190476,171.333333,67.666667,60.952381,40.809524,54.47619,59.571429,46.904762,171.238095,10312.285714,,,,,,,,,,,,,
CC,145.47619,255.095238,139.666667,162.666667,228.571429,171.190476,305.47619,312.380952,286.333333,218.285714,360.190476,143.142857,196.904762,172.238095,100.761905,83.428571,74.857143,83.619048,164.714286,155.238095,146.571429,89.714286,75.904762,187.095238,379.714286,181.809524,134.238095,91.095238,58.380952,237.238095,359,305.380952,467.047619,396.619048,173.238095,96.904762,187.904762,53.904762,134.809524,151.190476,147.142857,263.380952,185.571429,68.761905,30.095238,42.904762,44.952381,45.619048,31.952381,146.809524,8675.190476,,,,,,,,,,,,,
16,99.904762,104.619048,52.47619,66.285714,135.857143,79.666667,161,178.047619,148.095238,104.47619,136,55.761905,78.761905,58.52381,46.47619,29.809524,32.238095,28.761905,53.52381,52.190476,44.952381,24.619048,27.714286,83.190476,184.904762,413.095238,416.047619,527.52381,264.142857,27.714286,88.190476,174.761905,276.666667,222.952381,93.571429,26.714286,49.952381,15.809524,61.904762,67.238095,79.714286,160.619048,95.619048,25.380952,15.142857,13.809524,10.285714,18.190476,18.857143,56.190476,5287.952381,,,,,,,,,,,,,
24,93.857143,95.809524,35.52381,38.095238,118.809524,44,101.190476,120,108.47619,70.761905,102,62.619048,62.142857,36.619048,24.190476,30.904762,14.619048,14.761905,42.571429,29.904762,29.047619,20.190476,12.238095,47.571429,118.666667,564.857143,587.952381,724.47619,399.285714,90.333333,22.666667,148.47619,221.142857,182.619048,88.142857,15.52381,30.666667,16.095238,52.142857,62.857143,79.333333,115.428571,87.190476,15.904762,12.142857,11.52381,8.857143,8.095238,12.52381,39.857143,5072.666667,,,,,,,,,,,,,
GP,30.095238,35.47619,15.857143,12.190476,59.571429,12,32.904762,51.904762,54.047619,23.238095,31.428571,21.761905,17.52381,16.666667,10.857143,5.142857,7.47619,4.571429,22.285714,19.333333,17.142857,6.666667,7.666667,19.761905,34.571429,358.666667,432.047619,457.333333,302.904762,176.619048,150.238095,12.619048,53.571429,51.714286,35.619048,8.52381,15.809524,3.52381,16.428571,29.619048,30.380952,78.190476,47.904762,7.142857,9,6.47619,4.380952,4.142857,4.52381,20.761905,2888.285714,,,,,,,,,,,,,
BP,29.52381,50.238095,18.52381,14.904762,46.714286,18.47619,36.333333,44.952381,57.52381,37.285714,52.190476,32.285714,31.047619,26.47619,15.809524,10.095238,8.904762,8.809524,22.666667,17.190476,13.904762,5.809524,4.047619,31.666667,54.714286,438.761905,448.809524,880.52381,413.952381,252.857143,227.333333,47.666667,16.571429,61.095238,58.904762,11.333333,19.571429,7.333333,23.238095,41.285714,51,75.571429,76.142857,9.428571,4.857143,5.190476,6,4.047619,7.095238,23.285714,3901.952381,,,,,,,,,,,,,
DC,58.904762,83.095238,27.904762,17.190476,49.571429,17.333333,34.714286,49.571429,69.714286,43.666667,88.047619,58.619048,55.142857,33.238095,25.857143,24.142857,21.857143,23.714286,37.095238,30.666667,23.428571,8.190476,10.714286,18.380952,27.761905,484.190476,537.047619,624.238095,423,238.333333,197.571429,50.190476,77.571429,22.142857,24.238095,18.095238,44.952381,12.285714,35.047619,57.095238,73.047619,157.047619,130.952381,16.285714,6.666667,8.714286,11.952381,14.619048,13.761905,46.285714,4263.857143,,,,,,,,,,,,,
CM,9.571429,9.952381,2.857143,4.380952,15.904762,3.428571,9.333333,13.428571,30.380952,3.238095,9.238095,4.619048,4.380952,5.380952,3.619048,5.761905,2.857143,2.714286,6.285714,3.666667,7.190476,2.571429,1.190476,4.190476,10.047619,199.761905,207.285714,221.571429,167.333333,92.333333,86.52381,31.380952,56.904762,25.380952,7.952381,1.857143,3.666667,1.47619,9.47619,12,24.380952,87.571429,51.714286,1.095238,0.857143,0.619048,0.761905,0.761905,3.285714,9.952381,1482.095238,,,,,,,,,,,,,
CV,3.666667,4.238095,3.619048,3.571429,19.857143,4.190476,8.666667,18.047619,17.571429,53.428571,31.47619,27.52381,40.857143,31.333333,11.285714,9.571429,10.761905,10.142857,2.238095,0.571429,2.190476,1,2.952381,4.047619,9.47619,188.714286,161.952381,107,105.047619,31.333333,15.952381,8.238095,13.047619,17.619048,1.619048,6,64.714286,0.761905,1.333333,2.333333,3.238095,10.047619,2.142857,41.904762,5.142857,5.952381,4.571429,5.333333,0.285714,1.52381,1138.095238,,,,,,,,,,,,,
ED,6.47619,8.666667,4.904762,5.47619,48.47619,9,26.714286,39.714286,50.095238,79.857143,76.142857,64.380952,57.190476,58.47619,32.666667,21.809524,26,22.333333,5.952381,3.190476,2.761905,1.047619,0.666667,1.428571,13.809524,527.714286,344.666667,254.666667,198.238095,58.52381,31.47619,17.238095,21.904762,45.190476,3.714286,61.095238,24.333333,0.47619,1.761905,7.285714,3.809524,66.619048,6.761905,19.47619,42.142857,14.857143,18.238095,17.52381,0.857143,1.904762,2457.714286,,,,,,,,,,,,,
NC,2.857143,3.333333,1.857143,3.333333,8.333333,2.047619,11.238095,18.238095,21.809524,7.571429,3.190476,4.952381,3.761905,0.47619,3.714286,1.571429,0.47619,1.238095,23.333333,13.952381,18.714286,2.571429,3.619048,10.428571,1.809524,76.904762,63.095238,60.190476,58.428571,17.619048,17.571429,3.285714,7.857143,12.761905,1.238095,0.47619,0.47619,4.380952,15.952381,3.952381,1.857143,23.238095,0.809524,0.142857,6.238095,1.761905,1.619048,1.190476,15.047619,19.666667,590.190476,,,,,,,,,,,,,
WP,5.666667,8.333333,3.952381,3.142857,24.952381,6.761905,40,49.428571,57.47619,9.428571,11.761905,15.47619,7.952381,6.190476,17.047619,3.571429,4.333333,5,106.857143,39.952381,63.571429,16.238095,8,24.142857,9.666667,188.380952,166.333333,245.190476,176.47619,71.809524,53.142857,20.142857,22.952381,35.142857,8,1.238095,1.809524,15.619048,15.333333,9.047619,12.619048,61.904762,6.52381,1.571429,12.190476,5.52381,2.47619,3.380952,13.571429,17.857143,1717.142857,,,,,,,,,,,,,
SS,9.666667,14.333333,5.571429,2.714286,17.285714,3.52381,8.666667,19.47619,27.714286,6.857143,4.47619,8,5.47619,7.809524,3.571429,2.047619,1.380952,0.238095,7.047619,6.285714,7.571429,1.047619,1.857143,5.52381,7.619048,173.857143,166.380952,189.095238,158.47619,69.47619,60.666667,26.904762,45.904762,57.095238,12.190476,2.761905,7.952381,4,9.333333,8.52381,17.571429,40.52381,29.619048,0.952381,1.380952,1.47619,0.333333,0.571429,2.619048,13.142857,1286.571429,,,,,,,,,,,,,
SB,11.904762,15.142857,4.904762,3.238095,18.095238,5.904762,9.190476,19.52381,23.238095,7.047619,8.571429,10.142857,5.809524,4.52381,7.333333,3,1.380952,3.666667,8.619048,9.380952,6.142857,4.47619,2.190476,6.571429,13.095238,143.714286,155.095238,158.666667,157.904762,82.285714,82.380952,29.809524,63.285714,77.904762,22.857143,4.285714,2.571429,3.190476,13.666667,17.809524,8.904762,61,17.952381,1.761905,2.571429,0.761905,0.333333,1.428571,5.238095,13.619048,1342.095238,,,,,,,,,,,,,
SO,37.857143,58.571429,34.142857,50.095238,83.142857,33.761905,61.47619,55.52381,70.571429,21,26.47619,15.52381,17.47619,10.47619,6.047619,4.857143,7.52381,12.52381,63.333333,77.47619,87.952381,57.52381,40.666667,74.714286,78.904762,190.190476,190.809524,569.761905,220.047619,129.904762,84.619048,58.952381,66.238095,125.428571,82,8,51.571429,23.857143,60.380952,30.333333,38.809524,67.952381,225.285714,15.238095,9.714286,6,4.809524,3.904762,7.47619,63.238095,3422.142857,,,,,,,,,,,,,
MB,11.857143,25.190476,7.142857,10.52381,56.904762,6.952381,18.857143,29.761905,34.380952,4.761905,6.428571,11.238095,3.809524,5.190476,3.285714,3.285714,2.190476,1.52381,9.047619,5,8.285714,3.047619,2.52381,5.285714,14.904762,198.52381,204.857143,180.142857,165.761905,83.952381,78.666667,45.238095,83.428571,126.714286,43.380952,1.238095,7.47619,1.238095,5.095238,24.190476,12.857143,270.142857,33.333333,2.857143,2.761905,0.47619,0.428571,0.285714,2.809524,8.190476,1875.428571,,,,,,,,,,,,,
WD,4.52381,8.952381,4.142857,1.666667,12.238095,3.380952,7.52381,23.190476,18.47619,39,36.142857,26.142857,30.809524,48.190476,22.285714,12.904762,15.571429,12.285714,2.190476,1.52381,0.571429,0.428571,0.333333,1.142857,5.809524,229.809524,134.714286,78.714286,80.333333,27.619048,15.47619,7.761905,10.285714,16.809524,1.380952,40,21.47619,0.238095,1.047619,1.047619,2.666667,19.809524,2.47619,8.095238,19.095238,7.142857,7.095238,10.761905,1.190476,0.857143,1085.333333,,,,,,,,,,,,,
OA,8.333333,24.333333,15.47619,17.47619,52.761905,16,18.047619,20.238095,20.190476,14.047619,9.857143,21.190476,5.428571,3.714286,6.333333,4.190476,9.857143,10,17.714286,24.714286,19.571429,12.380952,5.333333,7.190476,5.857143,68.238095,45.380952,47.904762,34,16.142857,12.095238,9.380952,6.095238,6.238095,1.047619,3.333333,33.809524,5.380952,12.857143,1.238095,1.380952,12.095238,2.952381,14.190476,9.761905,4.904762,7.285714,7.285714,2.333333,16.619048,752.190476,,,,,,,,,,,,,
WS,16.428571,20.952381,8.285714,6.047619,28.047619,10.380952,20.142857,27.238095,26.714286,34.952381,46.809524,38.380952,42.619048,42.190476,58.47619,50.47619,66.428571,69.619048,3.952381,4.809524,2.857143,0.238095,0.857143,4.952381,8.428571,84.285714,60.47619,41.047619,41.47619,15.333333,8.238095,6.952381,6,7.619048,0.761905,7,15.809524,2.190476,5.761905,1.380952,0.857143,7.142857,0.428571,5.190476,4.47619,11.761905,70.428571,81.47619,2.285714,6.428571,1135.095238,,,,,,,,,,,,,
ML,6.190476,14.238095,2.809524,6.380952,48.714286,9.380952,16.238095,24.904762,26.333333,18.238095,22.857143,22.238095,20.285714,21.095238,50.380952,21.571429,47,72.52381,6,4.190476,2.761905,1.047619,3.238095,4.190476,3.428571,97.428571,79.47619,62.904762,44.666667,11,7.619048,4.380952,7.666667,11.238095,0.857143,4.952381,15.285714,1.238095,2.52381,0.285714,0.380952,7.571429,0.714286,5.428571,9.809524,68.428571,13.52381,23.761905,0.904762,4.904762,963.190476,,,,,,,,,,,,,
BE,8.666667,17.047619,8.809524,8.047619,69.761905,13.190476,25.809524,37.238095,41.190476,23.190476,27.809524,34.809524,29.142857,28.52381,51.095238,35.857143,64.333333,78.809524,6.333333,8.714286,5,2.190476,1.52381,2.666667,5.52381,115.047619,82.428571,66.47619,50.238095,19.666667,9.571429,4.190476,5.666667,15.428571,0.380952,4.380952,17.238095,1.238095,3.238095,0.190476,1,5.47619,0.666667,12.190476,7.904762,96.190476,21.952381,15.428571,1.904762,4.714286,1198.095238,,,,,,,,,,,,,
PC,7.238095,4.428571,2.666667,1.666667,14.809524,2.428571,22.095238,10.571429,24,2.857143,6.761905,7.904762,2.333333,1.809524,6.095238,1,2.285714,1.285714,62.095238,18.238095,30.380952,6.380952,4.47619,12.190476,7.761905,34.190476,35.714286,52.571429,44.47619,18.952381,10.666667,6.190476,7.666667,14.238095,3.333333,0.571429,1.571429,11.904762,14.428571,4.142857,5.666667,8.285714,3,1.047619,2.904762,2.428571,0.904762,2.428571,2.095238,30.714286,583.857143,,,,,,,,,,,,,
AN,7.571429,8.809524,3,2.52381,24.095238,5.714286,53.47619,46.857143,77.333333,11.809524,14.571429,19,12.809524,3.857143,19.52381,2.47619,5.285714,5.904762,78.047619,30.47619,56.285714,7.857143,8,26.285714,11.380952,220.619048,182.190476,201.952381,171.095238,56.809524,44.190476,25.857143,25.761905,44.761905,12.095238,2.238095,2.190476,18.285714,24.142857,11.142857,13.47619,68.190476,7.952381,0.952381,19.142857,8.333333,6,4.904762,25.809524,17.619048,1758.666667,,,,,,,,,,,,,
