Exit stations,Entry stations->,,WEEKDAY,,,Apr 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
ML,2.227273,4,1.909091,1.409091,5.454545,2.5,4.636364,5.227273,4.909091,6.181818,10.181818,10.954545,6.590909,6.090909,15.818182,9.772727,17.681818,21.772727,2.272727,1.045455,0.909091,0.181818,0.727273,0.590909,1.318182,12.636364,12.954545,15.227273,14.136364,3.727273,4.136364,1.5,1.136364,2.681818,0.363636,1,4.045455,0.227273,1.045455,0.181818,0.863636,1.363636,0.090909,1.590909,1.772727,19.545455,5.681818,2.909091,1.136364,0.636364,254.954545,,,,,,,,,,,,,
BE,5.909091,7.409091,2.863636,1.409091,11.181818,5.181818,7.727273,6.181818,5.454545,11.363636,13.227273,19.454545,9.727273,6.545455,13.090909,11.454545,12.5,19.409091,2.363636,1.863636,1.181818,0.545455,0.636364,1.136364,3,14.681818,12.863636,18.272727,14.590909,6,5.545455,0.772727,2.545455,1.409091,0.954545,1.136364,5.636364,0.5,1.181818,0.318182,0.227273,1.409091,0.045455,0.636364,2.409091,17.363636,3.090909,6,0.636364,1.636364,300.681818,,,,,,,,,,,,,
PC,4.181818,2.590909,1.227273,0.636364,2.909091,0.727273,18.181818,8.772727,8.045455,1.363636,5.136364,4.727273,4.5,1.772727,1.863636,1.863636,1.136364,0.5,33.909091,12.727273,18.863636,5.409091,2.636364,4.636364,2.363636,19.545455,18.363636,37.136364,23.227273,15.227273,11.636364,5.363636,4.727273,3.090909,1.590909,0.136364,0.454545,6.181818,6.090909,0.727273,2.545455,4.318182,0.636364,0.227273,1.090909,0.227273,1.136364,0.681818,2.363636,11.181818,328.590909,,,,,,,,,,,,,
AN,2.863636,4.545455,1.363636,0.545455,8,3.772727,33.227273,25.818182,33.863636,8.681818,11,21.409091,6.318182,2.727273,5.818182,5.272727,2.818182,2.772727,42.363636,18.5,23.681818,5.409091,2.454545,13.954545,7.181818,79.863636,61.727273,86.363636,77.681818,36.272727,27,15.818182,9.863636,12.409091,9.954545,1.181818,1.727273,8.681818,12.681818,7.272727,5.545455,30.227273,6.045455,0.409091,8.818182,1.863636,0.636364,1.727273,11.727273,9.818182,819.681818,,,,,,,,,,,,,
Entries,1222.181818,1622.136364,695.227273,475.090909,1184.181818,673.409091,1337.818182,1290.454545,1588.727273,1142.727273,2109.5,1698.863636,1409.727273,1240.863636,965,650.727273,616.909091,601.272727,1086.545455,769.863636,791.454545,349.5,264.409091,537.727273,1416.5,3277.772727,3310.545455,5024.318182,3566,2217,2156.272727,1080.272727,1931.5,1432.909091,659.772727,388.681818,883.681818,263.727273,929,493.590909,553.636364,910.090909,471.636364,349.318182,235.363636,334.409091,250.181818,273.227273,337.772727,814.409091,57885.909091,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
