Exit stations,Entry stations->,,WEEKDAY,,,Aug 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,38.857143,35.666667,17.714286,19.52381,49.380952,30.714286,38.761905,33.666667,37.904762,31.809524,12.47619,76.619048,91.714286,79.952381,64.238095,41.285714,26.619048,28.238095,8.428571,6.333333,10.47619,5.380952,12.952381,12.095238,35.666667,131.714286,105.380952,189.761905,170.285714,88.333333,61.047619,19.904762,17.571429,16.142857,2.619048,23.238095,54.952381,1.142857,8.714286,2.47619,9.571429,7.380952,4.904762,25,3.428571,16.428571,7.428571,11.095238,4.428571,10.619048,1840.047619,,,,,,,,,,,,,
CL,26.142857,29.809524,7,7.47619,28.190476,17.380952,35.857143,28,45.428571,39.619048,75.095238,5.714286,41.333333,53.571429,37.47619,23.666667,16.666667,19.380952,6.857143,6.666667,6.571429,2.666667,2.285714,6.333333,30.333333,72,74.619048,92.333333,79.809524,44.047619,40.333333,17,14.952381,12.952381,2.285714,11.238095,24.761905,0.666667,10.238095,3.761905,4.285714,6.285714,3.190476,9.047619,4.619048,12.095238,3.714286,7.571429,5.190476,12.809524,1169.333333,,,,,,,,,,,,,
SL,13.285714,18,5.809524,7.619048,20.809524,14.333333,24.142857,24.857143,49.190476,67.095238,95.380952,43.52381,5.714286,37.047619,43.333333,39.380952,23.52381,18.333333,5.857143,3.47619,3.619048,3.428571,1.666667,7.809524,18.333333,93.952381,100.380952,108.380952,84.952381,45,28.333333,9.285714,10.714286,12.47619,4.666667,14.285714,23.904762,0.666667,3,3.238095,2.285714,8.333333,3.761905,13.857143,2.904762,12.285714,4.47619,5.380952,4.52381,5.428571,1202.047619,,,,,,,,,,,,,
BF,6.47619,9.809524,3.666667,6.095238,18.619048,7.190476,23.904762,28,43.190476,51.333333,77.904762,51.666667,39.571429,6.047619,29.428571,21.666667,22.285714,32.666667,7.095238,3.142857,5.571429,1.047619,1.761905,4.190476,17.619048,79.619048,84.666667,90.428571,95.619048,42.095238,22.52381,8.142857,13.47619,8.809524,4.047619,9.190476,37.952381,2.142857,3.047619,2.809524,3.714286,6.571429,2.333333,16.714286,1.666667,13.809524,4.952381,4.904762,0.761905,3.142857,1083.095238,,,,,,,,,,,,,
HY,11.428571,15.47619,3.666667,7.52381,13.380952,5.666667,19.52381,29,34.095238,29.095238,65.666667,38.190476,41.952381,28.761905,4.619048,25.047619,43.333333,51.285714,5.809524,3.190476,3.761905,2.047619,1.238095,4.714286,11.619048,42.857143,39.619048,58.571429,47.52381,20.47619,15.666667,12.761905,9.619048,7.666667,2.190476,4.666667,19.190476,0.714286,2.428571,1.428571,1.857143,3.619048,3.333333,6.285714,1.333333,23.428571,9.761905,9.428571,2.857143,3.666667,851.047619,,,,,,,,,,,,,
SH,8.380952,8.52381,3.952381,0.52381,8.809524,2.190476,15.904762,13.238095,21.380952,19.714286,38.714286,21.904762,29.952381,24.952381,19.333333,3.857143,17.142857,32.238095,4.333333,1.047619,2.52381,0.380952,0.761905,1,8.47619,38.47619,40.142857,41.333333,43.428571,16.571429,15.333333,4.047619,6.380952,3.380952,3.285714,4.428571,10.761905,0.666667,3.095238,2.809524,2.047619,2.380952,2.809524,6.52381,0.952381,19.333333,7.428571,5.904762,1.142857,3.238095,595.142857,,,,,,,,,,,,,
UC,3.095238,8.47619,4.095238,2.238095,13.952381,5.809524,11.333333,14.238095,21.571429,17.142857,27.857143,18.571429,21.666667,22.47619,30.238095,16.380952,3.714286,29.47619,2.142857,1.52381,2.380952,0.952381,0.428571,2.285714,3.857143,26.904762,32.761905,27.809524,41.047619,12.714286,9.619048,2.666667,3.285714,3.904762,0.952381,4.571429,12.666667,0.809524,2.190476,2.47619,1.761905,2.285714,0.714286,8.142857,1.619048,22.714286,8.238095,8.952381,1.571429,2.190476,528.47619,,,,,,,,,,,,,
FM,5.809524,12.238095,2.857143,2.428571,7.190476,1.52381,12.571429,11.619048,17.095238,16.238095,32,20.380952,22.428571,27.904762,50.619048,32.52381,58.142857,4.761905,2.47619,2.238095,1.047619,0.952381,1.142857,0.857143,4.095238,25.095238,27.952381,25,32.095238,14.52381,8.095238,2.142857,2.666667,3.761905,1.761905,7.142857,9.857143,0.238095,2.095238,0.428571,2.761905,1.857143,0.857143,1.809524,2.904762,13.095238,13.666667,14.190476,1.52381,2.238095,568.904762,,,,,,,,,,,,,
CN,9.190476,9.380952,4.761905,2.714286,6.190476,2.809524,26.857143,24.428571,30.333333,6.666667,9.190476,9.428571,6.142857,6.952381,6.095238,3,2.142857,2.095238,7.428571,20.047619,55.52381,28.761905,10.571429,14.190476,4.809524,74.571429,72,97.238095,90.142857,28.333333,26,11.095238,10.095238,9.52381,3.952381,0.714286,2.904762,10.285714,43.952381,6.047619,6.142857,18,6.761905,0.666667,4.285714,0.761905,0.52381,2.666667,34.761905,26.761905,897.904762,,,,,,,,,,,,,
PH,1.809524,3.857143,2.666667,3.095238,6.190476,1.761905,21.619048,22.52381,25.238095,5.333333,5.095238,7,2.952381,2.952381,1.285714,1,2.190476,2.238095,24.095238,4.238095,16.142857,10.428571,6.571429,13.142857,4.761905,75.761905,60.428571,72.428571,63.809524,24.809524,12.619048,8.761905,2.333333,5.857143,1.52381,0.333333,2.190476,6.428571,22.619048,3,5.857143,10.571429,1.952381,0.333333,5.952381,1.333333,0.428571,0.809524,12.47619,9.190476,610,,,,,,,,,,,,,
WC,7.666667,6.809524,3.428571,2.809524,8.47619,2.904762,20.809524,16,24.571429,3.380952,8.571429,5.666667,4,5.47619,3.571429,1.47619,1.809524,1.238095,62.285714,17.904762,3.857143,11.47619,6.380952,19.285714,4.857143,47,47.666667,48.809524,37.285714,15.047619,10.571429,2.52381,4.904762,7.904762,1.428571,1,2.095238,7.238095,31.47619,2.952381,2.714286,11.666667,1.190476,0.285714,3.380952,0.285714,0.52381,0.666667,18.952381,19.904762,582.190476,,,,,,,,,,,,,
LF,2.285714,2.333333,1.190476,0.47619,2.285714,1.619048,7.095238,7.857143,5.142857,1.619048,6.095238,1.952381,3.095238,1.142857,1.047619,0.285714,1.095238,0.904762,34.761905,14.238095,13.761905,1.571429,2.095238,4.666667,1.190476,17.761905,24.571429,15.761905,19.428571,4.238095,6.333333,1.095238,1.714286,1.428571,0.571429,0.142857,0.714286,2.238095,9.714286,0.095238,0.285714,4.095238,1.285714,0.095238,2.047619,0.142857,0.238095,0.285714,2.857143,5.047619,242,,,,,,,,,,,,,
OR,2,1.428571,2.095238,0.857143,1.761905,1.47619,5.285714,6.571429,9.52381,0.619048,13.142857,2.238095,1.285714,1.761905,0.809524,0.190476,0.238095,1.142857,8.190476,7.285714,7.809524,1.428571,1.238095,4.52381,0.619048,16.714286,24,10.47619,12.190476,6.285714,2.761905,1.52381,0.857143,1.47619,0.285714,0.238095,0.666667,0.714286,3.52381,0.095238,1.047619,3.142857,0.619048,0.095238,1.666667,0.190476,0.047619,0.333333,2.333333,1.666667,176.47619,,,,,,,,,,,,,
RR,5.619048,5.714286,3.952381,1.857143,2.714286,1.52381,7.380952,9.190476,13.095238,3.095238,10.857143,7.095238,8.095238,3.238095,5.238095,1.380952,2.190476,1.428571,12.47619,16.047619,17.904762,4.47619,6.380952,3.380952,4.095238,29.333333,25.52381,26.047619,29.333333,10.619048,6.952381,3,2.761905,2.809524,1.047619,0.380952,2.238095,3.333333,12.238095,2.190476,1.428571,4.809524,1.761905,0.047619,0.428571,0.47619,0.095238,1.047619,5.095238,9.571429,341,,,,,,,,,,,,,
OW,10.380952,10.714286,5.47619,2.142857,9.809524,6.238095,14.666667,9.142857,18.380952,5.52381,35.428571,29.809524,15,16.190476,8.333333,8.47619,5.619048,3.952381,6.285714,3.238095,4.857143,0.52381,0.714286,3.809524,4.857143,176,140.952381,178.619048,134.904762,61.142857,45.285714,10.761905,16.333333,14.380952,3.571429,2.714286,9.714286,1.666667,6.190476,5,9.095238,12.333333,5.333333,1.52381,2.095238,2.142857,0.666667,1.333333,2.571429,5.809524,1089.714286,,,,,,,,,,,,,
EM,105.190476,135.190476,41.428571,31.47619,46.238095,41.380952,78.666667,82.190476,90.333333,84.571429,150.904762,87.666667,116.809524,89.809524,51.666667,45.428571,33.238095,31.809524,88.952381,84.952381,52.285714,21.285714,19.571429,36.238095,193,11.857143,8.809524,29.142857,39.52381,70.190476,97.952381,68.428571,144.238095,116.761905,43.238095,40.095238,82.666667,22.238095,86.333333,29.809524,22.904762,16.761905,14.047619,28.142857,6.809524,8.47619,4.761905,10.380952,20.904762,72.142857,2936.904762,,,,,,,,,,,,,
MT,103.952381,144.285714,40.809524,22.857143,36.904762,34.190476,69.952381,82.333333,85.666667,77.428571,136.952381,93.714286,117.238095,96.857143,51.380952,45.952381,42.380952,29.952381,84.095238,65.952381,53.238095,24.238095,25.238095,28,164.904762,8.619048,9.428571,12.666667,35.095238,91.047619,129.380952,106.285714,266.095238,153.333333,61.095238,38.285714,74.047619,28.190476,90.047619,40.238095,39.761905,21.809524,30.761905,16.47619,4.52381,12.857143,9.714286,15.714286,22.380952,57.142857,3133.47619,,,,,,,,,,,,,
PL,115.380952,142.190476,39.761905,20.428571,41.380952,36.571429,70.619048,74.333333,107.142857,85.47619,159.047619,77.952381,95.238095,83.190476,50.666667,34.095238,22.666667,25.619048,86.52381,60.809524,39.904762,14.380952,7.571429,20.047619,174.619048,32.285714,12.238095,14.714286,26.142857,125.952381,190.238095,137.190476,294.333333,208.095238,71.904762,26.238095,60.809524,23.142857,78.333333,50,46.190476,41.809524,31.47619,20,5.857143,6.714286,5.380952,8.238095,29.857143,49.571429,3282.333333,,,,,,,,,,,,,
CC,82.666667,123.047619,33.809524,22.52381,41.380952,36.333333,86.285714,80.142857,76,77.619048,169.190476,80.904762,73.571429,80.619048,45.666667,37.142857,34,29.666667,79.333333,55.619048,35.809524,18.190476,10.52381,27.857143,140.52381,41.809524,29.619048,19.333333,12.809524,78.714286,115.333333,83.714286,206.333333,153.904762,72,29.333333,62.142857,21.52381,71,40.52381,41.47619,29.619048,37.190476,21.619048,3.571429,7.666667,7,13.142857,21.47619,61.142857,2860.428571,,,,,,,,,,,,,
16,61.571429,62.52381,14.142857,13.333333,24.571429,17.714286,51.380952,43.095238,42.619048,34.952381,77.095238,40.380952,39.428571,39.809524,22,17.904762,12.380952,11.142857,25.095238,25.571429,15.190476,4.619048,4.904762,10.095238,64.52381,68.619048,89.666667,147.619048,95.190476,6.047619,26.428571,43.190476,105.380952,95.761905,42.190476,7.52381,19.47619,7.857143,41.333333,26.380952,28.190476,24.857143,20.809524,8.619048,2.190476,4.380952,1.333333,4.333333,11.52381,34.619048,1739.571429,,,,,,,,,,,,,
24,64.47619,55.809524,10.428571,13.428571,23.095238,10.142857,33.142857,22.714286,29.666667,26.952381,58,37.952381,27.47619,21.238095,14.809524,16.571429,9.428571,7.714286,23.904762,12.380952,9.238095,5.761905,3.571429,8.238095,45.095238,83.380952,108.904762,222.047619,143.238095,29.952381,7.809524,43.095238,80.190476,63.238095,35.571429,4.714286,11.238095,4.952381,29.238095,34,29.47619,18.952381,21.142857,4.380952,3.095238,1.428571,2.619048,4.285714,11.809524,15.619048,1605.619048,,,,,,,,,,,,,
GP,15.238095,16.761905,3.333333,3.619048,7.190476,3.904762,11.952381,14.761905,15.857143,10.761905,16.714286,21.095238,7.666667,8.571429,11.142857,3.380952,2.285714,1.714286,8.380952,6.952381,2.714286,1.142857,1.952381,2.809524,9.333333,63.047619,94.285714,142,80.619048,43.142857,43.333333,5.285714,18.047619,15.714286,10.380952,2.809524,5.428571,1.809524,9.52381,6.238095,15.904762,9.238095,7.333333,2.571429,1.095238,1.52381,1.142857,1.571429,4.285714,10.047619,805.619048,,,,,,,,,,,,,
BP,21.857143,22.571429,5.142857,2.761905,11.47619,6.857143,11.047619,13.619048,21.761905,12.857143,19.857143,15.952381,10.285714,12.666667,7.428571,5.333333,3.619048,2.285714,8.238095,3.095238,4.857143,1.47619,0.904762,1.619048,16.380952,119.333333,162.238095,342.428571,194.095238,95.380952,82.095238,18.666667,6.857143,19.857143,19.904762,3.333333,5.904762,0.809524,12.238095,17.809524,33.714286,23.047619,21.238095,3.857143,2.047619,2,0.47619,2.333333,2.142857,5.666667,1441.428571,,,,,,,,,,,,,
DC,10.285714,14.952381,1.714286,5.619048,8.761905,2.809524,8.285714,11.666667,21.857143,10.52381,18.380952,12.857143,10.619048,7.52381,6.571429,4.142857,4.619048,2.952381,7.809524,4.761905,8.52381,1.238095,1.47619,2.095238,14.952381,117,124.714286,250.904762,162.285714,97.238095,65.333333,17.047619,22.666667,8,7.47619,2.238095,10.619048,2.333333,8.047619,11.904762,25.809524,37.142857,24.714286,3.333333,1.333333,1.952381,1.52381,2.285714,2.761905,11.47619,1225.142857,,,,,,,,,,,,,
CM,4.904762,4.714286,1.333333,1,3.809524,1.380952,2.904762,6.238095,8.47619,2.571429,2.904762,1.238095,3.047619,2.761905,1.619048,2.666667,3.619048,1.333333,2.904762,1.714286,1.904762,0.333333,0.142857,0.857143,3.571429,41.428571,44.952381,89,65.666667,30.285714,31.714286,11.333333,19.047619,7.047619,2.761905,0.52381,1.952381,0.428571,6.095238,3.333333,12.047619,28.095238,18.619048,0.095238,0.190476,1.095238,0.047619,0.47619,3.47619,7.952381,495.619048,,,,,,,,,,,,,
CV,0.619048,1.142857,1.238095,0.619048,3.47619,2.285714,2.142857,2.238095,2.714286,17.238095,19.904762,11.904762,14.619048,10.333333,4.285714,4.333333,3.714286,5.761905,0.333333,0.47619,1,0.238095,0.095238,0.380952,2.666667,32.571429,31.904762,32.047619,29.47619,10.047619,5.190476,2.666667,3.142857,3.142857,1.047619,1.666667,26.142857,0,0.142857,0.857143,1.142857,2.904762,1.142857,15.714286,1,1.142857,0.809524,0.380952,0.142857,0.380952,318.571429,,,,,,,,,,,,,
ED,5.047619,9.952381,1.333333,2.190476,5.380952,2.47619,12.190476,7.904762,7.52381,26.380952,56.47619,27.666667,21.952381,39.619048,15.333333,10.809524,12.666667,9.047619,3.571429,2.095238,2.380952,0.952381,0.47619,2.095238,9.285714,68.52381,66,69.619048,70.285714,21.428571,13.285714,6.47619,6.857143,12.904762,1.857143,24.380952,6.380952,0.285714,1.571429,1.857143,1.857143,10.190476,1.333333,7.095238,8.095238,3.190476,2.047619,4.380952,0.761905,0.666667,706.142857,,,,,,,,,,,,,
NC,0.666667,1.952381,1.238095,0.761905,1.714286,0.285714,4.190476,8.380952,4.857143,1.285714,1.047619,1,0.904762,2.285714,0.571429,0.333333,0.190476,0.095238,9.52381,5.142857,5.428571,1.47619,0.428571,2.52381,1.333333,15.285714,25.619048,25.761905,22.238095,8.571429,5.619048,2.095238,1.095238,2.142857,0.428571,0.095238,0.47619,1.809524,7.190476,2.333333,0.666667,7.666667,0.095238,0.047619,1.52381,0,0.238095,0.238095,5.857143,4.904762,199.619048,,,,,,,,,,,,,
WP,4.52381,6.952381,1.571429,3.333333,8.619048,3.047619,32.809524,19.380952,25.428571,2.857143,9.428571,8.047619,3.714286,1.666667,1.857143,3.714286,2.714286,1.857143,44.52381,22.666667,32.857143,7.190476,3.571429,9.52381,7.333333,70,69.47619,101.809524,90.190476,40.714286,31.571429,8.428571,11.047619,13.857143,5.666667,0.285714,2.571429,6.47619,6.904762,4,7.809524,19.619048,2.571429,0.095238,3.666667,2.333333,1.190476,1.047619,4.904762,12.761905,788.190476,,,,,,,,,,,,,
SS,3.190476,6.761905,1.857143,0.52381,4.285714,0.809524,4.190476,5.190476,9.571429,1.809524,3.714286,4.142857,2.952381,3.285714,2.238095,2.52381,2.095238,0.238095,4.952381,3.619048,1.857143,0,0.47619,1.333333,4.904762,34.380952,32.619048,57.952381,46.047619,27.809524,32.619048,6.619048,14,12.190476,5.47619,1.047619,2.190476,1.52381,3.380952,3.857143,6.095238,12.52381,8.571429,0.047619,0.761905,0.238095,0.190476,0.285714,1.047619,7.714286,395.714286,,,,,,,,,,,,,
SB,10.666667,9.095238,2.380952,1.047619,2.714286,4.047619,4,6.238095,8.666667,3.47619,7.285714,4,1.857143,4.619048,1.047619,2.904762,1.619048,3.190476,7.809524,5.047619,3.285714,0.285714,0.761905,1.428571,7.571429,22.904762,34.52381,49.285714,43.571429,30.380952,26.285714,16.904762,36.333333,30.047619,9.190476,1.52381,1.809524,1.952381,7.428571,6.142857,2.428571,11.47619,7.285714,0.142857,0.666667,0.095238,1.47619,0.190476,2.904762,4.52381,454.52381,,,,,,,,,,,,,
SO,6.857143,15.809524,4.714286,2.666667,5.619048,1.952381,9.333333,6.666667,7.095238,3.619048,5.238095,4.142857,7.142857,5.666667,3,1.47619,1.761905,0.619048,16.761905,10.761905,11.47619,4.857143,3.285714,4.333333,12.619048,13.571429,13.47619,37.095238,27.428571,20.047619,14.571429,7.428571,22.571429,32,26.428571,1.952381,8.619048,6.857143,20.52381,8.190476,8.333333,9.47619,28.190476,2.428571,1.666667,0.904762,0.190476,0.285714,2.952381,21.761905,494.428571,,,,,,,,,,,,,
MB,7.333333,10.047619,2.904762,1.714286,7.809524,2.809524,5.047619,6.666667,8.095238,1.666667,5.380952,2.761905,3.333333,2.904762,4.904762,1.666667,0.095238,0.809524,6.238095,1.285714,1.095238,0.952381,0.428571,0.714286,5.380952,12.857143,27.714286,33.666667,35.809524,21.714286,17.809524,6.52381,25.47619,28.904762,17.380952,0.571429,1.142857,0.238095,2.095238,5.047619,6.619048,30.52381,4.952381,0.619048,0.380952,0.52381,0.190476,0.047619,0.52381,5.857143,379.238095,,,,,,,,,,,,,
WD,0.714286,1.47619,0.428571,0.47619,2.190476,0.52381,2.52381,3.380952,2.904762,14.333333,22.714286,7.666667,12.333333,20.904762,6.190476,6.666667,6,1.904762,2,0.333333,0.952381,0.095238,0.285714,0.095238,0.904762,25.952381,17.571429,20.238095,24.428571,7.714286,5.571429,3.47619,3.52381,3.52381,0.47619,14.47619,7.380952,0.142857,0.047619,0.142857,0.238095,1.666667,0.428571,2.333333,1.904762,1.380952,1.047619,1.285714,0.047619,0.333333,263.333333,,,,,,,,,,,,,
OA,2.714286,5.047619,1.095238,1.47619,2.904762,1.52381,1.285714,1.904762,1.952381,2.047619,2.333333,3,1.761905,0.761905,0.52381,1.619048,0.714286,2.142857,3.47619,4.666667,2.952381,1.190476,0.333333,0.571429,1.190476,5.47619,2.52381,4.809524,5.142857,2.095238,2.428571,1.047619,2.52381,0.52381,0.190476,0.238095,6.52381,1.190476,4.142857,0.142857,0.47619,3.047619,0.190476,1.571429,0.666667,0.619048,1.52381,0.47619,0.52381,4.380952,101.666667,,,,,,,,,,,,,
WS,1.952381,5.333333,1.285714,3.238095,2.714286,3.142857,2.619048,5.952381,4.571429,10.619048,11.380952,13.285714,10,9.380952,18.333333,17.809524,17.761905,9.714286,0.714286,1.380952,0.142857,0.047619,0.047619,0.52381,1.47619,7.52381,10.714286,7.142857,7.095238,5.047619,0.761905,2.047619,1.809524,2.857143,0.904762,2.333333,3.952381,0.095238,2.190476,0.095238,0.095238,1.285714,0.285714,1.142857,0.619048,2.333333,5.857143,11.857143,0.142857,0.952381,232.571429,,,,,,,,,,,,,
ML,2.809524,3.238095,0.761905,1.190476,1.857143,0.809524,3.428571,3.285714,5.190476,4.761905,6.52381,4.190476,4.333333,5.619048,11.333333,7.714286,9.380952,12.857143,0.52381,0.666667,0.333333,0.095238,0.285714,0.047619,0.47619,4.190476,9.904762,6.095238,7.904762,1.47619,2.190476,1.142857,0.619048,1.809524,0.714286,0.857143,1.857143,0.095238,1.285714,0.095238,0.809524,0.52381,0.047619,0.809524,1.190476,7.809524,2.761905,3.666667,0.047619,0.428571,150.047619,,,,,,,,,,,,,
BE,2.428571,6.238095,1.285714,0.666667,8.761905,3.142857,4.666667,7.47619,8.285714,7.857143,13.428571,8.904762,7.142857,4.52381,10.428571,6.809524,10.571429,15.619048,2.619048,1.047619,0.952381,0.285714,0.428571,0.619048,1.619048,9.952381,14.619048,11.285714,13.47619,5.857143,3.571429,1.571429,2.238095,2.714286,0.190476,0.904762,5.904762,0.333333,0.952381,0.333333,0,0.428571,0,1.428571,0.904762,13.333333,3.095238,3.285714,0.666667,1.380952,234.238095,,,,,,,,,,,,,
PC,4,2.571429,1.714286,0.428571,1.52381,0.809524,16.285714,8.190476,9.190476,1,5.047619,4.142857,5.380952,0.857143,2.952381,1.52381,1.428571,0.571429,31.761905,10.761905,18.142857,2.761905,2.238095,4.904762,2.47619,18.52381,13.571429,28.52381,25,10.380952,9.904762,4.857143,2.380952,2.857143,1.714286,0.238095,0.47619,3.761905,5.095238,1.428571,3.952381,3.47619,1.285714,0.047619,1.333333,0.095238,0.047619,0.761905,2.571429,8.904762,291.857143,,,,,,,,,,,,,
AN,2.761905,3,0.52381,0.666667,4.238095,3.047619,22.761905,20.142857,21.52381,4.428571,8.761905,11.333333,5.428571,3.047619,3.571429,2.380952,2.952381,2.380952,31.190476,9.761905,16.095238,6.047619,2.238095,10.809524,4.714286,57.809524,47.428571,51.285714,72.714286,33.619048,15.238095,11.666667,5.761905,10.761905,8.142857,0.380952,2.190476,5.238095,8.190476,6.761905,6.428571,18.571429,5.142857,0.380952,7.52381,1.761905,0.47619,1,7.809524,5.380952,595.47619,,,,,,,,,,,,,
