Exit stations,Entry stations->,,WEEKDAY,,,Nov 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
ML,1.722222,4.5,1.5,2,3.277778,1.833333,4.222222,6.833333,3.833333,7.666667,8.166667,4.722222,5.055556,7.444444,11.944444,7.666667,11.555556,16.611111,1.722222,0.611111,0.5,0.777778,0.111111,0.722222,0.833333,7.055556,8.833333,9.611111,12.611111,2.277778,2.277778,0.944444,0.666667,2.777778,0.666667,1,5.055556,0.055556,0.833333,0.222222,1,1.388889,0.111111,1.722222,0.888889,10.277778,3.333333,5.166667,0.444444,1.888889,196.944444,,,,,,,,,,,,,
BE,2.833333,4.222222,1.666667,1.5,10.333333,2.944444,6.055556,7.888889,6.555556,9.333333,12.5,7.277778,8.277778,8,11.666667,9.222222,10.666667,17.111111,2.722222,2.055556,2,0.333333,0.388889,0.722222,2.555556,13.611111,12.111111,16.055556,19.277778,3.055556,2.5,1.111111,2.5,3.111111,0.222222,0.444444,4.722222,0.611111,1.888889,0.277778,0.111111,1,0.222222,1.5,1,15.444444,4.5,3.944444,0.166667,1.277778,259.5,,,,,,,,,,,,,
PC,3.611111,2.666667,2.222222,0.166667,1.722222,0.888889,16.277778,7.722222,10.333333,1.888889,4.166667,3.222222,4.888889,1.222222,2.166667,1.833333,0.777778,0.611111,30.222222,12.611111,18.166667,3.277778,2.277778,4.5,2.388889,23.722222,15.5,29.833333,25.055556,13.666667,10.666667,5.555556,2.111111,3.444444,2.222222,0.166667,0.5,4.555556,5.277778,2.555556,2.666667,5.166667,0.611111,0,0.777778,0.166667,0.555556,0.666667,2.222222,11,308.5,,,,,,,,,,,,,
AN,3.444444,4,0.444444,1.444444,7.277778,3.333333,23.888889,20.611111,23.666667,4.444444,8.222222,12.055556,4.333333,2.111111,3.722222,2.388889,2.388889,2.388889,36.777778,11.722222,20.277778,4.333333,1.722222,11.055556,5.055556,62.055556,58.666667,76.611111,76.833333,33.944444,18.777778,12.611111,6.777778,12.055556,8.944444,0.5,1.888889,8,12,7.222222,5.222222,22.388889,6.277778,0.388889,6,0.888889,1.888889,1.055556,10.333333,5.444444,677.888889,,,,,,,,,,,,,
Entries,1175.722222,1507.444444,596.777778,390.333333,1049.888889,568.833333,1192.444444,1140.833333,1431.944444,1039.611111,1972.111111,1302.722222,1324.388889,1168.666667,894.611111,637.222222,611.611111,563.555556,983.833333,680.777778,654.666667,281.722222,207.5,379.111111,1346.722222,2943.166667,3057.666667,4632.611111,3433.444444,1909.111111,1890.722222,943.722222,1799.277778,1363.333333,605.666667,360,760.388889,236.388889,862.611111,435.166667,526.777778,703.888889,414.5,287.777778,144.111111,310.055556,194.277778,240.777778,326.722222,711.388889,52196.611111,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
