Exit stations,Entry stations->,,WEEKDAY,,,Jan 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,23.736842,35.947368,13.105263,16.736842,40.631579,25.947368,35.210526,27.263158,28.736842,27.947368,11.210526,65.526316,80.052632,77.842105,53.210526,31.736842,28.052632,28.368421,8.631579,5.157895,10.315789,6.105263,10,13.789474,35.842105,110.473684,107.631579,196.421053,167.368421,73.736842,70.421053,15.842105,18.631579,15.842105,4.368421,19.894737,50.631579,1,6.315789,2.736842,7.947368,7.052632,4.421053,21.578947,3.105263,21.631579,5,11.473684,3.157895,9.947368,1697.736842,,,,,,,,,,,,,
CL,26.052632,24.052632,6.526316,10.105263,25.789474,14.631579,32.473684,24.263158,38.789474,30.789474,62.368421,7.894737,37.368421,45.157895,35.631579,17.368421,14.473684,16.105263,9.526316,4.263158,4.105263,0.631579,1.263158,4.210526,25.421053,64.157895,64.842105,102,84.157895,37,33,16.052632,15.421053,13.947368,2.684211,8.052632,21.421053,1.368421,8,2.842105,3.789474,6.157895,5,7.736842,5.473684,10.684211,4.210526,6.578947,4.052632,11.526316,1059.421053,,,,,,,,,,,,,
SL,12.684211,14.947368,7,5.684211,18.105263,12.263158,26.052632,20.263158,44.315789,61.526316,82.105263,43.631579,4.736842,31.631579,38.684211,28.526316,20.473684,17.157895,3.368421,4.315789,4.421053,2.421053,2.210526,5.631579,14,87.947368,94.947368,112.631579,77.473684,37.526316,28.052632,10.368421,9.526316,11.052632,2.368421,15,30.894737,0.526316,3.894737,4,2.947368,6.052632,2.210526,14,2.631579,13.736842,3.315789,5.526316,4.842105,5.631579,1113.263158,,,,,,,,,,,,,
BF,8.157895,10.684211,3.526316,5.631579,16.526316,5.736842,21.736842,23.894737,34.526316,46.894737,79.578947,45.052632,32.789474,5.421053,25.789474,22,19.421053,29.105263,5.315789,2.947368,5.157895,1.368421,2.526316,1.842105,16.210526,71.157895,76.947368,101,91.473684,36.842105,23.263158,7.526316,13.947368,8.263158,2.842105,7.894737,40.052632,1.947368,2.684211,3.368421,4.631579,5.052632,2.736842,17,1.421053,17,5.105263,5.210526,1.736842,1.105263,1022.052632,,,,,,,,,,,,,
HY,9.631579,11.947368,2.578947,4.526316,12.894737,4.947368,14.842105,21.894737,31.578947,24.631579,53.947368,31.157895,38.684211,28.368421,5.631579,23.842105,33.105263,36.473684,3.684211,2.894737,3.105263,1.684211,0.631579,4.157895,11.210526,46.578947,37.578947,54.947368,42.052632,20.947368,16.578947,8.105263,7.736842,8,1.368421,4.684211,18.473684,1.631579,2.684211,2.736842,4.631579,4.421053,2.684211,7.210526,1,21.736842,14.157895,10.157895,2.578947,4.263158,765,,,,,,,,,,,,,
SH,7.736842,6.789474,3.526316,1.315789,7.736842,2.368421,12.684211,8.684211,15.157895,19.947368,29.157895,20.210526,30.894737,24,22.368421,3.263158,13.421053,22.736842,2.789474,0.842105,2.263158,0.421053,0.368421,2.210526,7.578947,42,39.368421,43.894737,33.789474,16.473684,13.736842,6.105263,3.315789,3.210526,1.473684,5.052632,6.631579,0.578947,3.526316,2.631579,1.894737,3.473684,1.473684,7.736842,1.157895,13.157895,7.263158,8.526316,2.263158,3.736842,540.947368,,,,,,,,,,,,,
UC,4.263158,6.684211,4.684211,1.421053,11.842105,5.526316,9.894737,12.789474,19.105263,14,30.368421,17.684211,20.421053,18.421053,26.578947,15.421053,3.684211,24.894737,2.473684,0.789474,1.157895,0.157895,0.210526,2.157895,3.157895,30.368421,24,27.947368,35.368421,11.842105,9.578947,2.736842,2.105263,1.578947,0.684211,1.578947,9.157895,0.052632,2.789474,0.947368,0.473684,2.578947,0.631579,5.473684,1.105263,19.947368,11,8.789474,1.315789,2.789474,472.631579,,,,,,,,,,,,,
FM,4.947368,9.526316,3.578947,2,6.157895,2.052632,10.421053,7.578947,15.210526,17.105263,31.052632,17.894737,22.421053,24.052632,35.947368,23.842105,42.368421,4.052632,2.157895,5,1.736842,0.315789,1,0.263158,3.105263,23.368421,22.631579,25.631579,23.105263,11.684211,6.473684,2.157895,4.789474,4.421053,1.684211,5.684211,9.105263,0.210526,2,0.421053,2.368421,2.578947,0.157895,2.157895,1.526316,10.105263,15.578947,14.421053,0.315789,2.421053,488.789474,,,,,,,,,,,,,
CN,7.052632,6.894737,3.578947,1.842105,5.736842,5.631579,23.684211,19,22.842105,4.105263,7.631579,8.052632,5.315789,4.210526,4.473684,2.842105,2.210526,1.473684,6.842105,19.894737,41.578947,26.631579,7.315789,14.684211,6.473684,63.736842,63.736842,100.631579,92.894737,27.947368,29.210526,13.736842,11.736842,5.894737,2.421053,0.684211,2.473684,9.315789,41.263158,4.894737,7.842105,19.736842,4.368421,0.736842,3.684211,2.263158,2.052632,2.842105,25.789474,33.736842,833.631579,,,,,,,,,,,,,
PH,1.631579,4.421053,1.421053,2.684211,6.578947,4.736842,20.947368,20.210526,25.157895,6.052632,3.736842,3.421053,3.526316,2.578947,2.789474,0.789474,0.315789,4.947368,21.578947,4.263158,17.315789,9.894737,5,11.736842,3.052632,63.210526,57.368421,79.842105,65.736842,22.736842,11.947368,8.526316,3.052632,4.210526,1.421053,0.105263,2.736842,4.421053,19.210526,1.684211,4.368421,11.052632,1.421053,0.894737,2.684211,1.473684,0.631579,1.263158,12.736842,8.736842,580.263158,,,,,,,,,,,,,
WC,6.894737,8.210526,1.842105,3.842105,7.105263,1.473684,20.263158,12.368421,20.947368,5.473684,9.315789,4.473684,4.421053,4.368421,3.368421,2,1.684211,1.421053,39.368421,18.105263,4.526316,9.947368,6.894737,14.894737,3.578947,39.421053,44.947368,51,39.894737,15.210526,13,3.052632,2.631579,7.894737,0.894737,0.842105,1.315789,7.157895,31,1.684211,2.842105,11.684211,2.052632,0.315789,2.421053,0.631579,0.421053,0.736842,13.684211,18.947368,530.473684,,,,,,,,,,,,,
LF,2.263158,1.789474,1.473684,0.578947,2.736842,0.684211,6.368421,4.052632,4.157895,1.421053,4.526316,1.578947,2.368421,0.578947,0.736842,0.157895,0.631579,0.421053,31.684211,11.736842,11.578947,1,2.631579,4.368421,0.894737,15.210526,27.315789,17.894737,17.473684,6.473684,5.421053,1.368421,1.157895,1.263158,0.473684,0.105263,0.315789,1.263158,7.210526,0.105263,0.789474,3.157895,0.947368,0,1.210526,0.736842,0.210526,0.157895,5.210526,3.421053,219.315789,,,,,,,,,,,,,
OR,2.526316,2.157895,0.421053,0.421053,1.578947,0.578947,4.947368,6,7,0.315789,8.736842,0.421053,1.736842,2.736842,0.578947,0.368421,0.315789,1.105263,7.789474,4.368421,8.526316,2.578947,0.684211,3.684211,0.263158,15,19.526316,10.578947,9.947368,6.210526,3.263158,0.947368,0.736842,1.631579,0.631579,0.157895,0.157895,0.473684,2.210526,0.263158,0.105263,2.736842,0.894737,0,1.263158,0,0.105263,0.210526,1.263158,1.368421,149.526316,,,,,,,,,,,,,
RR,4.684211,5.842105,4.052632,1.421053,1.894737,1.473684,8.473684,9,11.789474,1.789474,14.368421,5.631579,4.631579,2.894737,3.052632,1.421053,2,1.315789,12.157895,17.684211,13.631579,4.105263,6.210526,1.894737,3.842105,27.157895,28.631579,28.052632,29.947368,13.421053,6.210526,2.842105,2.526316,1.526316,0.315789,0.105263,2.473684,2.526316,10.105263,0.789474,0.631579,5.263158,0.736842,0,0.473684,0.157895,0.368421,0.473684,3.894737,5.157895,319.052632,,,,,,,,,,,,,
OW,7.789474,9,2.210526,2.315789,9.736842,8.052632,14.736842,10.315789,19.052632,4.315789,35.473684,27.842105,12.684211,18.578947,8.631579,6,3.105263,2.421053,7.105263,2.263158,3.684211,0.578947,0.578947,3.368421,5.421053,164.684211,132.421053,180.947368,137.894737,62.789474,46.473684,13.105263,15.157895,12.947368,4.631579,2.947368,9.315789,1.210526,6,6,7.421053,9.157895,5.105263,1.736842,1.421053,1.894737,0.947368,1.736842,4.052632,6.421053,1061.684211,,,,,,,,,,,,,
EM,77.842105,127.631579,44.473684,29.578947,50.157895,31.315789,63.631579,84.526316,82.105263,72.157895,121.157895,75.105263,104.684211,77.894737,57.842105,50.052632,32.473684,24.736842,74.842105,72.631579,47.157895,22.315789,18.473684,29.631579,174.421053,11.210526,6.210526,30.157895,35.052632,56.578947,92.736842,61.105263,148.947368,108,40.842105,37.210526,77.578947,20.368421,75.947368,30.157895,24.263158,13.526316,12.368421,26.157895,3.736842,8.368421,7,10.736842,26.842105,70.894737,2682.842105,,,,,,,,,,,,,
MT,91.842105,136.157895,41.736842,25.526316,36.631579,33,67.947368,79.526316,87.157895,67.894737,134.263158,75.578947,113.631579,97.157895,46.157895,47.684211,30.789474,26.210526,77.263158,61.947368,50.368421,27.842105,20.631579,29.263158,168.052632,8.421053,10.421053,15.684211,30.210526,75,135.842105,102.947368,270.736842,141.210526,56,34.894737,52.157895,21.473684,91.684211,36.052632,41.315789,16.947368,21.631579,15.105263,2.684211,11.736842,9.947368,8.421053,17.473684,59.105263,2961.368421,,,,,,,,,,,,,
PL,92.421053,133.315789,45.368421,20.631579,38.684211,37.210526,82.315789,72.210526,109.368421,84.052632,152.368421,89.578947,93.473684,82.473684,43.947368,33.157895,23.263158,24.263158,80.052632,66.526316,41.368421,14.263158,9.684211,23.578947,167.052632,29.789474,12.157895,18.263158,28.315789,129.894737,193.421053,133,305.105263,195.947368,69.315789,33.894737,63.631579,18.210526,83.684211,52.315789,48.736842,29.789474,26.421053,16.947368,2.894737,9.526316,5.315789,10.368421,25.473684,54.421053,3257.473684,,,,,,,,,,,,,
CC,72.263158,113.789474,39.473684,21.473684,41.263158,33.842105,86.631579,80.263158,71.210526,65.421053,163.684211,84.684211,71.052632,79.421053,36.421053,30.263158,30.157895,21.368421,83.052632,57.157895,34.947368,12.842105,10.736842,24.684211,139.736842,36.368421,23.631579,20.894737,13.526316,65.210526,106.631579,73.947368,185.473684,136.157895,66.684211,23.157895,52.578947,23.473684,66.578947,44.368421,37.368421,23.894737,36.105263,11.684211,2.736842,5.736842,11.157895,13.263158,16.684211,58.684211,2661.842105,,,,,,,,,,,,,
16,49.736842,55.684211,13.736842,12.315789,20.105263,17.578947,46.263158,39.526316,41.421053,36.157895,62.894737,32.263158,35,32.105263,20.315789,19.263158,9.157895,11.052632,25.263158,20.315789,15.263158,5.631579,5.157895,11.052632,63.210526,62.052632,71.842105,141.368421,78.421053,6.105263,23.052632,45,101.789474,79.736842,41.210526,6.684211,17.631579,6.210526,38.421053,23.473684,23.368421,17.789474,18.105263,6.473684,1.736842,3.157895,2.210526,2.947368,13.105263,29.368421,1561.736842,,,,,,,,,,,,,
24,54.473684,60.052632,13.526316,11.263158,20.578947,14.526316,30.368421,23.052632,27.210526,22.947368,62.736842,34.578947,27.684211,24.789474,12.473684,14.736842,9.263158,6.315789,26,12.736842,12,5.315789,3.631579,6.473684,48.631579,79.842105,110.789474,231.526316,132.842105,27.315789,8.578947,37.736842,80,72.631579,33.473684,5.157895,6.368421,6.368421,29.842105,28.947368,32.210526,16.421053,20.947368,5.631579,2.526316,2.105263,1.842105,2.315789,11.736842,18.210526,1590.736842,,,,,,,,,,,,,
GP,12.473684,16.368421,2.736842,3.105263,9.421053,3.157895,12.894737,12.315789,13.105263,11.526316,15.789474,13.210526,9.736842,7.578947,6.157895,6.052632,1.315789,1.473684,9.894737,5.210526,2.368421,1.894737,1.157895,3.789474,10,61.894737,94.105263,138.368421,76.789474,44.210526,36.263158,5.368421,14.210526,13.578947,9.473684,1.473684,3.210526,1.947368,7.684211,7.473684,15.842105,7.631579,8.631579,3.210526,0.368421,1.947368,0.842105,0.473684,3,10.789474,761.526316,,,,,,,,,,,,,
BP,18.789474,20.052632,4.684211,1.947368,10.157895,3.947368,10.789474,15.052632,21.263158,16.526316,16.736842,14.105263,9.684211,11.368421,5.947368,5.473684,3.789474,3.736842,10.368421,2.263158,5.421053,1.368421,1.526316,1.578947,17.052632,124.473684,160.421053,377,174.421053,84.157895,74.894737,12.842105,6.421053,16.157895,13.789474,2.894737,5.421053,0.789474,8.368421,13.157895,31.736842,20.421053,22.736842,2.263158,1.631579,2.157895,0.789474,1.105263,1.736842,6.631579,1400.052632,,,,,,,,,,,,,
DC,10.105263,15.052632,2.473684,4.631579,7.157895,3.631579,10.842105,11.210526,18.631579,10,16.631579,14.789474,9.157895,7.736842,7.263158,2.842105,1.631579,4.210526,6.736842,4.894737,7.684211,0.736842,1.684211,1.631579,14.421053,106.368421,122.052632,243.421053,147.421053,90.105263,70.947368,15.210526,16.421053,6.631579,6.052632,3,9.842105,1.684211,8,15.947368,27.578947,33.578947,23.263158,2.947368,0.473684,1.526316,1.842105,1.105263,3.105263,12.157895,1166.473684,,,,,,,,,,,,,
CM,4,6.526316,0.894737,1.315789,1.315789,1.368421,4.578947,4,7.947368,2.052632,4.526316,2.263158,2.894737,2.473684,1.263158,2.263158,1.789474,1.368421,1.368421,1.210526,0.736842,0.736842,0.052632,0.368421,4.473684,42.578947,40.631579,79.684211,61.421053,31.473684,33.421053,12.210526,14.421053,7.315789,3.105263,0.263158,2.368421,0.947368,6.473684,3.578947,10.789474,26.947368,13.684211,0,0.052632,0.315789,0.210526,0,2.631579,7.736842,464.052632,,,,,,,,,,,,,
CV,1.684211,0.473684,1.578947,0.368421,3.263158,1.052632,2.578947,3.210526,2.315789,19.684211,13.842105,9.052632,15.947368,8.105263,4.421053,4.526316,3.894737,5.052632,0.631579,0.157895,1.210526,0.052632,0.263158,0.157895,3,29.157895,32.578947,35.894737,23.789474,10.368421,6.210526,2.052632,2.526316,4.157895,0.315789,2.052632,24,0,0.105263,1.578947,1.368421,1.736842,1.105263,15.842105,0.526316,1.368421,0.421053,0.315789,0.263158,0.315789,304.578947,,,,,,,,,,,,,
ED,2.842105,6.789474,1.578947,1.789474,5.894737,1.736842,9,4.736842,6.947368,21.157895,49.842105,24.526316,28.473684,36.263158,14.631579,8.947368,10.157895,8.578947,2.736842,1.894737,1.052632,0.421053,0.210526,1.315789,8.315789,61.263158,53.315789,70.947368,59.315789,18.684211,7.947368,2.842105,6.473684,8.947368,2.421053,23.157895,7.263158,0.263158,1.736842,1.736842,0.947368,9.894737,1.684211,6.368421,5.842105,2.789474,3,3.526316,0.526316,0.894737,621.631579,,,,,,,,,,,,,
NC,0.526316,1.421053,0.947368,0.789474,2.105263,0.368421,4.421053,6.368421,5.894737,1.947368,1.105263,0.789474,1.157895,2.052632,1.105263,0.473684,0.157895,0,8.315789,5.736842,5.736842,1.263158,0.842105,1.684211,1.105263,13.631579,18.684211,23,25.894737,4.473684,5,1.578947,1.947368,1.894737,0.894737,0,0.263158,1.368421,8.157895,3.210526,0.263158,5.578947,0.263158,0.052632,1.105263,0.157895,0.578947,0.105263,5.578947,5.684211,185.684211,,,,,,,,,,,,,
WP,3.210526,6.736842,1.684211,2.947368,8.947368,2.315789,30.894737,21.684211,19.631579,2.736842,6.105263,6,4.263158,3.210526,2.315789,3.368421,2.315789,1.210526,41.421053,20.473684,30.947368,4.894737,3.157895,9.947368,5.526316,64.157895,67.684211,108.631579,81.894737,37.789474,30.263158,9.894737,8.578947,12.421053,6,0.105263,2.263158,8.315789,5.684211,3.315789,7.684211,21.315789,1.842105,0.157895,2.894737,2.315789,0.631579,1.105263,4.736842,11.421053,747.052632,,,,,,,,,,,,,
SS,4.631579,6.894737,2.157895,1.157895,2.842105,1.157895,4.368421,2.736842,11.473684,2.315789,2.947368,3.105263,3.789474,3.421053,2.789474,1.947368,0.842105,0.578947,4.631579,2.263158,1,0.052632,0.526316,0.842105,4.736842,31,27.578947,63.157895,48.210526,25.631579,29.526316,6.315789,13.736842,14.842105,5.105263,1.052632,1.210526,2.052632,4.631579,2.473684,6.315789,11.631579,7.736842,0.684211,0.157895,0.578947,0.315789,0.157895,1.473684,5.315789,384.105263,,,,,,,,,,,,,
SB,9.052632,7.578947,1.052632,0.526316,2.105263,4.789474,2.842105,5.263158,7.947368,1.421053,6.684211,3.631579,4,4.526316,3.526316,2,0.368421,2.315789,8.263158,2.842105,2.684211,0.894737,0.157895,1.473684,7.315789,21.421053,33.210526,52.842105,41.157895,29.210526,29.894737,19.368421,31.421053,28.473684,10,2.473684,0.631579,1.210526,7.736842,6.684211,2.842105,8.105263,4.947368,0.263158,0.842105,0,1.052632,0.315789,2.263158,5.105263,434.736842,,,,,,,,,,,,,
SO,5.368421,12.842105,3.368421,2.473684,2.894737,1.631579,7.210526,4.789474,8.210526,3.368421,4.947368,4,5.578947,5.052632,4.473684,1.789474,2.473684,1.578947,18.368421,8.263158,9.105263,2.526316,2.894737,2.789474,6.894737,8.315789,10.368421,33.210526,24,13.789474,10.368421,6.315789,21.368421,30.526316,18.684211,1.105263,7.473684,4.578947,18.894737,8.736842,9.736842,5.736842,23.894737,1.736842,1.473684,0.631579,1.368421,0.157895,4.631579,21.315789,421.315789,,,,,,,,,,,,,
MB,4.210526,10.210526,3.368421,0.789474,6.315789,1.842105,4.578947,3.947368,7,1.684211,4.421053,4.736842,1.947368,2.473684,2.421053,0.947368,0.421053,0.210526,4.947368,1.631579,2.263158,1.315789,0.631579,1,4.947368,11.947368,24.157895,29.684211,32.736842,19.421053,17.157895,7.263158,26.052632,25.631579,10.736842,0.894737,1.263158,0.315789,3,3.684211,4.421053,30.947368,4.789474,0.473684,0.263158,0.421053,0,0.052632,0.578947,4,338.157895,,,,,,,,,,,,,
WD,0.578947,2.263158,1,0.157895,2.105263,0.894737,2,3.684211,1.947368,11.736842,18.315789,7.736842,15.842105,21.578947,6.842105,7.894737,3.315789,2.526316,1.526316,0.210526,0.526316,0,0,0.105263,1.421053,20.578947,14,22,14.842105,5.842105,6.631579,4.894737,2.842105,2.894737,0,14.947368,7.947368,0.631579,0.315789,0.315789,0.368421,1.473684,0.315789,2.315789,1.578947,1.368421,1.631579,1.052632,0.210526,0.421053,243.631579,,,,,,,,,,,,,
OA,0.789474,1.947368,0.736842,0.526316,1.210526,0.894737,0.842105,1.052632,1.842105,1.263158,3,3.157895,0.894737,0.368421,1.684211,1.368421,0.631579,1.578947,2.736842,1.842105,1.947368,0.684211,0.210526,0.947368,0.736842,1.894737,2.263158,2.157895,2.421053,1.526316,1.421053,0.421053,2.578947,0.315789,0.105263,0.263158,4.947368,0.736842,3.578947,0.315789,0.894737,2,0.421053,1.368421,0.578947,0.473684,1.157895,0.631579,0.526316,2.947368,68.842105,,,,,,,,,,,,,
WS,4.052632,3.526316,1.210526,3.368421,3.210526,4.210526,2.789474,5.473684,5.421053,9.842105,17.526316,12.210526,11.894737,12.578947,14.157895,11.210526,16.578947,9.578947,2.526316,1.526316,0.157895,0.684211,0,0.105263,1.736842,7.842105,10.105263,7.526316,6.947368,4.157895,1.842105,1.947368,2.421053,1.736842,0.421053,1,3.736842,0,1.789474,0.578947,0.052632,1.157895,0.263158,1.736842,0.315789,2.473684,13.315789,11.736842,0.315789,0.631579,239.631579,,,,,,,,,,,,,
ML,1.526316,2.894737,2.368421,1.315789,3.473684,1.526316,3.947368,5.631579,3.631579,5.473684,4.842105,3.157895,4.578947,4.684211,14.578947,6.631579,11.578947,16.578947,2,0.631579,0.789474,0.157895,0.157895,0.631579,0.684211,6.947368,8.105263,8.105263,10.736842,2.315789,2.263158,1,0.526316,2.263158,0.473684,1.210526,3.263158,0.421053,1.263158,0.421053,0.947368,1.789474,0.105263,1.210526,1.684211,13.105263,3.473684,3.210526,0.947368,0.789474,180.052632,,,,,,,,,,,,,
BE,2.210526,5.473684,1.315789,1,6.684211,3.210526,3.105263,3.842105,4.578947,8.684211,11.526316,6.578947,6,5.526316,9.578947,8.842105,8.263158,13.736842,3.052632,1.526316,1.210526,0.210526,0.526316,0.736842,2.368421,9.894737,6.578947,14.105263,14.210526,3.105263,3.631579,0.684211,1.578947,1.368421,0.315789,0.210526,3.263158,0.157895,1.315789,0.157895,0.052632,0.736842,0.105263,1.105263,0.684211,13.578947,3.789474,3.105263,0.368421,1.842105,205.736842,,,,,,,,,,,,,
PC,2.684211,2.315789,1,0.157895,3.105263,0.684211,13.421053,7,6.842105,1.789474,3.947368,1.894737,5.315789,1.578947,1.947368,2.578947,1.368421,0.421053,23.368421,9.578947,13.736842,5.368421,0.842105,2.684211,2.631579,23.684211,13.842105,23.684211,20.631579,11.210526,10.368421,5.315789,2.842105,2.157895,1.842105,0.368421,0.263158,5.315789,4,1.105263,1.947368,4.631579,0.526316,0.105263,0.684211,0.210526,0.894737,0.789474,2.157895,9.684211,264.526316,,,,,,,,,,,,,
AN,2.631579,1.736842,0.684211,0.842105,5.052632,2.315789,21.421053,15.368421,22.315789,5.421053,6.684211,11.105263,4.684211,2.105263,3.789474,3.526316,2.631579,2.263158,30.052632,7.894737,14.526316,3.578947,1.842105,6.526316,4.894737,50,42.842105,57.421053,65.105263,25.052632,16.894737,12.263158,5.736842,9.789474,6.736842,0.210526,1.578947,5.578947,8.894737,4.894737,3.947368,17.631579,5.315789,0.315789,4.210526,1.157895,0.631579,1.210526,6.526316,5.578947,543.421053,,,,,,,,,,,,,
Entries,947.947368,1274.263158,500.684211,320.736842,846.263158,476.052632,1001.210526,919.315789,1197.421053,834.842105,1655.315789,1079.842105,1113.789474,997.263158,724.789474,539.894737,486.052632,458.473684,810.842105,564.736842,521.842105,207.894737,155.157895,293.105263,1095.526316,2406.736842,2432.263158,3834.684211,2905.736842,1577,1557.473684,795.842105,1519.421053,1124.473684,473.473684,307.789474,628.684211,192.263158,736.894737,367.473684,429.157895,505.578947,335.684211,236.263158,94.526316,266.894737,175.947368,193,279.842105,611.578947,43011.947368,,,,,,,,,,,,,
