Exit stations,Entry stations->,,WEEKDAY,,,May 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
FV,94.227273,114.545455,62,70.045455,289.590909,101.772727,173.545455,200.181818,234.227273,184.318182,28.863636,310.909091,247.181818,228.318182,217.636364,92.454545,81,133.818182,47.727273,27.318182,40.318182,18.136364,27.954545,52.5,103.045455,947.454545,1018.090909,897.181818,869,319.636364,227.590909,70.590909,101.545455,121,8.545455,60.590909,130.318182,10.363636,52.954545,13.590909,26.136364,73,31.363636,66.818182,14.136364,69.454545,0,0,1.045455,3.181818,8315.227273,,,,,,,,,,,,,,
CL,84.636364,164.363636,68.454545,74.181818,187.954545,94.409091,201.318182,229.545455,331,265.409091,307.409091,26.909091,188.363636,202,174.363636,102.045455,153.409091,173.318182,84.818182,74.954545,69.227273,42.954545,37.181818,65.590909,103.5,684.545455,639.863636,572.090909,482.5,178.409091,147.727273,81.181818,85.181818,144.454545,16.863636,79.318182,226.681818,23.818182,112.772727,27.954545,29.409091,40.954545,42.909091,118,35.409091,157.136364,0,0,2.090909,5.954545,7442.545455,,,,,,,,,,,,,,
SL,33.772727,65.363636,30.272727,33.136364,182.681818,53.909091,131.5,251.863636,366.136364,327.772727,248.5,199.5,18.090909,131.818182,162.590909,75.681818,92.409091,135.590909,27.090909,27.772727,24.090909,7.454545,9.818182,22.545455,41.318182,791.409091,814.772727,584.318182,549.5,163.090909,94.772727,48,76.545455,91.772727,13,39.681818,106.318182,10.681818,31,14.909091,15.363636,48.272727,11.545455,56.545455,10.727273,55.318182,0,0,1.045455,1.772727,6331.045455,,,,,,,,,,,,,,
BF,21.409091,43.590909,17.863636,20.954545,136.681818,35.181818,100,227.772727,317.363636,255.818182,211.727273,191.590909,119.863636,15.818182,115.272727,72.954545,100.227273,179.454545,18.863636,11.545455,13.454545,3.227273,2.772727,13.045455,38.409091,687.045455,695.5,562.818182,469.727273,146.454545,91.863636,37.636364,49.181818,73.272727,11.545455,51.409091,150.363636,7.272727,20.227273,10.636364,18.681818,31.909091,11.409091,72.590909,7.772727,52.409091,0,0,0.772727,0.818182,5546.181818,,,,,,,,,,,,,,
HY,35.863636,77.318182,29.590909,26.954545,116.045455,39.409091,103.318182,223.045455,286.090909,159.590909,218.5,188,175.363636,118.5,17.181818,96,210.5,289.318182,28.727273,20.272727,20.318182,5,5.409091,19,33.909091,494,544,332.136364,312.772727,98.227273,59.909091,33.227273,37.5,48.181818,8.318182,17.545455,74.954545,13.772727,53.045455,7.590909,14.5,24.545455,8.363636,32.363636,10.909091,83.818182,0,0,1,3.090909,4857,,,,,,,,,,,,,,
SH,18.590909,29.318182,9.954545,11.181818,67.772727,20.045455,56.454545,153.409091,165.045455,82.727273,86.545455,102.318182,70.545455,73.409091,82.727273,10.181818,86.454545,134.545455,8.636364,7.909091,12.681818,2.227273,1.363636,9.045455,14.727273,416.5,412.181818,244.409091,246.090909,87.090909,42.363636,16.181818,20.090909,41.863636,5.545455,12.772727,37.909091,3.818182,14.954545,3.818182,5.909091,14.5,8.318182,20.136364,7.181818,49.227273,0,0,0.181818,1,3029.863636,,,,,,,,,,,,,,
UC,17.272727,37,18.454545,16.5,130.863636,40.636364,85.136364,234.136364,232.545455,136.318182,81.954545,147.909091,95.181818,103.318182,216.909091,88.318182,20.681818,164.136364,17.136364,19.363636,16.409091,6.545455,4.363636,10.818182,12.545455,937.318182,826.863636,354.681818,341,89.681818,37.772727,13.954545,20.227273,50.363636,5.772727,21.227273,61.045455,4.136364,19.681818,7.545455,4.636364,27.363636,4.590909,22.545455,19.681818,45.136364,0,0,0.363636,1.272727,4871.318182,,,,,,,,,,,,,,
FM,35.863636,66.181818,36.545455,36.818182,209.318182,40.954545,115.409091,334.636364,334.954545,138.363636,140.863636,173.272727,143,191.863636,307.090909,155.863636,167.090909,45.318182,26.045455,28.454545,23.909091,7.454545,14.454545,19.772727,14.181818,1454.136364,1182.590909,450.681818,386,115.363636,38.363636,28.318182,34.863636,44.772727,7.590909,35.409091,81.545455,6.090909,32.318182,5.909091,10.681818,44.318182,4.818182,25.681818,30.909091,42.5,0,0,0.818182,1.863636,6873.227273,,,,,,,,,,,,,,
CN,21.772727,30.772727,18.772727,21.590909,108.272727,25,171.954545,321.590909,347.045455,33.318182,45.863636,82.090909,26.272727,18,28.409091,7.727273,17.045455,25.590909,32.136364,112.909091,246.045455,84.545455,44.863636,89.318182,18.272727,906.045455,922.681818,537,488.318182,144.863636,85.954545,54.090909,54.954545,96.136364,26.863636,6.727273,9.318182,49.5,296.227273,24.409091,24.045455,139.409091,37.090909,2.227273,38.181818,10.454545,0,0,8.090909,10.954545,5952.727273,,,,,,,,,,,,,,
PH,16,20.318182,19.454545,26.454545,160.909091,29.954545,189.227273,391.681818,429.409091,21.363636,23.909091,68.590909,26.909091,10.409091,21.090909,8,18.272727,27.227273,105.318182,28.545455,110.363636,55.181818,35.954545,128.818182,10,1678.363636,1786.409091,647.636364,627.272727,177.454545,83.181818,93.272727,46.727273,69.045455,12.954545,4,4.772727,39.318182,133.409091,26.545455,31.090909,180.772727,25.5,3.454545,54.863636,9.863636,0,0,3.590909,4.681818,7727.545455,,,,,,,,,,,,,,
WC,26.863636,37.409091,23.636364,25.181818,117.954545,24.136364,162.681818,337.363636,323.363636,31.409091,38.863636,72.454545,25.545455,13.818182,22.318182,13.954545,13.409091,24.590909,290.409091,120.818182,25.636364,58.181818,45.409091,156.727273,19.590909,1391.227273,1388.227273,522.5,499.727273,123.636364,68.409091,58.636364,46.545455,67.227273,16.818182,4.181818,6.454545,56.272727,229.5,20.863636,25.954545,186.272727,32.227273,2.636364,48.272727,7.545455,0,0,4.454545,10.681818,6870,,,,,,,,,,,,,,
LF,6.772727,11,9.954545,8.136364,68.318182,8.136364,51.318182,168,142.363636,12.954545,16.909091,40.272727,9.136364,2.227273,5.045455,2.454545,6.545455,7.227273,94.454545,60.5,58.909091,13.272727,16.590909,73.272727,5.272727,904.954545,829.227273,260,271.545455,53.454545,40.772727,21.272727,10.681818,18.727273,6.909091,1.863636,1.5,14.272727,50,5.727273,8.590909,101.5,14.090909,0.409091,27.318182,1.909091,0,0,1.454545,2,3547.227273,,,,,,,,,,,,,,
OR,6,12.318182,6.454545,9.136364,47,6.636364,44.727273,119.318182,128.363636,8.727273,19.318182,35.636364,10.227273,3.090909,6,1.727273,3.909091,13.681818,43.090909,33.454545,41.090909,20.272727,11.363636,63.363636,2.954545,818.727273,737.090909,233.909091,244.454545,57.454545,31.636364,26.318182,15.863636,17.818182,3.045455,3.136364,2,7.954545,21.227273,10.227273,8.136364,81,10.818182,1.409091,16.181818,3.681818,0,0,0.318182,0.909091,3051.181818,,,,,,,,,,,,,,
RR,27.681818,35.409091,32.545455,21.272727,49.363636,13.045455,55.681818,210.954545,197,29.363636,56.136364,58.909091,23.636364,10.272727,16,14.681818,11.227273,20.454545,86.090909,118.954545,149.636364,67.409091,61.909091,20.681818,17.863636,1098.772727,1188.136364,544.954545,638.090909,209.136364,107.727273,51.681818,46.363636,37.727273,6,6.272727,11.590909,24.772727,64.5,10.363636,12,147.090909,25.727273,3.681818,22.181818,9.318182,0,0,1.090909,4.454545,5677.818182,,,,,,,,,,,,,,
OW,22.818182,38.590909,12.363636,11.954545,66.863636,25.5,49.318182,62.227273,102.681818,31.363636,102.181818,102.227273,44,39.772727,32.227273,15.590909,12.863636,13.272727,18.272727,9.545455,18.272727,4.363636,3.409091,18.045455,24.772727,1812.636364,1547.727273,1024.409091,892.136364,374.863636,218.545455,59.681818,71.863636,59.5,13.181818,10,28.772727,5.772727,35.318182,14.045455,22.590909,110.681818,37.318182,10.272727,10.772727,14.272727,0,0,0.818182,2,7259.681818,,,,,,,,,,,,,,
EM,511.727273,1131.772727,743.227273,751.136364,1156.454545,977.045455,1352.363636,1847.545455,1685.636364,1240.818182,1191.863636,750.545455,1019.954545,884.090909,630.772727,546.227273,1077.454545,1662.818182,1136.409091,2155.681818,1668.318182,1049.136364,945.954545,1218.772727,2251.818182,179.454545,122.318182,496.772727,615.954545,1130.181818,1788.181818,1274.136364,1541.954545,1367.818182,891.454545,662.454545,2520.772727,587.545455,1011.545455,659.272727,653.318182,481.545455,1080.454545,976.227273,178.136364,817.727273,0,0,12.181818,61.818182,48698.772727,,,,,,,,,,,,,,
MT,445.590909,1007,672.5,682.727273,860.5,827.590909,1192.136364,1504.5,1194.772727,1098.818182,1070.272727,614.227273,839.909091,745.590909,596.318182,450.681818,860.545455,1216.045455,963.727273,1819.818182,1313.909091,753.545455,706.863636,1083.454545,1737.045455,137.636364,150.409091,188.909091,564.363636,1405.681818,2425.590909,1646.363636,2505.090909,1949.772727,1182.454545,562.681818,1905.636364,510.818182,861.5,860.5,794.363636,472.318182,1500.681818,743.863636,118.454545,730.681818,0,0,8.5,49.363636,45533.727273,,,,,,,,,,,,,,
PL,358.909091,656.5,320.772727,313.136364,607.5,364.454545,658.318182,807.363636,813.136364,600.409091,727.090909,484.818182,460.545455,448.727273,261.5,214.863636,276.909091,365.454545,426.727273,476.545455,395.090909,184.909091,172.727273,391.545455,938.727273,747.909091,311.181818,116.318182,347.045455,1208.727273,1595.636364,1038.136364,1917.5,1196.227273,562.227273,230.227273,625.954545,233.545455,571.545455,419.727273,379.772727,1214.909091,648.454545,245.5,120.954545,226.5,0,0,7.272727,29.227273,25721.181818,,,,,,,,,,,,,,
CC,312.409091,632.590909,389.272727,399.045455,573.590909,492.727273,790.772727,892,765.590909,592.954545,755.318182,407,467.636364,412.454545,290.136364,216.136364,312.363636,346.454545,413.272727,529.227273,403.590909,225.863636,196.863636,533.590909,891.772727,634.045455,587.909091,321.272727,74,588.681818,945.181818,779.727273,1293.090909,827.181818,519.363636,246.863636,616.545455,271.590909,527.863636,419.181818,367.636364,479.136364,624.045455,253.136364,69.181818,228.181818,0,0,8.318182,29.590909,22954.363636,,,,,,,,,,,,,,
16,148.318182,226.727273,111.5,151.318182,288.363636,224.090909,361.318182,442.727273,297.227273,239.409091,273.863636,177.090909,138,133,86,80.681818,75.409091,91.636364,109.454545,145.772727,95.954545,46.772727,48.409091,169.409091,372.727273,1172.909091,1508.409091,1405.227273,654.090909,38.909091,201.863636,317.909091,590.454545,306,159.363636,65,173.181818,60.227273,168.454545,129.272727,134.136364,206.181818,250.818182,72.409091,27.409091,50.090909,0,0,2.090909,8.727273,12238.318182,,,,,,,,,,,,,,
24,168.954545,172.772727,61.136364,88.772727,218.590909,121.227273,211.681818,328.227273,280.409091,147.272727,208.454545,140,83,82.318182,61.5,41.954545,35.727273,35.136364,74.090909,74.272727,60.272727,34.818182,30.772727,96.954545,234.136364,1582.909091,2061.818182,1883.090909,1003.5,219.772727,40.5,264.681818,533.136364,249.454545,126.409091,25.590909,77.545455,40.090909,146,93.954545,125.590909,176.636364,215.727273,35.681818,23.590909,23.363636,0,0,1.863636,8.363636,12051.727273,,,,,,,,,,,,,,
GP,37.772727,69.863636,28.5,23.636364,125.954545,33.136364,74.409091,163.772727,167.272727,66.090909,69.181818,79.409091,40.590909,32.090909,30.863636,12.454545,11.818182,21.227273,44.681818,45.681818,46.136364,16.909091,18.318182,42.772727,69.954545,1118.454545,1341.5,1187.181818,711.181818,316.227273,260.409091,26.090909,126.136364,66.227273,58,21.772727,67.954545,18.681818,69.227273,34.954545,54.5,113.045455,134.909091,23.727273,15.727273,13.363636,0,0,0.909091,3.863636,7156.545455,,,,,,,,,,,,,,
BP,54.727273,81.318182,29.772727,31.363636,87.090909,40.727273,76.454545,117.090909,169.545455,72.818182,83.318182,71.454545,65.5,38.545455,30.181818,19.863636,18.5,27.681818,49.727273,37.363636,37.409091,8.818182,13.954545,40,84.909091,1319.590909,1703.181818,2260.5,1136.045455,522.090909,499,116.863636,35.5,88.636364,74.818182,19.272727,63.5,19,75.318182,61.545455,95.727273,108.363636,141.5,20.590909,9.363636,12.045455,0,0,0.681818,3.727273,9775,,,,,,,,,,,,,,
DC,77.681818,145.227273,47.681818,42.545455,105.363636,48.045455,81.090909,142.045455,210.454545,108.5,123.863636,149,101.545455,68.818182,49.090909,42.136364,46.181818,51.227273,92.727273,70.5,68.454545,19.363636,16.272727,30.954545,69.863636,1283.681818,1722.727273,1378.909091,820.227273,308.863636,286.909091,64.136364,100,24.5,44.045455,32.318182,102.090909,49.727273,124.590909,69.727273,108.954545,198.227273,257.181818,46.818182,17.954545,27.909091,0,0,1.409091,4.318182,9083.863636,,,,,,,,,,,,,,
CM,13.818182,25.590909,6,6.272727,29.363636,9.954545,23,70.090909,123.818182,9.909091,7.454545,15.409091,10.727273,8.954545,7.681818,3.863636,7.045455,5.772727,27.227273,10.818182,18.136364,7.590909,2.818182,5.772727,17.045455,877.409091,1033.954545,628.181818,491.727273,144.545455,128.818182,48.681818,78.454545,41.5,12.681818,3.227273,16.772727,6.818182,31.863636,18.727273,46.5,138.227273,88.045455,3.909091,2.272727,2.409091,0,0,0.045455,1.409091,4320.318182,,,,,,,,,,,,,,
CV,6.545455,6.5,4.090909,8.272727,48.590909,8.409091,20.181818,70.590909,109.5,117.727273,56.863636,80.545455,45.409091,52.727273,20.5,13.909091,21.954545,34.681818,6.727273,3.636364,5.636364,2.136364,3.227273,6.454545,13.454545,531.727273,564.272727,275.227273,259.045455,77.681818,34.272727,24.318182,19.681818,35.363636,4.181818,10.545455,94.863636,1.181818,3.545455,3.818182,7,22.863636,5.272727,66.590909,9.409091,13.409091,0,0,0,0.545455,2833.090909,,,,,,,,,,,,,,
ED,17.636364,28.545455,13.772727,16.681818,119.136364,22.727273,68.772727,236.636364,260.454545,182.818182,137.045455,218.409091,105.818182,152.681818,65.954545,36,58.727273,76.181818,7.5,4.818182,8.636364,2.727273,2.409091,12.863636,29.181818,2080.681818,1857.318182,717.818182,674.045455,227.818182,87.227273,73.727273,71.272727,106.409091,16.090909,111.727273,41.590909,1.863636,9.909091,27.227273,12.772727,142.545455,18,39.5,86.727273,20.636364,0,0,0.272727,0.409091,8311.727273,,,,,,,,,,,,,,
NC,3.454545,8.727273,5.227273,5.045455,41.454545,7.363636,57.909091,160.545455,176.090909,10.272727,9.863636,25.409091,9.545455,7.454545,11.954545,2.409091,4.272727,5.818182,47.409091,33.181818,59.090909,13.090909,5.954545,28.590909,6.318182,460.681818,451.681818,268.227273,290.045455,75.045455,44.090909,21.272727,24.318182,45.727273,6.727273,1.363636,1.954545,10.545455,43.227273,12.136364,15.681818,58.181818,10.818182,0.954545,14.818182,2.272727,0,0,0.909091,1.5,2608.636364,,,,,,,,,,,,,,
WP,35,31,14.045455,16.863636,91.863636,29.318182,250.045455,261.909091,345.772727,46.636364,54.090909,105,30.545455,22.681818,50.954545,16.863636,16.454545,32.090909,303.5,143.636364,224.227273,47.636364,26.5,64.727273,36.909091,777.090909,720.818182,681.227273,635.454545,207.636364,168.681818,87.318182,90.772727,125.5,35.045455,3.181818,10.045455,54.5,38.409091,43.863636,49.772727,192.318182,36.5,5.363636,39.318182,23.090909,0,0,2.227273,3.727273,6330.136364,,,,,,,,,,,,,,
SS,11.5,31.818182,7.363636,10.181818,33.409091,10.863636,35.227273,67.454545,91.409091,12.454545,13.454545,28.409091,14.181818,11.090909,7.5,4.227273,7.045455,5.545455,25.363636,24.772727,20.318182,5.090909,10.227273,11.090909,16.136364,635.318182,786.863636,459.954545,416.954545,126.090909,103.318182,34.954545,68.909091,70.363636,15.863636,3.545455,26.136364,11.363636,42.454545,13.681818,24.772727,54.363636,70,7.5,3.954545,1.409091,0,0,0.136364,2.409091,3496.454545,,,,,,,,,,,,,,
SB,18.909091,42.863636,11.5,10.454545,38.545455,12.5,28.818182,68.545455,84.954545,19.818182,23.772727,30,15.136364,18.181818,14.318182,6.318182,4.727273,10.090909,21.636364,30.318182,23.363636,8.090909,7.954545,11.5,26.545455,644.181818,727,444.227273,360.772727,136.863636,130,56.545455,119.545455,128.272727,40.863636,5.409091,12.318182,14.136364,50.818182,29.636364,14.772727,66.818182,54.863636,3.409091,5.545455,1.727273,0,0,0.590909,2.090909,3639.272727,,,,,,,,,,,,,,
SO,59.863636,128.5,76.318182,113,197,72.681818,133.727273,116.772727,139.772727,53.272727,69.863636,37.772727,48.954545,31.727273,22.045455,18.409091,24.863636,36.545455,152.090909,200.818182,195.181818,105.363636,95.545455,155.863636,144.727273,471.363636,513.454545,866.909091,420.045455,185.545455,161.363636,102.090909,117.863636,197.636364,137,22.954545,131.318182,67.454545,204.590909,53.5,60.545455,58.227273,280.045455,39.954545,20.818182,17.227273,0,0,1.772727,9.318182,6571.681818,,,,,,,,,,,,,,
MB,33.272727,71.454545,34.045455,42.590909,143.954545,39.272727,74.090909,134.681818,140.954545,20.954545,31.363636,35.5,11.772727,9.727273,8.636364,6.545455,3.272727,5.363636,32.318182,22.772727,27.863636,11.5,10.909091,20.863636,37.090909,1005.181818,1305.636364,641,562.727273,221.363636,196.090909,129.181818,159.181818,250.409091,86.863636,3.909091,20.272727,10.772727,35.909091,70.045455,35.318182,269.681818,45.272727,6.454545,7.227273,1.681818,0,0,0.909091,2.272727,6078.136364,,,,,,,,,,,,,,
WD,6.863636,15.136364,11.863636,8.863636,47.954545,13.045455,29.818182,113.818182,132.272727,103.863636,66.954545,117.090909,50.363636,77.045455,36.954545,19.5,26.136364,29,2.863636,3.636364,2.136364,0.590909,1.681818,3.863636,11.318182,868.045455,788.909091,312.272727,314.090909,90.863636,40.181818,26.5,24.409091,53.681818,4.636364,75.5,37.409091,0.909091,5.363636,7.272727,5.409091,46.636364,6.227273,15.590909,37.545455,10,0,0,0.045455,0.318182,3704.454545,,,,,,,,,,,,,,
OA,12.909091,40.090909,32.636364,42.272727,74.272727,29.727273,33.636364,46.045455,55.727273,21.136364,11.954545,42.590909,9.272727,5.318182,11.681818,8.954545,21.045455,32.636364,39.090909,55.954545,44.363636,25.318182,15.590909,18.863636,10.181818,196.727273,149.818182,104.227273,85.136364,29.863636,29.318182,17.318182,12.363636,16.318182,3.181818,8.954545,81.909091,13.818182,33.409091,2.909091,4.727273,27.454545,7.909091,36.545455,9.772727,15.727273,0,0,0.227273,3.409091,1632.318182,,,,,,,,,,,,,,
WS,13.318182,29.863636,13.772727,16.909091,96.909091,22.454545,35.318182,109.863636,104.454545,94.727273,67,151.954545,51.409091,52,75.545455,42.590909,43.227273,36.954545,10.181818,8.136364,5.681818,1.636364,3.636364,8.636364,15.863636,706.363636,702.818182,261.818182,248.863636,52.409091,25.181818,14.863636,17.227273,29.727273,1.363636,12.318182,19.227273,2.318182,20.045455,2.272727,2.227273,18.454545,2.181818,9.363636,12.954545,28.454545,0,0,0.272727,0.772727,3303.545455,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,0.5,0.318182,0.409091,0.136364,3.136364,0.590909,4.409091,3.454545,4.681818,1.227273,1.363636,2.454545,1,0.681818,0.818182,0.409091,0.681818,0.863636,7.454545,2.772727,5.363636,1.272727,0.409091,1.590909,0.909091,9.909091,8.681818,9.818182,8.818182,2.272727,1.727273,1.681818,1.045455,1.136364,0.363636,0.045455,0.090909,1.818182,2.363636,0.272727,0.818182,2.136364,0.545455,0.090909,0.545455,0.5,0,0,0.681818,2.545455,104.818182,,,,,,,,,,,,,,
AN,1,1.363636,0.772727,0.772727,4.681818,1.590909,17.863636,18.727273,25.545455,2.954545,3.227273,6.818182,2.590909,1.454545,3.363636,1,1,2.090909,12.227273,5.818182,11.590909,2.409091,0.681818,4.545455,2.318182,52.136364,43.545455,34.5,38.409091,12.318182,9,5.409091,4.227273,3.863636,1.909091,0.363636,0.545455,2.590909,5.318182,2.590909,2.318182,10.818182,2.545455,0.409091,2.681818,1.136364,0,0,2.772727,3,378.818182,,,,,,,,,,,,,,
Entries,4212.045455,8155.272727,4872.090909,4411.272727,10812.681818,5397.045455,8929,13623.545455,13852.772727,7385.363636,8150.090909,7213.272727,6276.5,5679.181818,4903.454545,3221.590909,4905.454545,6858.818182,6047.772727,7938.045455,6666.045455,3449.909091,3045.409091,5335.772727,7914.409091,41776.318182,43522.181818,29501.545455,25015.5,12484.409091,12567.954545,7746.818182,11080.954545,9185.772727,4480.681818,2887.818182,8566.772727,2769.045455,6382.136364,3563.045455,3600.409091,6844.136364,6555.454545,3557.727273,1585.545455,3405.909091,0,0,99.909091,358.363636,416795.227273,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
