Exit stations,Entry stations->,,WEEKDAY,,,Oct 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
FV,92.863636,96.954545,56,71.818182,291.363636,109.454545,168.136364,200.454545,244,169.545455,28.545455,233.5,237,192.772727,217.227273,81.181818,86.318182,99.227273,45.954545,18.636364,33.636364,12.727273,33.636364,56.409091,99.863636,963.909091,953.590909,820.954545,837.454545,353.545455,236.863636,67.045455,112.090909,168.727273,11.954545,50.545455,134.272727,6.863636,21.045455,12.772727,20.818182,68.363636,22.863636,71.227273,15.681818,85.272727,0,0,13.954545,20.272727,8047.318182,,,,,,,,,,,,,,
CL,70.363636,124.363636,47.318182,45.363636,168.681818,74.772727,149,185.954545,270.772727,233.772727,233.727273,26.5,138.727273,166.5,160.909091,78.909091,82.227273,85.727273,53.772727,45.772727,46.318182,26.409091,26.863636,43.590909,85.090909,561.454545,523.863636,425.545455,402.545455,176.590909,131.909091,57.272727,74.727273,136.409091,11.954545,52.227273,166.818182,16.727273,41.227273,17.909091,20.045455,34.727273,19,79,28.863636,114.045455,0,0,24.545455,40.045455,5828.863636,,,,,,,,,,,,,,
SL,41.227273,59.545455,31.272727,33.272727,194.590909,51,129.318182,257.136364,366.227273,329.181818,233.181818,158.727273,22.863636,119.727273,172.590909,72,80.318182,99.863636,28.954545,25.227273,20.454545,9.136364,9.272727,23.545455,40.318182,778.5,823.318182,586.681818,580.5,180.545455,106.727273,46.045455,84.772727,134.590909,7.636364,37.909091,105.545455,8.863636,16.5,15.545455,11.5,51.090909,10.136364,54.909091,10.590909,90.363636,0,0,8.136364,16.590909,6375.954545,,,,,,,,,,,,,,
BF,24.545455,39.181818,15.590909,17.136364,135.681818,37.5,91.181818,234.181818,320.363636,251,175.136364,158.590909,113.590909,19.681818,101.363636,61.954545,81.954545,135.590909,18.136364,8.272727,9.863636,3.181818,3.818182,17.454545,36.090909,715.090909,699.181818,567.045455,511.590909,172.727273,78.227273,35.954545,54.545455,107.090909,9.636364,43.454545,129.909091,4.772727,5.954545,10.090909,14.772727,29.545455,12.181818,62.636364,6.5,92.181818,0,0,4.590909,7,5485.727273,,,,,,,,,,,,,,
HY,42.090909,86.363636,29.727273,30.636364,135.772727,39.545455,101.636364,229.045455,287.545455,169.681818,216.318182,165.227273,176.727273,100.590909,21.409091,109.454545,211.227273,248.045455,36.863636,20.318182,21.954545,9.409091,5.045455,15.727273,34,527.454545,534.136364,354.227273,328.363636,120.318182,60.227273,35.272727,45.909091,78.318182,7.136364,18.5,78.454545,12.227273,25.272727,10.818182,13.727273,27.545455,7.454545,32.090909,10.863636,164.590909,0,0,14.363636,27.5,5079.136364,,,,,,,,,,,,,,
SH,16.727273,26.590909,6.5,8.909091,87.272727,22.181818,44.954545,142.409091,177.136364,82.590909,79.681818,79.227273,64.681818,60.772727,97.818182,13.136364,68,93.636364,10.772727,7.681818,8.545455,2.045455,5.636364,6.545455,16.136364,448.227273,396.090909,251.681818,292.363636,86.5,50.636364,18.772727,20.272727,58.454545,5.090909,15.636364,34.681818,2.409091,6.363636,7.136364,7,22,4.181818,17.318182,8.227273,110.090909,0,0,1.818182,3.727273,3098.272727,,,,,,,,,,,,,,
UC,19.045455,29.590909,17.681818,18.272727,148.454545,35.272727,76.909091,215.772727,234.181818,114.681818,89.818182,83.590909,85.681818,86.772727,201.227273,70.727273,20.090909,183.181818,15.272727,16.045455,17.409091,3.818182,3.727273,10.727273,12,895.090909,773.772727,353.409091,367.727273,124.590909,43.863636,15.954545,24.181818,76,4.909091,13.5,63.272727,1.318182,9.181818,4.363636,3.681818,25.272727,4.5,24.909091,15.363636,127.090909,0,0,4.136364,9.318182,4795.363636,,,,,,,,,,,,,,
FM,27.5,43.045455,26.545455,26.818182,141.818182,30.5,76.909091,273.227273,278.318182,107.590909,105.545455,90.045455,102.954545,135.954545,259.772727,118.363636,173.363636,35.818182,16.863636,17.590909,11.181818,4.818182,6.909091,12.909091,14.272727,1310,1121.090909,389.863636,388.727273,127.954545,34.545455,17.181818,24.045455,63.909091,4.454545,25.681818,51.318182,3.545455,9.181818,3.590909,6.454545,32.863636,3.772727,26.045455,17.727273,122.590909,0,0,5.272727,8.363636,5936.818182,,,,,,,,,,,,,,
CN,27.909091,33.090909,20.181818,23.636364,106.272727,23.045455,145.409091,294.772727,324.954545,32.272727,41.045455,50.863636,28.681818,19.545455,42.227273,10.954545,15,16.636364,31.545455,105,206.954545,80.545455,41.454545,88.181818,17.772727,851.636364,837.363636,523.318182,508.409091,159.954545,89.590909,56.318182,61.136364,112.090909,21.181818,3.454545,8.227273,47.363636,172.409091,23.090909,29.818182,138.409091,26.545455,3.454545,32.409091,19,0,0,106.272727,134.545455,5793.954545,,,,,,,,,,,,,,
PH,17.909091,22,20.090909,24.863636,137.681818,25.863636,174.727273,376.636364,454.272727,25.545455,20.136364,41.227273,20.954545,9.181818,20.409091,8.454545,14.863636,19.863636,97.181818,33.727273,104.272727,42.318182,32.954545,124.318182,13.454545,1672.5,1668.045455,660.5,672.681818,202.772727,81.590909,91.409091,59.545455,97.545455,10.954545,2.863636,4,37.181818,90.5,23.681818,27.090909,181.045455,26.909091,4.5,47.681818,20.090909,0,0,39,70.727273,7675.727273,,,,,,,,,,,,,,
WC,22.318182,27.318182,23.681818,22.272727,117.318182,21.772727,166.181818,325.363636,341.772727,21.909091,32.909091,43.954545,24.5,11.090909,19.227273,8.818182,15.318182,11.909091,237.136364,119.5,28.818182,55.954545,37.454545,153.318182,17.954545,1368.045455,1312.090909,492.727273,507.363636,142.954545,64.272727,48,47.590909,67.5,16.772727,4.818182,6.272727,51.909091,134.954545,24.272727,22.772727,182.5,24.409091,4.409091,42.318182,17.045455,0,0,55.545455,98.772727,6645.090909,,,,,,,,,,,,,,
LF,5.727273,9.636364,5.863636,8.636364,67.181818,9.727273,58.909091,170.318182,163.363636,6.954545,14.545455,21.818182,7.954545,3.590909,8.5,2.772727,3.409091,4.181818,97.227273,44.590909,56.227273,16.863636,12.727273,76.954545,4.772727,875.136364,841.363636,262.954545,286.818182,79.454545,35.863636,18.727273,13.727273,27.772727,3.5,0.863636,0.545455,7.090909,34.727273,6.5,9.681818,106.727273,16.681818,0.636364,21.727273,3.454545,0,0,12.136364,16.090909,3564.636364,,,,,,,,,,,,,,
OR,9.590909,11.181818,5.227273,10.227273,52.545455,9.818182,42.727273,118.363636,129.590909,9.545455,34.090909,22.227273,10.090909,3.545455,4.909091,6.090909,3.863636,6.181818,37.909091,27.818182,38.045455,18.090909,21.636364,54.272727,3.454545,810.545455,705.727273,222.363636,250.272727,63.318182,29.681818,26.318182,12.909091,20.636364,1.590909,3.545455,2.409091,5.045455,9.545455,6.318182,6.318182,80.045455,11.636364,1.318182,12.772727,6,0,0,10.772727,11.954545,3002.090909,,,,,,,,,,,,,,
RR,22.590909,31.318182,30,18.363636,48.454545,11.636364,63.681818,212.863636,201.590909,35.318182,47.681818,40.863636,24.272727,12.318182,15.272727,6.363636,10.409091,12.954545,81.409091,116.681818,150.636364,68.909091,55.954545,29.136364,18,1089.909091,1059.954545,538.818182,674.909091,226.727273,101.636364,48.636364,56.227273,48.136364,3.636364,7.090909,9.590909,22,37.136364,10.272727,12.5,146.863636,25.454545,4.363636,16.636364,13.409091,0,0,23.090909,38.818182,5582.5,,,,,,,,,,,,,,
OW,24.909091,35,11.727273,14.636364,72.863636,25.954545,43.636364,63.772727,95.545455,31.045455,94,81.181818,38.818182,29.545455,35.454545,14.227273,14.409091,12.772727,13.727273,12.590909,14.909091,4.954545,3.090909,22.454545,28.727273,1813.181818,1529.954545,1011.363636,929.318182,392.818182,217.272727,56.727273,69.090909,78.181818,13.954545,8.818182,26.318182,4.909091,16.681818,19.681818,24.045455,108.772727,41.318182,10.5,9.090909,11.545455,0,0,7.545455,20.818182,7261.863636,,,,,,,,,,,,,,
EM,549.363636,1087.454545,710.772727,728.818182,1114.818182,939.590909,1473.909091,2086.590909,1764.363636,1307.954545,1224.409091,681.181818,1033.636364,907,687.954545,567.318182,1056.272727,1507.772727,1094.090909,2108.636364,1643.045455,1058.636364,960.318182,1261.363636,2353.818182,271.954545,130.181818,454.863636,661.681818,1232.772727,1984.909091,1295.454545,1676.136364,1439.272727,913.909091,643.636364,2477.045455,391.272727,634.636364,682.590909,610.772727,425.318182,1135.818182,991.727273,158.954545,931.772727,0,0,180.909091,502,49736.681818,,,,,,,,,,,,,,
MT,532.136364,924.318182,632.136364,577.590909,826.909091,798.045455,1270.181818,1630.590909,1198.909091,1157.318182,1024.136364,563.636364,867.681818,773,605.363636,448.727273,818.318182,1156.772727,884.227273,1700.045455,1255.681818,784,670.545455,1007.090909,1737.818182,135.363636,265.681818,162.909091,633.590909,1506.409091,2521.590909,1710.954545,2612.909091,2028.863636,1143.272727,577.590909,1886.363636,370.681818,573.863636,812.681818,839.136364,447.636364,1491.772727,684.136364,106.272727,835.727273,0,0,143.863636,400.909091,45737.363636,,,,,,,,,,,,,,
PL,424.409091,661.954545,313.181818,285.090909,557,366.227273,677.045455,852.363636,758.681818,598.772727,685.045455,376.545455,484.954545,457.818182,287.409091,219.090909,279.772727,318.136364,409.772727,507.727273,378.590909,199.909091,160.090909,412.5,937.5,663.636364,268.136364,169,304.636364,1210.681818,1513.409091,1000.818182,1907.227273,1193,563.772727,228.681818,628.863636,168,344.045455,414.863636,375.727273,1048.454545,615.954545,232.181818,98.590909,259.454545,0,0,119.363636,259.090909,25197.181818,,,,,,,,,,,,,,
CC,343.5,628.363636,404.136364,410.863636,615.045455,497.181818,882.954545,951.590909,785.818182,636.272727,766.954545,375.590909,507.363636,450.772727,304.227273,263.727273,332.045455,345.863636,428.409091,570.090909,420.772727,253.909091,209.454545,586.727273,940.954545,638.954545,604.636364,296.363636,120.363636,586.090909,997.227273,791.181818,1417.454545,914.818182,540.727273,263.181818,734.818182,188.636364,309.545455,398.727273,394.136364,481.590909,698.363636,270.636364,57.181818,289.409091,0,0,101.318182,254.818182,24262.772727,,,,,,,,,,,,,,
16,199.090909,235.909091,121.227273,140.045455,302.227273,225.136364,368.454545,456.181818,325.363636,247.181818,312.772727,159.136364,151.818182,154.318182,111.227273,82.545455,105.909091,111.409091,128.227273,175.090909,108.818182,68.636364,53.590909,180.818182,381.954545,1208.727273,1575.045455,1391.954545,664.136364,52.863636,200.409091,343.681818,664.681818,385.272727,184.681818,75,231.681818,64.045455,125.045455,157.454545,142.954545,212.772727,289.136364,77.272727,21,90.545455,0,0,45,94.090909,13204.545455,,,,,,,,,,,,,,
24,178.318182,180.818182,63.318182,92.772727,231.545455,111.227273,211.545455,318.272727,287,140.136364,221.863636,125.727273,101.363636,73.863636,57.045455,48.045455,41,32.454545,78.227273,71.909091,58.454545,32,28.681818,92.681818,218.909091,1630.545455,2046.545455,1770.636364,1031.136364,202.818182,50.090909,267.909091,576.5,275.454545,129.5,29.318182,71.5,30.227273,92.181818,106.363636,120.636364,172.727273,226,33.363636,19.363636,29.636364,0,0,24.863636,56.454545,12090.954545,,,,,,,,,,,,,,
GP,39.818182,74.772727,29.454545,29.363636,125.681818,31.227273,81.090909,164.363636,163.454545,51.363636,65.590909,59.136364,40.636364,30.136364,28.863636,18,13.5,10.818182,48.454545,45.5,36.909091,17.727273,17.772727,45.727273,66.090909,1118.863636,1398.818182,1138.181818,718.818182,346.954545,272.727273,28,129.227273,77.545455,58.318182,15.136364,58.136364,18.727273,34.363636,31.636364,65.090909,118.590909,131.5,27.909091,14.090909,14.409091,0,0,11,37.227273,7200.727273,,,,,,,,,,,,,,
BP,73.045455,95.909091,34.5,36.909091,98.590909,40.909091,80.590909,138.727273,159.636364,81.454545,88.772727,63.863636,70.454545,43.318182,39.590909,17.409091,19.227273,18.545455,50.227273,45.136364,39.363636,8.863636,9.227273,46.454545,88.909091,1340.909091,1734.590909,2253.954545,1214,600,533.227273,129.909091,37.363636,103.227273,84.545455,26.454545,56.954545,13.409091,44.409091,71,94.818182,133.727273,142.409091,24,7.136364,15,0,0,17.090909,37.136364,10204.909091,,,,,,,,,,,,,,
DC,140.5,199.954545,75.318182,54.181818,129.590909,50.181818,115.681818,153.863636,228.5,131.045455,183.090909,145.681818,139.409091,107.090909,88.454545,64,76.409091,68.863636,113.136364,97.681818,70.045455,29.590909,24.045455,47.363636,100.363636,1345.727273,1734.636364,1386.818182,888.909091,387.272727,310.363636,69.681818,130.181818,30.454545,47.863636,46.409091,129.909091,60.318182,99.636364,101.227273,149.909091,229.363636,310.090909,55.590909,14.227273,55.545455,0,0,35.545455,100.272727,10354,,,,,,,,,,,,,,
CM,17.227273,24.909091,5.136364,7.454545,37.318182,10.136364,27.636364,77.045455,118.227273,8.727273,10.636364,9.363636,4.5,7.045455,5.227273,5.318182,4.727273,3.318182,22.954545,12.409091,15.5,4,2,5.045455,14.136364,868.727273,1015.636364,631.227273,502.181818,169.590909,127.454545,51.863636,86.545455,45.818182,12.772727,3.136364,17.863636,4.045455,19.272727,20.590909,44.227273,152.545455,89.409091,3.090909,2.681818,2,0,0,6.318182,14.454545,4351.454545,,,,,,,,,,,,,,
CV,4.681818,8.363636,6.409091,7.181818,59.363636,10.772727,27.181818,83,111.636364,121.772727,47.318182,55,39.636364,46.136364,19.318182,12.909091,15.818182,25,4.5,1.772727,4.818182,1.772727,2.681818,6.136364,8.272727,515.772727,566,275.772727,286.136364,94.136364,33.045455,18.454545,27.090909,49.181818,3.818182,10.727273,116.318182,1.045455,0.727273,6.227273,5.954545,24.272727,6.545455,62.409091,8.5,21.590909,0,0,0.318182,0.863636,2866.363636,,,,,,,,,,,,,,
ED,11.5,23.409091,12.045455,14.181818,130.409091,22.590909,64.409091,227.227273,291.227273,190.136364,132.409091,155,100.590909,132.636364,74,34.045455,65.318182,50.636364,6.681818,4.409091,6.318182,1.818182,2.227273,10,27.5,2047.818182,1824.818182,737.272727,796.818182,273.909091,87.727273,67.227273,67.727273,134.545455,18.272727,119.590909,44.272727,1.090909,4.090909,24.727273,15.409091,124.863636,16.136364,43.909091,64.272727,48.727273,0,0,3.454545,4.681818,8362.090909,,,,,,,,,,,,,,
NC,5.318182,5.636364,3.772727,3.454545,31.227273,6.227273,40.5,121.772727,134.227273,8.636364,7.045455,16.363636,8.090909,5.363636,9.681818,1.636364,1.590909,3.136364,44.818182,34.363636,46.681818,8.227273,3.636364,21.590909,5.045455,315.727273,337.318182,195.318182,211.272727,73.545455,36.136364,17.772727,19.545455,54,4.090909,1,1.272727,10.363636,19.681818,10.090909,9.5,53.727273,6.5,0.909091,9.681818,6.545455,0,0,22.590909,16.727273,2011.363636,,,,,,,,,,,,,,
WP,17.272727,14.818182,8.818182,5.636364,75.181818,13.272727,141.863636,185.136364,232.590909,21,23,35.772727,15.454545,6.590909,28.954545,7.227273,8.681818,8.318182,170.5,76.636364,124.045455,30.590909,15.545455,40.318182,16.681818,531.863636,489.727273,450.727273,409.272727,152.818182,111.409091,51.045455,60.636364,102.318182,18.045455,1.181818,4.227273,22.363636,25.772727,21.318182,25.590909,115.727273,14.590909,1.545455,14.545455,16.409091,0,0,18.090909,27.272727,4010.409091,,,,,,,,,,,,,,
SS,16.772727,32.227273,5.863636,9.590909,30.227273,11.227273,25.272727,69.545455,92.681818,12.909091,15.681818,17,13,10.454545,10.363636,4.909091,3.136364,4.090909,22,21.454545,21.454545,7.863636,4.545455,9.227273,25,650.863636,724.909091,452.181818,390.272727,156.863636,113.181818,32.318182,79.5,89.045455,23.454545,7.318182,24.409091,8.454545,18.954545,15.045455,31.5,61.318182,67.318182,6.409091,2.363636,2.772727,0,0,10.5,20.454545,3485.909091,,,,,,,,,,,,,,
SB,23.727273,40.409091,13.045455,10.545455,36.636364,13.454545,28.272727,63.090909,84.090909,17.136364,19.272727,19.727273,10.727273,14.409091,11.545455,7.5,3.363636,6.409091,28.454545,24.363636,19.5,7.818182,7.590909,12.409091,26.454545,608.363636,749.181818,431.636364,403.227273,143.954545,127.681818,69.863636,107.590909,149.863636,37.409091,4.954545,13.227273,9.409091,25.409091,33.772727,17.272727,57.318182,54.409091,5.227273,3.045455,2.5,0,0,11.863636,26.5,3643.636364,,,,,,,,,,,,,,
SO,58.454545,123.545455,70.590909,96.818182,142.045455,61.454545,129.772727,114.272727,134.954545,42.545455,68.090909,38.181818,50.363636,30.181818,27.409091,21.363636,21.090909,26.636364,146.5,178.545455,175.772727,102.227273,84.227273,147.409091,136.272727,389.954545,463.363636,760.681818,422.363636,190.636364,148.772727,99.090909,140.181818,220.681818,151.818182,18.227273,105.818182,60.681818,115.772727,56.727273,46.863636,61.681818,237.227273,34.818182,14.681818,16.409091,0,0,20.045455,107.636364,6112.863636,,,,,,,,,,,,,,
MB,25.181818,71.409091,32.136364,34.590909,142.363636,36.681818,67.090909,133.590909,139.727273,15.454545,23.363636,15.227273,11.545455,10.818182,6.090909,4.5,3.5,3.409091,24.863636,26.681818,22.090909,13.5,10.909091,20.954545,45.636364,1026.363636,1252.545455,619.954545,604,255.181818,204.863636,129.136364,164,305.909091,93.409091,5.181818,16.272727,7.363636,12.681818,65.727273,36.590909,241.318182,47,7.363636,5.363636,1.409091,0,0,4.318182,14.954545,6062.227273,,,,,,,,,,,,,,
WD,5.5,11.909091,6.590909,5.272727,50.409091,12.090909,22.681818,118.727273,138.5,112.409091,70.227273,80.727273,55.863636,65.863636,38.454545,21.363636,28,24.863636,3.772727,4.363636,3.909091,0.636364,1.045455,4.454545,11.181818,862.090909,737.772727,287.681818,311.863636,110.454545,40.318182,35.545455,30.272727,62.636364,3.818182,69.863636,45.363636,1.454545,2.181818,8,5.772727,39.909091,7.545455,18.727273,31.681818,19.681818,0,0,0.909091,1.681818,3634.045455,,,,,,,,,,,,,,
OA,11.227273,33.772727,27.772727,32.090909,64.818182,24.090909,28.590909,43.545455,56.954545,18.363636,10.545455,29.727273,7.909091,6.045455,11.090909,6.727273,13.954545,17.636364,31.863636,41.045455,31.636364,20.272727,11.727273,16.272727,8.454545,171.090909,136.454545,86.454545,70.181818,25.727273,19.772727,13.318182,8.681818,15.363636,3,6.272727,54.363636,10.181818,18,2.590909,4.772727,21.227273,4.181818,25.590909,8.590909,12.5,0,0,2.863636,16.454545,1343.772727,,,,,,,,,,,,,,
WS,20.954545,45.590909,24.318182,26.636364,197.136364,34.727273,66.318182,221.954545,205,105.136364,86.409091,106,88.863636,92.227273,155.909091,99.318182,124.363636,113.909091,18.090909,19.090909,15.5,4,7.136364,14.681818,15.727273,793.181818,808.5,291.954545,299.545455,105.318182,32.909091,15.636364,20.727273,59,2.227273,20.272727,41.136364,8.227273,13.454545,2.863636,2.181818,17.727273,1.409091,15,13.863636,33.136364,0,0,8.5,12.636364,4528.409091,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,10.818182,7.045455,3.136364,6,31.227273,6.227273,54.136364,50.409091,62.727273,12.5,12.545455,19.136364,6.636364,5.272727,11.727273,2.681818,2.954545,3.909091,100.636364,37.681818,46.909091,9.363636,10.772727,18.136364,8.090909,112.272727,112.545455,112.636364,106.227273,43.136364,22.863636,13.136364,21.818182,30.363636,7.954545,0.727273,2.136364,18.318182,15.636364,7.045455,10.318182,18.363636,4.409091,1.045455,3.181818,6.136364,0,0,6.045455,26,1243,,,,,,,,,,,,,,
AN,11,12.409091,4.818182,6.545455,49.272727,11.5,118.272727,130.545455,171.772727,22.818182,20.818182,38.136364,15.772727,7.136364,26.409091,5.090909,6.818182,8.590909,132.727273,64.818182,98.363636,18.090909,13.272727,35.636364,19.045455,381.590909,333.863636,296.363636,299.5,117.5,64.227273,46,42.454545,97.727273,18.636364,1.227273,5.272727,21.045455,27.045455,18.727273,30.045455,106.772727,17.318182,1.181818,23.045455,16.318182,0,0,27.090909,23.136364,3065.772727,,,,,,,,,,,,,,
Entries,4742.954545,7977,4862.454545,4209.590909,11170.727273,5264.681818,9219.681818,14097.227273,14074.045455,7478.318182,8004.5,5811.363636,6361.045455,5574.636364,5165.636364,3271.5,4839.818182,5950.454545,5846.045455,7782.409091,6452.136364,3534.409091,3006.045455,5392.409091,8062.863636,41752.454545,42590.454545,28784.136364,26020.863636,13595.318182,12923.909091,7823.454545,11790.045455,10372.909091,4554.090909,2912.409091,8580,2090.954545,3927.909091,3581.636364,3656.318182,6537.090909,6580.136364,3483.454545,1350.636364,4650.045455,0,0,1428.909091,3149.5,420288.590909,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
