Exit stations,Entry stations->,,WEEKDAY,,,Dec 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,41.818182,50.954545,20.090909,25.727273,96.636364,43.954545,74.818182,51.727273,54.954545,58.727273,22.136364,95.454545,121.818182,116.181818,95.590909,51.636364,40,46.272727,14.318182,9.636364,12.909091,9.090909,11.454545,17.636364,54.681818,288.772727,237.272727,370.909091,302.409091,111.181818,95.227273,27.136364,36,43.045455,4.227273,25.363636,68.545455,3.545455,9.636364,4.909091,9.227273,25.318182,4.5,30.772727,7.136364,45.136364,20.636364,21.136364,4.363636,10.818182,3045.454545,,,,,,,,,,,,,
CL,32.136364,40.136364,12.409091,11.681818,50.954545,18.181818,59.363636,48.090909,62.590909,63.045455,93.272727,17.318182,56.227273,64.5,59.818182,26.636364,23.727273,20.363636,11.863636,9,7.818182,2.272727,1.636364,10.409091,36.136364,146.318182,104.863636,170,119.954545,43.454545,56.909091,15.863636,23.272727,25.363636,3.909091,16.181818,32.909091,2.772727,11.818182,5,8.045455,16.909091,6.454545,16.454545,16.272727,32.181818,11.727273,16.363636,6.272727,15.318182,1764.181818,,,,,,,,,,,,,
SL,19.090909,21.272727,13.045455,14.545455,51,23.045455,51.636364,66.454545,98.5,121.818182,135.545455,62.681818,17.136364,78.136364,78.863636,43.545455,43.681818,38.863636,12.818182,9.045455,10.590909,1.454545,2.318182,8.227273,22.136364,265.227273,233,258.181818,193.454545,70.090909,48.454545,13.227273,28.772727,32.454545,4.363636,20.045455,48.636364,1.545455,7.363636,6.136364,3.863636,14.590909,3.727273,22.909091,4.909091,36.454545,14.272727,19.681818,3,11.045455,2410.863636,,,,,,,,,,,,,
BF,5.954545,14.136364,6.818182,8.045455,39.227273,11.136364,35.636364,48.636364,86.909091,96,116.545455,64.227273,73.090909,12.045455,54.772727,36.909091,32.909091,43.318182,12.045455,3.636364,5.818182,1.409091,3.363636,7.136364,20.181818,215.272727,194.045455,265.318182,179.545455,52.636364,31.136364,15.818182,20.727273,20.5,4.090909,20.227273,53.181818,0.818182,3.545455,4.590909,4.909091,8,3.954545,39.181818,6.954545,44.409091,16.409091,21.090909,2.863636,2.136364,2071.272727,,,,,,,,,,,,,
HY,13.136364,23.409091,5,8.227273,40.727273,11.181818,34.454545,46.636364,72.863636,50.681818,98.272727,60.772727,78.045455,57.454545,16.5,39.5,82.181818,89.318182,8.863636,4.5,6.363636,5.318182,1.818182,4.772727,16.863636,128.954545,101.136364,117.636364,88.318182,31.863636,19.363636,8.454545,12.545455,14.090909,2.909091,7.681818,34.772727,1.727273,8.136364,3.727273,4.5,6.454545,3.227273,21.772727,4.954545,64.045455,31,32,2.954545,8.636364,1637.727273,,,,,,,,,,,,,
SH,9.045455,5.772727,3.227273,6.318182,27.590909,5.227273,16.909091,29.909091,39.863636,45.363636,45.363636,26.772727,39.954545,35.272727,38.772727,9.909091,27.954545,44.5,5.136364,2.909091,4.136364,0.409091,0.363636,1.454545,9.545455,98.454545,83.090909,90.272727,70.590909,21,21.772727,5.227273,6.5,10.181818,3.818182,5.045455,15.863636,0.727273,3.045455,3.045455,1.409091,4.636364,1.727273,11.727273,3.863636,48.181818,21.818182,17.5,1.090909,3.545455,1035.818182,,,,,,,,,,,,,
UC,7.227273,15.909091,6.409091,6.318182,36.863636,9,22.227273,31.181818,56.318182,34.545455,42.863636,25.863636,42.363636,36.454545,79.272727,27.363636,15.5,46.090909,5.5,4.045455,6.181818,1.454545,1,4.590909,9.045455,155.590909,103.045455,106.727273,76.954545,25.863636,14.136364,5.409091,7.590909,13.318182,3.318182,7.818182,24.090909,0.727273,2.681818,0.772727,1.363636,7.772727,1.590909,12.363636,6.863636,50.409091,39.818182,34.5,2.363636,2.681818,1281.363636,,,,,,,,,,,,,
FM,7.5,17.181818,5.863636,9.636364,31.545455,10.090909,23.772727,34.545455,45.272727,33.5,48.681818,20.5,41.090909,39.636364,94.272727,52.227273,43.863636,16.590909,6.590909,3.090909,2.909091,0.772727,1.409091,5.272727,7.454545,183,115.5,108.045455,83.818182,23.681818,13.636364,5.045455,6.818182,12.181818,3.318182,7.409091,18.727273,0.272727,3.272727,0.272727,2.136364,13.954545,1,9.318182,8.272727,54.590909,55.454545,50.045455,1,5.272727,1389.318182,,,,,,,,,,,,,
CN,11.227273,12.954545,11.590909,7.318182,25.590909,5.136364,48.636364,51.545455,59.545455,7.409091,12.727273,12.227273,13.090909,11.727273,9.818182,5.363636,4.954545,7.045455,23.5,32.772727,124.545455,62.136364,15.545455,31.727273,9.227273,204.181818,177.363636,195.136364,161.272727,53.318182,38.318182,18.818182,20.136364,21.772727,5,1.5,5.136364,22.090909,80.5,6.090909,8.318182,57.818182,6.954545,2.954545,14.227273,2.772727,5.318182,3.863636,55.863636,61.5,1847.590909,,,,,,,,,,,,,
PH,13.090909,9.272727,6.909091,5.454545,28.909091,5.727273,36.681818,53.863636,70.636364,6.136364,10.409091,8.772727,7.954545,4.727273,4.772727,3,3.454545,3.181818,36.545455,13.818182,47.045455,22.863636,12.318182,35.227273,4.5,299.636364,264.090909,192.454545,142.090909,43.727273,27.545455,17.5,12.318182,18.863636,3.272727,0.818182,3,9.681818,26.363636,4.863636,7.909091,69.5,4.409091,1.272727,17.409091,3.727273,4,5.409091,17.363636,26.954545,1679.454545,,,,,,,,,,,,,
WC,10.045455,16.590909,12.954545,8.636364,30.681818,6.545455,51.272727,66.818182,78.636364,10.181818,14,6.636364,10,5.227273,5.181818,3.863636,6.681818,3.454545,135.454545,45.818182,18.090909,32.409091,19.227273,51.681818,10.227273,324.681818,237.363636,181.090909,147.318182,44.681818,25.227273,13.227273,11.954545,15.363636,5.681818,3.409091,2.5,18.454545,61.090909,8.636364,6.727273,80.863636,8.181818,0.772727,16.954545,2.181818,3.318182,4.227273,29.909091,46.681818,1960.818182,,,,,,,,,,,,,
LF,6.5,3.727273,4.136364,2.863636,14.181818,1.863636,20.181818,31.545455,32.454545,2.045455,8.590909,3,1.136364,0.954545,4.590909,0.409091,1.227273,0.863636,81.818182,29.5,32.863636,10.636364,6.818182,25.318182,1.590909,237.136364,173.772727,107.590909,80.045455,23.636364,17.772727,6.409091,5.954545,4.727273,2.318182,0.318182,0.5,1.772727,13.681818,1.272727,3.5,49.863636,2.681818,0.409091,9.045455,0.454545,0.954545,1.954545,7.090909,7.454545,1089.136364,,,,,,,,,,,,,
OR,3.545455,4.636364,2.409091,2.681818,12.318182,2.318182,17.5,24.090909,23.363636,1.636364,9.090909,2.5,2.772727,2.409091,2.318182,0.409091,0.590909,1.590909,13.136364,11.727273,18.636364,6.545455,6.681818,20.681818,1.772727,200.863636,143.818182,100,65.818182,22.636364,11.727273,6.409091,3.909091,6.636364,0.863636,1.5,0.545455,1,5.727273,1,1.409091,35.954545,1.318182,0.045455,5.181818,0.136364,1.681818,1.272727,3.545455,5.227273,823.590909,,,,,,,,,,,,,
RR,13.727273,13,11.954545,7.181818,11.727273,4.409091,29.681818,50.454545,50.545455,6.454545,19.227273,7.545455,9.090909,7.363636,5.409091,1.590909,4.272727,4.5,31.272727,37.454545,49.136364,24.454545,24.181818,17.227273,12.909091,284.409091,236.272727,187.181818,155.727273,63.909091,43.545455,19.454545,20.318182,9.636364,2.318182,3,1.409091,6.045455,15.954545,4.454545,5,63.545455,3.5,0.727273,5.045455,3.681818,2.5,3.090909,8.272727,15,1618.772727,,,,,,,,,,,,,
OW,17.454545,17.909091,4.5,5.909091,22.727273,12.409091,28.227273,24.636364,32.5,8.181818,58.181818,31.136364,18.454545,18.727273,16.909091,7.545455,6.409091,6.409091,8.863636,5.409091,10.136364,1.227273,2.090909,12.590909,16.181818,546.954545,391.909091,456.181818,312.636364,146.545455,88.272727,23.5,29.954545,18.181818,7.909091,3.090909,13.681818,1.590909,9.090909,7,11.954545,58,9.772727,4.409091,4.045455,6.181818,3.5,4.227273,4.772727,10.090909,2568.181818,,,,,,,,,,,,,
EM,194.136364,363,218.818182,215.636364,283.272727,195.409091,376.363636,454.045455,427.090909,309.727273,353.954545,165.090909,319.727273,253.818182,158.863636,128.681818,182.090909,209.227273,252.272727,379.954545,383.181818,285.590909,242.727273,328.909091,656.090909,107.318182,27.318182,155.5,135.5,337.545455,500,323.909091,408.5,399.590909,166.409091,168.590909,492.318182,79.590909,203.363636,136.909091,111.772727,159.681818,156.181818,207.272727,51.181818,74.681818,84.909091,99.454545,32.636364,219.818182,12177.636364,,,,,,,,,,,,,
MT,174.454545,316.090909,175.636364,180.590909,211.727273,169.954545,287.272727,355.590909,327.636364,255.181818,292.181818,130.227273,266.227273,235.727273,131.5,105.227273,123.772727,133,207.090909,287,259.545455,196.363636,157.045455,257.590909,478.727273,34.681818,77.863636,49.454545,112.681818,353.409091,557.954545,390.727273,605.318182,509.181818,192.409091,141.954545,290.181818,58.045455,182.136364,144.636364,130.954545,181.590909,180,112.954545,35.454545,54.545455,75.954545,83.545455,34.772727,181.409091,10487.181818,,,,,,,,,,,,,
PL,204.590909,328.318182,136.318182,127.545455,238.545455,105.409091,240.545455,254.090909,285.545455,202.272727,303.318182,149.5,212.5,211.272727,105.818182,79.136364,96.272727,97.681818,164.863636,161.227273,168.636364,106.636364,95.227273,176.863636,440.227273,204.818182,68.272727,99.590909,112.136364,462.681818,651.136364,422.863636,667,530.227273,172.272727,96.909091,259.227273,52.545455,188.909091,152.272727,140.045455,461.590909,181.818182,80.772727,41.181818,47.772727,48.181818,58.772727,40.363636,146.727273,10080.454545,,,,,,,,,,,,,
CC,122.636364,218.545455,110.5,116.5,150.090909,131,230.909091,229.227273,216.363636,163.045455,299.045455,117.409091,175.909091,143.409091,82.590909,64.272727,68.090909,78.545455,138.590909,126.863636,129.727273,75.363636,65.454545,150.227273,318.909091,131.136364,98.454545,95.909091,54,204.318182,313.545455,238.818182,366.454545,327.681818,142.409091,82.136364,165.318182,47.954545,115.409091,122.772727,124.545455,176.409091,142.5,58.318182,20.681818,34.590909,34.181818,35.090909,23.909091,118.090909,6997.863636,,,,,,,,,,,,,
16,83.363636,90.545455,43.363636,54.090909,80.590909,60.863636,131.136364,133.318182,106.5,85.045455,107.090909,37.681818,66.818182,50.363636,34.681818,24.818182,25.5,23,44.863636,39.181818,39.863636,23.954545,22.363636,65.136364,151.863636,317.727273,332.181818,518.909091,229.090909,33.318182,77.272727,136.681818,218.863636,180.409091,80.227273,21.272727,39.636364,12.272727,51.636364,56.545455,61.454545,112.318182,73.636364,24.045455,8.681818,9.954545,9.136364,14.727273,13.863636,46.727273,4306.590909,,,,,,,,,,,,,
24,79.681818,81.227273,31.727273,32.954545,66.909091,36.772727,81.727273,93.954545,83.090909,51.954545,84.590909,55.636364,45.863636,31.863636,18.772727,23.409091,13.5,12.909091,35,26,25.590909,17.772727,11.909091,41.954545,100.727273,436,451,751.636364,351.318182,75.818182,30.363636,119.363636,165.318182,153.636364,73.818182,13.727273,27.181818,12.909091,44.681818,53.590909,63.681818,89.409091,62.863636,15.681818,8.318182,8.409091,5.636364,8.545455,10.5,35,4253.909091,,,,,,,,,,,,,
GP,23.863636,26.136364,13.090909,11.545455,37.818182,11.818182,29.181818,35.136364,41.136364,20.909091,25.181818,14.181818,11.909091,13.363636,10.045455,4.818182,5.227273,4.590909,16.909091,14.772727,12.545455,6.954545,6.636364,18,26.318182,291.090909,325.090909,477.727273,226.5,143.772727,123.863636,20.318182,36.954545,37.090909,24.590909,7.136364,12.181818,3.090909,13.863636,24.545455,28.772727,65.363636,34.409091,7.409091,5.954545,5.545455,3.272727,3.363636,3.772727,19.409091,2387.181818,,,,,,,,,,,,,
BP,22.727273,34.454545,12.909091,7.818182,23.590909,11.909091,25.227273,33.454545,45.545455,27.772727,31.636364,19.681818,24.363636,18.136364,12.909091,6.909091,6.863636,6.954545,18.227273,11.363636,11.227273,4.636364,3.045455,17.227273,38,338.954545,365.954545,807.227273,324.818182,190.590909,168.181818,30.818182,18.772727,41.227273,42.090909,7.681818,16.045455,3.818182,14.909091,33.318182,46.545455,58.181818,51.909091,7.318182,3.636364,4.227273,5.545455,3.636364,4.863636,16,3082.863636,,,,,,,,,,,,,
DC,30.545455,42.545455,14.909091,9.590909,27.5,9.136364,24.318182,31.136364,49.818182,25.545455,42.590909,29,31.590909,17.545455,15.590909,10.409091,12.318182,13.318182,20.363636,19.545455,15.227273,4.545455,6.909091,11.227273,18.772727,382.636364,427.545455,639.090909,351.772727,185.681818,168.909091,41.227273,53.818182,35.590909,24.272727,8.045455,30.409091,6.045455,17.681818,44.363636,64.181818,120.818182,89.454545,10.363636,5.136364,4.863636,7.454545,8.181818,4.318182,23.818182,3289.681818,,,,,,,,,,,,,
CM,8.636364,9.181818,4.363636,2.909091,7.727273,3.227273,6.409091,11.818182,25.318182,4.409091,3.409091,3.5,3.545455,2.727273,2.954545,3,2.863636,2.318182,5.409091,3.363636,5.545455,2.318182,0.818182,2.454545,8.318182,157.045455,153.636364,217.454545,134.409091,76.954545,76.181818,24.272727,43.727273,17.090909,10.363636,1.181818,3.909091,1.636364,8.590909,9.772727,25.318182,75.318182,36.727273,0.954545,0.636364,0.545455,0.818182,0.727273,2.681818,10.363636,1226.863636,,,,,,,,,,,,,
CV,4.318182,3.681818,3.181818,2.409091,12.863636,2.727273,5.727273,12.636364,13.363636,44.045455,26.181818,16.863636,29.136364,23.318182,9.318182,7.045455,8.181818,6.909091,2.545455,0.954545,3.045455,0.318182,1.681818,2.636364,6.181818,141.772727,127.863636,114.045455,86.409091,25.636364,12.909091,7.045455,9.409091,7.636364,1.409091,7.363636,47.045455,0.545455,1.181818,2.227273,1.545455,6.090909,1.727273,34.272727,3.045455,5,5.181818,3.318182,0.272727,1.272727,903.5,,,,,,,,,,,,,
ED,7,9.590909,4.454545,5.5,29.409091,8.772727,19.681818,33.681818,40,63.454545,72.590909,33.318182,44,51,26.772727,20.272727,22.545455,16.318182,4.409091,2.727273,3.136364,0.454545,0.454545,2.045455,14.727273,427.227273,264.090909,283.227273,173.454545,47.181818,30.136364,12.318182,17.909091,29.181818,4.227273,44.954545,25.590909,0.363636,1.136364,5.636364,3.363636,58.772727,5.954545,21.227273,27.681818,13.363636,12.772727,12.045455,0.590909,3.272727,2062,,,,,,,,,,,,,
NC,2.136364,4.545455,1.863636,2.090909,4.727273,1.954545,9.272727,10.454545,14.772727,3.772727,2.636364,2.409091,3.136364,0.772727,1.590909,0.863636,0.636364,0.545455,19.681818,10.181818,12.590909,2.045455,1.5,6.818182,0.909091,64.318182,50.409091,57.272727,50.318182,13.863636,12.545455,2.818182,5.954545,6.727273,1.5,0.590909,0.545455,4.681818,14.409091,2.5,1.181818,19.454545,0.681818,0.045455,4.272727,0.590909,0.590909,1,14.454545,12.181818,464.818182,,,,,,,,,,,,,
WP,5.454545,6.909091,4.045455,2.727273,17.636364,4,32.909091,42.227273,48.227273,6.5,8.636364,9.363636,7.590909,3.727273,6.636364,3.681818,3.5,3.5,83.590909,29.5,57.772727,14,6.045455,16.636364,7.5,157.954545,145.454545,228.454545,154.681818,59.5,44.909091,17.954545,18,20.590909,8.909091,1.409091,1.318182,13.454545,14,9.045455,10.090909,55.136364,3.636364,1.409091,10.045455,3.727273,1.727273,1.954545,10.181818,12.954545,1438.818182,,,,,,,,,,,,,
SS,5.909091,12.818182,4.181818,2.181818,7.863636,2.090909,8.363636,17.090909,21.136364,5.272727,5.090909,4.227273,5.409091,4.363636,3.318182,3.409091,1.136364,0.5,5.681818,4.818182,7.818182,1.318182,1.136364,5.409091,5.818182,124.681818,128.181818,171,126.863636,58.909091,54.636364,21.5,38.818182,43,11,1.909091,5.272727,3.136364,7.227273,8.181818,14.454545,34,22,1,1.636364,1,0.772727,0.545455,1.954545,9.363636,1037.409091,,,,,,,,,,,,,
SB,11.5,14.136364,5,3.409091,9.227273,5.136364,8.045455,13.181818,16.954545,7.045455,7.5,7.909091,4.727273,3.590909,4.636364,1.772727,1.090909,2.045455,8.954545,8.5,6.590909,3.090909,1.590909,4.818182,12.909091,108.681818,114.590909,159.863636,126.863636,62.681818,64.454545,29.681818,54.318182,62.636364,22.590909,2.409091,3.409091,2.272727,11.045455,17.272727,11.454545,55.090909,16.454545,1.772727,2.409091,0.772727,0.5,0.590909,4.818182,10.863636,1120.863636,,,,,,,,,,,,,
SO,37.045455,50.727273,32.863636,50.590909,103,38,56.727273,56.181818,57.318182,13.409091,23.727273,13.318182,12,7.363636,5.5,3.909091,6.863636,12.409091,56.227273,69.363636,74.090909,43.636364,37.136364,63.954545,66.363636,141.045455,131.863636,390.545455,178.772727,109.772727,75.772727,52.727273,58,100.227273,70.272727,5.045455,50.909091,17.363636,56.954545,23.590909,37.272727,54.590909,230.409091,12.318182,10.272727,5.954545,5.681818,3.454545,7,43.863636,2865.409091,,,,,,,,,,,,,
MB,11.863636,22.818182,7.909091,6.272727,31.909091,6.909091,13.863636,19.181818,22.045455,4.136364,4.136364,5.909091,2.863636,3.727273,2.545455,1.590909,1.818182,1,9,3.409091,7,2.590909,1.863636,3.454545,9.5,147.545455,155.181818,183.636364,131.909091,62.318182,59.5,33.318182,59.636364,83.090909,33.590909,0.954545,6.636364,1.181818,3.409091,21.227273,11.636364,196.863636,26.090909,2.181818,1.818182,0.454545,0.545455,0.363636,1.954545,5.318182,1437.681818,,,,,,,,,,,,,
WD,3.681818,8,2.590909,2.136364,9.409091,2.727273,6.909091,18.5,12.636364,32.272727,31.227273,16.136364,25.863636,42.909091,21.772727,13.136364,14.045455,8.636364,2.636364,1.090909,0.863636,0.863636,0.227273,1.136364,5.727273,179.636364,105.227273,92.227273,69.409091,23,16.181818,8.227273,8,12.181818,0.590909,38.5,22.318182,0.5,0.727273,1.181818,2.090909,15.818182,2.227273,9.227273,11.227273,5.681818,6.954545,8.045455,0.5,0.954545,925.772727,,,,,,,,,,,,,
OA,6.272727,16.545455,13.818182,13.454545,52.181818,11.727273,12.636364,16.227273,16.681818,11.636364,6.727273,12.590909,4.227273,4.818182,4.772727,3.772727,6.590909,9,12.545455,14.772727,15.318182,7.409091,4.5,5.954545,4.045455,55.772727,35.409091,39.818182,28.818182,13.136364,11.318182,6,3.590909,5.454545,0.681818,2.318182,26.454545,3.090909,9.318182,1.045455,2,15.5,2.227273,9.863636,5.954545,3.363636,6.681818,5.136364,1.727273,11.181818,594.090909,,,,,,,,,,,,,
WS,16.5,21.227273,6.545455,5.863636,17.863636,9.727273,15.318182,22.636364,22.590909,29.363636,45.318182,30.818182,32.681818,31.590909,47.954545,43.772727,47.727273,44.863636,2.727273,3.363636,1.818182,0.181818,0.181818,3.590909,7.136364,65.363636,45.681818,43.681818,33.454545,10,7.363636,6.363636,4.772727,3.954545,0.409091,5.818182,11.772727,1.590909,4.409091,1.409091,0.909091,7.227273,0.318182,4.590909,3.590909,10.545455,54.363636,55.772727,2.863636,6.181818,903.772727,,,,,,,,,,,,,
ML,5.772727,12.181818,3.863636,4.272727,27.772727,7.681818,12.727273,18,21.636364,15.181818,17.318182,11.454545,14.681818,16.590909,31.454545,21.272727,45.090909,57.636364,7.227273,4.090909,3.090909,0.772727,1.818182,2.681818,3.818182,73.363636,66.545455,58.636364,35.545455,8.227273,6.590909,4.590909,6.954545,7.5,0.727273,5.454545,11.727273,0.318182,1.727273,0.818182,0.545455,7.090909,0.545455,4.727273,7.136364,52.954545,13,15.590909,1.727273,3.636364,763.772727,,,,,,,,,,,,,
BE,7.409091,13.545455,6.727273,5.818182,41.545455,11,20.5,33.363636,32.136364,21.318182,21.818182,17.5,19.545455,21.954545,33.045455,21.090909,38.045455,53.545455,4.681818,6.5,4.545455,2.363636,1.090909,2.954545,5.636364,88.136364,71.181818,68.681818,40.272727,15.090909,9.090909,3.181818,4.681818,9.181818,0.863636,3.681818,12.545455,1.454545,2.181818,0.409091,0.772727,5.363636,0.409091,8.454545,7.545455,63,15.681818,16.409091,1.181818,3.227273,900.363636,,,,,,,,,,,,,
PC,6.136364,4,2.272727,1.5,6.409091,1.727273,16.772727,8.954545,20.090909,2,4.227273,5.636364,2.772727,1.772727,1.181818,0.954545,1.681818,1.181818,49.590909,17.045455,27.090909,5.909091,4.227273,9.136364,5.590909,24.272727,26.090909,44.181818,30.272727,14.954545,8.772727,2.863636,6,5.454545,2.181818,0.272727,1,10.818182,9.181818,3.454545,4.409091,5.590909,1.909091,0.727273,1.727273,1.863636,1.090909,1.681818,3.090909,22.772727,442.5,,,,,,,,,,,,,
AN,6.045455,6.045455,1.909091,2.272727,18,6,44.409091,37.227273,55.818182,8.363636,9.727273,15.545455,10.227273,2.772727,8.590909,3.681818,3.818182,5.181818,59.727273,26.681818,45.727273,6.454545,5.681818,16.545455,9.727273,166.590909,139,173.909091,134.136364,48.181818,35.045455,23.090909,19.545455,21.636364,11.045455,1.363636,2.545455,11.181818,17.909091,8.272727,10,49.772727,6,0.818182,13.590909,7.136364,3.409091,3.5,20.636364,14.272727,1358.772727,,,,,,,,,,,,,
Entries,1934.954545,2837.909091,1585.909091,1368.5,3365.409091,1497.363636,2840.272727,3238.318182,3568.818182,2181.454545,3099.545455,1768.863636,2381.636364,2038.272727,1657.045455,1107.590909,1300.5,1395.590909,1886.272727,1735.318182,1960.454545,1119.681818,891.181818,1656.818182,2821.227273,10515.909091,8781.318182,11278.181818,7483.318182,4311.454545,4323.181818,2449.363636,3405,3190.727273,1242.636364,897.454545,2102.090909,479.454545,1433.227273,1030,1086.363636,3037.545455,1537.818182,903.590909,567.818182,974.863636,763.409091,863.590909,467.863636,1404.136364,125769.227273,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
