Exit stations,Entry stations->,,WEEKDAY,,,Nov 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
CN,22.894737,25.368421,20.526316,16.631579,106.368421,25.894737,149.631579,288.421053,309.526316,36.526316,46.736842,52.315789,31.578947,21.210526,31,6.473684,13.473684,15.947368,30.789474,101.947368,232.631579,86.684211,43.052632,87,20.421053,810.105263,836.789474,507.473684,443.526316,139.368421,90.684211,51.473684,56.157895,95.157895,28.473684,4.052632,9.526316,42.052632,150.736842,21.736842,23.421053,144.157895,35.789474,2.842105,37.368421,19.526316,0,0,81.947368,96.736842,5552.157895,,,,,,,,,,,,,,
PH,15.894737,17.263158,17.157895,21.684211,150.052632,23.526316,182.263158,382.421053,428,22.368421,24.473684,42.736842,26.105263,10.736842,16.736842,7.789474,14.736842,20.736842,90.684211,32.315789,119.684211,49.105263,35.631579,124.421053,14.105263,1590.842105,1671.473684,640.789474,601.684211,183.473684,81.894737,87.631579,55.263158,73.210526,14.631579,3.736842,3.473684,38.684211,88.263158,29.368421,33.473684,184.421053,24.263158,3.947368,52.842105,18.421053,0,0,35.421053,47.842105,7455.684211,,,,,,,,,,,,,,
WC,27.789474,36.421053,24.631579,20.578947,124.473684,24.052632,139.315789,324.315789,319.210526,24.789474,32.315789,45.684211,28.263158,10.368421,18.263158,9.368421,15.631579,16.105263,263.052632,129.789474,30.736842,55.842105,37.631579,143.736842,18,1318.894737,1335.578947,525.368421,455.526316,122.736842,68.105263,48.368421,46.157895,62.421053,12.947368,5.526316,6.263158,56.105263,135.473684,21.263158,22.368421,193.578947,27.631579,3.052632,51.052632,12.842105,0,0,52.473684,90.842105,6594.947368,,,,,,,,,,,,,,
LF,7.526316,11.894737,9,5.947368,60.157895,9.210526,55.263158,172.631579,137.473684,8.210526,14.736842,21.315789,5.526316,2.684211,6.473684,3.842105,4.526316,5.368421,103.368421,58.105263,50.894737,14.368421,14.631579,67.736842,3.263158,840.526316,781.105263,265.789474,249.736842,61.368421,41.842105,21.105263,11.368421,26.684211,5.105263,0.631579,1.526316,11.947368,22.789474,5.578947,9.789474,105.421053,15.947368,0.684211,28,4.368421,0,0,16.684211,16.263158,3398.421053,,,,,,,,,,,,,,
OR,5.789474,11.210526,4.842105,8.736842,44.578947,6.315789,40.789474,116.578947,126.894737,7.526316,15.947368,18.631579,9.947368,1.473684,5.052632,1.894737,3.263158,8.052632,38.052632,29.631579,40.736842,19.894737,15.736842,61.315789,2.368421,755,688.736842,242.421053,210.736842,58.263158,32.210526,27.578947,16.473684,22.263158,1.947368,2.263158,2,6.894737,10.263158,6.157895,8.842105,89.789474,11.157895,0.473684,16.947368,6,0,0,9.052632,9.473684,2880.210526,,,,,,,,,,,,,,
RR,26.578947,32.315789,26.368421,19.210526,40,10.315789,53.421053,186.842105,177.368421,25.736842,42.421053,31.210526,22.789474,9,17.052632,9,12.947368,16.473684,81.052632,119.842105,134.842105,60.315789,61.263158,19.631579,19.894737,1041.315789,1111.210526,542.526316,600.052632,197.263158,103.105263,46.263158,46.368421,37,4,5.526316,9.052632,20.052632,32,11.789474,13.947368,147.315789,23.157895,5.684211,21.368421,13.736842,0,0,18.105263,33.210526,5339.947368,,,,,,,,,,,,,,
OW,23.526316,35.578947,12.736842,10.842105,67,22.684211,53.684211,58.789474,93.894737,26.526316,90.157895,90.789474,43.631579,36.947368,31.894737,16.368421,12.789474,12.631579,20.315789,10.473684,14.947368,3.526316,2.789474,21.526316,23.947368,1719.947368,1495.526316,1039.157895,815.631579,356.789474,207.157895,59.526316,69.105263,57.684211,14.578947,10.578947,26.368421,4.894737,13,16.368421,24.736842,104.684211,36.157895,8.631579,9.473684,14.263158,0,0,11.789474,18.631579,6972.684211,,,,,,,,,,,,,,
EM,516.157895,1052.052632,704.157895,704.526316,1017.736842,889.631579,1288.789474,1770.157895,1589.947368,1187.789474,1177.052632,664.157895,989.631579,865.105263,589.789474,504.894737,1001.157895,1456.473684,1021.894737,2044.842105,1593.210526,975.263158,899,1172.263158,2196.842105,171.210526,125.947368,489.578947,607.210526,1079.210526,1780.210526,1236.157895,1593.684211,1339.894737,849.157895,635.263158,2298.368421,440.421053,663,668.421053,631.631579,393.263158,1077.526316,869.842105,149.842105,783.789474,0,0,153.736842,463.473684,46373.368421,,,,,,,,,,,,,,
MT,508.157895,958.157895,645.789474,633.947368,779.421053,767.578947,1102,1452,1113.157895,1093.421053,1059.052632,602.526316,878.421053,754.736842,572.631579,435.263158,797.684211,1106.315789,902.052632,1733.526316,1267.157895,720.157895,661.473684,1016.473684,1693.210526,150.631579,151.473684,186.052632,618.263158,1362.421053,2342.210526,1641.157895,2615.263158,2022.157895,1135.789474,559.315789,1748.894737,389.105263,590.315789,824.105263,785.473684,399.684211,1530.210526,683.052632,104,761.894737,0,0,122.210526,378.052632,44356.052632,,,,,,,,,,,,,,
PL,392.368421,632.842105,325.157895,287.421053,539.473684,348.789474,626.421053,769.368421,757.210526,573.684211,735.315789,507.421053,482.157895,427.526316,283.210526,207.736842,280.684211,319.052632,400.578947,483.105263,399.368421,209,186.894737,392.842105,981.736842,748.421053,333.736842,119.105263,338.684211,1141,1523.210526,1011.789474,1938.842105,1184.473684,512,223.263158,628.105263,187.894737,362.842105,394.368421,382.210526,916.947368,616.157895,259.526316,106.789474,235.263158,0,0,101.684211,245.473684,25061.157895,,,,,,,,,,,,,,
CC,336.684211,584.947368,373.210526,360.578947,529,445.105263,709.315789,836.157895,701.263158,563.789474,714.263158,386.789474,447.736842,402.736842,273.736842,215.789474,292.473684,306.105263,381.894737,519,374.842105,220.578947,173.578947,485.052632,837,585.315789,588.947368,302.684211,73.684211,552.947368,928.631579,747.105263,1283.736842,816.105263,502.526316,219,555.578947,190.894737,321.894737,393.210526,354.947368,368.526316,576.684211,231.578947,51.789474,228.842105,0,0,76.947368,232,21655.210526,,,,,,,,,,,,,,
16,154.210526,224.052632,115.894737,136.368421,274.105263,207.473684,327.789474,410.263158,298.368421,228.421053,280.842105,153.789474,139.631579,141.368421,92.947368,78.315789,74.947368,86.526316,109.368421,144.368421,90.947368,54.421053,50.526316,169.684211,366.578947,1118.789474,1443.421053,1338.578947,629.894737,31.894737,202.421053,296.263158,583.736842,288.789474,153.157895,62.210526,174.736842,50.947368,125.263158,130.578947,132.631579,179.210526,247.526316,65.210526,21.842105,61.789474,0,0,30.263158,82.684211,11863.052632,,,,,,,,,,,,,,
24,152.105263,174.894737,60.894737,87.368421,217.894737,114.736842,216,292.578947,262.052632,135.947368,214.421053,141.947368,84.578947,77.894737,50.578947,36.842105,35.315789,32.684211,75.947368,72.105263,61,35.368421,30,97.684211,225.789474,1538.210526,1997.263158,1837.526316,987.105263,220.052632,41.894737,245.789474,525.210526,257.684211,125.789474,29.368421,71.052632,36.631579,101.842105,91.473684,120.631579,161.210526,215.210526,36,23.052632,29.631579,0,0,25.105263,59.315789,11763.684211,,,,,,,,,,,,,,
GP,35.947368,70.631579,27.052632,27.263158,110.473684,27.894737,71.421053,145.736842,160.052632,54.263158,63.578947,70.421053,43,29.684211,30.368421,13.526316,9.631579,15.578947,38.842105,47.631579,39.789474,15.210526,16.052632,40.578947,66.473684,1066.157895,1348.894737,1158.263158,668.842105,299.684211,242.368421,21.736842,117.894737,62.105263,49,16.368421,57.421053,15.315789,36.263158,33.631579,54.210526,109.736842,128.947368,23.947368,13.842105,12.473684,0,0,11.736842,33.315789,6853.263158,,,,,,,,,,,,,,
BP,55.947368,92.263158,32.473684,32.684211,94.578947,35.842105,80.157895,117.368421,155.894737,67.894737,83.842105,70.052632,66.105263,40.631579,29.736842,22.894737,16.105263,22.947368,46.631579,42.578947,35.684211,9.526316,13.210526,43.894737,84.421053,1304.210526,1740,2298.789474,1138.736842,516.631579,502.631579,115.894737,40.789474,92.894737,71.526316,23.368421,58.421053,13.947368,46.473684,63.210526,106.894737,102,138.473684,22,7.631579,16.736842,0,0,11.368421,42.736842,9868.736842,,,,,,,,,,,,,,
DC,106.894737,155.210526,54.736842,37.105263,106.368421,41.210526,81,128.842105,212.105263,114.894737,134.315789,148.315789,109.315789,79.157895,58.473684,55.052632,60.631579,61.578947,93.947368,71.578947,59.473684,26.736842,20.315789,34.947368,67.315789,1251.789474,1756.105263,1375,796.789474,313.736842,276.684211,64.052632,109.210526,29.263158,42.368421,34.315789,107.578947,41.894737,85,70.894737,130.157895,189.210526,264.631579,49.421053,13.263158,39.315789,0,0,24.473684,70.421053,9255.105263,,,,,,,,,,,,,,
CM,14.263158,25.421053,5.473684,6.631579,34.157895,8.842105,20.526316,68.684211,116.105263,9.368421,9.368421,16.631579,9.578947,9.157895,5.631579,4.578947,5.157895,4.894737,26.210526,13.526316,14.105263,7.105263,1.526316,3.842105,15.210526,832,991.210526,611.736842,462.368421,138.631579,124.368421,46.894737,77.105263,35.947368,15.210526,3.421053,16.684211,4.052632,16.263158,13.157895,44.421053,127.526316,94,3.157895,1.842105,3,0,0,4.105263,14.105263,4137.210526,,,,,,,,,,,,,,
CV,5.947368,7.105263,2.578947,6.263158,49.526316,7.052632,21.315789,68.947368,115.631579,111.947368,49.263158,50.947368,39.210526,43.526316,15.368421,14.421053,13,21.315789,5.210526,3.947368,5.052632,1.052632,2.526316,4.842105,12.684211,511.421053,553.631579,281,242.947368,75.578947,32.052632,19.526316,23.631579,38,3.789474,11.789474,104.842105,1,1.157895,2.368421,5.789474,25.473684,6.105263,54.263158,9.526316,20.578947,0,0,0.947368,1.210526,2705.315789,,,,,,,,,,,,,,
ED,13.578947,29,13.631579,13.315789,120.157895,25.631579,66.263158,218.631579,241.894737,181.684211,128.421053,137.789474,109.105263,127.736842,69.947368,32.315789,60.315789,54.842105,8.894737,4.421053,6,2.263158,2,11,30.473684,1906.052632,1725.157895,699.368421,613,222.473684,75.947368,65.736842,72.105263,117.421053,16.421053,106.736842,51.368421,1.157895,3.578947,21.578947,11.368421,140.315789,18.263158,35.631579,75.263158,48.684211,0,0,1.789474,3.473684,7742.210526,,,,,,,,,,,,,,
NC,3.578947,5.947368,4.368421,5.210526,31.526316,6.631579,49.736842,122.631579,133.842105,9.157895,8.157895,11.894737,9.473684,4.736842,8.052632,1.631579,2.631579,2.947368,40.947368,32.947368,56.052632,11.684211,5.526316,24.263158,5.473684,341.157895,357.473684,205.105263,207.105263,62.789474,40.578947,16,17.789474,37,3.684211,1.368421,0.947368,9.578947,20.105263,7.947368,7.894737,57.578947,8.421053,1.631579,12.421053,7.631579,0,0,16.315789,22.473684,2062.052632,,,,,,,,,,,,,,
WP,19.842105,14.631579,7.631579,11.157895,68.315789,14.473684,142,171.578947,222.473684,22.789474,25.894737,35.421053,15.894737,9.368421,21.105263,8.631579,8.684211,11.263158,147.421053,78.210526,138.684211,22.473684,16.263158,38.421053,15,513.578947,495.684211,450.526316,405.842105,134.210526,112.578947,46.842105,53.736842,78.578947,15.368421,1.421053,3.210526,20.894737,26.157895,19.842105,29.736842,127.315789,18.684211,2.105263,18.736842,19.105263,0,0,17.263158,25.631579,3924.684211,,,,,,,,,,,,,,
SS,11.789474,37.105263,7.789474,6.368421,34.894737,7.105263,30.789474,64.526316,83.789474,17.526316,16.052632,22.736842,12.684211,11.736842,6.894737,5.210526,10.578947,4.052632,24,30.315789,21.842105,5.894737,5.210526,11.894737,17.842105,623.263158,735.789474,444.894737,381.157895,123.736842,99.263158,33.736842,71,72.368421,15.210526,3.736842,18.947368,7,19.578947,14.736842,25.631579,59.315789,66.894737,7.315789,2.684211,3.526316,0,0,4.368421,20.473684,3363.263158,,,,,,,,,,,,,,
SB,20.789474,36.263158,9.947368,9.894737,36.315789,14.210526,34.210526,65.210526,84.789474,18.684211,27.631579,28.473684,14.473684,16.263158,10.368421,5.473684,2.736842,9.736842,23.578947,31.368421,20.052632,8.842105,9.684211,12.736842,27.526316,628.473684,713.421053,440.684211,353.052632,143.842105,128.210526,58.526316,118.684211,137.789474,43.578947,4.947368,11.315789,8.368421,33.736842,29.578947,14,63.052632,50,5.105263,5,2.315789,0,0,7.315789,23.684211,3603.947368,,,,,,,,,,,,,,
SO,58.894737,122.473684,70.157895,101.210526,199.421053,72.315789,122.157895,117.684211,136.157895,52.052632,72.789474,35.736842,49.789474,29.473684,18.736842,16.473684,20.947368,29.684211,152.684211,186.842105,183.684211,99.263158,91.473684,158.368421,142.105263,419.684211,460.157895,723.526316,361.157895,173.894737,152.842105,102.157895,117.157895,200.421053,134.263158,21.368421,126,62.894737,139.842105,55.157895,53.684211,59.052632,234.736842,37.684211,15.421053,14.052632,0,0,19.684211,98.526316,6123.947368,,,,,,,,,,,,,,
MB,23.894737,69.263158,29.684211,34.421053,145.578947,31,62.263158,126.052632,135.789474,21.105263,31.368421,26.421053,13.684211,10.263158,7.947368,4.263158,2.736842,5.368421,32.052632,21.894737,25.157895,13.789474,8.842105,21.157895,39.105263,1012.263158,1338.789474,619.473684,525.157895,218.526316,194.263158,118.368421,158.157895,260.842105,90.736842,5.315789,18.157895,7.894737,21.894737,67.263158,36.157895,240.473684,43.894737,6.421053,6.789474,2.105263,0,0,5.894737,17.421053,5959.368421,,,,,,,,,,,,,,
WD,4.473684,14.578947,8,6.210526,52,13.947368,26.263158,114.473684,124.421053,92.684211,58.421053,67.105263,46.263158,67.210526,35.473684,23.263158,27.526316,25.789474,3.157895,4.894737,3.263158,0.473684,0.421053,6.263158,9.578947,785,711.263158,323.631579,280.526316,83.368421,42.157895,26.157895,26.263158,57.421053,3.736842,60.736842,41.789474,1.526316,3.052632,8.263158,7.368421,51.736842,7.473684,15.210526,34.368421,17.578947,0,0,0.789474,3.105263,3428.684211,,,,,,,,,,,,,,
OA,11.578947,37.578947,33.157895,37.842105,93.631579,29.157895,29.421053,43.473684,51.105263,20.315789,11.526316,29.736842,7,4.947368,9.368421,8.894737,14.894737,19.368421,34.105263,55.631579,41,22,12.473684,17.473684,8,172.736842,145.052632,87.263158,74.157895,26.736842,25.157895,13.578947,9.684211,15.105263,1.578947,9.631579,66.210526,12.578947,20.736842,2.631579,5.421053,19.736842,4.210526,31.789474,8.736842,14.052632,0,0,4,17.526316,1472,,,,,,,,,,,,,,
WS,17.421053,56.315789,22.157895,23.052632,182.842105,36.263158,59.842105,175.578947,168.210526,109.105263,88.684211,157.578947,88.263158,86.578947,144.736842,84.894737,103.526316,131.736842,19.684211,17.421053,13.842105,3.684211,5.894737,15.947368,18.421053,671.210526,736,273.684211,252.263158,69.157895,29.736842,16.421053,21,42.157895,2.052632,16.684211,44.684211,8,21.105263,3.315789,1.684211,17.631579,2.315789,15.368421,13.421053,34.263158,0,0,7.157895,14.894737,4145.894737,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,5.736842,4.684211,3.421053,3.421053,21.157895,4.842105,47.105263,59.210526,57.473684,9.157895,10.947368,20.315789,6.105263,5.684211,9.578947,2.578947,3.421053,4.263158,80,35.947368,42.157895,14.842105,6.526316,17.263158,10.368421,97.526316,99.263158,105.473684,76.736842,30.315789,27.842105,12.368421,15.894737,22.526316,5,0.736842,1.789474,13.789474,15.210526,3.157895,8.789474,18.315789,4.736842,1.105263,3.105263,7.052632,0,0,6.368421,27.473684,1090.789474,,,,,,,,,,,,,,
AN,15.526316,11.052632,4.052632,5.157895,49.473684,6.368421,113.368421,118.421053,175.157895,21.947368,21.736842,40,12.631579,6.789474,26.210526,7.947368,9.421053,10.052632,97.894737,46.736842,87.263158,16.789474,9.842105,33.263158,17.894737,349.263158,313.894737,267.894737,253.789474,98.631579,61.631579,37.947368,47.421053,67.842105,16.052632,2.631579,3.157895,23.052632,28.421053,21.368421,24.315789,91.842105,17.315789,3.421053,20.421053,16.105263,0,0,25.947368,26.684211,2784.052632,,,,,,,,,,,,,,
Entries,4302.631579,7696.157895,4649.736842,4050.315789,10413.157895,4955.789474,8242.315789,12901.578947,13182.631579,6941.631579,7768.157895,6014.052632,6101.789474,5336.105263,4664.894737,3040.052632,4651.315789,5810.210526,5628.157895,7654.368421,6389.526316,3325.789474,2875.368421,5062,7730.736842,39483.789474,41949.736842,28727.210526,23575.421053,12073.315789,12211.894737,7464.736842,11279.894737,9348.157895,4290.315789,2734,7905.263158,2174.631579,4016.210526,3451.578947,3573.052632,6129.631579,6342.578947,3274.210526,1412.736842,4176.210526,0,0,1214.684211,2931.842105,399129.578947,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
