Exit stations,Entry stations->,,WEEKDAY,,,Apr 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
PC,4.590909,1.454545,0.909091,0.5,0.863636,1.045455,14.681818,4.681818,6.954545,1.363636,3.636364,2.727273,3.681818,0.818182,1.909091,1.227273,1.454545,0.318182,19.181818,6.090909,10.727273,1.409091,1.727273,2.318182,2.272727,11.045455,7.818182,13.272727,17.272727,9.090909,3.545455,3.090909,1.318182,1.181818,0.454545,0.136364,0.318182,2.181818,2.863636,1.454545,2.954545,2.136364,0.636364,0.045455,0.045455,0.227273,0,0,2.272727,6.681818,186.590909,,,,,,,,,,,,,,
AN,2.727273,2.454545,0.909091,0.136364,3.090909,2.681818,17.090909,9.636364,10.954545,3,3.136364,7.954545,4.227273,1.909091,1.681818,0.863636,0.681818,1.272727,19.318182,8.318182,11.818182,2.409091,1.818182,5.318182,4.545455,24.181818,24.090909,23.909091,47.181818,15.727273,10.863636,6.363636,5.545455,5.909091,4.454545,0.272727,0.545455,3.272727,10.227273,2.636364,3.090909,8.5,2.5,0.045455,1.681818,1.090909,0,0,6.681818,3.181818,339.909091,,,,,,,,,,,,,,
Entries,698.272727,829.863636,268.454545,179.909091,464.909091,314.045455,685.636364,572.772727,825.363636,482.954545,1115.181818,816.772727,724.227273,621.318182,473.090909,370.545455,334.954545,285.409091,471.090909,287.045455,257.681818,88.909091,81.590909,152.181818,649.636364,1181.863636,1281.5,1645.590909,2001.590909,977.863636,900,471.454545,819.5,654.545455,263.409091,188.681818,384.409091,129.272727,426.636364,211.681818,229.181818,269.227273,175.818182,111.954545,32.454545,174.818182,0,0,198.363636,360.181818,25141.818182,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
