Exit stations,Entry stations->,,WEEKDAY,,,Jun 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
SO,14.136364,29.454545,19.272727,25.045455,23.090909,15.136364,35.272727,23.5,25.772727,7.363636,17.590909,9.409091,13.045455,8.590909,7.045455,3.772727,5.454545,3.318182,44.363636,46.227273,48.090909,28.909091,21.409091,34.227273,35.636364,61.681818,65.454545,169,80.681818,64,42.181818,23.818182,36.681818,59.227273,45.545455,3.681818,23.909091,16.454545,42.545455,14.454545,16.136364,21.045455,67.727273,7.318182,6.272727,1.636364,1.954545,0.772727,4.954545,43.5,1465.772727,,,,,,,,,,,,,
MB,9.863636,16.545455,6.772727,4.090909,22.636364,6.454545,9.272727,9.590909,13.5,2.409091,6.227273,6.181818,2.954545,3.227273,1.272727,1.409091,0.954545,1.272727,7.045455,3.727273,3.136364,1.227273,0.727273,2.590909,10.409091,45.363636,69.090909,74.090909,67.909091,48,41.954545,21.090909,31.181818,45.181818,21.090909,0.636364,2.045455,0.545455,3.818182,13,6.863636,76.636364,13.318182,0.227273,1.318182,0.181818,0.227273,0,0.454545,5.681818,743.409091,,,,,,,,,,,,,
WD,1.545455,4.227273,1.863636,0.409091,5.863636,1.681818,3.227273,4.727273,5.045455,23.636364,28.727273,22.772727,20.727273,25.954545,13.363636,8.545455,6.318182,4,1.409091,0.545455,1.090909,0.045455,0,0.772727,2.863636,61.681818,39.863636,45.5,37.681818,14.136364,10.181818,5.818182,6.5,4.636364,0.272727,20.272727,11.318182,0.772727,0.181818,0.636364,0.818182,7.772727,0.363636,4.863636,8,2.5,2.363636,1.272727,0.181818,0.5,477.454545,,,,,,,,,,,,,
OA,3.545455,12.909091,9.090909,8.590909,12.727273,6.954545,8.045455,9.5,8.409091,7.772727,3.863636,10.5,2.090909,2.681818,3.681818,1.863636,3.681818,6.181818,10.318182,11.363636,11.681818,5.818182,3.681818,4.136364,2.272727,27.227273,21.954545,25.545455,15.318182,11.409091,8.090909,5.227273,4.318182,5.318182,0.5,1.909091,17.818182,3.318182,9.181818,1.545455,0.909091,11.5,0.954545,6.5,2.272727,2.318182,2.909091,5.090909,1.318182,8.863636,372.681818,,,,,,,,,,,,,
WS,5.5,6.227273,3.181818,3.636364,8.818182,4.590909,7.045455,8.545455,9.227273,19.636364,21.272727,19.363636,16.181818,16.409091,22.090909,23.272727,25.636364,15,2.545455,1.863636,0.636364,0.636364,0.772727,1.5,2.772727,19.318182,20.772727,17.090909,15.909091,7.363636,4.909091,1.318182,3.454545,3.909091,0.727273,1.545455,5,0.454545,3.045455,1.136364,0.681818,2.636364,0.090909,2.545455,2.136364,5.5,19.727273,28.409091,0.090909,1.409091,415.545455,,,,,,,,,,,,,
ML,1.863636,5.772727,1.863636,2,9.454545,4.454545,6.227273,6.863636,8.090909,7.636364,11.363636,9.181818,7.545455,6.272727,14.136364,11.681818,15.136364,27.545455,3.590909,1.5,1.909091,0.5,0.272727,0.636364,1.045455,20.636364,17.954545,20.272727,14.5,7.318182,5.5,2.545455,2.454545,2.636364,0.409091,1.818182,3.363636,0.454545,1.181818,0.363636,0.181818,1.909091,0.272727,1.727273,2.909091,22.363636,7.045455,5.636364,1.227273,1.363636,312.590909,,,,,,,,,,,,,
BE,4.363636,8.090909,2.909091,2.727273,15.454545,7.545455,12.454545,9.363636,9.363636,13.727273,13.818182,17.681818,9.363636,9.045455,15.590909,13.5,14.409091,24.545455,2.363636,2.090909,2.545455,1,0.636364,1.545455,3.818182,25.863636,25.5,25.136364,22.409091,7.545455,6.772727,1.363636,3.454545,2.318182,0.681818,1.090909,6.363636,0.272727,2.090909,0.272727,0.318182,2.227273,0.227273,1.227273,5.363636,28.590909,5.227273,6.272727,0.818182,2.136364,401.5,,,,,,,,,,,,,
PC,4.409091,2.227273,2.045455,0.909091,3.863636,1.363636,18.318182,11.5,11.136364,1.727273,6.045455,5.272727,5.409091,2.136364,1.636364,1.090909,1.090909,0.863636,34.363636,13.363636,20.136364,7.363636,3.909091,5.181818,2.681818,25.045455,20.681818,42.909091,26.545455,15.954545,12.772727,6.409091,3.772727,4.272727,3.272727,0.136364,0.636364,7.772727,5.590909,1.590909,2.363636,6.363636,0.727273,0.181818,1.954545,0.636364,1.227273,1.136364,2.454545,12.772727,375.227273,,,,,,,,,,,,,
AN,4.590909,4.681818,1.136364,2.181818,8.454545,4.454545,36.772727,27.454545,42.909091,10.227273,15.681818,20.363636,8.590909,3,7.181818,5.863636,3.636364,4.636364,46.545455,19.363636,27.727273,3.136364,2.727273,16.272727,6.227273,107.818182,87.409091,107.545455,105.409091,41.954545,29.272727,15.909091,10.863636,16.454545,10.409091,0.454545,2.045455,8.272727,12.545455,9.909091,5.5,41.545455,6.636364,0.5,11.136364,2.272727,1.181818,1.545455,14.863636,11.409091,996.681818,,,,,,,,,,,,,
Entries,1388.772727,1939.818182,969.590909,758.045455,1683.045455,932.454545,1855.363636,1809.181818,2083.636364,1434.318182,2408.954545,1705.954545,1663.954545,1398.318182,1098.681818,751.363636,745.272727,778,1305.181818,1083.909091,1118.181818,559.5,457.454545,902.5,1796,5090.636364,4913.909091,6363.090909,4689.909091,2919.045455,2831.545455,1465.727273,2258.818182,1773.772727,806.681818,499.818182,1163.5,341.318182,1098.636364,637.409091,668.545455,1656,753.227273,470.318182,446.590909,445.5,304.590909,378.318182,383.045455,975.090909,75962.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
