Exit stations,Entry stations->,,WEEKDAY,,,Sep 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,33.619048,32.428571,15.238095,19.047619,48.333333,31.095238,35.285714,29.809524,33.285714,31.238095,11.714286,76.571429,93.714286,83.095238,66,37.761905,28.238095,31.238095,9.047619,5.095238,10.952381,5.666667,13.142857,12.714286,36.095238,126.952381,116.666667,202.809524,175.190476,86.952381,71.142857,20.047619,18.714286,16.714286,3.047619,22.904762,60.333333,0.952381,7.714286,2.47619,8.619048,8.190476,4.571429,25.857143,3.333333,21.047619,9.47619,12.047619,5.619048,13.761905,1875.571429,,,,,,,,,,,,,
CL,28.190476,27.190476,8.619048,7.238095,27.619048,17.095238,34.095238,27.714286,44.571429,37.52381,73.285714,9.142857,41,52.47619,45.571429,25.095238,17.952381,16.666667,9.428571,4.904762,5.571429,2.857143,2.380952,6.285714,29.47619,77.047619,76.190476,106.952381,90.666667,45.52381,40.809524,16.714286,14.238095,15.952381,3.285714,11.238095,25.952381,0.952381,8.190476,2.952381,4.619048,7.428571,3.761905,12.047619,5.809524,12.238095,3.428571,7.380952,4.428571,14.285714,1214.047619,,,,,,,,,,,,,
SL,14.809524,19.238095,7.904762,7.190476,22.238095,15.761905,24.857143,24.571429,50,70.809524,101.857143,45.047619,6.380952,34.857143,42.428571,36.761905,21.571429,18.761905,5.238095,3.857143,3.809524,3.952381,1.761905,7.666667,19.857143,99.952381,108.52381,121.619048,97.095238,43.952381,28.333333,12.904762,11.761905,13.571429,3.142857,13.333333,27.095238,0.47619,4.904762,3.952381,2.761905,9.047619,3.380952,13.285714,3.809524,12.380952,3.714286,6.238095,5.238095,5.619048,1267.285714,,,,,,,,,,,,,
BF,6.047619,12.142857,2.761905,6.333333,19.333333,8.857143,22.714286,32.809524,43.666667,56.857143,83.285714,55.285714,37.238095,6.190476,26.952381,24.619048,22.904762,32.857143,6.904762,2.714286,5.619048,1.809524,2.333333,3.857143,18.714286,89.809524,89,102.809524,102.571429,44,24.904762,8.142857,15.333333,10.857143,3.761905,11,42.428571,1.904762,2.809524,2.904762,4.666667,5.714286,2.47619,19.52381,1.238095,18,6.52381,5.285714,0.428571,2.095238,1161,,,,,,,,,,,,,
HY,10.285714,14.428571,4.428571,6.333333,13.333333,6.095238,14.714286,28.761905,34.571429,32.428571,69.142857,42.428571,46.047619,28.952381,5.238095,26.190476,46.047619,53.761905,6.047619,3.47619,4.047619,1.904762,0.666667,5.857143,12.619048,48,41.619048,66.190476,49.714286,22.238095,17.190476,11.904762,8.857143,7.333333,2.952381,3.619048,19.047619,0.428571,3,1.952381,2.952381,5.380952,4.619048,7.190476,1.761905,23.761905,14.285714,10.190476,2.428571,6.285714,900.714286,,,,,,,,,,,,,
SH,8.904762,9.571429,4.428571,2,9.52381,3.142857,15.095238,15.619048,19.285714,20.142857,33.428571,22.809524,28.571429,26.619048,22.333333,3.285714,15.47619,28.809524,4.52381,1.285714,2.952381,0.952381,0.809524,1.47619,10.761905,41.238095,45.047619,47.142857,47.619048,17.809524,15.571429,3.952381,5.761905,3.285714,3.142857,5.095238,11.190476,0.333333,3.142857,2.47619,2,2.761905,1.904762,7.952381,1.47619,20.619048,6.666667,8.333333,0.761905,3.428571,620.52381,,,,,,,,,,,,,
UC,4.285714,8.47619,4.142857,1.761905,13.47619,6.857143,12.52381,18,20.380952,19.238095,26.428571,20.952381,22.666667,22.52381,35.095238,16.619048,4.190476,27.428571,3.285714,0.714286,1.380952,0.52381,0.333333,1.714286,3.380952,30.904762,35.47619,35.52381,43.857143,13.238095,11.857143,1.857143,3.619048,4.380952,0.809524,3.238095,11.47619,0.095238,2.47619,2.285714,0.714286,2.761905,0.761905,8.761905,2.190476,23.904762,9.190476,10.52381,1.142857,1.761905,559.190476,,,,,,,,,,,,,
FM,5.904762,11.238095,3.142857,2.809524,6.619048,1.714286,13.095238,10.714286,15.666667,17.571429,34.380952,20.095238,22.285714,30,52.190476,30.190476,60.333333,4.857143,2.666667,3.190476,1.666667,0.619048,1.142857,1.190476,4.095238,29.047619,28.047619,30.047619,31.47619,15.285714,8.571429,2.952381,4.380952,3.761905,1.761905,6.666667,9.904762,0.285714,2.761905,0.952381,3.333333,3.571429,1.52381,1.761905,2.428571,10.809524,13.571429,14.952381,1.190476,2.380952,588.809524,,,,,,,,,,,,,
CN,7.857143,9.238095,3.47619,3.52381,7.333333,3.190476,22.428571,23.857143,29,6,9.857143,10.428571,6.190476,7.333333,6.619048,4.428571,3.190476,3.238095,9.047619,19.809524,56.142857,28.190476,12.238095,14.666667,6.142857,76.714286,72.047619,108.952381,93.047619,30.619048,27.190476,13,12.714286,8.238095,3.904762,1.47619,2.619048,9.238095,43.285714,5.619048,6.857143,18.857143,7.047619,1,3.952381,1.095238,1.666667,2.571429,32.380952,34.285714,931.809524,,,,,,,,,,,,,
PH,1.238095,4.666667,2.52381,1.809524,7.571429,2.047619,22.333333,23.761905,26.333333,5.095238,4.047619,5.238095,3.47619,2.52381,1.666667,1,0.666667,2.666667,20.904762,4.142857,16.571429,11.190476,7.190476,13.619048,4.52381,75.142857,65.428571,80.333333,65.761905,26.619048,13.857143,9.142857,2.142857,5,2.666667,0.380952,1.52381,5.380952,24.809524,3.190476,5.238095,12.190476,1.761905,0.809524,4.714286,1.285714,0.333333,1.095238,15.714286,10.142857,631.47619,,,,,,,,,,,,,
WC,6.857143,7.095238,3.238095,3.380952,9.904762,2.714286,20.142857,17.571429,25.428571,4.238095,8.380952,5.857143,3,5.47619,4.047619,1.857143,1.428571,1.428571,64.857143,20.238095,3.904762,13.333333,6.47619,21.761905,5.285714,48.904762,54.952381,49.190476,44.666667,17.190476,11.952381,3.761905,4.428571,8.095238,3,0.666667,1.095238,11.095238,34.857143,3.047619,2.142857,14.904762,0.952381,0.619048,3.904762,0.809524,0.571429,0.714286,20.190476,22.142857,631.761905,,,,,,,,,,,,,
LF,2.238095,2.52381,1.142857,0.333333,3.047619,0.52381,8.952381,8.428571,7.761905,1.809524,5.333333,3.571429,4.190476,1.47619,1,0.666667,1.380952,0.142857,34.761905,13.285714,14.857143,1.666667,2.047619,5.761905,1.047619,19.952381,32.095238,17.428571,20.190476,4.666667,5.571429,1.190476,2.52381,1.857143,0.285714,0.142857,0.190476,2.809524,8.52381,0,0.47619,5.571429,1,0.047619,1.761905,0.047619,0.571429,0.095238,3.285714,3.904762,262.142857,,,,,,,,,,,,,
OR,3,2.190476,1.52381,0.714286,1.47619,1.380952,5.904762,5.714286,9.380952,0.47619,11,1.952381,1.761905,2.095238,0.714286,0.238095,0.571429,1.047619,10,6.52381,10.047619,2,1.285714,4.47619,0.238095,20.47619,26.52381,14.047619,15.238095,8.428571,3.714286,0.714286,1.666667,1.571429,0.380952,0.333333,0.190476,0.952381,3,0.190476,1.285714,3.428571,0.952381,0,1.904762,0.047619,0.095238,0.428571,2.190476,1.571429,195.047619,,,,,,,,,,,,,
RR,7.904762,5.285714,3.47619,1.761905,2.285714,1.333333,7.047619,9.952381,11.714286,3.142857,13.333333,5.428571,7.52381,3.47619,4.666667,1.47619,1.952381,1.285714,13.333333,18.285714,18.333333,6.47619,6.571429,3.428571,4.047619,34.714286,28.809524,34.52381,32.380952,14,8.428571,3.809524,2.428571,2.809524,0.904762,0.190476,2.333333,3.761905,11.285714,1.571429,1.857143,6.333333,1.285714,0.190476,0.666667,0.619048,0.047619,1.095238,4.666667,8.285714,370.52381,,,,,,,,,,,,,
OW,9.52381,11.142857,4.904762,1.666667,8.428571,6.428571,14.238095,10.095238,18.333333,6.047619,36.047619,30.809524,15.428571,19.095238,11.190476,8.904762,4.333333,3.285714,7.047619,3.142857,4.285714,0.714286,0.380952,3.904762,6.238095,182.571429,152.333333,194.285714,151.952381,64.857143,46.428571,11.619048,17.809524,14.095238,4.428571,3.47619,9.190476,1.190476,4.380952,6.666667,8.095238,13.952381,5.333333,1.190476,2.190476,2.952381,0.761905,1.238095,2.333333,6.952381,1155.904762,,,,,,,,,,,,,
EM,109.190476,143.571429,44.380952,31.380952,53.952381,39.809524,84.619048,82.666667,92.666667,82.142857,149.142857,87.142857,120.952381,103.095238,60.714286,49.190476,37.857143,33.047619,92.047619,87.285714,56.904762,23.47619,22.857143,37.904762,195.714286,12.190476,8.47619,32.380952,37.095238,73.714286,106.619048,69.095238,148.857143,122.857143,45.47619,41.666667,80.380952,23.380952,86.47619,32.190476,24.857143,20.619048,14.47619,27.190476,5.666667,8.047619,3.285714,11.619048,20.285714,79.095238,3057.714286,,,,,,,,,,,,,
MT,113.047619,153.095238,46.952381,31.666667,41.52381,38.047619,76.857143,90.761905,94.619048,85.571429,148.904762,95.190476,133.47619,106.333333,51.47619,51.238095,46.190476,33.095238,90.142857,69.142857,61.047619,31.428571,26.857143,28.619048,178.380952,10.47619,11.142857,15,37,99.619048,147.571429,114.571429,302.761905,158.047619,70.47619,40.952381,71.714286,29.761905,101.095238,44.904762,51.285714,28.52381,30.952381,18.666667,4.47619,14.52381,9.714286,16.142857,21.095238,69.809524,3443.952381,,,,,,,,,,,,,
PL,119.095238,157.238095,48.714286,18.47619,42.428571,35.619048,75.095238,75.619048,109,95.142857,160.095238,90.904762,108.761905,90.714286,55.285714,37.904762,27.52381,26.857143,91.380952,68.285714,41.952381,15.571429,10.904762,26.571429,177.52381,36.52381,14.333333,18.380952,27.047619,136.809524,216,144.761905,325.809524,221.571429,84.238095,32.285714,61.666667,22.285714,87.238095,59.238095,47.809524,54.666667,34.619048,21.47619,6.904762,6.47619,5.619048,8.761905,29.095238,59.619048,3569.904762,,,,,,,,,,,,,
CC,91.952381,132.666667,37.714286,28.238095,40.666667,40.285714,96.047619,81.333333,75.761905,79.333333,179.428571,93.904762,84.095238,84,46.095238,41.238095,37.095238,28.904762,79.52381,58.761905,43.47619,17.952381,12.952381,31.380952,157.190476,35.809524,30.619048,21.095238,14.904762,79.666667,122.761905,83.857143,216,159.857143,80.857143,31.47619,68.714286,23.761905,74.809524,46.047619,49.714286,34.333333,40.952381,19.047619,3.238095,8.666667,8.333333,15.047619,19.142857,64.809524,3053.52381,,,,,,,,,,,,,
16,61.142857,65.285714,15,14.095238,24.285714,22.190476,54.857143,40.619048,46.714286,35.047619,81.952381,42.142857,39.809524,41.857143,20.666667,20.47619,12.619048,11.52381,27.047619,26.666667,17.571429,5.428571,7.142857,12,67.380952,72.714286,87.285714,164.47619,90.190476,7.952381,27.238095,49.714286,112.095238,96.428571,44.714286,7.761905,20.761905,6.380952,45.190476,26.190476,28.285714,25.238095,22.47619,8.142857,2.285714,4.238095,1.952381,5.333333,13.857143,34.238095,1818.666667,,,,,,,,,,,,,
24,64.571429,66.857143,11.190476,13.761905,23.952381,13.047619,35.619048,24.761905,28.142857,26.809524,65.380952,39.142857,29.571429,23.666667,15.190476,16.333333,12.047619,9.190476,25.428571,14.809524,9.47619,5.238095,4.571429,9.761905,49.809524,91.714286,122.47619,244.666667,146.190476,25.285714,9.285714,46.190476,84.142857,70.666667,35.857143,5.428571,13.52381,5.190476,34.857143,33.333333,34.952381,20.428571,22.47619,5.190476,2.52381,1.761905,3.095238,3.809524,11.571429,17.285714,1730.238095,,,,,,,,,,,,,
GP,15.761905,18.380952,3.285714,3.428571,7.238095,4.142857,10.952381,14.380952,15.952381,10.380952,18.666667,20.571429,10.571429,7.857143,10.52381,3.761905,1.904762,2.857143,9.095238,7.190476,4.047619,1.095238,1.142857,3.904762,9.809524,63.333333,100.904762,148.952381,80.666667,46.666667,49.619048,6.571429,17.666667,18.428571,12.285714,2.52381,5.047619,1.809524,7.047619,8.095238,17.285714,11.47619,10.904762,2.142857,1,1.571429,0.952381,1.190476,3.761905,9.285714,846.095238,,,,,,,,,,,,,
BP,21.571429,22.809524,4.47619,3,11.095238,7.285714,11.714286,12.52381,22.666667,15.380952,18.904762,13.761905,11.428571,14.714286,7.809524,6.142857,3.761905,3.142857,10.666667,2.619048,5.380952,1.761905,1.428571,2.047619,18.380952,122,175.857143,385.571429,199.047619,96.095238,84.666667,16.238095,7.857143,20.333333,23.47619,3.666667,6.142857,0.857143,11,18.428571,39.047619,24,25.47619,2.714286,1.666667,2,0.619048,2.142857,2.095238,5.761905,1531.238095,,,,,,,,,,,,,
DC,11.857143,17.952381,3.52381,5.666667,8.857143,3.190476,10.047619,11.619048,20.52381,13.142857,19.380952,17.190476,13.666667,10.619048,6.571429,2.904762,4.428571,4.095238,6.52381,4.666667,8.952381,1.428571,1.095238,2.47619,14.047619,119.190476,131.619048,283.095238,169.952381,97.428571,74.428571,20.047619,23.047619,7.190476,6.761905,1.571429,11.904762,1.952381,9.571429,14.571429,28.47619,36.952381,28.333333,2.619048,1.380952,2.571429,2.238095,1.904762,3.333333,13.52381,1318.095238,,,,,,,,,,,,,
CM,5.952381,5.619048,0.904762,0.666667,5.142857,1.47619,5.428571,5.857143,11.095238,2.238095,3.428571,2.047619,3.095238,3.380952,2.333333,2.095238,3.095238,1.714286,3.285714,3.047619,2.142857,0.52381,0.428571,0.952381,4.904762,46.571429,50.47619,101.047619,74.952381,35.428571,35.095238,12.142857,20.714286,7.809524,2.761905,1.142857,2.380952,0.666667,6.666667,4.714286,13.333333,25.952381,14.142857,0.095238,0.095238,1.380952,0.571429,0.333333,4.095238,8.952381,552.380952,,,,,,,,,,,,,
CV,1.095238,1.095238,1.52381,0.904762,3.761905,1.571429,2.952381,2.428571,3.333333,20.666667,16.571429,14.47619,13.714286,10.333333,3.142857,4.238095,4.571429,5.333333,1.714286,0.190476,0.904762,0.047619,0.952381,0.619048,3.52381,37.047619,35.761905,36.714286,30.428571,12,6.047619,2.095238,4.047619,3.428571,1.238095,2.142857,28.380952,0.047619,0.761905,0.904762,1.666667,2.333333,0.809524,19.47619,0.952381,1.285714,1.095238,0.428571,0.190476,0.190476,349.142857,,,,,,,,,,,,,
ED,3.952381,8.857143,1.047619,1,7,3.380952,11.142857,7.47619,7.142857,27.428571,62.47619,27.142857,24.190476,43.380952,14.952381,11.714286,10.952381,10.047619,3.238095,0.761905,1.666667,0.285714,0.190476,2,8.285714,66.952381,64.714286,69.142857,75.095238,23.238095,15.142857,5.333333,6.714286,15.285714,2,25.190476,7,0.285714,1.52381,1.809524,3.047619,13.904762,1.619048,7.761905,7.52381,3.142857,4.428571,4.285714,0.619048,1.333333,726.809524,,,,,,,,,,,,,
NC,0.666667,1.619048,1.238095,0.809524,2.47619,0.190476,4.190476,9.714286,6.857143,1.857143,0.904762,0.666667,1.238095,2.238095,0.809524,0.380952,0.047619,0.285714,7.047619,4.142857,7.619048,1.238095,0.52381,2.571429,1,16.285714,23.666667,26.142857,25.952381,6.952381,6.190476,2.428571,1.047619,2.047619,0.761905,0.142857,0.333333,0.809524,9.809524,3.047619,0.714286,8.619048,0.380952,0.095238,1.904762,0.238095,0.047619,0.142857,7.285714,6,211.380952,,,,,,,,,,,,,
WP,5.47619,9.190476,1.809524,3.047619,7.809524,3.619048,33.952381,23.47619,26.238095,4,8.52381,6.52381,4.095238,1.809524,3,3.619048,2.666667,2.333333,44.714286,22.714286,32.761905,5.285714,3.809524,10.095238,5.047619,70.285714,73.761905,115.190476,95.904762,44.761905,37.761905,7.047619,11.809524,13.952381,6.761905,0.761905,2.47619,9.047619,6.285714,4.666667,5.190476,20.857143,2.52381,0.238095,3.809524,2.714286,0.809524,1.619048,3.52381,13.142857,830.52381,,,,,,,,,,,,,
SS,4.809524,8.47619,1.238095,0.571429,3.952381,2.333333,3.571429,4,10.761905,2.761905,3.571429,2.904762,2.714286,4.142857,2.761905,1.904762,1.714286,0.761905,5.095238,3.904762,2.52381,0.047619,0.238095,0.952381,6.857143,34.380952,36.095238,66.428571,51.238095,28.190476,33.095238,7.52381,13.809524,15.761905,5.809524,0.952381,1.952381,2.047619,4.238095,3.142857,7.904762,15.428571,7.571429,0.190476,0.380952,0.238095,0.190476,0.238095,1.142857,7.857143,428.380952,,,,,,,,,,,,,
SB,11.380952,10.666667,1.619048,0.619048,2.571429,3.714286,3.761905,6.333333,7.47619,3.380952,7.666667,4.571429,3.238095,4.238095,2.047619,3.619048,0.619048,3.285714,7.952381,4.190476,2.428571,0.333333,0.904762,2.714286,7.047619,24.047619,42.047619,56.904762,50.380952,33.333333,35.571429,18.619048,42.095238,35.047619,11.571429,1.47619,2.714286,1.857143,7.333333,8.47619,3.52381,12.190476,7.285714,0.142857,0.380952,0.142857,1.761905,0.47619,2.428571,6.190476,512.380952,,,,,,,,,,,,,
SO,7.238095,17.619048,5.761905,2.714286,5.666667,3.285714,10.238095,6.952381,10,4.285714,6.142857,6.571429,6.47619,4.333333,5.333333,1.619048,2.238095,2.142857,19.714286,13.619048,13.52381,6.904762,4.238095,5.095238,12.619048,14.666667,19.333333,42.714286,29.857143,20.761905,14.47619,8.47619,24.190476,32.761905,23.952381,2.095238,11.190476,7.47619,23.666667,10.714286,8.809524,10.619048,30.142857,2.904762,2.571429,1.238095,0.571429,0.333333,3.809524,23.380952,555.047619,,,,,,,,,,,,,
MB,7.428571,10.666667,3.238095,0.714286,8.333333,2.857143,4.238095,6.904762,7.952381,1.809524,4.571429,3.809524,3.047619,3.142857,5.666667,1.428571,0.47619,1.333333,6.190476,1.666667,1.52381,1.333333,0.857143,0.809524,6.380952,13.904762,29.809524,35.047619,39.571429,24.238095,18.904762,8.47619,25.095238,31.666667,15.761905,0.380952,1.666667,0.190476,2.380952,5,7.809524,32.095238,5.619048,0.333333,0.571429,0.047619,0.190476,0.142857,0.285714,5.714286,401.285714,,,,,,,,,,,,,
WD,1.190476,1.809524,0.904762,0.428571,2.666667,0.666667,2.428571,4.190476,4.333333,15.761905,22.571429,11.142857,14.52381,21.714286,7.047619,8.047619,6.333333,2.428571,1.333333,0.428571,0.333333,0,0.238095,0.190476,1.333333,24.761905,19.571429,21.809524,21.380952,6.904762,6.285714,3.52381,2.47619,2.952381,0.285714,18.333333,10.714286,0.285714,0.285714,0.095238,0.285714,2.238095,0.47619,2.142857,2.952381,1.333333,1.619048,1.571429,0.047619,0.047619,284.428571,,,,,,,,,,,,,
OA,2.952381,4.47619,1.333333,1.190476,3.619048,1.095238,2.238095,2,2.571429,2.47619,3.333333,4.238095,2.47619,1,1.285714,1.714286,0.904762,2.428571,3.904762,4.238095,3.047619,1.285714,0.47619,0.619048,1.761905,4.285714,3.047619,5.428571,4.190476,1.761905,1.666667,1,2.666667,1.380952,0.285714,0.571429,6.857143,1.285714,3.761905,0.571429,0.47619,3.809524,0.142857,1.714286,0.571429,0.571429,0.666667,0.809524,0.809524,4.47619,109.47619,,,,,,,,,,,,,
WS,1.285714,6.857143,1.380952,3.095238,2.095238,3.47619,3.52381,7.333333,6.142857,10.666667,13.333333,12.285714,10.142857,10.857143,16.238095,19.619048,20.047619,7.142857,1.380952,1.619048,0.380952,0.047619,0.047619,0.52381,2.142857,8.142857,10.095238,7.571429,9.52381,4.857143,1.809524,1.619048,1.857143,3.571429,1.761905,2.380952,3.619048,0.190476,2.952381,0.095238,0.047619,1.571429,0.190476,1.047619,0.761905,2.571429,8.380952,14.047619,0.142857,0.571429,251.047619,,,,,,,,,,,,,
ML,2.809524,3.761905,0.809524,1.571429,2.142857,1.571429,5.095238,3.857143,4.142857,5.142857,8.238095,4.047619,4.142857,6.952381,12.333333,7.761905,9.238095,14.285714,1.285714,0.52381,0.238095,0,0,0.047619,1.047619,4.380952,9,5.809524,10.095238,2.047619,2.571429,1.095238,0.952381,2.190476,1.380952,1.047619,3.809524,0,1.047619,0.190476,0.809524,0.857143,0.333333,1.238095,1.047619,11.285714,2.809524,4.142857,0.619048,0.428571,170.238095,,,,,,,,,,,,,
BE,2.571429,5.809524,1.571429,0.904762,9.47619,2.047619,5.47619,8,7.095238,8.047619,12.095238,7.285714,8.52381,5.47619,11.142857,8.238095,13.095238,17.666667,2.333333,1.238095,0.571429,0.285714,0.238095,0.52381,2,8.904762,14.571429,12.809524,16.809524,6.238095,4.285714,1.238095,2.333333,2.333333,0.428571,0.619048,4.952381,0.095238,1.380952,0.333333,0.333333,0.52381,0.142857,1.428571,1.238095,15.571429,5.428571,3.904762,0.428571,1.142857,249.190476,,,,,,,,,,,,,
PC,4.47619,1.761905,2.142857,0.714286,1.52381,1.190476,18.52381,7,6.809524,0.904762,6.047619,3.095238,5.380952,1.095238,2.380952,1.52381,0.904762,0.857143,31.333333,12.571429,16.285714,3.380952,2.714286,5,2.761905,19.047619,16.190476,27.952381,21.047619,10.666667,10.380952,5.238095,2.904762,3.380952,1.761905,0.238095,0.619048,4.47619,6.333333,1.904762,3.428571,5.333333,1.333333,0.095238,1.190476,0.47619,0.619048,0.571429,2.714286,11.238095,299.52381,,,,,,,,,,,,,
AN,3.190476,4.714286,0.857143,1.428571,5.142857,3.52381,26.047619,21.47619,23.666667,5.333333,11.904762,12.619048,5,2.714286,5.047619,1.904762,2.619048,2.52381,36.761905,12.714286,18.761905,4.333333,1.619048,9.285714,5.714286,63.095238,57.714286,64.142857,80.809524,35.190476,20.809524,11.238095,7.285714,11.428571,10.428571,0.142857,1.761905,7.285714,9.904762,6.857143,7.047619,22.428571,6.904762,0.142857,6.190476,1.571429,0.619048,1.333333,8.714286,5.52381,677.47619,,,,,,,,,,,,,
