Exit stations,Entry stations->,,WEEKDAY,,,Jun 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
PH,2.818182,4.818182,2.909091,3.136364,5.727273,1.727273,20.818182,18.590909,20.363636,4.409091,8.181818,7.454545,1.090909,2.909091,2.181818,0.545455,1.545455,1.636364,22.090909,3.818182,12.454545,8.818182,8.090909,13.318182,3.772727,62.818182,54.090909,55.727273,58.363636,19.181818,10.545455,8.545455,3.090909,5.136364,1.181818,0.181818,1.045455,6.363636,16.045455,2.409091,4.954545,8.136364,1.318182,0.181818,3.090909,2.181818,0.5,0.772727,11.681818,7.181818,527.954545,,,,,,,,,,,,,,
WC,5.181818,7.772727,3.363636,2,5.045455,1.363636,19.136364,12.909091,19.681818,3.636364,7.681818,3.818182,2.272727,3.181818,4.772727,2.136364,1.181818,0.772727,46.818182,14.636364,3.727273,10.409091,8.636364,16.409091,5.272727,37.181818,33.681818,32.545455,32.409091,11.863636,8.5,2.727273,3.5,7.590909,2.181818,0.636364,2.227273,8.590909,26.181818,1.727273,1.954545,9.409091,1,0.363636,2.863636,0.909091,0.181818,0.409091,15.5,17.045455,473,,,,,,,,,,,,,,
LF,2.227273,1.136364,1.090909,0.454545,2.727273,0.590909,6.363636,6.545455,5.454545,1.363636,6,1.409091,2.181818,1.318182,0.545455,0.409091,0.090909,0.045455,32.318182,11.272727,12.636364,1.681818,2.090909,4.090909,1.590909,13.727273,17.545455,10.954545,12.5,3.909091,5,0.590909,2.272727,1.318182,0.409091,0.045455,0.318182,1.954545,8.772727,0.227273,0.590909,3.045455,0.681818,0.045455,1,0.045455,0,0.045455,1.954545,3.863636,196.454545,,,,,,,,,,,,,,
OR,3.409091,1.954545,1.772727,0.727273,1.318182,1.045455,5.954545,5.454545,8.727273,0.681818,7.545455,2.272727,1.454545,1.5,0.454545,0.363636,0.363636,0.909091,9.227273,7.409091,10.590909,2.363636,1.545455,3.954545,0.363636,12.590909,18.818182,7.727273,12.454545,5.636364,3.863636,0.818182,1.272727,1.863636,0.090909,0.318182,0.409091,0.318182,3,0.181818,0.772727,3,1.045455,0.090909,0.636364,0.227273,0,0.454545,2.409091,0.863636,160.227273,,,,,,,,,,,,,,
RR,5.136364,4.045455,2.318182,1.318182,1.727273,0.863636,8.409091,8.363636,12.136364,3.954545,16.181818,6.363636,7.545455,3.681818,3.545455,0.772727,0.863636,1.545455,10.727273,13.772727,13.363636,4.727273,6.636364,3.090909,4.5,29.136364,24.681818,19.818182,26,10.545455,5.681818,3.090909,1.5,2.227273,0.363636,0.136364,1.136364,2.954545,11.136364,1.954545,0.636364,3.227273,0.772727,0.090909,1.136364,0.136364,0.045455,0.318182,4.454545,5.863636,302.636364,,,,,,,,,,,,,,
OW,9,10.818182,4.863636,2.045455,9.545455,7.818182,13.727273,9.681818,25.454545,9.818182,40.136364,34.5,19.5,13.454545,6.909091,9.318182,4.272727,3.272727,7.272727,4,4.227273,1.636364,0.636364,4.590909,6.863636,160.590909,110.954545,140.454545,134.909091,62.863636,40.636364,12.272727,15.5,13.863636,5.227273,3.181818,6.636364,1.454545,5.090909,5.681818,8.5,10.181818,4.818182,1.5,1.090909,2.090909,0.318182,0.818182,3.681818,6.409091,1022.090909,,,,,,,,,,,,,,
EM,97.090909,144.454545,37.045455,24.409091,43.409091,34.181818,72.909091,67.590909,72.636364,79.409091,143.045455,78.090909,101.409091,72.318182,51,40.227273,25.136364,26.909091,75.818182,71.954545,44.363636,17.272727,14.5,33.545455,166.136364,11.090909,7.681818,23,36.636364,66.863636,95.090909,67.590909,120.636364,102.590909,37.636364,38.318182,74.545455,23.545455,78.636364,24.5,16.590909,14.5,10.863636,23.363636,4.272727,12.181818,4.181818,8.181818,21.272727,67.136364,2625.772727,,,,,,,,,,,,,,
MT,102.227273,124.227273,38,19.681818,33.090909,31.681818,62.636364,71.545455,71.409091,64.227273,114.272727,82.818182,98.045455,78.772727,42.818182,40.727273,38.454545,24.590909,81.636364,57.5,38.181818,15.090909,19,28,134.318182,7.090909,8.272727,10.318182,29.454545,87.636364,123.772727,96.5,231.863636,141.5,59.545455,33.272727,63.954545,26.909091,86.454545,32.5,33.090909,11.863636,26.545455,13.863636,2.454545,15.272727,4.727273,7.681818,17.909091,48.090909,2733.5,,,,,,,,,,,,,,
PL,91.772727,114.590909,27.318182,17.454545,32.136364,31.590909,61.772727,64.954545,84.5,72.545455,145.954545,71.727273,73.5,64.409091,39.727273,30.5,17.363636,19.636364,60.272727,43.636364,25.863636,9.590909,5.454545,16.5,133.363636,24.227273,11.272727,13.590909,23.090909,117.272727,163.272727,100.409091,240.045455,161.818182,58.681818,21.590909,47.363636,18.954545,52.590909,40.909091,34.636364,28.863636,24.090909,13.272727,4.045455,6.772727,3.863636,5.454545,21.636364,44.727273,2638.590909,,,,,,,,,,,,,,
CC,78.454545,119.045455,31.272727,21.727273,36.818182,31.090909,74.909091,73.227273,79.136364,75.318182,165.136364,82.318182,69.727273,76.590909,39.227273,38.454545,29.954545,25.090909,68.636364,51.5,27.727273,10.772727,11.772727,22.136364,132.363636,34.545455,25.909091,20,13,84.727273,121.727273,80.818182,192.181818,144.318182,58.818182,23.590909,55.681818,23.136364,68,39.863636,38.636364,21.909091,33.227273,18.318182,2.636364,9.227273,3.909091,4.863636,21.5,52.681818,2665.636364,,,,,,,,,,,,,,
16,56.409091,59.545455,16.409091,11.409091,22.227273,18.318182,44.454545,35.090909,38.590909,32.727273,71.045455,39.227273,30.272727,33.909091,15.227273,13.409091,11.5,10.090909,21.363636,17.681818,13.227273,4.681818,5.272727,10.272727,62.954545,56.818182,82.772727,133.409091,100.727273,7,24,52.090909,125.954545,97.636364,40.909091,7.727273,21.409091,6.409091,32.227273,26.863636,26.772727,19.863636,21.409091,7.136364,1.590909,3.863636,0.545455,1.772727,14.681818,29.863636,1638.772727,,,,,,,,,,,,,,
24,54.863636,43.090909,8.681818,13.045455,18.318182,11.590909,27.772727,21.136364,29.272727,27.272727,53.363636,37.863636,26.090909,20.636364,14.227273,16.727273,9.727273,5.636364,20.5,11.590909,9,4.318182,4.863636,5.727273,42.681818,86.818182,104.727273,179.818182,156.363636,25.772727,7.409091,39.818182,85,61.136364,38.181818,4.909091,10.954545,4.863636,28.136364,28.863636,29.454545,13.636364,17.5,4.136364,2.136364,2.727273,0.727273,1.136364,7.318182,13.590909,1493.136364,,,,,,,,,,,,,,
GP,14.818182,17.090909,2.363636,2.227273,5.227273,3.863636,13.318182,11.363636,16.272727,8.227273,13.090909,16.363636,8.090909,7.545455,9.045455,4.681818,1.363636,1.181818,7.772727,6.590909,2.636364,1.318182,0.954545,2.818182,10.045455,56.545455,83.5,117.5,82.136364,49.590909,41.545455,4.454545,16.727273,13.772727,8.636364,2.090909,3.909091,1.636364,6.954545,6.363636,13.636364,6.818182,8.045455,2.681818,0.545455,1.818182,1.136364,0.363636,3.863636,9.227273,731.772727,,,,,,,,,,,,,,
BP,22.454545,19.5,4.590909,2.409091,8.590909,4.772727,8.090909,11.454545,21,10.454545,17.181818,14.772727,10.545455,12.409091,5.954545,4.590909,3.318182,2.681818,10.090909,2.954545,3.636364,2.545455,0.818182,2.181818,15.636364,109.772727,145.136364,270.727273,185.636364,108.5,86.636364,13.727273,5.590909,16.636364,17.181818,1.681818,5.545455,1.090909,9.545455,15.318182,29.409091,18.272727,16.227273,1.818182,1.454545,2.863636,0.863636,0.818182,1.772727,6.318182,1295.181818,,,,,,,,,,,,,,
DC,11.090909,14.863636,1.772727,3.863636,6.181818,2.227273,9.136364,9.318182,21.681818,11.090909,16.409091,11.272727,7.681818,7.590909,6.409091,3.590909,4.636364,3.590909,5.5,3.181818,9.409091,0.863636,1.681818,1.636364,14.954545,101.363636,120.227273,200.818182,154.227273,100.681818,71.227273,14.454545,16.409091,6.454545,7.272727,2.727273,8.272727,1.636364,8.227273,14.909091,23.227273,26.181818,18.272727,2.181818,1.363636,2.545455,1.090909,1,2.818182,11.818182,1109.045455,,,,,,,,,,,,,,
CM,4,6.454545,1.090909,1.181818,2.727273,1.409091,3.772727,4.818182,8.090909,1.909091,3.045455,2.454545,2.863636,2.545455,2.909091,2.272727,3,0.545455,1.136364,1.181818,1.409091,0.227273,0.227273,0.318182,2.727273,37.136364,43.090909,72.318182,57.863636,30.863636,33.954545,10.090909,15.681818,6.181818,2.863636,0.863636,2.045455,0.5,5.090909,4.454545,11.318182,20.272727,13.681818,0.181818,0.136364,0.954545,0.136364,0.090909,3.090909,8.227273,443.409091,,,,,,,,,,,,,,
CV,0.5,1.772727,1.636364,0.272727,2.090909,2.363636,2.727273,2.954545,3.045455,16.090909,19.181818,10.863636,12.090909,14.818182,4.818182,4.181818,3.681818,4.181818,0.409091,0.272727,1.227273,0.090909,0.181818,0.545455,3.909091,33.045455,29.363636,25.318182,23.136364,9.954545,6.090909,2.090909,2,3.909091,1.227273,1.818182,24.181818,0.136364,0.363636,0.954545,1.772727,1.863636,0.454545,14.545455,0.590909,1.454545,0.090909,0.409091,0.090909,0.227273,299,,,,,,,,,,,,,,
ED,3.045455,7.545455,1.227273,1.727273,4.727273,1.863636,7.863636,6.590909,8.181818,24.863636,51.272727,23.681818,22.181818,33.227273,12.272727,8.090909,8.5,8.090909,1.318182,1,2.090909,0.363636,0.363636,1.272727,5.545455,61.272727,54.272727,54.909091,62.818182,21.772727,11.590909,5.772727,6.045455,11.863636,2,22.318182,4.954545,0.227273,0.636364,1.636364,1.363636,8.181818,1.363636,5.727273,5.545455,6.363636,0.636364,2.590909,1.727273,1.545455,604.045455,,,,,,,,,,,,,,
NC,1.090909,2.227273,1,0.181818,1.181818,0.363636,3.863636,6.5,4,0.727273,0.818182,1.590909,1.5,2.136364,0.227273,0.409091,0.181818,0.454545,10.863636,4.136364,5.863636,1.363636,0.227273,3.181818,0.772727,18.681818,22.772727,21.136364,23.590909,5.954545,5.181818,2.590909,0.727273,1.681818,0.272727,0.136364,0.409091,1.636364,6.181818,0.590909,0.863636,6.272727,0.181818,0.090909,1.363636,0.409091,0.090909,0.136364,5.318182,2.636364,183.772727,,,,,,,,,,,,,,
WP,5.136364,5.045455,2.090909,2.181818,7.318182,3,25.727273,18.318182,23.772727,2.409091,7.5,5.681818,3.727273,1.363636,2.681818,2.863636,2.818182,2.136364,44.181818,15.636364,25.727273,9,3.818182,9.681818,5.772727,61.409091,66.045455,77.363636,82.818182,32,28.363636,6.318182,10.863636,11.590909,6.227273,0.227273,1.272727,6.454545,5.636364,4.772727,6.090909,14.818182,1.181818,0.136364,3.681818,3.636364,0.636364,0.636364,5.318182,11.909091,687,,,,,,,,,,,,,,
SS,4.727273,8.772727,0.363636,1.681818,1.409091,1.227273,4.045455,4.136364,6.681818,1.318182,3.590909,2.909091,1.863636,3.227273,1.727273,1.954545,0.863636,0.954545,2.681818,3,1,0.181818,0.272727,0.772727,5.318182,25.272727,27.181818,45.636364,40.5,28.636364,28.227273,5.545455,12.909091,13,5.181818,0.863636,1.590909,0.227273,4.318182,3.363636,6.090909,7.863636,6.045455,0.227273,0.272727,0.136364,0.090909,0.227273,1.772727,5.772727,335.636364,,,,,,,,,,,,,,
SB,9.727273,10.227273,2.772727,0.681818,2.045455,4.454545,2.409091,6.545455,7.181818,2,7.090909,3.727273,4.727273,2.227273,2.090909,2.590909,1.090909,1.454545,7.545455,3.727273,1.5,0.363636,0.772727,1.045455,5.590909,17.136364,31.545455,37.090909,40.454545,32,27.227273,15.363636,27.136364,28.818182,11.181818,1.5,1.090909,1.545455,6.909091,5.409091,3.272727,7.727273,5.136364,0.181818,0.454545,0.636364,0.681818,0.227273,3.590909,5.863636,405.772727,,,,,,,,,,,,,,
SO,7.409091,12.636364,2.363636,2.954545,4.727273,2.363636,6.727273,5.636364,4.863636,3.409091,5.590909,4.090909,7.363636,4.272727,1.727273,1.772727,1.272727,0.909091,16.363636,8.681818,9.363636,2.909091,3.818182,2.954545,12.272727,10.681818,8.045455,27.045455,23.136364,16.772727,11.181818,5.681818,21.318182,20.818182,17.863636,2.181818,5.818182,5.318182,15.136364,6.772727,7.045455,6.045455,20.409091,1.272727,2.136364,0.272727,0.136364,0.181818,2.954545,18.409091,393.090909,,,,,,,,,,,,,,
MB,5.863636,8.954545,4.318182,0.863636,6,1.272727,5.409091,5.090909,6.590909,2.409091,2.681818,3.272727,1.090909,1.772727,2.954545,2.090909,0.272727,1.136364,3.681818,1.136364,1.363636,0.636364,0.772727,0.590909,3.863636,11.409091,22.954545,25.954545,33.363636,19.636364,16,6.136364,19.181818,23.227273,17,0.318182,1.409091,0.045455,1.818182,6.090909,3.909091,22.363636,5.545455,0.227273,0.363636,0.136364,0.090909,0.045455,0.272727,3.818182,315.409091,,,,,,,,,,,,,,
WD,0.772727,0.636364,0.5,0.545455,2.045455,0.409091,2.090909,3.409091,3,11.590909,22,7.590909,13,11.818182,6.181818,6.681818,3.590909,2.227273,1.818182,0.363636,0.272727,0,0.045455,0.227273,1.181818,19.772727,14.181818,14.545455,19.909091,5.590909,5.409091,3.090909,2.136364,2.727273,0.318182,14.772727,6.681818,0,0.181818,0.181818,0.136364,1.409091,0.363636,1.681818,1.636364,2.681818,0.727273,0.545455,0.045455,0.227273,220.954545,,,,,,,,,,,,,,
OA,1.363636,3.818182,1.727273,0.727273,1.681818,1.363636,2.090909,1.318182,1.590909,2.227273,1.772727,3,1.272727,1.727273,1.409091,1.409091,0.727273,1.409091,3.136364,3.045455,2.727273,0.863636,0.318182,0.5,0.636364,3.409091,2.318182,3.227273,2.5,1.227273,1.772727,0.727273,2.545455,1.136364,0.272727,0.409091,3.545455,0.954545,4.136364,0.136364,0.5,3.090909,0.181818,2,0.363636,0.590909,0.090909,0.227273,0.590909,2.227273,80.045455,,,,,,,,,,,,,,
WS,4.545455,6.272727,1.318182,2.636364,4.5,2.227273,5.136364,7.409091,5.545455,10.818182,16.545455,15.318182,13.045455,10.681818,18.5,17,18.454545,17.227273,1.727273,2.409091,0.818182,0.045455,0.318182,0.272727,1.318182,11.045455,13.045455,7.181818,10.318182,3.181818,3.136364,2.454545,3,2.954545,0.909091,1.318182,7.772727,0.5,3.363636,0.318182,0.590909,1,0.045455,2.136364,1.227273,2.863636,3,7.5,0.909091,2.227273,276.090909,,,,,,,,,,,,,,
ML,0.818182,2.045455,0.5,0.318182,1.090909,0.363636,2.045455,1.863636,1.772727,2.590909,3.409091,1.681818,2.136364,2.409091,3.818182,3.772727,3.954545,6.045455,0.363636,0.590909,0.363636,0.090909,0,0.136364,0.181818,3.954545,5.045455,3.363636,4.272727,1.045455,1.045455,1.045455,0.909091,0.818182,0.636364,0.545455,0.863636,0.090909,0.909091,0.090909,0.636364,0.136364,0.181818,0.409091,0.090909,4.227273,2.227273,4,0.318182,0.227273,79.454545,,,,,,,,,,,,,,
BE,1.227273,3.045455,1,0.954545,4.181818,1.227273,3.318182,4.454545,3.318182,4.727273,5.090909,3.272727,2.636364,3.545455,5.136364,5.227273,6.272727,8.181818,0.909091,0.636364,0.272727,0.136364,0.545455,0.181818,0.909091,8.090909,6.681818,6.681818,5.5,1.772727,1.136364,0.5,0.681818,0.909091,0.136364,0.590909,3.136364,0.318182,0.272727,0.181818,0.318182,0.181818,0.136364,0.409091,0.045455,7.636364,4.545455,3.181818,0.227273,0.863636,124.545455,,,,,,,,,,,,,,
PC,3.909091,1.5,0.818182,0.409091,1,0.727273,15.954545,7.818182,7.772727,1.5,6.090909,5.954545,4.318182,1.272727,1.227273,1.409091,1.181818,0.409091,27.272727,9.772727,15.181818,2.045455,2.681818,5.227273,3.136364,18.045455,13.045455,21.272727,25.090909,10.545455,7.909091,3.681818,1.909091,2.863636,1.136364,0.227273,0.5,5.090909,6.727273,2.136364,4.227273,2.181818,0.272727,0.045455,0.909091,0.818182,0.409091,0.318182,2.590909,6.318182,266.863636,,,,,,,,,,,,,,
AN,3.818182,2.772727,0.590909,0.318182,4.5,2.772727,25.318182,18,18.5,4.409091,7.909091,10.772727,5.818182,2.090909,3.727273,1.681818,2,1.954545,28.136364,8.181818,18.909091,3.545455,1.545455,7.227273,6.318182,52.954545,41.045455,44.181818,61.545455,30.136364,14.272727,10.045455,7,12.590909,8.136364,0.272727,2.545455,4.909091,10.590909,5.590909,5.181818,12.5,4.681818,0.227273,4.590909,2.590909,0.590909,0.545455,5.181818,4.409091,537.136364,,,,,,,,,,,,,,
Entries,1031.681818,1273.636364,451.909091,311.818182,786.181818,469.454545,1003.545455,894.954545,1168.954545,848.363636,1715,1135.181818,1062,913.363636,728.272727,549.409091,495.863636,440.727273,781.727273,516.363636,465.590909,179.318182,163.409091,291.045455,1039.136364,2310.636364,2279.409091,3025.181818,2931.909091,1626.681818,1494.318182,753.772727,1398.863636,1086.772727,474.818182,297,613.772727,204.545455,688,346.227273,394.227273,418,305.863636,213.090909,97.454545,293.454545,75.909091,114.318182,282.454545,550.090909,40993.681818,,,,,,,,,,,,,,
