Exit stations,Entry stations->,,WEEKDAY,,,Jul 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
FV,89,97.47619,47.047619,62.47619,264.047619,96.619048,146.095238,194.47619,219.380952,163.666667,28.238095,224.52381,224.619048,204.619048,179.285714,89,75.285714,118.809524,48.428571,23.571429,35.714286,16,23.809524,46.904762,91.285714,945.714286,991.238095,899.857143,839.238095,327.666667,210.857143,71.190476,79.714286,65.619048,9.809524,57.190476,134.809524,9.714286,26.809524,16.571429,23.761905,76.47619,29.904762,63.571429,14.714286,57.761905,0,0,9.190476,22.904762,7794.666667,,,,,,,,,,,,,,
CL,71.952381,122.761905,51.857143,46.428571,172.047619,77.571429,131.190476,186.190476,271.761905,180.714286,221.714286,24.285714,159.761905,175.857143,128.857143,74.190476,86.857143,120.285714,64.761905,53.904762,53.095238,29.666667,23.571429,41.428571,88.714286,533.142857,510.095238,475.333333,402.857143,149.142857,113.380952,53.285714,58.238095,62.666667,13.761905,68,193.809524,15.666667,53.380952,18.619048,26.52381,39.571429,19.809524,84.761905,29.142857,84.142857,0,0,22.52381,42.380952,5729.666667,,,,,,,,,,,,,,
SL,35.761905,64.095238,27.190476,27.285714,191.142857,56.428571,113.238095,252.714286,353.190476,317.952381,223.714286,154.333333,16.904762,121.142857,139.333333,70.857143,93.714286,121.571429,29.809524,29.428571,22.52381,8.666667,7.571429,19.190476,37.190476,796.571429,822.47619,603.428571,523.952381,166.571429,94.380952,45.952381,67.714286,54.857143,9.095238,42.190476,113.380952,12.714286,18.238095,14.52381,12.857143,52.809524,11.952381,54.380952,9.142857,57.904762,0,0,7.666667,16.809524,6144.52381,,,,,,,,,,,,,,
BF,21,40.238095,16.666667,17.047619,140.428571,32.047619,89.238095,220.904762,314.238095,232.238095,191.571429,167.095238,114.047619,15.238095,96.809524,61.904762,93.095238,160.047619,20.857143,10.285714,11.761905,3.809524,3.380952,13.428571,36.190476,699.52381,705.380952,546.952381,461.714286,149.142857,86.809524,32.761905,45.428571,43.904762,12.761905,46.809524,133.714286,5.238095,8.47619,11.761905,18.619048,35.619048,11.952381,78.809524,7.809524,50.142857,0,0,6.428571,7.380952,5330.714286,,,,,,,,,,,,,,
HY,27.380952,50.666667,19.238095,24.238095,115.666667,35.238095,90.904762,214.666667,280.761905,130.571429,183.52381,135.761905,145,92.333333,19.190476,79.571429,165.47619,226.904762,23.952381,14.190476,18.666667,5.52381,5,17.047619,31.238095,483.285714,526.333333,330.52381,298.238095,97.571429,56.952381,30.904762,32.333333,28.52381,5.571429,36.190476,66.666667,5.095238,22.857143,6.047619,14.761905,26.809524,9.571429,34.857143,12.285714,75.47619,0,0,7.47619,16.714286,4377.761905,,,,,,,,,,,,,,
SH,22.333333,23.571429,8.952381,8.047619,70.285714,20.47619,51.52381,144.666667,158.809524,79.52381,84,79.52381,66.47619,63.809524,71.714286,11,64.857143,115.142857,9,10.52381,11.571429,2,1.809524,5.857143,17.761905,429.095238,407.47619,242.380952,247.333333,79.142857,42.190476,18.857143,17.52381,23.952381,6.571429,12.47619,42.619048,2.142857,9.857143,4.857143,9.142857,14.666667,5.809524,21.571429,7.52381,49.047619,0,0,4.333333,6.047619,2907.857143,,,,,,,,,,,,,,
UC,18.238095,35.666667,18.952381,18.904762,183.952381,40.333333,69.095238,228.47619,239.952381,111.333333,78.952381,88.666667,94.47619,93.380952,165.238095,61.428571,21.761905,215,16.238095,19.142857,15.333333,4.809524,4.238095,7.380952,15.619048,949,809.666667,370.190476,332.809524,92,38.047619,13.428571,20.571429,27.142857,5.142857,17.333333,65.571429,1.904762,10.285714,6.047619,4.571429,29.333333,3.666667,30,18.47619,44.238095,0,0,4,8.333333,4768.333333,,,,,,,,,,,,,,
FM,31.142857,66.52381,33.238095,25.857143,272.761905,37.714286,110.571429,322,326.809524,123.571429,137.238095,123.714286,125.47619,168.52381,245.047619,127.047619,249.47619,50.952381,25.333333,28.809524,25.142857,7.52381,12.904762,15.095238,20.285714,1447.095238,1200.285714,479.285714,379.285714,118.666667,39.952381,26.190476,31.47619,33.666667,7.761905,25.952381,81.619048,4.904762,17.47619,5.666667,8.571429,43,5.285714,26.714286,30.571429,44.666667,0,0,4.333333,15.238095,6790.428571,,,,,,,,,,,,,,
CN,21.666667,29.809524,17.714286,20.714286,107.571429,23.428571,155.904762,293.047619,327.142857,33.761905,47.333333,65.238095,28.619048,20.333333,22.333333,10.285714,15.809524,25.333333,32.047619,93.190476,237.333333,75.857143,38.333333,89.619048,17.952381,873,865.238095,516.142857,455.285714,145.47619,89.857143,52.333333,49.333333,54.285714,26.761905,5.333333,9.809524,46.380952,162.333333,26.761905,27.571429,159.52381,35.285714,1.857143,39,12.52381,0,0,82.52381,92.952381,5679.952381,,,,,,,,,,,,,,
PH,15.047619,17.142857,16.52381,21.142857,154.857143,29.47619,183.095238,382.571429,422.238095,19.809524,20.52381,48.619048,29.333333,10.095238,16.666667,9.285714,20.666667,27.571429,88.095238,30.904762,117.47619,47.761905,31.428571,118.190476,12.428571,1683.428571,1716.809524,634.380952,608,183.47619,76.809524,91.238095,44.142857,46.428571,14.380952,4.47619,5.142857,35.380952,69.095238,25.190476,33.333333,209.142857,23.238095,3.857143,49.714286,11.047619,0,0,27.952381,38.47619,7526.095238,,,,,,,,,,,,,,
WC,25.47619,31,25.047619,23.047619,147.47619,26,153.571429,335,322.809524,28.666667,36.047619,50.285714,25.666667,13,19,12.52381,15.428571,25.095238,270.619048,126.857143,27.904762,63.285714,46.666667,156.904762,21.714286,1434.238095,1383.619048,515.714286,485.857143,125.428571,69.47619,59.952381,43.047619,54.952381,16.857143,4.047619,5.857143,53.238095,142.190476,20.714286,25.095238,207.571429,30.571429,3.238095,45.619048,6.380952,0,0,37.857143,92.809524,6893.428571,,,,,,,,,,,,,,
LF,7.52381,10.428571,6.666667,10.571429,80.095238,8.571429,51.761905,165.333333,142.857143,12.857143,17.380952,23.857143,8.619048,4,6.52381,3.047619,4.761905,6.904762,86.238095,54.952381,69.142857,16.285714,17.190476,67.047619,7,912.904762,792.857143,249.571429,260.190476,56.619048,36.952381,21.952381,11.761905,11.52381,5,0.714286,2.285714,11.952381,25.380952,8.47619,8.571429,117.952381,13.47619,1,25.238095,3.952381,0,0,11.904762,15.666667,3495.52381,,,,,,,,,,,,,,
OR,10.666667,10.904762,4.142857,7.666667,62.095238,9.809524,49,112.761905,137.285714,9.047619,21.047619,19.714286,7,3.380952,5.761905,2.190476,4.047619,11.571429,39.809524,28.952381,45.142857,20.761905,12.428571,55.47619,5.714286,829.52381,738.714286,233.904762,224.238095,66.047619,30.285714,26.285714,13.285714,14.095238,2.904762,1.666667,2.333333,8.285714,9.809524,8.52381,8.238095,100.428571,12.809524,1.047619,17.285714,3.857143,0,0,5.190476,7.952381,3063.095238,,,,,,,,,,,,,,
RR,21.333333,29.238095,27.714286,13.047619,44,12.809524,52.428571,187.619048,206.47619,28.52381,46.52381,36.666667,19.190476,10.619048,18.714286,8.761905,9.619048,18.428571,82.238095,113.095238,149.142857,67.142857,53.714286,21,19.809524,1173.238095,1223.333333,554.428571,604.952381,214.761905,103.142857,50.714286,31.428571,25.380952,6.047619,6.714286,10.904762,19.761905,34.571429,12.142857,13.428571,152,27.428571,4.095238,19.142857,7.47619,0,0,12.428571,29.47619,5634.857143,,,,,,,,,,,,,,
OW,23.380952,34.761905,12.761905,11.619048,62.047619,25.714286,43.190476,63.142857,97.571429,25.52381,92.380952,89.666667,36.47619,33.380952,29.857143,14.571429,13.47619,14.904762,14.904762,9.428571,17.428571,4.952381,5.47619,21.095238,26.428571,1780.190476,1499.047619,986.619048,808.095238,361.238095,211.52381,67.095238,63.333333,37.380952,12.904762,12.52381,32.428571,5,12.904762,15.333333,27.761905,119.333333,33.095238,9.571429,10.380952,14.047619,0,0,7.285714,16.619048,6967.857143,,,,,,,,,,,,,,
EM,534.619048,1106.809524,710.047619,779.952381,1481,963.238095,1347.238095,1796.285714,1648.142857,1223.428571,1187.238095,642.52381,1009.952381,877.52381,619.857143,540.666667,1096.666667,1645.904762,1084.380952,2153.666667,1719.571429,1042.095238,978.333333,1325.714286,2191.619048,179.857143,129.190476,535.047619,662.47619,1160,1824.47619,1396.761905,1886.714286,1491.52381,882.904762,691.095238,2608.380952,476.380952,672.571429,661.333333,669.285714,533.857143,1157.809524,966.095238,168.47619,850.52381,0,0,128.238095,479,49918.47619,,,,,,,,,,,,,,
MT,477.761905,995.380952,660.285714,653.238095,1070.380952,814.047619,1143.380952,1456.619048,1186.571429,1097.333333,1024.285714,538.904762,848.666667,761.666667,575.666667,448.666667,841.428571,1231.190476,903.380952,1749.809524,1308,721.952381,685.095238,1136.142857,1696.047619,136.666667,158.952381,166.904762,615.285714,1384.238095,2291.809524,1749.238095,2957.52381,2015.904762,1142.190476,546.857143,1858.380952,388.285714,597.47619,831.47619,790,490,1559.238095,751.904762,103.47619,756.714286,0,0,91.571429,362.333333,45772.333333,,,,,,,,,,,,,,
PL,391.428571,668.809524,324.047619,329.857143,697.666667,370.52381,677.904762,785.904762,803.142857,579.47619,737.190476,421.952381,477.904762,434.714286,273.142857,212.619048,293.619048,387.47619,409.47619,478.809524,410.238095,186.761905,178.380952,403.761905,929.571429,776.333333,303.142857,117.52381,350.428571,1173.571429,1546.333333,1128.380952,2097.666667,1269.666667,552.47619,241.761905,669.571429,195.190476,380.571429,424.904762,400.285714,1341.333333,700.666667,269.142857,122.761905,250.142857,0,0,73.571429,237.714286,26487.52381,,,,,,,,,,,,,,
CC,320.857143,607.952381,356.333333,382.142857,671.285714,463.047619,746.380952,869,745.285714,566.809524,750.761905,351.285714,453.952381,401.52381,282.666667,222.238095,301.666667,335.238095,387.190476,525.047619,410.238095,217.285714,192.047619,518.380952,834.571429,656.380952,627.095238,325.142857,78.904762,557.904762,903.142857,794.857143,1456.714286,860.809524,504.904762,237.095238,593.571429,206.47619,344.333333,402.571429,367.285714,563.190476,653.333333,246.857143,66.761905,236.095238,0,0,75.714286,221.333333,22893.666667,,,,,,,,,,,,,,
16,158.904762,235.666667,111.428571,149.571429,317.285714,217.380952,342.714286,422.571429,296.666667,224.619048,281.571429,142.238095,142.666667,129.428571,92,80.047619,74.52381,100.285714,113.142857,141.285714,98.095238,52.047619,57.761905,182.619048,363.761905,1189.571429,1449.380952,1379.714286,616.761905,29.571429,186.333333,313.047619,567,299.47619,154.285714,64.333333,185.714286,51.857143,113.190476,128.809524,136.52381,221.714286,253.952381,74.190476,25.571429,56,0,0,26.857143,87.952381,12140.095238,,,,,,,,,,,,,,
24,157.142857,178,58.52381,81.571429,230.952381,115,211.238095,289.857143,271.428571,146.714286,196.428571,106.380952,86.619048,78.761905,54.285714,38.714286,34.857143,35.285714,79.571429,65.047619,62.47619,33.333333,29.047619,101.095238,212.809524,1610.952381,1988,1830.428571,939.761905,203.666667,36.380952,243.666667,420.095238,235.285714,117.333333,23.333333,75.47619,35.571429,93.952381,100.047619,124.47619,199.190476,231.52381,38.428571,25.952381,27.904762,0,0,19.047619,58.666667,11634.285714,,,,,,,,,,,,,,
GP,43,83.190476,31.047619,26.428571,142.47619,34.238095,74.428571,159.857143,178.619048,58.761905,69.619048,48.571429,41,31.47619,26.333333,15.809524,11.095238,20.619048,44.333333,50.190476,50.428571,16.809524,16.428571,43.52381,72.809524,1241.52381,1429.952381,1260.333333,703.238095,304.619048,243.380952,24.095238,101.428571,63,53.666667,19.238095,70.666667,15.190476,43.380952,35.238095,59.047619,119.952381,125.952381,22.47619,16.666667,12.714286,0,0,11.952381,30.142857,7398.952381,,,,,,,,,,,,,,
BP,50.095238,72.285714,25.761905,22.666667,98.47619,31.190476,55.095238,114.52381,170.952381,58.714286,64.380952,47.619048,57,37.714286,23.47619,17.761905,17.238095,26.52381,40.428571,35.190476,35.904762,8.761905,12.190476,26.428571,62.190476,1572.333333,1955.666667,2503.761905,1236.333333,491.619048,408.857143,93.095238,38.095238,65.666667,61.333333,16.047619,67.238095,14.142857,35.761905,47.952381,93.238095,118.809524,123.809524,20.619048,8.904762,12.095238,0,0,8,31.333333,10237.285714,,,,,,,,,,,,,,
DC,42.333333,82.761905,30.190476,27.904762,94.809524,32.047619,59.952381,133.47619,189.047619,64.47619,69.333333,68.952381,55.809524,42.52381,29.47619,25.142857,29.619048,39.52381,50.952381,46.380952,50.47619,11.095238,12.857143,28,49.904762,1413.428571,1779.380952,1484.904762,831.47619,324.809524,265.095238,66.428571,79.619048,27.761905,33.047619,19.190476,85.666667,23.904762,43.285714,52.714286,108.666667,212.761905,228.238095,35.047619,18.190476,17.428571,0,0,9.952381,38,8566.047619,,,,,,,,,,,,,,
CM,13.52381,21.333333,4.52381,5.285714,32.428571,8.666667,20.714286,65.904762,121.904762,11.619048,7.857143,13.285714,11.380952,9.142857,5.238095,7.47619,5.761905,5.857143,26.619048,11.952381,18.095238,7.142857,3.095238,3.714286,16.428571,854.142857,993.809524,632.619048,465.714286,138.428571,126,48.952381,62.47619,34.142857,13.52381,4.333333,20.238095,3.809524,16.904762,15.190476,45.285714,140.47619,88.095238,3.52381,2,1.761905,0,0,3.238095,13.47619,4187.095238,,,,,,,,,,,,,,
CV,4.809524,7.619048,6.190476,7.285714,57.333333,10.571429,18.952381,67.666667,117.952381,132.095238,52.904762,62.571429,45.857143,51.142857,21.714286,16.238095,19,29.52381,5.095238,3.952381,4.190476,0.714286,1.380952,6.809524,14.380952,552.761905,553.619048,294.571429,251.047619,77.571429,31.095238,23.857143,17.095238,22,3.857143,8.095238,92.52381,0.857143,1.190476,3,6.095238,24.142857,7.333333,70.714286,10.428571,13.047619,0,0,0.571429,1.380952,2832.809524,,,,,,,,,,,,,,
ED,18.952381,27.904762,15.666667,16.428571,164,19.619048,76.238095,230.904762,264.190476,197.190476,138.238095,182.047619,112.142857,132.52381,62.952381,42.47619,66.47619,78.761905,8.47619,6.095238,8.095238,2.666667,1.809524,10.095238,30.809524,2167.095238,1817.142857,753.238095,637.47619,228.428571,82.238095,75.428571,75.714286,80.571429,16,101.285714,44.857143,0.904762,3.952381,22,15.047619,167.095238,18.761905,53.190476,87.571429,23.285714,0,0,1.52381,4.857143,8392.428571,,,,,,,,,,,,,,
NC,3.857143,6.380952,5.761905,4.428571,28.47619,7.714286,43.857143,127.190476,122.714286,9.47619,11,12.52381,11.190476,6.142857,4.428571,1.809524,2.47619,5.809524,40.47619,33.666667,53.238095,11.666667,5.238095,21,4.619048,366.714286,354.047619,223.47619,213.619048,64.285714,36.190476,17.52381,16.571429,22.428571,4.809524,1.095238,1.857143,9.952381,26.142857,7.380952,12.095238,60.952381,8.047619,0.904762,13.619048,3.095238,0,0,13.333333,20.190476,2083.47619,,,,,,,,,,,,,,
WP,19.52381,14,7.666667,9.761905,66.952381,15.190476,154.380952,166.333333,213.52381,19.952381,25.809524,40.666667,15.952381,9.047619,15.238095,9.238095,7.571429,13.095238,160.285714,68.714286,137.047619,24.809524,11,34.238095,15.428571,518.619048,497.47619,443.52381,410.285714,130.47619,109.047619,47.238095,44.047619,42.952381,15.238095,1.571429,3.190476,25.857143,26.238095,24.666667,28.333333,143,21.142857,1.714286,24.047619,12.52381,0,0,15.190476,25.52381,3887.333333,,,,,,,,,,,,,,
SS,12.904762,26.952381,8.809524,8.333333,38.904762,9.428571,30.190476,66.428571,85.857143,17.904762,18.238095,18.047619,14.428571,10.666667,4.809524,5.809524,6.238095,5.952381,28.428571,26,20.666667,7.619048,9.904762,15.095238,18.666667,630.571429,760.047619,460.380952,390.761905,118.571429,106.380952,34.333333,54.238095,50.142857,14.666667,3.761905,21.619048,7.047619,22.714286,14.904762,28.238095,63,63.714286,9.190476,3.095238,2.857143,0,0,6.619048,18.809524,3401.952381,,,,,,,,,,,,,,
SB,25.904762,38.809524,12.904762,9.666667,38.571429,13.285714,30.047619,68.333333,79.142857,22,22.809524,26.238095,15.285714,17.857143,14.238095,8.380952,4.904762,7.52381,24.571429,30.666667,22.52381,9.238095,7.761905,13.619048,30.52381,661.52381,725.285714,479.380952,363.285714,137.142857,129.428571,60.190476,107.857143,112.333333,48.857143,3.761905,14.952381,12.333333,29.904762,28.619048,13.190476,70.47619,50.142857,3.857143,5.619048,2.190476,0,0,7,21.904762,3684.047619,,,,,,,,,,,,,,
SO,64.904762,131.333333,77.857143,101.190476,142.52381,67.095238,129.285714,101.904762,131.904762,51.47619,71.333333,37.333333,47.666667,31,21.428571,17.571429,24.285714,32.238095,156.809524,194.666667,203.952381,106.238095,97.857143,139.428571,136.47619,476.333333,476.238095,976.142857,432.52381,173.619048,163.714286,107.238095,117.190476,197.428571,138.190476,21.333333,136.761905,65.857143,161.047619,56.047619,59.952381,80.52381,227.047619,42.619048,19.952381,13.857143,0,0,15.333333,93.285714,6570,,,,,,,,,,,,,,
MB,33.047619,68.619048,30,43.761905,185.142857,37.619048,72.666667,124.428571,150.238095,21.238095,31.809524,19.47619,11.666667,11.142857,6.809524,5.428571,3,4.714286,34.714286,20.714286,24.333333,11.142857,10.47619,23.380952,35.619048,1070.333333,1356.619048,697.380952,576,235.761905,205.285714,117.285714,132.619048,213.571429,81.095238,5.761905,21.47619,8.571429,23.857143,65.047619,39.52381,265.428571,51.095238,6.714286,6.619048,3.095238,0,0,6.238095,15.619048,6226.190476,,,,,,,,,,,,,,
WD,6.619048,15.904762,9.666667,8.142857,78.52381,15.095238,32.619048,118.428571,126.47619,95.380952,72.333333,80.904762,53.428571,85.666667,36.666667,20.142857,29.857143,27.809524,2.761905,4.380952,2.571429,0.52381,0.952381,5.761905,10.619048,873.285714,807.952381,332.714286,292.238095,88.142857,40.285714,28,25.952381,42,3.428571,79.666667,44.904762,2.047619,2.761905,9.666667,6.142857,56,8.666667,16.428571,36.761905,15.238095,0,0,0.333333,2.428571,3756.285714,,,,,,,,,,,,,,
OA,14.285714,38.52381,28.571429,36.142857,56.047619,26.952381,28.571429,39.809524,43.904762,19.333333,11.666667,38.238095,7.761905,4.47619,10.52381,6.047619,19.190476,28.571429,33.619048,45.095238,38.380952,21.761905,12.142857,15,8.238095,167.904762,134.047619,104.571429,73.190476,26.857143,25.333333,16.619048,9.047619,15.666667,2.190476,7.428571,78.380952,13.047619,23.285714,2.238095,5.190476,25.333333,6.380952,32.571429,13.47619,12.809524,0,0,2.142857,19.333333,1449.904762,,,,,,,,,,,,,,
WS,12.52381,32.428571,12.666667,15.761905,142.333333,21.142857,40.238095,113.904762,114.666667,87.52381,63.380952,77.952381,56.380952,47.52381,73.285714,41.952381,37.47619,41.047619,12,8.666667,6.714286,3.904762,3.380952,8.095238,16.857143,732.142857,730.428571,282.380952,249.047619,58.428571,26.285714,15.761905,16.380952,19.904762,2.238095,10.857143,23.47619,2.666667,11.285714,3.714286,1.952381,20.761905,3.333333,11,13.904762,24.857143,0,0,3.428571,7.952381,3364,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,8.142857,3.52381,3.571429,4.095238,27.857143,4.238095,37.761905,44.904762,46.666667,8.52381,11.047619,21.714286,7.190476,6.571429,6.285714,3.952381,5.238095,5.285714,73.666667,25.904762,37.952381,10.380952,5,13.857143,6.285714,100.619048,81,88.952381,77.666667,29.619048,21.095238,14.857143,11.142857,10.333333,2.619048,0.428571,1.47619,14.333333,13.380952,5.52381,7.333333,17.333333,5.904762,0.666667,3.809524,3.952381,0,0,5,18.857143,965.52381,,,,,,,,,,,,,,
AN,13.047619,12.666667,4.714286,4.761905,47.52381,11.761905,117.809524,127.714286,180.619048,20.809524,24.238095,39.857143,17.428571,7.809524,18.809524,8.142857,9.190476,13.142857,102.095238,43.380952,91.619048,15.380952,8.333333,36.428571,18.619048,391.714286,320,287.428571,260.047619,107.47619,63.047619,36.809524,36.904762,38.952381,17.47619,1.619048,4.285714,20.714286,33.238095,19.190476,21.666667,107.142857,17.809524,2.333333,27,13.190476,0,0,20.761905,25.619048,2870.333333,,,,,,,,,,,,,,
Entries,4241.714286,7765.904762,4577.761905,4139.047619,11712.142857,5196.047619,8449.095238,13060.095238,13583.952381,6879.714286,7724.428571,5649.952381,6101.952381,5405.190476,4453.714286,3057.809524,4852.666667,6743.904762,5682.142857,7714.47619,6746.809524,3384.714286,3026.714286,5357.095238,7643.190476,42816.142857,43386.952381,30131.857143,24258.809524,12352.619048,12069.47619,8033.095238,11793.714286,8583,4343.809524,2887.47619,8666.52381,2223.142857,4069.238095,3482.857143,3635.571429,7501.047619,6670.714286,3579.571429,1526.47619,3451.047619,0,0,992.809524,2804.761905,412410.952381,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
