Exit stations,Entry stations->,,WEEKDAY,,,Aug 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
OA,13.347826,38.173913,31.391304,38.652174,72.086957,28.086957,30.130435,44.26087,50.086957,19.608696,10.913043,43.695652,9.391304,6.086957,11.173913,8.826087,20.913043,30.565217,33.086957,50.73913,41.695652,22.434783,14.956522,17.956522,9.434783,187.782609,150.478261,114.826087,85.565217,29.043478,28,17.956522,12.304348,14.956522,3.391304,8.826087,75,11.608696,20.391304,3.434783,5.434783,22.043478,8.26087,33.608696,11.086957,14.26087,0,0,3.043478,18.869565,1577.869565,,,,,,,,,,,,,,
WS,12.956522,29.608696,14.869565,16.086957,125.478261,26.391304,41.478261,112.391304,111.26087,103,65.043478,199.347826,60.956522,52.086957,81.434783,45.130435,41.478261,39.521739,9.347826,11.26087,7.565217,2.695652,3.086957,9.086957,17.652174,718.304348,715.347826,264.434783,252.608696,59.826087,27.478261,15.391304,15.173913,25.391304,2.391304,10.391304,24.347826,3.695652,13.043478,3.565217,2,17.173913,2.043478,11.347826,13.217391,25.086957,0,0,3.73913,8.956522,3474.173913,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,5.826087,4.652174,2.869565,2.652174,14.391304,3.26087,30.086957,32.478261,36.391304,8.086957,9.173913,21.826087,6.26087,4.478261,6.086957,2.695652,4.086957,3.304348,60.869565,23,32,8.695652,5.608696,11.391304,5.173913,68.521739,63.217391,67.826087,58.695652,20.73913,17.391304,9.956522,10.826087,8.652174,3.565217,0.347826,1.73913,11.652174,14.782609,3.826087,5.173913,16.043478,2.956522,0.913043,2.782609,3.043478,0,0,5.913043,22.130435,766.043478,,,,,,,,,,,,,,
AN,11.73913,12.173913,4.26087,6.086957,45.434783,14.434783,122.565217,127.521739,177.826087,20.565217,24.26087,54.347826,16.913043,7.652174,23.043478,6.913043,9.043478,15.130435,99.695652,49.173913,88.956522,14.304348,8.304348,34.565217,20.304348,377,322.26087,270.608696,262.434783,99.086957,64,44.173913,40.478261,44.391304,17.695652,1.913043,3.130435,23.26087,29.434783,20.608696,20.956522,90.347826,18.73913,2.434783,25.434783,11.913043,0,0,23,29.391304,2857.913043,,,,,,,,,,,,,,
Entries,4331.608696,7889.434783,4710.304348,4164.913043,10966.26087,5205,8504.347826,13164.347826,13465.086957,6995.086957,7837,7783.826087,6233.608696,5506.73913,4681.565217,3104.173913,4811.913043,6683.043478,5767.521739,7905.434783,6754.608696,3414.478261,3045.521739,5250.130435,7853.478261,42174.608696,43179.391304,29623.956522,24389,12357.043478,12337.043478,8103.173913,12171.043478,9022.521739,4406.478261,2905.565217,8837.521739,2230.869565,4122.73913,3497.913043,3637.043478,7044.304348,6553.130435,3647.347826,1588.913043,3585.826087,0,0,1069,2856.304348,415370.173913,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
