Exit stations,Entry stations->,,WEEKDAY,,,Apr 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
16,91,105.52381,47.666667,56.904762,134.857143,63.571429,148.52381,156.714286,118.238095,94.190476,127.095238,54.714286,75.190476,58.52381,39.095238,26.52381,30.714286,24.809524,51.428571,40.809524,36.857143,22.571429,16.714286,76.666667,155.047619,343,357.380952,477.666667,247.619048,26.714286,85.904762,144,246.904762,200.095238,88.761905,26.761905,47.857143,19.761905,54.904762,63.761905,69.619048,129.142857,76.857143,25.333333,12.047619,9.142857,9.714286,13.238095,19.857143,58.190476,4708.190476,,,,,,,,,,,,,
24,92,85.333333,32,34.238095,107.857143,40.571429,96.333333,100.809524,97.904762,65.095238,104.952381,57.857143,53.285714,33.619048,27.380952,26.619048,15.857143,16.285714,44.47619,27.52381,30.047619,20.952381,10.190476,43.47619,103.047619,481.238095,489.714286,661.714286,383.619048,90.047619,26.285714,120.333333,201.857143,167.619048,90.666667,10.714286,31.047619,16.571429,48.619048,61.714286,68.47619,89.571429,75.714286,13.571429,11.571429,5.761905,6.428571,8.809524,14.952381,42.52381,4586.857143,,,,,,,,,,,,,
GP,22.238095,27,11.571429,10.857143,57.952381,11.428571,28.904762,37.809524,42.285714,24.095238,22.285714,20.619048,17.238095,13.333333,11.47619,11.809524,7.047619,5.619048,19.761905,15.285714,14.761905,7.047619,6.428571,18.809524,32.952381,315.809524,339.380952,388.428571,234.47619,150.571429,124.190476,11.904762,49.142857,40.666667,23.285714,5.47619,11.857143,3.761905,16.238095,26.285714,27.428571,54.761905,41.190476,5.714286,7.333333,4.47619,2,2.571429,6.904762,18.904762,2411.380952,,,,,,,,,,,,,
BP,29.47619,42.047619,10.333333,11.285714,36.47619,14.428571,32.285714,38.904762,50.190476,33.571429,36.619048,27,27.285714,22.952381,13.142857,10.047619,8.714286,8.190476,21.666667,11.333333,8.666667,2.952381,6.047619,25.380952,43.952381,383.142857,401,744.761905,372.333333,207.428571,203.095238,43.47619,15.190476,41.047619,43.904762,6.333333,15.52381,3.714286,22.285714,35.904762,58.619048,66.571429,50.952381,6.666667,4.428571,3.333333,4.047619,3.571429,5.809524,21.47619,3337.571429,,,,,,,,,,,,,
DC,38.952381,66.142857,28.095238,15.809524,43.904762,18.428571,27.380952,36.142857,68.095238,38.666667,70.47619,42.904762,45.428571,33.761905,25.285714,19.142857,21.428571,18.952381,33.380952,25.571429,23,7.285714,6.714286,14.952381,29.142857,410.190476,426.619048,529.238095,336.380952,203.285714,187.809524,46.952381,48.285714,16.809524,23.047619,15.761905,37.47619,8.619048,34.238095,46.142857,65.285714,125.238095,92.619048,14.904762,6.095238,11.904762,9.190476,12.333333,13.761905,40.666667,3561.904762,,,,,,,,,,,,,
CM,7.380952,9.666667,1.904762,3.190476,12.380952,2.952381,8.52381,10.952381,24.571429,2.761905,8.904762,4.857143,4.047619,5.238095,3.857143,3.714286,4.619048,2.571429,6.809524,4.142857,8.333333,2.666667,1.47619,2.190476,7.238095,170.904762,168.190476,218.047619,158.857143,84.761905,84.190476,27.47619,45.809524,26.333333,9,1.285714,3.047619,2.142857,10.047619,10.52381,22.142857,91.238095,36.428571,0.380952,1.047619,1.619048,1.380952,0.428571,3.857143,10.333333,1344.428571,,,,,,,,,,,,,
CV,2.428571,2.761905,3.333333,2.571429,14.095238,2.619048,5.380952,12.142857,15.047619,47.761905,27.809524,32.52381,30.857143,19.857143,11.904762,8.857143,10.047619,7,1.571429,0.380952,1.619048,0.52381,2.714286,2.333333,6.857143,156,141.142857,94.380952,90.571429,27,10.857143,6.333333,6.47619,14.857143,1.190476,5.238095,47.47619,0.714286,1.285714,3.571429,1.809524,7.666667,1.238095,31.380952,3.380952,6.47619,2.714286,4.809524,0.333333,0.857143,940.761905,,,,,,,,,,,,,
ED,3.952381,10.857143,3.619048,5.619048,39.52381,8.095238,17,28.285714,34.380952,76.047619,66.47619,79.142857,52.095238,53.809524,29.095238,11.47619,25.714286,18.47619,5.952381,2.428571,2.571429,1.809524,0.666667,3.142857,11.809524,462.285714,295.761905,213.333333,167.428571,48.666667,32.571429,15.714286,17,37.142857,2.904762,46.095238,18.333333,0.571429,2.619048,3.380952,2.428571,53.571429,4.761905,14.47619,37.47619,9.952381,10.714286,15.714286,0.952381,1.809524,2107.714286,,,,,,,,,,,,,
NC,2.285714,3.047619,1.285714,2.428571,10.285714,1.47619,10.761905,12.714286,17.857143,5.571429,3.809524,5.857143,3.666667,0.428571,2.47619,1.238095,0.666667,0.285714,16.238095,13.619048,17.285714,2.47619,1.904762,10.238095,0.952381,79.095238,59.095238,57.142857,54.238095,16.761905,17.571429,4.952381,6.714286,8.47619,1.904762,0.571429,0.619048,3.904762,12.571429,5.238095,2.190476,23.095238,1.857143,0.142857,6.619048,0.52381,0.571429,0.666667,11.619048,14.190476,539.190476,,,,,,,,,,,,,
WP,6.047619,9.142857,3.666667,3.238095,25,4.952381,44,41.380952,50.952381,7.809524,10.285714,13.047619,6.142857,6.809524,9.904762,3.571429,3.095238,4.809524,82.619048,35,51.333333,14.47619,7.47619,22.52381,8,177.428571,148.619048,212.714286,167.666667,63.380952,51.047619,19.47619,21.666667,29.904762,9.761905,1.428571,1.142857,12.238095,14.190476,10.333333,12.857143,54.666667,4.714286,0.52381,10.285714,6.714286,1.714286,2.619048,11.190476,15.095238,1536.666667,,,,,,,,,,,,,
SS,8.190476,10.47619,4.619048,1.952381,14.047619,3.904762,9.380952,14.52381,23.285714,7.333333,6.238095,6.190476,7.285714,4.095238,3.52381,1.47619,1.190476,0.571429,7.095238,7.047619,7.952381,0.761905,1.714286,4.142857,7.333333,147.952381,150.714286,163.904762,131.333333,70.666667,59.52381,23.904762,41.285714,47.52381,12.714286,2.238095,3.47619,4.857143,12.095238,6.571429,17.333333,46.428571,26.428571,1.095238,1.190476,0.761905,0.428571,0.809524,2.714286,11.571429,1151.857143,,,,,,,,,,,,,
SB,11.52381,13.095238,4.428571,2.190476,15.761905,6.857143,5.380952,16.952381,21.904762,6.47619,10.809524,9.904762,6.190476,6.285714,7.47619,2.666667,1.571429,1.952381,10.714286,7.52381,7.238095,4.047619,1.047619,7.238095,11,115.190476,122.761905,143.904762,125.714286,76.571429,64.857143,33.190476,59.761905,68.666667,23.190476,2,2.904762,3.095238,11.47619,17.857143,10.333333,37.142857,18,2.952381,1.619048,0.142857,0.857143,0.428571,3.761905,13.047619,1159.666667,,,,,,,,,,,,,
SO,27.333333,48.333333,30.809524,45.428571,76.47619,30.47619,50.190476,43.619048,49.761905,17.047619,27.285714,11.333333,19,11.190476,6.904762,7.571429,7.333333,9.380952,58.142857,68.52381,78.52381,51.285714,36.904762,66.428571,53.809524,148.380952,124.333333,386.095238,159,116.142857,70.238095,45.285714,57.238095,99.619048,78.142857,6.047619,47.285714,21.190476,57.47619,33.47619,27,37.714286,170.095238,12.238095,11.619048,4.285714,3.47619,2.761905,8.904762,58.238095,2719.380952,,,,,,,,,,,,,
MB,7.857143,23.142857,8.761905,7.190476,50.952381,7.857143,15.52381,21,28.47619,4.857143,7.857143,9.380952,4.190476,3.904762,3.47619,2.047619,1.761905,0.904762,7.47619,5.619048,5.047619,2.761905,1.857143,3.714286,12.857143,153.809524,161.380952,140.952381,118.380952,70.333333,66,37.047619,56.619048,90.428571,31.47619,0.714286,4.904762,1.666667,5.142857,21.095238,13.047619,192.047619,24.52381,1.666667,2,0.619048,0.571429,0.190476,2.952381,7.761905,1453.809524,,,,,,,,,,,,,
WD,3.285714,5.095238,3.333333,0.619048,10.761905,2.52381,7.857143,12.714286,15.47619,35.428571,34.52381,26.619048,26.904762,31.571429,16.333333,10.857143,9.380952,8.714286,1.761905,2.142857,0.666667,0.285714,0.047619,1.238095,5.142857,173.809524,113.190476,68.857143,68.428571,24.809524,13.904762,8,7.380952,14.952381,0.714286,34.238095,17.428571,0.47619,0.285714,1.238095,3.142857,14.619048,1.285714,8.095238,13.52381,3.809524,6.190476,10.333333,0.285714,1.190476,883.47619,,,,,,,,,,,,,
OA,4.52381,16.47619,12.428571,14,40,11,13.095238,12.666667,17.095238,10.571429,4.571429,13.047619,3.904762,3.52381,4.571429,3.761905,5.761905,8.095238,13.619048,17.380952,14.428571,8.857143,5.190476,6.47619,4.380952,52.952381,32.904762,44,25.952381,12.095238,10.190476,7.571429,4.47619,5.047619,0.666667,2,27.52381,3.666667,10.142857,0.761905,2,13.714286,1.714286,9.47619,5.190476,2.857143,5.47619,6,1.47619,11.047619,568.333333,,,,,,,,,,,,,
WS,13.571429,15.52381,6.571429,4.142857,28.333333,4.571429,8.857143,20.857143,22.47619,23.571429,31.380952,33.047619,28.666667,31.047619,37.619048,42.761905,35.809524,39.380952,3.761905,4.428571,2,0.238095,0.190476,1.952381,6.047619,57.238095,47.571429,35.857143,30.333333,9.52381,4.809524,4.571429,4.47619,11.095238,1.571429,6.285714,10.428571,0.714286,8,1.571429,0.285714,4.52381,0.47619,2.428571,3.380952,10.761905,43.714286,57.142857,1.619048,3.238095,808.428571,,,,,,,,,,,,,
ML,6.47619,8.666667,4.904762,4.142857,43.714286,9.952381,11.095238,19.190476,19.428571,18,17.809524,18.095238,13.380952,17.809524,33,18.333333,39.380952,49,4.047619,2.095238,3.285714,1.047619,1.666667,3.238095,1.857143,71.285714,56,43.666667,36.857143,10.952381,6.047619,2.333333,3.52381,8.952381,0.809524,2.809524,11.428571,0.619048,1.52381,0.380952,0.714286,4.52381,0.142857,5.904762,5.428571,46.333333,10.619048,12.904762,1,3.142857,717.52381,,,,,,,,,,,,,
BE,7.571429,15.714286,6.904762,7.52381,72.333333,12.428571,19.666667,25.142857,26.095238,18.619048,24.571429,33.380952,23.52381,20.52381,43.619048,33.380952,52.285714,62.190476,6.809524,4.047619,5.571429,1.47619,1.380952,3.714286,5.857143,79.52381,62.666667,54.904762,41.238095,14.095238,9.857143,2.619048,5.666667,13.666667,0.333333,4.857143,15.857143,0.904762,3.095238,0.619048,0.333333,4.380952,0.095238,10.095238,7.904762,65.047619,14.619048,11.285714,2,3.952381,963.952381,,,,,,,,,,,,,
PC,6.952381,5.47619,2.047619,1.190476,12.047619,1.238095,22.571429,12.952381,18.238095,3.666667,6.761905,7.809524,3.52381,1.52381,3.333333,0.904762,1.571429,0.619048,52.666667,16.285714,24.238095,6.285714,5,8.619048,6.428571,37.428571,35.47619,54.142857,40.714286,21.095238,15.380952,7.904762,6.666667,13.952381,3.428571,0.333333,1.714286,13.095238,9.666667,3.714286,2.809524,9.666667,1.761905,0.142857,2.333333,1.428571,1.142857,2.666667,1.809524,20.142857,540.571429,,,,,,,,,,,,,
AN,10.190476,8.47619,2.428571,3.714286,22.857143,6.666667,55.142857,44.47619,69.47619,13.47619,20.333333,23.761905,14,6.666667,14.619048,4,6.47619,6.952381,64.47619,23.666667,52.428571,12.095238,6.428571,22.761905,11.238095,208.333333,182.428571,179.761905,162.333333,62.619048,46.904762,25.428571,28.142857,42.809524,9.857143,2.428571,2.52381,15.095238,20.333333,10.619048,12.047619,57.190476,6.571429,1.571429,15.333333,5.52381,4,4.809524,20.142857,14.52381,1668.142857,,,,,,,,,,,,,
