Exit stations,Entry stations->,,WEEKDAY,,,Jul 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV,43.142857,57.809524,23.190476,29.714286,116.761905,42.571429,63.666667,53.333333,54.714286,55.857143,18.095238,125.952381,118.285714,110.857143,93.761905,49.142857,50.047619,47.904762,12.904762,10.047619,15,8.857143,11.095238,20.142857,58.52381,329.142857,246.904762,334.571429,294.761905,118.095238,110.47619,23.285714,32.714286,34.571429,7,27.619048,63.428571,3.047619,10.333333,6.809524,12.095238,32,8.238095,31.571429,9.190476,41.428571,19.666667,23.904762,4.714286,13.190476,3130.142857,,,,,,,,,,,,,
CL,38.761905,58.714286,20.714286,27.333333,68.571429,41.095238,68.571429,66.809524,84.285714,83.047619,125.952381,17.952381,92.428571,82.571429,81.047619,39.571429,34.619048,43.952381,23.714286,22.428571,21.428571,12.904762,8.714286,16.142857,53.904762,209,133.428571,203.285714,148.857143,62.809524,65.52381,23.047619,27.47619,25.857143,4.904762,33.190476,90.238095,5.47619,20.285714,7.809524,10.714286,18.428571,10.047619,31.904762,21.333333,41.380952,27.666667,40.857143,7.714286,25.285714,2531.761905,,,,,,,,,,,,,
SL,19.47619,26,16.285714,18.047619,83.428571,21.428571,51.095238,57.285714,105.666667,129.904762,124.428571,90.809524,15.380952,71.095238,78.904762,51.190476,40.619048,39.619048,14.380952,7.761905,11.428571,1.714286,2.904762,7.52381,24.714286,276.47619,242.285714,262.047619,197.952381,68.380952,50.809524,16.952381,24.285714,24.619048,5.571429,27.238095,54.714286,2.619048,7.666667,5.52381,5.095238,24.571429,4.047619,25.380952,6.095238,34.238095,16.761905,15.952381,2.761905,10.428571,2523.571429,,,,,,,,,,,,,
BF,9.809524,15.095238,6.095238,5.857143,56.904762,13.333333,37.761905,53.47619,87.571429,101.190476,110.761905,83.047619,78,11.666667,50.428571,35.761905,40.333333,45.952381,11.714286,5.142857,6.619048,2.047619,3.47619,5.428571,22.666667,229.285714,216.095238,239,171.571429,51.428571,31.714286,14.52381,23.52381,12.714286,4.47619,18.428571,57.238095,0.857143,5.095238,4.047619,7.380952,17.047619,4.714286,36.142857,6.619048,36.619048,19.714286,15.333333,2.047619,3,2128.761905,,,,,,,,,,,,,
HY,12.761905,19.238095,7.761905,6.428571,43.047619,16.095238,31.666667,43.952381,69.238095,44.714286,92.809524,79.571429,79.952381,55.285714,14.142857,42,74.571429,93,8.809524,5.380952,7.904762,1.333333,1.285714,6.47619,17.285714,148.285714,97.666667,114.857143,88.761905,34.285714,21.190476,9.857143,13.428571,10.714286,2.666667,7.952381,29.380952,0.952381,7.52381,2.809524,6,9.142857,4.809524,14.047619,7.190476,58.095238,30.238095,24.428571,2.857143,8.142857,1630,,,,,,,,,,,,,
SH,10.380952,7.142857,3.380952,4,27.809524,8.761905,16.809524,27.428571,40.428571,43.142857,46.380952,34.761905,42.714286,34.333333,38.142857,8.761905,27.238095,49.714286,4.619048,1.666667,3.428571,0.380952,0.285714,1.714286,9.47619,112.52381,83.571429,86.142857,78.52381,23.714286,23.428571,7.047619,5.095238,6.095238,3.904762,7.47619,14.095238,1.095238,4.333333,1.952381,1.761905,9.571429,3.619048,9.285714,5.142857,55.428571,22.761905,21.809524,1.142857,4,1086.428571,,,,,,,,,,,,,
UC,6.714286,11.809524,5.952381,4.619048,71,11.428571,27,36.571429,64,37.857143,51.904762,39.285714,41.285714,37.571429,80.380952,22.047619,14.619048,56.190476,6.238095,2.190476,8.285714,0.904762,0.47619,4.095238,8.52381,165.666667,115.666667,96.52381,77.190476,30.333333,16.571429,7,6.047619,11.52381,4.761905,9.571429,22.761905,0.428571,3.142857,1.52381,1,12.380952,1.952381,11.095238,10.428571,59.666667,39.857143,29.333333,2.857143,6.142857,1394.380952,,,,,,,,,,,,,
FM,8.190476,15.47619,5.047619,8.52381,63.666667,10.142857,24.52381,39.809524,44.238095,35.047619,51,43.238095,43.380952,46.619048,86.190476,49.952381,53.428571,17.714286,5.714286,2.857143,4.52381,0.809524,2.047619,3.380952,6.666667,183.428571,127.238095,82.238095,76.047619,31.52381,15.380952,6.47619,6.619048,9.428571,1.47619,7.952381,21.571429,0.47619,3.904762,1.619048,1.52381,15.142857,0.904762,8.285714,10,56.52381,58,46.904762,0.52381,8.904762,1454.285714,,,,,,,,,,,,,
CN,7.761905,12.047619,10.52381,5.285714,30.095238,5.428571,43.952381,48.761905,64.285714,8.142857,13,22.857143,15.857143,10.857143,8.761905,4.904762,6.761905,7.619048,30.714286,37.333333,117.428571,40.952381,16.238095,32.095238,10.190476,229.571429,185.428571,181.52381,145.52381,53.428571,42.047619,20.714286,16.857143,16.142857,5.666667,2.095238,4.190476,23.571429,83.904762,6.047619,8.380952,66.380952,9.142857,1.809524,18.095238,3.285714,4.904762,4.428571,54.761905,68.380952,1868.142857,,,,,,,,,,,,,
PH,9.238095,8.380952,6.47619,5.904762,33.428571,5.761905,41.952381,55.619048,72.571429,8.904762,10.857143,22,6.809524,4.333333,6.047619,1.52381,1.904762,2.904762,38.380952,16.333333,47.809524,22.333333,10.857143,40.190476,5.285714,338.952381,275.571429,164.714286,144.571429,47.285714,24.666667,19.095238,10.571429,15.52381,2.47619,0.619048,2.714286,9.285714,28.190476,5.142857,8.380952,84.190476,6.142857,0.571429,21.952381,5.333333,2.904762,4,20.142857,24.190476,1753,,,,,,,,,,,,,
WC,12.190476,12.714286,12.666667,8.52381,47.142857,7.666667,47,71.714286,86.095238,9.857143,17.904762,18.142857,10.857143,7.047619,5.809524,3.47619,8.285714,4.095238,124.142857,56.095238,16.857143,27.952381,18.857143,60.095238,10.952381,349.333333,246.285714,155.333333,133.52381,42.238095,26.714286,17.238095,14.190476,17.619048,8.428571,1.809524,2.809524,21.095238,63.904762,7.333333,8.380952,92,6.761905,0.571429,22.190476,2.714286,3.904762,5.333333,27.619048,40.238095,2023.714286,,,,,,,,,,,,,
LF,4.952381,5.47619,3.142857,2.047619,23.095238,3.857143,20.47619,27.238095,37.666667,1.47619,8.047619,11.619048,1.333333,1.285714,1.666667,0.619048,1.571429,0.666667,55.285714,29.761905,29.809524,11.095238,8.809524,30.52381,1.809524,239.52381,173.52381,67.285714,65,28.571429,15.238095,5.333333,4.380952,5.190476,1.571429,0.52381,1.095238,1.52381,14.619048,1.904762,4.095238,55.095238,4.619048,0.285714,11.619048,0.47619,1.809524,1.571429,8.714286,7.904762,1044.809524,,,,,,,,,,,,,
OR,4.190476,5.190476,2,2.857143,19.428571,3.095238,16.619048,24,29.714286,1.904762,8.52381,7.761905,2.238095,3.904762,1.714286,0.904762,0.47619,1.714286,15.857143,11.666667,20.52381,9.142857,7.333333,26.619048,2.190476,201.428571,145.142857,57.571429,56.285714,19.571429,11.047619,6.619048,3.52381,2.857143,1.238095,1.095238,1.47619,0.857143,6.571429,1.142857,2.238095,41.666667,2.619048,0.142857,5.571429,0.333333,2,0.809524,2.47619,4.47619,808.333333,,,,,,,,,,,,,
RR,9.857143,14.761905,13,4.809524,10.428571,4.285714,26.761905,40.47619,52.571429,10.857143,23.666667,16.380952,9.428571,4.857143,6.761905,1.380952,3.619048,3.428571,29.714286,40.571429,55.571429,28.666667,28.047619,13.809524,13.142857,327,246.333333,146.047619,157.666667,80.952381,35.666667,19.095238,7.095238,8.857143,2.095238,2.190476,3,7.47619,18.952381,4.47619,6.190476,76.047619,5.380952,0.761905,8.095238,3.285714,4.095238,4.428571,6.238095,16.761905,1665.047619,,,,,,,,,,,,,
OW,18.095238,17.380952,6.238095,5.714286,31.952381,15.47619,25.619048,24.380952,38.238095,9.571429,54.095238,51.52381,24.142857,23.190476,19.190476,8.857143,5.619048,6.619048,9.095238,5.666667,9.904762,1.761905,2,11.571429,16.285714,589.619048,375.047619,379.238095,293.190476,142.571429,93.809524,25.47619,21.095238,16.904762,6.047619,8.047619,12.809524,0.857143,9.380952,9.52381,12.333333,62.857143,15.619048,5.333333,5.285714,5.857143,2.52381,5.571429,6.047619,9.809524,2557.047619,,,,,,,,,,,,,
EM,217.333333,398.904762,219.809524,229.47619,515.142857,240.190476,413.714286,475.190476,479,331.095238,384.52381,228.190476,331.52381,270.095238,180.952381,144.380952,193.761905,209.809524,273,416.333333,394.952381,280.904762,240.619048,375.761905,667.571429,123.333333,24.571429,129.380952,139.571429,370.190476,548.666667,335.904762,451.952381,418.285714,175,171.095238,533,90,207,155.904762,126.428571,230.47619,185.238095,202.666667,69.809524,83.333333,98.380952,111,43.857143,226.619048,13363.904762,,,,,,,,,,,,,
MT,179.047619,306.761905,168.809524,161.761905,298.952381,169.904762,284.285714,358.47619,353.809524,270,284.333333,159.380952,273.52381,242.761905,129.142857,100.428571,137.666667,144.904762,206.428571,289.047619,265.857143,175.761905,146.333333,261.619048,442.571429,28.666667,61.904762,40.333333,114.952381,364.857143,595.52381,401.238095,628.619048,509.285714,201.857143,141.666667,305.095238,60.666667,180,162.333333,149.857143,244.047619,191.190476,121.904762,42.809524,61.190476,73.285714,81.52381,39.095238,193.190476,10806.666667,,,,,,,,,,,,,
PL,197.571429,291.238095,101.380952,97.333333,256.619048,103.952381,225.619048,230.142857,290.761905,185.52381,278.619048,192,207.571429,190.047619,93.571429,75.761905,82.47619,74.571429,153.428571,141.190476,133.809524,63.142857,51.095238,129.095238,361.571429,152.619048,48.333333,77.095238,76.952381,414.714286,546.047619,353.142857,617.238095,462.285714,183.666667,83.952381,200.190476,42.380952,165.619048,147.142857,136.428571,718,147.047619,63.904762,60.761905,40.238095,40.333333,49.095238,46.142857,141.857143,9223.285714,,,,,,,,,,,,,
CC,127.857143,219.095238,96.380952,119.761905,200.52381,136.52381,221.428571,240,228.904762,180.619048,296.333333,142.619048,167.714286,143.761905,84.666667,67.428571,72.619048,68.52381,123.428571,126.857143,118.238095,61.571429,51.47619,137.904762,307.857143,137.952381,97.380952,74.380952,45.809524,188.666667,284.571429,224.666667,368,318.904762,153.095238,77.761905,149.095238,42.666667,115.047619,123.380952,117.285714,257.380952,130.380952,53.47619,25.47619,30.190476,31.285714,44.142857,25.47619,114.52381,6973.095238,,,,,,,,,,,,,
16,85.809524,99.380952,47.857143,55.285714,116.380952,65.809524,139,139.52381,124.904762,85.857143,117.047619,57.761905,65.809524,47.666667,34.571429,26,29.571429,28.52381,46.666667,43.666667,40.571429,27.380952,19.380952,75.761905,154.52381,374.904762,353.809524,476.380952,221.47619,31.095238,79.428571,140,221.666667,175.714286,87,30.619048,57.619048,17.142857,57.238095,64.761905,75.761905,152.238095,89.47619,25.761905,13.095238,12.47619,12.857143,20.714286,18.904762,46.047619,4630.904762,,,,,,,,,,,,,
24,88.571429,89.095238,33.285714,34,90.904762,42.380952,82.428571,93,91.047619,60.047619,100.904762,60.190476,51.714286,29.047619,20.952381,21.571429,16.190476,15.142857,39.238095,23.571429,28.666667,17.380952,10.714286,37.666667,107.238095,484.52381,495.952381,653.714286,329.238095,82.428571,24.619048,122.333333,159.857143,147.428571,81.238095,10.952381,32.142857,15.428571,44.904762,59.952381,73.904762,103.619048,78.47619,14.428571,12.285714,8.619048,6.571429,9.571429,8.142857,37.238095,4382.52381,,,,,,,,,,,,,
GP,18.904762,27.380952,11.52381,12.619048,50.333333,14.571429,27.857143,32.285714,42.333333,24.333333,22.52381,20.238095,16.52381,14,7.52381,7.142857,6.428571,5.809524,16.095238,15.571429,14.047619,6.47619,5.904762,17.333333,27.714286,297.571429,343.333333,400.809524,210.428571,138.47619,119.142857,10.666667,34,35.809524,26.095238,6.380952,13.761905,3.857143,12.428571,23.333333,29.761905,71.095238,40.714286,5.238095,8.095238,4.952381,3.52381,2.571429,4.047619,16.571429,2328.142857,,,,,,,,,,,,,
BP,21.238095,30.333333,9.380952,8,31.666667,8.52381,20.857143,29.952381,46.809524,21.238095,28.619048,25.333333,18.809524,21.857143,13.761905,6.047619,6.571429,6.809524,15.619048,10.333333,12.857143,3.238095,3.714286,6.238095,25.095238,368.380952,391.047619,746.571429,320.190476,178.761905,162.714286,32.047619,13.619048,35.809524,42.380952,8.047619,12.52381,4.190476,17.714286,29.904762,47.095238,77.857143,48.952381,6.952381,4.857143,4.285714,4.285714,5.333333,4.904762,15.47619,3016.809524,,,,,,,,,,,,,
DC,16.333333,26,9.761905,9.619048,27.571429,8.380952,18.571429,27.952381,49.857143,18.333333,32.428571,26.857143,25.904762,10,11.095238,5.333333,11.047619,10.095238,14.904762,14.380952,16,5.333333,3.142857,8.619048,20.047619,394.238095,431.428571,550.952381,332.47619,189.761905,155.952381,35.904762,43.714286,20.714286,16.857143,9.047619,21.809524,2.761905,13.714286,43.761905,62.47619,144.571429,82.714286,7.761905,8.047619,6.857143,7.285714,5.857143,5.714286,17.333333,3039.285714,,,,,,,,,,,,,
CM,7.619048,8.380952,3.333333,3,13.047619,2.428571,7.904762,12.380952,23.666667,2.666667,10.47619,4.190476,5.380952,3.52381,3,2.857143,4.238095,1.47619,5.619048,2.47619,9.809524,1.666667,1.285714,2.571429,6.095238,162.52381,172.238095,212.333333,147.952381,82.47619,75.142857,27.380952,43.238095,20.714286,9.52381,1.619048,3.238095,1.285714,10.095238,11.666667,24.761905,101.857143,37.714286,1.333333,0.619048,0.380952,1,0.714286,4.619048,8.333333,1311.857143,,,,,,,,,,,,,
CV,2.666667,2.380952,3.47619,1.428571,15.809524,2.714286,5.380952,9.714286,15.142857,57.904762,27.809524,34,28.047619,20.095238,10.380952,7,9.47619,6.52381,2.571429,0.333333,1.428571,0.333333,1.047619,2.47619,7.285714,145.666667,129.428571,92.333333,84.095238,32.428571,11.380952,6.761905,6.714286,8.142857,2,4.809524,45.142857,0.142857,1.714286,2,3.333333,13.285714,2.428571,31.428571,4.380952,7.857143,2.809524,2.952381,0.952381,1.190476,918.809524,,,,,,,,,,,,,
ED,6.52381,8.428571,2.857143,5.095238,64.142857,8,19.857143,26.52381,33.380952,76.714286,65.285714,88.428571,53.47619,51.238095,23.190476,14.809524,24.142857,19.857143,4.47619,1.761905,2.142857,0.952381,1.761905,2.428571,14.47619,463.52381,283.47619,226.571429,163.619048,57.190476,32.809524,14.761905,13.238095,22.190476,3.666667,41.333333,25.47619,0.238095,1.952381,6.190476,4.047619,73.904762,5.285714,16.809524,40.47619,12.047619,14.047619,10.809524,1.142857,2.619048,2157.380952,,,,,,,,,,,,,
NC,1.809524,2.333333,1.714286,4,7.238095,1.904762,9.619048,11.809524,18.238095,5.380952,2.380952,5.666667,2.809524,0.52381,0.52381,1.095238,0.47619,0.428571,18.095238,10.333333,14.333333,3,0.714286,9.857143,0.666667,72.285714,54,50.666667,46.285714,18.285714,15.285714,3.571429,4.666667,3.285714,1.380952,0.238095,0.47619,4.904762,12.857143,3.380952,2.47619,25.142857,1.047619,0,5.714286,0.761905,0.285714,1.047619,10.809524,12.428571,486.238095,,,,,,,,,,,,,
WP,4.428571,6.047619,3.333333,3.333333,23.238095,5.047619,38.857143,35.380952,50,6.047619,10.619048,18.238095,7.047619,5.428571,7,4.095238,3.285714,3.52381,72,34.047619,58.333333,14.095238,8.190476,16.666667,9.190476,178.952381,144.904762,210.952381,146.47619,62.571429,46.857143,13.904762,18.952381,13.857143,10.666667,2,1.619048,11.333333,21.761905,6.571429,13.095238,64.666667,4,1,15.571429,3.333333,2.333333,2.857143,11.428571,16.47619,1473.619048,,,,,,,,,,,,,
SS,7.571429,12.285714,2.761905,2.285714,12.52381,2.619048,7.428571,12,22.809524,7,5.714286,6.809524,6.238095,4.238095,1.809524,2.714286,0.666667,1.47619,6.47619,6,7.238095,1.809524,1.428571,3.857143,7.761905,145.095238,144.47619,162.190476,131.428571,66.761905,54.285714,25.285714,30.285714,43.714286,13.238095,1.095238,7.142857,3.666667,6.142857,7.666667,16,41.619048,32.809524,0.666667,1.47619,0.761905,0.47619,1.142857,1.666667,12.52381,1105.142857,,,,,,,,,,,,,
SB,10.809524,15.380952,3.095238,2.428571,14.380952,6.52381,4.952381,14.190476,19.142857,7.809524,9.952381,9.714286,6.190476,6,7.428571,3.095238,0.904762,1.428571,7.952381,8.047619,6.761905,4.333333,2.142857,6.761905,14.142857,122.52381,129.571429,159.952381,120.428571,81.428571,70.714286,30.190476,52.809524,65.619048,24.857143,4.142857,3.714286,3.380952,10.904762,16,10.666667,50.571429,20.095238,2.047619,2.333333,0.333333,0.52381,0.285714,5.380952,11.666667,1193.714286,,,,,,,,,,,,,
SO,32.52381,54.333333,37.761905,48.285714,72.666667,32.047619,58.809524,45.142857,60.714286,17.52381,27.52381,17.952381,20.380952,12.238095,8.380952,9.666667,8.809524,9.904762,61.761905,74.571429,84.857143,53,38.142857,63.095238,62.619048,171.47619,160,537.714286,192.047619,115.47619,78.238095,55.428571,68.52381,119.428571,86.47619,9.190476,56.238095,21.047619,66.714286,32.761905,30.238095,55.857143,204.333333,14.380952,12.809524,4.380952,4.714286,2,8.952381,59.666667,3180.809524,,,,,,,,,,,,,
MB,12.380952,22.761905,7.619048,12.142857,54.190476,8.380952,17.333333,23.095238,24.666667,5.142857,9.619048,9.428571,3.761905,4.666667,3.238095,2.571429,1.904762,0.761905,8.428571,5.619048,5.571429,4.142857,2.761905,4.619048,15.714286,166.095238,169.571429,160.47619,120.857143,79.47619,69.095238,36.380952,50.333333,81.047619,30.52381,1.571429,6.428571,0.904762,4,27.809524,12.333333,245.380952,31.333333,2.904762,3.52381,0.714286,0.52381,0.47619,3.428571,6.857143,1582.571429,,,,,,,,,,,,,
WD,2.47619,6,4.047619,0.809524,16.809524,1.619048,7.714286,12.238095,12.809524,41.285714,34,34.571429,26.904762,36.714286,15.47619,9.619048,11.571429,8.238095,1.904762,0.238095,0.761905,0.714286,0.047619,1.285714,5.52381,186.761905,111.238095,71.047619,65,26.190476,12.952381,5.809524,8.333333,7.428571,1.52381,32.047619,20.571429,0.142857,0.047619,0.619048,2.047619,19.142857,3.380952,7.238095,13.904762,5.380952,5.761905,5.714286,0.380952,1.571429,907.619048,,,,,,,,,,,,,
OA,5.809524,18.190476,13.52381,15.285714,37.52381,12.47619,15.952381,15.333333,17.428571,11.52381,5.761905,17.619048,3.666667,4.428571,5.52381,3.238095,6.571429,8.333333,12.761905,18.142857,16.238095,9.666667,4.238095,6.809524,4.333333,61.238095,39.52381,51.47619,29.380952,14.095238,12.428571,8.142857,5.714286,6.285714,0.904762,2.571429,31.380952,4.619048,13.047619,1.380952,1.952381,14,2.714286,11.571429,9.714286,4.857143,6.142857,5.952381,1.380952,12.52381,643.380952,,,,,,,,,,,,,
WS,11.238095,14.428571,6.952381,6.190476,53.666667,8.47619,14.904762,25.380952,23.142857,30.666667,39.333333,39,32.190476,33.047619,46.47619,46,52.285714,53.047619,2.666667,4.238095,3.52381,0.47619,0.333333,3.809524,6.285714,71.52381,55.666667,43.095238,33.857143,12.333333,7.095238,4.380952,4.714286,6.142857,0.285714,6.809524,11.571429,0.714286,4.285714,1.142857,0.714286,6.380952,0.380952,3.714286,4.619048,15.428571,58.428571,60.380952,1.428571,3.714286,976.571429,,,,,,,,,,,,,
ML,4.809524,11.857143,4.285714,5.666667,44.190476,10.904762,13.904762,21.857143,19.380952,18.380952,25.714286,24.190476,15.761905,19.047619,29.333333,20.666667,45.238095,57.047619,5.333333,2.285714,3.809524,1.809524,2.238095,5.095238,2.619048,87.904762,65.47619,49.809524,33.809524,12.571429,6.619048,4.333333,4.428571,6.380952,0.571429,2.190476,14.380952,0.380952,1.571429,0.809524,0.619048,6.619048,0.238095,5.571429,7.190476,60.380952,13.761905,18.809524,1.714286,3.428571,825,,,,,,,,,,,,,
BE,7.238095,13.047619,6.714286,6.619048,65.809524,11.571429,19.714286,23.380952,31.52381,20.857143,22.428571,39.619048,17.904762,18.47619,27.666667,25.52381,31.619048,46.666667,3.52381,4.380952,5.095238,1.285714,1.238095,4.761905,5.904762,96.047619,72.428571,61.904762,47.380952,19,9.714286,3.047619,6.095238,6.095238,1.904762,3.142857,12.428571,0.952381,2.904762,1.428571,0.333333,4.809524,0.190476,5.666667,9.142857,70.047619,18.666667,14.904762,1.333333,4.571429,936.714286,,,,,,,,,,,,,
PC,4.333333,3.095238,2,0.619048,8.904762,1.428571,19.285714,8.095238,21.428571,1.857143,4.047619,6.47619,1.857143,1.47619,3.380952,0.714286,2.142857,0.809524,45.809524,14.857143,23.904762,6.238095,2.333333,6.571429,6.857143,32.619048,33.190476,53.666667,34.952381,17.952381,9.47619,4.952381,6.47619,6.761905,3.238095,1,1.52381,9.52381,8.190476,2.857143,4.238095,12,1.904762,0.52381,2.47619,1.142857,1.714286,2.190476,4.666667,16.52381,472.285714,,,,,,,,,,,,,
AN,6.095238,9.428571,2.285714,4.047619,23.857143,5.238095,49.761905,37.666667,62.619048,10.761905,15.285714,23.190476,10.904762,4.238095,8.380952,4.904762,7.190476,8.52381,62.619048,24.904762,43.47619,6.952381,5.714286,20.666667,10.047619,191.857143,164.285714,169.095238,142.809524,49.52381,38.047619,21.714286,19.047619,17.238095,12.333333,1.380952,2.380952,12.666667,19.428571,10.238095,10.904762,66.714286,7.714286,0.47619,17.619048,5.285714,4,4,18.809524,26.809524,1503.142857,,,,,,,,,,,,,
Entries,1919.809524,2854.238095,1533.714286,1328.809524,4203.952381,1558.47619,2868.619048,3188.714286,3812.809524,2319.047619,3178.285714,2496.952381,2497.666667,2053.666667,1652.142857,1133.52381,1400.285714,1467.952381,1837.52381,1799.428571,1982.857143,1049.380952,832.619048,1667.857143,2757.904762,11671.666667,9288.714286,10358.428571,7405,4548.142857,4376.380952,2421.952381,3345.333333,2999.285714,1323.52381,930.095238,2202.380952,500,1461.047619,1102.142857,1151.809524,3926.619048,1627.428571,882.761905,754.952381,1042.238095,824.714286,901.666667,503.952381,1471.333333,130417.809524,,,,,,,,,,,,,
